0.0000000,0.000#0.160#0.410#0.440#0.400#0.450#0.530#0.540#0.560#0.170#0.150#0.180#0.210,3.333e-01,-00000064,000000059,0,000000001,000000369,000000000,000000000
-84,1,-7,1,1,-4,1,-1,1,-3,1,-1,1,-3,1,-1,1,2,1,2,1,4,-1,5,2,1,1,1,2,1,2,3,-1,2,1,1,4,7,3,2,-1,3,9,2,1,2,6,6,5,2,7,7,4,8,4,6,5,4,8,11,4,5,7,3,3,8,9,5,7,9,5,8,6,6,6,12,9,8,6,9,7,4,8,13,5,10,18,13,12,9,10,15,4,9,6,9,10,13,11,6,11,9,10,12,8,6,11,7,5,8,7,6,14,9,10,6,11,8,14,7,4,7,10,7,6,3,10,4,6,6,6,8,10,6,6,4,5,7,6,5,5,5,-1,2,6,4,2,2,3,2,2,3,3,-3,2,1,2,2,5,2,1,1,-1,1,1,3,2,1,1,1,-1,1,1,-3,1,4,-1,1,-3,1,1,-4,1,1,-5,1,-1,1,-1,1,-2,1,1,-1,1,-4,1,-59
-85,1,-7,1,1,-3,1,-2,1,-3,1,-1,1,-2,1,-2,3,-1,3,1,-1,4,2,4,2,-1,1,1,2,1,4,1,-1,3,1,2,3,8,2,1,3,5,5,1,1,2,9,5,3,6,5,7,6,8,4,5,4,6,11,6,4,8,4,4,3,8,10,4,7,8,5,10,4,8,10,11,5,9,6,10,4,6,13,7,8,16,12,14,9,10,8,15,5,9,8,11,9,12,7,10,11,9,10,13,6,6,11,3,7,7,8,9,12,9,8,10,10,11,9,7,6,9,8,5,5,7,7,4,6,8,5,7,11,7,2,6,6,6,3,6,7,2,2,3,6,1,2,3,2,2,4,3,1,-2,2,-1,3,-1,5,4,-1,1,1,-1,2,1,2,3,1,-1,1,-1,2,-3,1,2,2,-1,1,-3,2,-5,2,-5,1,-1,1,-2,1,-1,1,-1,1,1,-5,1,-58
-86,1,-7,1,1,-3,1,-1,1,-4,1,-1,1,-2,1,-1,1,2,1,2,1,1,3,4,3,1,1,-1,2,1,2,4,-1,1,2,1,2,5,6,2,1,3,6,4,2,2,1,9,7,1,8,5,5,7,6,6,3,4,8,12,4,5,6,4,4,4,8,9,7,7,5,9,7,6,7,11,8,8,7,8,9,3,6,15,4,11,17,13,10,12,9,10,11,7,8,7,11,14,7,9,9,11,8,11,11,7,8,9,5,8,5,7,14,9,9,7,11,8,13,9,5,6,10,7,6,4,9,4,5,5,8,8,6,9,8,1,7,5,6,6,7,4,1,2,5,4,3,2,2,2,2,4,3,-3,2,1,2,1,6,2,-1,1,1,-1,2,3,1,2,1,-1,1,-1,2,-3,1,2,2,1,-4,2,-4,1,1,-5,1,-1,1,-1,1,-2,1,-1,1,1,-4,1,-58
-86,1,-7,1,1,-3,1,-2,1,-3,1,-1,1,-2,1,-1,1,2,1,2,1,1,3,4,3,1,1,-1,1,2,1,5,-1,1,2,1,2,5,6,2,1,3,6,4,1,1,3,9,6,1,9,4,6,7,6,5,4,4,7,12,4,5,7,4,4,4,7,10,7,6,6,8,8,5,7,12,8,8,7,7,8,5,6,15,4,11,14,14,12,8,12,9,12,7,8,7,12,11,9,9,10,11,8,11,11,6,6,12,5,8,4,7,12,9,12,6,10,10,13,7,6,7,9,7,6,5,9,4,4,6,8,7,6,10,8,1,7,5,6,6,3,8,1,2,5,4,3,1,3,2,1,5,3,-3,2,1,2,-1,6,3,-1,1,1,-1,2,2,1,3,1,-1,1,-1,2,-3,1,2,2,-1,1,-3,2,-4,1,1,-5,1,-1,1,-1,1,-2,1,-1,1,1,-4,1,-58
-86,1,-7,1,1,-3,1,-1,1,-4,1,-1,1,-2,1,-1,1,2,1,2,1,2,2,5,2,1,1,-1,2,1,2,4,-1,1,2,1,2,5,6,3,-1,3,6,4,2,2,2,8,7,1,8,5,5,8,5,6,3,4,8,12,4,5,6,4,4,5,8,8,7,8,4,9,7,6,7,11,8,9,6,8,9,3,6,15,4,11,17,14,10,11,11,8,11,8,7,8,10,14,7,9,9,11,8,12,10,7,8,9,5,9,5,6,14,9,9,7,11,9,12,9,5,6,10,7,6,4,9,4,5,6,8,7,6,9,8,2,6,5,7,5,7,4,1,2,6,3,3,2,2,3,1,4,3,-3,2,1,2,1,6,2,-1,1,1,-1,2,3,1,2,1,-1,1,-1,2,-3,1,3,1,1,-4,2,-4,1,1,-5,1,-1,1,-1,1,-2,1,-1,1,1,-4,1,-58
-86,1,-7,1,1,-3,1,-2,1,-3,1,-1,1,-2,1,-1,1,2,-1,3,1,1,3,3,4,1,1,-1,1,2,1,5,-1,1,2,1,2,5,6,2,1,3,6,4,1,1,3,9,4,3,8,4,7,7,6,5,4,4,7,12,4,5,7,4,4,4,7,10,7,5,7,7,9,4,8,12,8,8,7,6,9,5,6,15,4,11,14,14,12,8,12,8,13,6,9,7,11,12,9,9,10,11,8,11,11,6,6,12,5,8,4,7,10,11,11,7,10,10,13,7,6,7,9,7,6,5,9,4,4,6,8,7,5,11,8,1,6,6,6,5,4,8,1,2,5,4,3,1,3,2,1,5,3,-3,2,1,2,-1,6,3,-1,1,1,-1,2,2,1,3,1,-1,1,-1,2,-3,1,2,2,-1,1,-3,2,-4,1,1,-5,1,-1,1,-1,1,-2,1,-1,1,1,-4,1,-58
-86,1,-7,1,1,-3,1,-2,1,-3,1,-1,1,-3,1,-1,2,1,3,1,-1,4,1,4,3,-1,1,1,2,1,4,1,-1,3,1,2,3,7,3,1,3,5,5,1,1,2,8,5,4,4,7,7,4,9,5,3,6,6,10,6,5,6,5,4,4,7,11,3,8,8,5,10,4,8,8,12,6,6,8,10,5,6,11,7,9,12,17,12,11,9,8,16,4,9,6,10,12,11,9,6,14,9,11,13,6,5,12,3,5,9,7,7,15,9,7,9,8,13,11,7,5,8,9,4,7,7,7,4,4,10,5,7,11,6,3,5,7,5,4,6,7,2,2,2,7,1,2,3,2,2,3,4,1,-2,1,1,2,1,4,4,1,1,1,-1,2,1,2,3,-1,1,1,-1,1,1,-2,1,2,2,-1,1,-3,2,-5,1,1,-4,1,-1,1,-2,1,-1,1,-1,1,1,-5,1,-57
-86,1,-7,1,1,-3,1,-2,1,-3,1,-1,1,-3,1,-1,2,1,3,1,-1,4,1,4,3,-1,1,1,2,1,4,1,-1,3,1,2,3,7,3,1,3,5,5,1,1,2,8,5,4,4,7,7,3,10,4,4,5,7,9,6,6,6,5,2,6,6,12,3,8,7,6,10,4,8,8,11,7,6,8,10,5,6,10,8,9,12,16,12,12,9,8,15,5,9,6,10,11,12,9,6,13,10,9,14,6,6,12,3,5,9,7,7,15,8,8,9,8,13,11,7,3,10,9,4,7,7,7,4,4,10,5,7,11,6,3,4,8,5,4,6,7,2,2,2,7,1,2,3,2,2,3,4,1,-3,2,2,1,4,4,1,1,1,-1,2,1,2,3,-1,1,1,-1,1,1,-2,1,2,2,-1,1,-3,2,-5,1,1,-4,1,-1,1,-2,1,-1,1,-1,1,1,-5,1,-57
-86,1,-7,1,1,-3,1,-2,1,-3,1,-1,1,-3,1,-1,1,2,3,-1,1,4,1,4,3,-1,1,1,2,1,2,3,-1,3,1,2,3,7,2,2,3,4,6,1,1,2,8,5,4,3,8,7,2,10,5,4,5,7,7,8,6,5,6,2,3,9,12,3,7,8,6,10,4,5,11,9,8,7,8,8,7,6,10,8,9,12,14,14,12,8,9,14,6,9,5,11,8,14,9,6,14,10,9,14,6,6,11,4,5,8,8,6,15,7,10,9,8,12,10,9,3,8,10,5,6,7,8,4,3,10,5,8,11,4,5,4,8,3,6,6,6,3,2,2,6,2,2,3,2,2,3,3,2,-3,2,2,1,4,3,2,1,1,-1,2,1,2,3,-1,1,1,-1,1,1,-2,1,2,2,-1,1,-3,2,-5,1,1,-4,1,-1,1,-2,1,-1,1,-1,1,1,-5,1,-57
-85,1,-7,1,1,-3,1,-2,1,-3,1,-1,1,-2,1,-2,2,1,3,1,-1,4,2,4,2,-1,1,1,2,1,4,1,-1,3,1,2,3,8,2,1,3,5,5,1,1,2,9,4,4,6,5,7,6,8,4,5,4,6,10,6,5,8,4,4,3,7,11,4,7,8,5,10,4,8,9,11,6,9,6,9,5,6,12,7,9,15,13,14,9,9,9,15,5,9,7,12,8,11,9,10,11,9,10,13,6,6,11,3,6,8,8,9,12,9,8,10,9,11,10,7,5,8,10,4,6,7,7,4,6,8,5,7,11,7,2,5,7,6,3,6,7,2,2,3,6,1,2,3,2,2,4,3,1,-2,2,-1,3,-1,4,5,-1,1,1,-1,2,1,2,3,1,-1,1,-1,1,1,-2,1,2,2,-1,1,-3,2,-5,2,-5,1,-1,1,-2,1,-1,1,-1,1,1,-5,1,-58
