0.0000000,0.000#0.080#0.010#0.090#0.980#0.960#0.990#0.950#0.820#0.830,3.333e-01,-00000061,000000059,0,000000001,000000360,000000000,000000000
-89,1,1,3,-6,2,1,-2,1,-4,2,-1,1,1,2,1,-2,1,2,3,2,1,3,4,-1,3,1,2,3,-1,1,5,6,7,3,2,-1,3,4,4,5,2,1,5,2,7,5,4,7,5,9,11,9,10,3,8,4,11,13,9,6,6,9,14,2,8,6,9,12,12,4,9,11,13,10,6,6,16,7,13,10,15,10,10,12,13,9,9,7,5,7,7,22,18,6,6,6,8,12,14,12,9,5,7,11,10,10,12,10,12,8,4,9,6,8,6,5,6,5,2,9,6,7,5,8,3,3,6,3,7,4,9,10,4,6,5,2,4,3,2,4,2,1,5,2,1,3,1,2,1,1,3,-2,1,2,1,-2,2,-2,1,1,1,1,3,1,-1,2,2,-1,1,-3,1,1,-7,1,-76
-89,1,-1,4,-6,2,1,-2,1,-5,2,1,-1,3,-1,1,-1,1,-1,3,4,1,3,3,1,3,1,2,2,1,1,4,6,7,2,4,-1,1,6,4,3,3,2,2,5,6,4,4,7,7,7,6,15,9,5,5,6,9,15,7,7,6,9,11,7,6,3,13,11,11,7,5,13,15,9,5,4,17,9,13,11,14,7,13,7,16,9,11,6,6,4,8,20,20,8,4,8,7,13,13,10,12,5,6,10,11,11,12,7,11,12,4,9,6,5,10,4,7,4,2,8,8,5,6,8,4,2,4,6,7,4,6,11,6,4,5,3,4,4,2,2,3,2,5,2,-1,3,2,2,1,-1,3,1,-2,2,2,-2,2,-2,1,1,-1,1,3,1,1,2,2,-1,1,-4,2,-8,1,-75
-89,1,1,3,-6,2,1,-2,1,-4,1,1,1,1,2,-1,1,-1,1,-1,4,3,1,3,4,-1,3,1,2,3,-1,1,5,6,7,3,2,-1,2,5,4,5,2,1,5,2,6,6,4,7,5,8,12,9,10,3,8,4,11,13,9,6,5,10,13,3,8,5,10,12,12,4,8,12,13,10,6,6,16,7,13,10,14,10,11,12,13,8,10,7,4,7,8,20,20,6,6,6,8,12,14,12,9,5,7,11,9,11,12,9,13,8,4,9,6,7,7,5,6,5,2,8,7,6,6,8,3,3,5,4,7,4,9,9,5,6,4,3,4,3,2,4,2,1,5,2,1,2,2,2,1,1,3,-2,1,2,1,-2,2,-2,1,1,1,-1,4,1,-1,2,2,-1,1,-3,1,1,-7,1,-76
-89,1,-1,4,-6,2,1,-2,1,-5,2,1,-1,2,1,1,-1,1,-1,3,4,1,3,3,1,3,1,2,2,1,1,4,6,7,2,4,-1,1,6,3,4,3,2,2,5,6,4,4,6,8,6,7,14,10,5,5,6,9,15,7,6,6,10,11,7,5,4,10,14,11,7,5,13,14,10,5,4,17,9,11,13,13,8,13,7,16,9,11,6,6,4,7,19,22,8,4,8,6,13,12,12,12,5,6,10,11,11,12,6,12,11,5,9,5,6,10,4,6,5,2,5,11,5,6,8,4,2,4,6,6,5,6,11,6,3,6,3,4,4,2,2,3,2,4,3,-1,3,2,2,1,-1,3,1,-2,2,2,-2,2,-2,1,1,-1,1,3,1,1,2,2,-1,1,-4,1,1,-7,1,-75
-92,1,1,3,-5,1,1,1,-2,1,-4,2,-1,1,1,2,1,-2,1,2,3,2,2,2,4,-1,3,2,1,3,-1,1,5,6,7,3,2,-1,3,4,4,5,2,1,5,2,7,5,5,6,6,8,11,10,11,1,8,8,8,12,9,6,8,9,12,2,8,7,11,11,10,5,9,12,11,10,6,7,16,9,11,9,15,11,10,13,12,9,9,7,5,6,7,25,15,7,5,6,9,11,14,13,8,5,8,10,13,7,13,10,11,8,5,8,6,8,6,6,5,5,3,8,6,7,5,8,3,3,7,2,8,4,8,10,4,6,6,2,4,2,3,3,3,-1,5,2,2,3,-1,2,1,1,3,-2,1,2,1,-2,2,-2,1,1,1,1,3,1,-1,2,2,-1,1,-3,1,1,-7,1,-73
-92,1,2,2,-5,1,1,1,-2,1,-4,2,-1,1,1,2,1,-2,1,2,4,1,2,3,3,-1,3,2,1,3,-1,3,3,6,7,3,2,-1,3,5,3,5,2,1,6,1,7,5,5,7,5,8,12,11,9,3,6,8,8,13,8,6,8,9,13,1,8,7,11,13,9,4,9,13,11,10,5,8,16,8,11,11,13,11,11,12,12,10,10,5,5,6,8,26,13,7,5,6,9,11,15,12,8,5,8,11,13,6,13,11,11,7,5,8,8,8,5,6,5,5,2,8,6,7,5,8,3,3,7,2,8,5,7,10,4,6,6,2,4,2,3,3,3,-1,5,2,2,3,-1,2,1,1,3,-2,1,2,1,-2,2,-2,1,1,1,1,3,1,1,1,2,1,-4,1,1,-7,1,-73
-92,1,1,3,-6,2,1,-2,1,-4,2,-1,1,1,2,1,-2,1,2,3,2,1,3,4,-1,3,1,2,3,-1,1,5,6,7,3,2,-1,3,4,4,5,2,1,5,2,7,5,5,6,6,8,11,10,10,2,8,6,10,12,9,6,7,9,13,2,8,6,9,13,11,5,8,12,12,10,6,7,15,8,13,9,15,11,9,13,13,8,10,7,4,7,7,25,15,7,5,6,8,12,14,13,8,5,8,10,11,9,13,10,11,8,4,9,6,8,6,6,5,5,2,9,6,7,5,8,3,3,7,2,7,5,8,10,4,6,5,2,4,3,2,4,3,-1,5,2,1,4,-1,2,1,1,3,-2,1,2,1,-2,2,-2,1,1,1,1,3,1,-1,2,2,-1,1,-3,1,1,-7,1,-73
-92,1,2,2,-5,1,1,1,-2,1,-4,2,-1,1,1,2,1,-2,1,2,4,1,2,3,3,-1,3,2,1,3,-1,3,4,6,6,3,2,-1,4,4,3,5,2,1,6,1,7,5,5,7,5,8,12,11,9,3,6,8,8,13,8,6,8,9,13,2,7,7,11,13,10,3,9,14,10,10,5,8,16,8,12,10,13,12,10,14,10,10,10,5,5,6,8,26,14,6,5,6,9,11,16,12,8,4,9,10,14,6,12,11,11,7,5,8,8,9,4,6,5,5,3,7,6,7,5,8,3,3,7,2,8,5,7,11,4,5,6,2,5,1,3,3,3,-1,5,2,2,3,-1,2,1,1,3,-2,1,2,1,-2,2,-2,1,1,1,1,3,1,1,1,2,1,-4,1,1,-7,1,-73
-91,1,-1,2,2,-5,2,1,-3,1,-4,2,1,-1,2,1,1,-2,1,3,4,-1,4,3,1,3,-1,3,2,1,1,2,6,8,2,5,-2,5,5,1,6,1,2,6,5,3,5,7,8,2,10,13,11,6,3,7,8,14,9,7,6,8,11,9,2,7,8,12,11,10,4,13,14,11,6,4,13,12,9,12,16,6,13,10,14,10,11,7,6,3,6,15,25,10,4,7,5,13,11,12,13,7,5,10,11,12,13,5,10,13,4,10,6,5,10,3,8,4,3,4,11,3,6,10,3,3,5,5,6,5,5,10,7,4,5,5,3,4,1,3,4,2,3,3,1,2,3,2,1,-1,3,1,-2,2,2,-2,1,1,-1,1,1,-1,1,2,2,1,2,1,1,1,-4,1,1,-7,1,-73
-91,1,-1,2,2,-5,1,2,-3,1,-4,2,1,-1,2,1,1,-2,1,3,4,-1,4,3,1,3,-1,3,2,1,1,2,6,8,2,5,-2,5,4,2,6,1,2,6,4,4,4,8,8,2,10,13,11,6,3,7,8,14,9,7,6,7,12,9,2,7,8,12,11,10,4,12,13,13,6,3,13,13,9,12,15,7,13,9,14,11,11,7,6,3,6,15,24,11,3,8,5,11,12,13,13,7,4,10,12,12,13,5,10,12,5,9,6,6,10,3,8,3,4,4,11,3,6,10,3,3,5,5,6,5,4,9,9,4,5,5,3,4,1,3,4,2,3,3,1,2,3,1,2,-1,3,1,-2,2,2,-2,1,1,-1,1,1,-1,1,2,2,1,2,1,1,1,-4,1,1,-7,1,-73
