0.0000000,0.000#0.440,5.000e-01,-00000082,000000078,0,000000001,000000320,000000000,000000000
-56,1,-12,2,-5,1,-5,2,-1,1,1,1,1,-1,1,2,-1,3,1,3,2,2,-1,3,4,4,4,8,6,7,7,7,7,9,6,14,12,11,12,22,23,26,26,30,27,25,28,24,39,34,36,46,48,57,45,59,50,65,58,67,78,77,84,88,92,98,86,110,101,108,88,94,111,122,130,120,130,121,126,131,124,159,121,131,145,134,136,172,127,147,164,135,112,141,150,133,151,149,142,157,138,153,129,150,112,135,103,134,103,83,94,108,110,84,92,79,78,64,79,70,71,66,58,65,58,46,43,52,44,31,43,32,26,38,23,16,20,22,25,16,18,18,15,11,16,11,12,10,11,2,5,5,5,2,6,4,4,7,1,3,3,2,2,2,-1,4,1,1,2,1,1,1,-3,1,-4,1,-21,1,-43
-57,1,-11,1,1,-5,1,-4,1,1,-1,1,1,1,1,-1,1,2,-1,3,1,5,-1,2,-1,3,4,5,4,7,8,5,8,8,7,7,8,12,12,13,16,19,23,24,28,29,27,27,25,27,37,35,42,40,47,62,42,65,51,60,63,62,82,80,81,86,96,95,90,108,101,113,90,97,111,115,131,118,130,118,133,132,132,145,129,123,150,137,139,164,126,150,173,127,110,140,153,128,157,151,144,149,140,152,133,143,110,141,99,132,107,83,93,104,107,85,92,78,78,70,74,71,68,67,57,65,59,46,39,52,47,28,46,29,26,38,21,21,15,24,23,17,19,18,13,13,14,11,13,10,9,2,5,6,4,2,6,4,5,6,1,4,2,2,2,2,-1,4,1,1,3,-1,1,1,-3,1,-4,1,-21,1,-42
