0.0000000,0.000#0.250,2.000e-01,-00000033,000000032,0,000000001,000000325,000000000,000000000
-66,1,-1,1,-1,1,-2,1,3,-2,1,2,-2,1,-1,1,1,2,1,1,1,1,-1,2,1,-2,3,2,9,3,1,2,4,1,2,5,7,4,9,5,2,12,9,11,5,12,7,10,10,9,13,10,13,15,19,14,15,13,18,25,26,19,16,30,22,18,34,27,29,30,38,30,29,36,39,40,44,38,51,37,36,32,49,49,40,45,54,45,38,53,55,63,67,46,48,55,51,56,62,53,45,60,48,55,51,62,48,53,44,52,31,48,34,39,37,59,43,39,46,30,32,26,32,41,31,30,27,25,34,16,22,19,24,19,21,23,22,14,16,17,14,20,15,13,8,12,8,8,5,12,7,6,3,5,7,3,6,6,4,4,3,3,3,5,1,2,3,1,2,1,1,2,1,2,-1,2,-1,1,1,-1,1,1,-13,1,-2,1,-57
-67,1,-1,1,-1,1,-3,4,-2,1,2,-2,1,-2,2,1,1,1,2,1,-1,1,1,1,-1,3,2,7,5,1,2,2,3,2,4,5,5,7,9,2,11,7,12,6,8,11,10,7,10,12,13,12,13,19,13,16,9,21,22,27,18,19,28,24,16,32,31,32,31,33,29,25,35,40,38,47,38,43,47,36,28,50,54,37,42,52,50,39,52,52,65,54,54,48,55,51,55,62,59,44,52,54,56,52,59,48,54,45,55,31,44,33,42,39,54,40,46,48,31,33,30,26,39,32,33,25,26,29,27,19,21,19,24,17,22,26,16,12,20,13,17,19,14,8,10,7,10,6,10,7,6,6,4,6,5,5,4,7,2,5,2,4,3,3,2,3,1,1,2,1,2,1,2,-1,2,-1,1,1,-1,1,1,-13,1,-3,1,-55
