0.0000000,0.000#0.720#0.730#0.770#0.740#0.750#0.760#0.790#0.780#0.800#0.640#0.810#0.240#0.300#0.600#0.610#0.620#0.230#0.900#0.820#0.860#0.390#0.530#0.830#0.840#0.850,2.000e-01,-00000027,000000033,0,000000001,000000300,000000000,000000000
-57,1,-1,1,-8,1,2,-1,1,-1,1,1,1,1,2,6,2,2,3,6,1,2,1,4,3,1,1,2,4,3,1,4,5,5,6,4,1,4,6,5,5,10,5,4,7,7,6,3,9,9,5,7,9,7,8,8,7,9,11,10,7,14,8,6,11,7,7,9,8,13,10,12,11,14,12,10,9,10,10,7,16,15,15,6,9,9,10,4,4,10,10,9,8,6,9,7,11,3,6,6,5,13,5,9,5,7,5,4,6,5,4,5,4,3,2,3,9,5,5,4,1,-1,3,2,-2,1,3,1,3,1,-2,1,1,-1,1,2,1,-1,1,-12,3,-2,1,-3,1,-76
-61,1,1,-8,1,1,1,1,-1,1,-1,1,2,1,3,6,2,1,5,4,1,2,3,3,1,2,1,1,6,1,2,5,4,6,6,3,1,5,4,8,5,9,5,4,8,8,3,6,9,6,7,8,8,9,5,7,7,11,11,11,13,6,9,6,9,8,9,9,8,14,10,10,14,13,12,6,13,9,10,9,15,15,14,5,10,8,10,2,7,11,9,9,8,6,9,8,6,5,6,5,10,10,7,5,6,6,6,5,6,4,5,3,3,3,5,4,5,6,7,2,-1,1,2,2,-2,2,2,1,3,1,-1,1,-1,1,-1,3,-1,1,-1,1,-11,2,1,-1,1,-3,1,-73
-61,1,1,-9,2,1,1,-1,1,-1,1,2,-1,3,7,2,1,3,6,1,2,3,3,1,2,1,1,6,1,2,4,5,6,5,4,1,4,5,7,6,9,5,4,7,6,6,5,9,6,8,7,9,8,6,7,7,11,11,11,13,6,8,6,9,9,8,10,7,15,9,11,13,13,12,7,13,9,10,9,14,16,14,3,12,8,10,2,6,11,10,7,10,6,9,8,6,5,5,6,10,10,6,6,6,6,6,5,5,5,4,4,3,3,5,3,6,6,7,2,-1,1,2,2,-2,2,2,1,3,1,-1,1,-1,1,-1,2,1,1,-1,1,-11,2,1,-1,1,-3,1,-73
-61,1,-1,1,-8,2,1,-1,1,-1,1,1,2,-1,3,5,3,2,3,6,-1,3,2,4,1,2,1,1,4,3,1,5,5,6,4,4,2,3,6,7,6,7,7,2,9,5,6,5,9,7,7,6,9,10,5,7,7,9,14,8,12,9,8,7,9,8,8,8,9,14,7,15,9,14,12,10,8,10,13,6,15,15,14,6,12,6,10,5,6,7,11,10,6,6,11,6,10,3,7,6,9,11,4,8,5,7,5,4,7,4,3,5,4,3,3,3,8,6,5,4,-1,1,2,2,-2,1,3,1,3,1,-2,1,1,-1,2,1,1,-1,1,-11,1,2,-2,1,-2,1,-73
-61,1,1,-9,2,1,1,-1,1,-1,1,2,-1,3,7,1,2,3,6,1,2,3,3,1,2,1,1,6,1,1,5,5,6,4,5,1,3,6,7,6,8,6,4,7,5,7,5,9,6,8,7,9,8,6,7,7,10,12,11,9,9,8,7,9,9,8,9,8,14,9,12,11,15,12,7,13,9,10,8,14,15,12,7,12,6,11,3,6,9,11,8,8,6,10,9,6,4,6,6,10,10,6,6,6,6,5,5,6,5,3,5,3,3,5,2,7,6,7,2,-1,1,2,2,-2,1,3,1,3,1,-1,1,-1,1,-1,2,1,1,-1,1,-11,2,1,-2,1,-2,1,-73
-61,1,1,-9,2,1,1,-2,1,1,2,-1,3,6,2,2,3,6,-1,3,3,3,1,2,1,1,5,2,1,5,5,6,4,4,2,3,6,7,6,8,6,3,8,5,7,5,9,6,8,7,8,9,6,6,7,9,14,9,11,9,8,7,9,8,8,8,10,14,8,13,9,16,11,9,11,10,11,7,15,13,14,6,12,6,11,4,6,8,12,8,7,5,11,8,8,4,6,6,10,10,5,7,5,7,5,5,6,4,3,6,3,3,4,3,7,6,6,3,-1,1,2,2,-2,1,3,1,3,1,-2,1,1,-1,2,1,1,-1,1,-11,2,1,-2,1,-2,1,-73
-61,1,-1,1,-8,2,1,1,-2,1,1,2,-1,3,5,3,2,3,6,-1,3,2,4,1,2,1,1,4,3,1,5,5,6,4,4,2,3,6,7,6,7,7,3,8,5,6,5,9,7,8,5,9,10,6,6,7,9,14,8,12,9,8,7,9,8,8,8,10,13,8,14,9,15,11,10,8,11,12,6,15,15,14,6,12,6,11,4,6,7,11,10,7,5,11,6,10,4,6,6,10,10,4,8,5,7,5,5,6,4,3,5,4,3,3,3,8,6,5,4,-1,1,2,2,-2,1,3,1,3,1,-2,1,1,-1,2,1,1,-1,1,-11,2,1,-2,1,-2,1,-73
-61,1,-1,1,-8,1,2,-1,1,-1,1,1,2,-1,3,5,3,2,3,5,1,2,1,4,3,2,1,1,4,3,1,5,4,6,5,4,1,4,6,6,4,10,7,2,8,6,6,3,10,8,6,6,10,7,7,8,7,9,12,9,11,11,7,7,10,7,9,8,8,12,10,12,11,15,12,9,9,10,12,5,16,15,15,6,9,9,10,5,4,9,10,9,8,6,9,7,11,3,6,6,8,10,6,8,5,8,4,5,5,5,4,5,4,3,2,3,9,5,5,4,1,1,2,2,-2,1,3,1,3,1,-2,1,1,-1,2,1,1,-1,1,-11,1,2,-2,1,-3,1,-72
-61,1,-1,1,-8,2,1,-1,1,-1,1,1,2,-1,3,5,3,2,3,5,1,2,2,5,1,2,1,1,4,3,1,5,4,7,4,4,2,3,6,7,5,8,7,2,8,6,6,5,8,8,7,6,9,8,7,7,7,9,13,9,11,10,7,7,10,8,8,8,8,15,7,14,9,15,12,10,8,10,13,4,16,16,14,6,11,7,10,5,5,8,11,9,7,6,9,7,11,3,6,7,8,10,6,8,4,8,5,4,6,4,4,5,4,3,3,3,8,6,5,4,-1,1,2,2,-2,1,3,1,3,1,-2,1,1,-1,2,1,1,-1,1,-11,1,2,-2,1,-3,1,-72
-61,1,-1,1,-8,1,2,-1,1,-1,1,1,1,1,2,6,2,2,3,6,1,2,1,4,3,1,1,2,4,3,1,4,5,5,6,4,1,4,6,5,5,10,5,4,7,7,6,3,9,9,5,7,9,7,8,8,7,9,11,10,7,14,8,6,11,7,7,9,8,13,10,12,11,14,12,10,9,10,10,7,16,15,15,6,9,9,10,4,4,10,10,9,8,6,9,7,11,3,6,6,5,13,5,9,5,7,5,4,6,5,4,5,4,3,2,3,9,5,5,4,1,-1,3,2,-2,1,3,1,3,1,-2,1,1,-1,1,2,1,-1,1,-12,3,-2,1,-3,1,-72
-60,1,-1,1,-8,1,2,-1,1,-1,1,1,1,1,2,5,3,2,2,7,1,2,1,4,3,1,1,2,4,3,1,2,4,7,6,4,2,3,6,4,6,9,6,4,8,6,6,4,7,11,3,7,9,8,6,9,7,9,8,14,5,17,8,4,10,8,6,10,9,12,9,13,9,16,10,12,9,10,11,7,16,10,17,10,6,11,9,6,4,10,8,7,9,8,8,9,9,3,7,7,4,11,7,9,4,9,4,5,6,4,4,6,3,2,4,3,8,4,5,5,2,-1,3,1,1,-1,1,3,1,2,2,-2,1,1,-1,1,2,1,-2,1,-11,3,-2,1,-3,1,-73
-61,1,-1,1,-8,1,2,-1,1,-1,1,1,1,1,2,6,2,2,3,6,1,2,1,4,3,1,1,2,4,3,1,2,7,4,6,5,1,3,6,6,4,11,5,4,7,7,6,3,9,9,5,7,7,9,6,8,9,8,11,11,7,14,8,5,12,7,6,9,8,14,10,12,11,14,11,9,11,10,10,7,15,14,15,8,7,10,11,4,4,10,10,8,9,5,9,8,10,4,6,6,5,12,5,10,4,8,5,4,6,5,4,5,4,2,3,3,9,5,4,5,1,-1,3,2,-2,1,3,1,3,1,-2,1,1,-1,1,2,1,-1,1,-12,3,-2,1,-3,1,-72
