0.0000000,0.000#0.240,2.000e-01,-00000034,000000039,0,000000001,000000365,000000000,000000000
-90,1,-2,1,-1,1,-1,1,3,1,-2,1,-1,1,1,2,1,2,1,3,1,4,-1,2,6,2,4,5,5,10,5,4,9,4,9,10,7,11,11,6,13,11,8,17,13,8,10,16,12,12,13,12,21,17,22,14,9,19,14,18,17,13,22,19,19,21,37,26,16,27,25,25,24,23,25,24,29,21,28,36,30,27,19,19,32,27,31,21,23,24,26,25,32,23,28,19,19,27,19,27,21,24,19,24,16,18,20,14,10,11,13,13,17,14,3,13,11,10,9,7,8,5,9,4,7,11,4,5,6,9,5,2,3,5,7,2,3,4,2,-1,3,-1,1,2,2,3,2,1,2,-1,2,-1,1,1,-1,1,-1,2,1,1,-2,1,-16,1,-94
-91,1,-2,1,-1,1,-1,1,3,-1,1,-1,1,-1,1,1,2,1,2,-1,3,2,2,2,-1,6,4,4,5,4,6,8,5,7,6,7,12,8,10,9,8,10,14,6,14,17,9,9,14,16,10,12,14,15,22,18,18,11,15,14,19,18,12,20,20,21,18,32,31,19,26,21,24,26,24,23,23,32,25,23,36,34,21,23,20,26,32,27,25,25,23,28,22,31,24,26,22,19,27,16,28,23,24,19,24,18,19,14,18,12,9,13,11,18,13,6,12,12,8,11,7,9,4,7,7,5,7,10,2,8,9,4,3,3,6,4,4,4,4,2,-1,3,-1,1,1,3,3,-1,3,1,1,2,-2,1,1,-1,1,2,1,1,-3,1,-15,1,-93
