0.0000000,0.000#0.220#0.200#0.170#0.190#0.180#0.230#0.210#0.250#0.260#0.240#0.560#0.270#0.430#0.570,3.000e+00,-00000574,000000554,1,000000003,000000376,000000000,000000000
-88,1,-5,1,-2,1,-3,1,-6,1,1,-1,1,-2,1,1,1,2,1,-1,1,-1,2,4,2,1,-1,4,1,2,2,2,2,1,2,3,3,1,6,5,4,1,4,3,-1,6,3,2,3,3,6,5,3,6,7,5,2,9,10,6,4,9,8,9,6,13,5,11,8,13,10,7,11,6,12,6,11,8,8,13,10,12,8,5,8,10,9,13,8,11,5,8,11,9,10,10,9,12,8,7,7,6,14,8,13,6,8,9,9,10,6,9,13,10,13,9,10,9,4,12,6,6,6,5,2,8,6,6,3,7,2,11,7,4,4,7,3,6,5,-1,3,3,2,3,3,1,-1,6,4,1,1,2,3,3,1,1,1,3,2,-2,1,2,-1,1,-1,1,1,1,-3,1,1,-1,1,1,-2,1,-1,1,-14,1,-79
-89,1,-4,1,-3,1,-1,1,-7,1,1,-1,1,-2,1,-1,1,3,1,-1,1,-1,1,4,2,2,2,2,1,1,4,-1,2,2,2,3,2,2,6,5,2,3,3,3,1,6,4,1,4,2,6,3,5,5,7,6,1,8,11,7,3,10,8,9,5,13,7,9,13,8,11,7,10,7,9,9,10,8,7,15,8,14,7,5,9,9,7,15,8,10,7,8,9,10,9,12,8,12,10,6,6,6,10,12,10,10,5,11,9,10,7,9,10,13,10,12,9,10,3,13,3,9,7,4,1,8,7,6,1,7,6,8,8,4,5,6,3,6,5,-1,5,1,2,3,3,1,-1,6,3,2,2,1,4,1,2,1,-1,4,2,-2,1,2,-1,1,-1,1,1,1,-3,1,1,-1,1,1,-2,1,-2,1,-14,1,-78
-89,1,-4,1,-3,1,-1,1,-7,1,1,-1,1,-2,1,1,-1,3,1,-1,1,-1,2,3,2,2,2,2,1,1,4,-1,2,2,2,3,2,2,6,5,2,3,3,3,1,6,4,1,4,2,6,3,5,5,7,6,1,8,11,7,3,10,8,9,5,13,7,9,12,9,11,7,10,7,11,7,11,7,7,15,8,14,7,5,8,10,8,14,8,10,8,7,9,10,10,11,8,12,11,5,6,6,10,12,11,9,5,12,8,11,6,9,10,13,11,11,9,10,3,13,3,9,7,4,1,9,6,6,1,7,5,9,8,4,5,6,4,5,5,-1,5,1,2,3,3,1,-1,6,3,2,2,1,3,2,2,1,-1,4,2,-2,1,2,-1,1,-1,1,1,1,-3,1,1,-1,1,1,-2,1,-2,1,-14,1,-78
-89,1,-4,1,-3,1,-1,1,-7,1,1,-1,1,-2,1,1,-1,3,1,-1,1,-1,2,3,2,2,2,2,1,1,4,-1,3,1,2,3,2,2,6,5,2,3,3,3,1,6,3,2,3,3,6,3,5,5,7,6,1,8,11,7,3,10,8,9,5,13,6,10,12,10,10,7,11,6,11,7,12,6,7,15,8,14,7,5,8,10,9,14,7,10,8,7,9,10,10,11,8,13,10,5,6,6,11,11,13,7,5,12,9,10,6,9,10,13,11,11,8,11,3,13,4,8,7,4,1,9,6,6,1,8,4,9,8,4,5,6,4,5,5,-1,5,1,2,3,3,1,-1,6,3,2,2,1,3,2,2,1,-1,4,2,-2,1,2,-1,1,-1,1,1,1,-3,1,1,-1,1,1,-2,1,-2,1,-14,1,-78
-89,1,-4,1,-3,1,-1,1,-7,1,1,-1,1,-2,1,1,-1,3,1,-1,1,-1,2,3,2,2,2,2,1,1,4,-1,2,2,2,3,2,2,6,5,2,3,3,3,1,6,3,2,4,2,6,3,5,5,7,6,1,8,11,7,2,11,8,9,5,13,7,9,12,9,11,7,11,6,11,7,11,7,8,14,8,14,7,5,8,10,8,14,8,10,8,7,9,10,9,12,8,12,11,5,6,6,11,11,11,9,5,12,8,11,7,8,10,13,12,10,9,10,3,13,3,9,7,4,1,9,6,6,1,8,4,9,8,4,5,6,4,5,5,-1,5,1,2,3,3,1,-1,6,3,2,2,1,3,2,2,1,-1,4,2,-2,1,2,-1,1,-1,1,1,1,-3,1,1,-1,1,1,-2,1,-2,1,-14,1,-78
-89,1,-4,1,-3,1,-1,1,-7,1,1,-1,1,-2,1,1,-1,3,1,-1,1,-1,2,3,2,2,2,2,1,1,4,-1,3,1,2,3,2,2,6,5,2,3,3,3,1,6,3,2,3,3,6,3,5,5,7,6,1,8,11,7,3,10,8,9,5,13,6,10,12,9,11,7,11,6,11,7,11,7,7,15,8,14,7,5,8,10,9,13,8,10,8,7,9,10,9,12,8,12,11,5,6,6,11,11,12,8,5,12,9,10,7,8,10,13,12,10,8,11,3,13,3,9,7,4,1,9,6,6,1,8,4,9,8,4,5,6,4,5,5,-1,5,1,2,3,3,1,-1,6,3,2,2,1,3,2,2,1,-1,4,2,-2,1,2,-1,1,-1,1,1,1,-3,1,1,-1,1,1,-2,1,-2,1,-14,1,-78
-89,1,-4,1,-3,1,-1,1,-7,1,1,-1,1,-2,1,-1,1,3,1,-1,1,-1,1,4,2,2,2,2,1,1,4,-1,2,2,2,3,2,2,6,5,2,3,3,3,1,6,4,1,5,1,7,2,5,5,7,6,1,8,11,7,3,10,8,9,5,13,7,9,13,8,11,7,10,7,9,9,10,7,8,15,8,14,7,5,9,9,7,15,8,10,7,8,9,10,9,12,8,12,10,6,6,6,10,12,10,10,5,11,9,10,7,9,10,13,11,11,9,10,4,12,3,9,7,4,1,8,7,6,1,7,6,8,8,4,5,6,3,6,5,-1,5,1,2,3,3,1,-1,6,3,2,2,1,4,1,2,1,-1,4,2,-2,1,2,-1,1,-1,1,1,1,-3,1,1,-1,1,1,-2,1,-2,1,-14,1,-78
-89,1,-4,1,-3,1,-1,1,-7,1,1,-1,1,-2,1,-1,1,3,1,-1,1,-1,1,4,2,2,2,2,1,1,4,-1,2,2,2,3,2,2,6,5,2,3,3,3,1,6,4,1,4,2,6,3,5,5,7,6,1,8,11,7,3,10,8,9,5,13,7,9,13,8,11,7,10,7,10,8,11,7,7,15,8,14,7,5,9,9,8,14,8,10,8,7,9,10,10,11,8,12,10,6,6,6,10,12,11,9,5,12,8,10,7,9,10,13,11,11,10,9,3,13,3,9,7,4,1,9,6,6,1,7,6,8,8,4,5,6,4,5,5,-1,5,1,2,3,3,1,-1,6,3,2,2,1,3,2,2,1,-1,4,2,-2,1,2,-1,1,-1,1,1,1,-3,1,1,-1,1,1,-2,1,-2,1,-14,1,-78
-89,1,-4,1,-3,1,-1,1,-7,1,1,-1,1,-2,1,-1,1,3,1,-1,1,-1,2,3,2,2,2,2,1,1,4,-1,2,2,2,3,1,3,6,5,1,4,3,3,2,5,4,1,5,1,7,2,4,6,7,6,1,8,11,7,2,11,8,9,4,14,7,9,13,8,11,7,10,7,10,8,10,7,8,15,9,13,7,5,9,9,7,15,9,9,7,8,9,10,9,12,8,12,10,6,6,6,11,11,11,9,5,11,9,10,8,8,10,13,11,11,9,10,5,11,3,9,6,5,2,7,7,6,1,7,6,7,9,4,5,6,3,6,5,-1,5,1,1,4,2,2,-1,6,3,2,2,1,4,1,2,1,-1,4,2,-2,1,2,-1,1,-1,1,1,1,-3,1,1,-1,1,1,-2,1,-2,1,-14,1,-78
-89,1,-4,1,-3,1,-1,1,-8,2,-1,1,-2,1,-1,1,3,1,-1,1,-1,2,3,2,2,2,2,1,1,4,-1,2,2,2,3,1,3,6,5,1,4,2,4,2,5,4,1,5,1,7,2,4,6,7,6,1,8,11,7,2,11,8,9,3,15,7,9,13,8,11,7,10,7,10,7,10,8,8,15,9,13,7,5,9,9,7,15,9,9,7,8,9,10,10,11,8,12,10,6,6,6,11,11,11,9,5,11,9,10,8,8,11,12,11,11,9,10,6,10,2,10,6,4,3,7,7,6,1,7,6,7,9,4,5,6,3,6,5,-1,5,1,1,4,2,2,-1,6,2,3,2,1,4,1,2,1,-1,4,2,-2,1,2,-1,1,-1,1,1,1,-3,1,1,1,-1,1,-2,1,-2,1,-14,1,-78
