0.0000000,0.000#0.720#0.640#0.730#0.790#0.740#0.780#0.210#0.200#0.190#0.070#0.140#0.150#0.180,3.000e+00,-00000476,000000454,1,000000003,000000310,000000000,000000000
-66,1,1,-3,1,-1,1,-2,1,-1,1,-8,2,-1,1,3,1,3,3,2,4,1,1,2,3,1,3,1,1,3,3,-1,4,1,2,4,3,1,2,3,3,7,9,2,2,6,5,2,5,4,7,3,6,7,9,9,3,8,5,10,3,4,10,2,5,12,9,13,11,15,9,12,6,8,8,13,9,15,12,11,8,12,17,9,14,14,12,18,7,14,15,13,8,7,18,4,10,12,17,11,11,11,7,7,12,7,8,8,11,8,10,9,5,10,6,6,8,6,8,6,4,1,8,7,3,7,2,3,5,9,3,4,-1,3,3,3,3,3,4,1,5,4,1,-1,3,1,2,2,-4,1,1,-4,1,-4,1,-2,1,-2,1,-20,1,-44
-67,2,-2,1,-3,1,-2,1,1,-7,1,-1,2,-1,1,3,1,3,5,2,2,1,1,4,2,1,2,1,1,4,4,1,-1,3,-1,5,3,-1,5,3,12,3,3,2,7,3,4,3,4,6,4,5,7,8,5,8,5,7,4,11,6,8,5,3,12,8,7,13,14,15,2,14,12,5,8,14,9,15,7,14,11,14,14,11,11,17,9,18,13,11,14,11,10,11,11,7,16,10,15,9,13,7,5,11,11,5,10,9,13,6,4,9,9,9,5,6,10,4,5,8,3,5,3,7,5,5,2,5,7,6,-1,4,4,2,1,4,4,4,4,1,4,2,1,1,2,2,-1,2,-2,1,-2,1,-3,1,-5,1,-1,1,-2,1,-20,1,-44
-67,2,-3,1,-2,1,-2,1,1,-7,1,-1,2,-1,1,3,1,3,4,3,1,2,1,4,1,2,2,1,1,4,4,1,-1,3,2,3,3,-1,5,3,12,3,4,1,8,2,2,5,4,6,4,6,7,7,7,6,6,6,6,9,6,9,4,3,9,11,8,12,14,15,4,12,12,5,8,14,9,15,9,12,12,13,14,11,10,18,12,15,12,13,14,10,9,13,9,8,15,11,14,10,13,7,6,11,11,4,10,9,14,5,3,11,9,8,3,9,9,5,4,8,3,5,4,6,4,6,3,4,8,5,-1,4,5,1,1,4,4,4,3,2,4,2,1,1,2,2,1,1,-2,1,-2,1,-3,1,-5,1,-1,1,-2,1,-20,1,-44
-67,2,-2,1,-3,1,-2,1,1,-7,1,-1,2,-1,1,3,1,2,6,2,2,1,1,4,2,1,2,1,1,4,4,1,-1,3,-1,5,3,-1,5,3,12,3,3,2,7,3,4,3,4,6,4,5,8,7,5,8,5,7,4,11,6,8,5,3,12,8,7,13,14,15,3,13,12,5,8,14,8,16,8,13,10,15,14,11,11,17,9,18,13,11,14,11,9,12,11,7,16,10,15,9,13,7,5,11,11,5,10,9,13,6,4,9,9,9,5,6,10,4,5,8,3,5,3,7,5,5,2,5,7,6,-1,4,4,2,1,4,4,4,4,1,4,2,1,1,2,2,-1,2,-2,1,-2,1,-3,1,-5,1,-1,1,-2,1,-20,1,-44
-67,2,-2,1,-3,1,-2,1,1,-7,1,-1,2,-1,1,3,1,2,6,2,2,1,1,4,2,1,2,1,2,3,4,1,-1,3,1,4,3,-1,4,4,11,4,3,2,5,5,4,3,4,6,4,5,8,7,5,8,4,8,4,11,7,7,5,3,9,10,8,13,13,15,3,14,12,5,7,15,10,13,10,12,10,14,14,12,13,15,9,18,11,13,13,12,8,12,12,7,16,9,16,9,12,8,4,12,11,5,10,9,13,6,4,9,10,7,5,7,10,4,5,7,5,3,4,7,5,5,2,5,6,7,-1,4,4,2,1,3,5,4,5,-1,3,3,1,1,2,2,-1,2,-2,1,-2,1,-3,1,-5,1,-1,1,-2,1,-20,1,-44
-67,2,-2,1,-3,1,-2,1,1,-7,1,-1,2,-1,1,3,1,2,6,2,2,1,1,4,2,1,2,1,1,4,4,1,-1,3,-1,5,3,-1,5,3,12,3,3,2,7,3,4,3,4,6,4,5,8,7,6,7,5,7,4,11,6,8,5,3,11,9,7,13,14,14,4,13,12,5,7,15,8,15,9,13,10,15,14,11,11,17,9,18,13,11,14,11,8,13,11,7,16,10,15,9,13,7,5,11,11,5,10,9,13,6,4,9,9,9,5,6,10,4,5,8,3,4,4,7,5,5,2,5,7,6,-1,4,4,2,1,4,4,4,4,1,4,2,1,1,2,2,-1,2,-2,1,-2,1,-3,1,-5,1,-1,1,-2,1,-20,1,-44
-67,2,-2,1,-3,1,-2,1,1,-7,1,-1,2,-1,1,3,1,2,6,2,2,1,1,4,2,1,2,1,2,3,4,1,-1,3,1,4,3,-1,5,3,11,4,3,2,6,4,4,3,4,6,4,5,7,8,5,8,4,8,4,11,7,7,5,3,10,9,8,13,13,15,4,13,12,5,7,15,10,13,10,12,10,15,13,12,13,15,9,18,12,12,13,12,8,12,12,7,16,9,16,9,12,8,4,12,11,5,10,9,13,6,4,9,10,7,5,7,10,4,5,7,5,3,4,7,5,5,2,5,6,7,-1,4,4,2,1,3,5,4,4,1,3,3,1,1,2,2,-1,2,-2,1,-2,1,-3,1,-5,1,-1,1,-2,1,-20,1,-44
-66,1,1,-3,1,-2,1,-2,1,1,-8,2,1,-1,2,2,3,1,5,3,1,1,2,3,1,3,1,1,4,2,2,2,-1,3,3,3,2,1,4,3,9,7,3,1,6,4,3,5,5,6,3,6,4,10,9,3,8,6,8,6,4,10,4,3,13,8,10,13,14,11,11,6,8,9,10,11,13,13,11,10,12,15,10,14,13,13,20,6,14,14,15,7,6,17,7,9,13,15,15,8,12,6,6,12,8,8,8,11,10,8,9,4,10,7,7,6,5,10,5,5,-1,9,5,4,7,3,3,5,7,5,2,2,3,3,2,3,4,4,3,2,5,1,1,2,1,2,2,-3,1,-2,1,-3,1,-4,1,-2,1,-2,1,-20,1,-44
-66,1,1,-3,1,-2,1,-2,1,1,-8,2,1,-1,2,2,3,1,5,3,1,1,2,3,1,3,1,1,4,2,2,2,-1,3,3,3,2,1,3,4,9,7,3,1,6,4,3,5,5,6,3,6,4,10,9,3,8,6,8,6,3,11,3,4,13,8,10,13,14,11,11,6,8,9,10,11,13,13,11,10,12,15,10,14,13,13,20,6,14,14,14,8,6,17,7,9,13,15,15,8,12,6,7,11,8,8,8,11,10,8,9,4,10,7,7,6,5,10,5,5,-1,9,5,4,7,3,3,5,7,5,2,2,3,3,2,3,4,4,3,2,5,1,1,2,1,2,2,-3,1,-2,1,-3,1,-4,1,-2,1,-2,1,-20,1,-44
-66,1,1,-3,1,-2,1,-2,1,1,-8,2,-1,1,3,1,3,1,5,3,1,1,2,3,1,3,1,1,4,2,2,2,-1,3,3,3,2,1,3,4,8,8,3,1,6,4,3,5,5,6,3,6,4,10,9,3,8,6,8,6,3,11,3,4,12,9,10,13,15,10,11,6,8,9,10,11,13,13,11,10,13,14,10,14,13,13,20,6,14,14,14,8,6,17,7,9,13,15,14,9,12,6,6,12,8,8,8,11,10,8,9,4,10,7,7,6,5,10,5,5,-1,9,5,4,7,3,3,5,7,5,2,2,3,3,2,3,4,4,3,2,5,1,1,2,1,2,2,-3,1,-2,1,-3,1,-4,1,-2,1,-2,1,-20,1,-44
