0.0000000,0.000#0.500#0.460#0.470#0.450#0.510#0.580#0.480#0.540#0.550,3.000e+00,-00000429,000000513,1,000000003,000000314,000000000,000000000
-48,1,-16,1,1,-1,1,-1,1,1,1,2,2,1,2,-1,3,2,1,1,2,4,4,2,4,1,2,1,5,5,1,3,2,2,8,2,4,4,4,7,3,2,8,5,3,3,4,15,10,8,4,9,7,4,9,6,8,15,10,9,8,10,8,10,10,12,6,5,7,8,8,12,11,12,10,12,14,10,12,11,14,13,11,9,8,8,13,12,12,14,11,16,17,8,12,11,10,7,10,8,9,6,10,7,7,6,7,6,13,10,12,9,3,6,7,9,8,6,5,4,2,11,3,7,5,5,5,4,6,4,3,4,4,1,4,3,3,1,2,3,-1,2,3,1,2,1,3,2,2,-1,3,2,-2,2,-1,1,1,-3,1,-8,1,-1,1,-8,1,-70
-48,1,-15,1,-2,1,1,-1,1,1,-1,2,3,1,1,1,2,2,2,1,4,1,2,4,4,2,1,2,5,4,1,3,3,2,5,4,9,-1,5,5,3,1,6,8,3,4,7,11,8,8,10,5,6,5,6,9,15,8,10,4,15,7,5,13,11,10,11,3,8,4,8,12,17,8,8,12,12,14,10,11,20,9,8,12,9,7,10,13,11,15,14,14,12,13,8,15,12,6,10,9,6,9,7,8,9,4,8,7,11,9,11,9,7,5,10,4,9,7,3,6,4,9,7,3,10,-1,4,5,5,4,5,3,3,2,5,3,2,2,3,1,2,1,3,1,3,-1,3,2,2,-1,3,2,-2,1,1,-1,2,-3,1,-9,1,-1,1,-8,1,-69
-48,1,-15,1,-2,1,1,-1,1,1,-1,2,3,1,1,1,2,2,2,1,3,2,2,4,4,2,1,2,5,4,1,3,4,1,5,4,9,-1,5,5,3,1,6,8,3,4,7,11,8,9,9,5,7,4,6,9,15,9,9,5,15,6,5,13,12,9,11,3,8,4,9,11,14,11,9,11,12,14,10,11,19,11,7,12,10,6,11,13,10,16,13,15,12,12,8,15,12,6,10,9,7,8,7,8,10,3,8,7,11,10,10,9,6,6,11,3,9,7,4,5,4,9,7,3,10,-1,4,5,5,4,5,3,3,2,5,3,2,2,3,2,-1,2,3,1,3,-1,3,2,2,-1,3,2,-2,1,1,1,1,-3,1,-8,1,-2,1,-8,1,-69
-48,1,-15,1,-2,1,1,-1,1,1,-1,2,3,1,1,1,2,2,2,1,4,1,2,4,4,2,1,2,5,4,1,3,4,1,5,4,9,-1,5,5,3,1,6,8,3,4,7,11,8,9,9,5,6,5,6,9,15,9,9,4,16,6,5,13,11,10,11,3,8,4,9,11,15,10,8,12,12,14,10,11,19,11,7,12,10,6,11,12,11,16,13,14,13,12,8,15,12,6,10,9,7,8,7,8,9,4,8,7,11,10,10,9,6,6,10,4,9,7,4,5,4,9,7,3,10,-1,4,5,5,4,5,3,3,2,5,3,2,2,3,2,-1,2,3,1,3,-1,3,2,2,-1,3,2,-2,1,1,1,1,-3,1,-8,1,-2,1,-8,1,-69
-48,1,-15,1,-2,1,1,-1,1,1,1,1,3,1,1,1,2,2,2,1,3,2,2,4,4,2,1,2,5,4,1,4,3,1,5,4,9,-1,4,6,3,1,7,7,3,4,6,12,7,10,9,5,7,5,5,9,15,9,9,5,15,6,5,13,14,7,11,3,8,4,9,11,14,11,9,11,12,14,11,10,19,11,8,11,10,6,11,13,9,17,14,14,12,13,7,15,12,6,10,9,7,8,7,8,10,3,8,7,11,10,10,9,6,6,11,3,9,7,4,5,4,9,7,4,9,-1,4,5,5,4,5,3,3,2,5,3,2,2,3,2,-1,2,3,1,3,-1,3,2,2,-1,3,2,-2,1,1,1,1,-3,1,-8,1,-2,1,-8,1,-69
-48,1,-15,1,-2,1,1,-1,1,1,-1,2,3,1,1,1,2,2,2,1,4,1,2,4,4,2,1,2,5,4,1,3,3,2,5,4,9,-1,5,5,3,1,6,8,3,4,7,11,8,8,10,5,6,5,6,9,15,8,10,4,15,7,5,13,11,10,11,3,8,4,8,12,17,8,8,12,12,14,10,11,20,9,8,12,9,7,9,14,11,15,14,14,11,14,8,15,12,6,10,9,6,9,7,8,9,4,7,8,11,9,11,9,8,4,10,4,9,7,3,6,4,9,7,3,10,-1,4,5,5,4,5,3,3,2,5,3,2,2,3,1,2,1,3,1,3,-1,3,2,2,-1,3,2,-2,1,1,-1,2,-3,1,-9,1,-1,1,-8,1,-69
-48,1,-15,1,-2,1,1,-1,1,1,-1,2,3,1,1,1,2,2,2,1,4,1,3,3,4,2,1,2,5,4,1,3,2,3,5,4,9,-1,4,6,3,1,6,8,3,4,7,11,7,9,10,5,6,5,8,7,15,7,8,7,15,7,6,11,10,12,9,5,8,4,10,10,16,8,10,10,14,13,10,11,20,9,9,10,10,7,12,10,12,15,15,13,11,14,7,16,9,8,11,9,5,9,8,8,8,5,6,9,10,10,11,9,8,4,10,4,10,6,3,6,4,9,7,2,11,-1,4,5,5,4,4,4,3,2,5,3,1,3,3,1,2,1,3,1,3,-1,2,3,1,1,3,2,-2,1,1,-1,2,-3,1,-9,1,-1,1,-8,1,-69
-48,1,-15,1,-2,1,1,-1,1,1,-1,2,3,1,1,1,2,2,2,1,4,1,2,4,4,2,1,2,5,4,1,3,3,2,5,4,9,-1,5,5,3,1,6,8,3,4,7,11,8,9,9,5,6,5,6,9,15,9,9,4,16,6,5,13,11,10,11,3,8,4,8,12,16,9,8,12,12,14,10,11,19,11,7,12,10,6,11,12,11,15,14,14,12,13,8,15,12,6,10,9,7,8,7,8,9,4,8,7,11,10,10,9,6,6,10,4,9,7,4,5,4,9,7,3,10,-1,4,5,5,4,5,3,3,2,5,3,2,2,3,2,-1,2,3,1,3,-1,3,2,2,-1,3,2,-2,1,1,-1,2,-3,1,-8,1,-2,1,-8,1,-69
-48,1,-15,1,-2,1,1,-1,1,1,-1,2,3,1,1,1,2,2,2,1,4,1,2,4,4,2,1,2,5,4,1,3,3,2,5,4,9,-1,4,6,3,1,6,8,3,4,7,11,8,8,10,5,6,5,8,7,15,8,9,5,15,7,6,11,12,10,11,3,8,4,9,11,16,9,9,11,13,13,10,11,21,8,9,10,10,7,9,14,11,15,14,14,11,14,7,16,9,9,9,10,6,9,7,8,8,5,6,9,11,9,11,9,8,4,10,4,10,6,3,6,4,9,7,3,10,-1,4,5,5,4,4,4,3,2,5,3,1,3,3,1,2,1,3,1,3,-1,3,2,2,-1,3,2,-2,1,1,-1,2,-3,1,-9,1,-1,1,-8,1,-69
-48,1,-15,1,-2,1,1,-1,1,1,-1,2,3,1,1,1,2,2,2,1,4,1,2,4,4,2,1,2,5,4,1,3,3,2,5,4,9,-1,4,6,3,1,6,8,3,4,7,11,8,8,10,5,6,5,8,7,15,8,9,5,15,7,6,11,11,11,11,3,8,4,9,11,16,9,9,11,13,13,10,11,21,8,9,10,10,7,9,14,11,15,14,14,11,14,7,16,9,9,9,10,6,9,7,8,8,5,6,9,11,9,11,9,8,4,10,4,10,6,3,6,4,9,7,2,11,-1,4,5,5,4,4,4,3,2,5,3,1,3,3,1,2,1,3,1,3,-1,3,2,2,-1,3,2,-2,1,1,-1,2,-3,1,-9,1,-1,1,-8,1,-69
