0.0000000,0.000#0.330#0.290#0.310#0.320#0.340#0.240#0.250#0.300#0.260,3.333e-01,-00000067,000000057,0,000000001,000000372,000000000,000000000
-90,1,-3,2,-2,1,-2,1,-5,1,2,-1,2,-1,2,-1,2,-1,1,-1,2,3,1,-1,1,-2,3,2,1,1,1,2,1,1,-1,1,1,1,1,2,4,2,3,1,4,1,5,4,4,8,1,2,3,5,5,8,3,9,3,5,4,5,6,4,8,3,5,5,7,6,4,2,-1,10,4,11,4,9,9,10,9,14,8,11,7,7,12,13,9,10,6,6,11,6,9,15,12,7,7,8,12,10,9,12,10,5,9,13,6,11,8,11,16,7,9,14,7,11,9,9,13,8,8,7,11,6,11,10,4,10,4,8,5,3,6,8,7,5,4,7,6,8,6,7,4,5,4,6,6,4,4,1,2,3,3,3,3,3,6,5,5,7,1,2,3,1,3,3,3,1,-1,2,1,1,-1,1,-1,2,-1,1,-3,2,-5,1,-1,1,-5,1,-4,1,1,-10,1,-6,1,-52
-91,1,-3,2,-2,1,-2,1,-5,1,2,-1,2,-1,2,-1,2,-1,1,-1,2,3,1,-1,1,-2,3,2,1,1,1,2,1,1,-1,1,1,1,1,2,4,3,2,1,4,1,5,4,4,8,1,2,3,5,5,8,3,9,3,5,4,5,6,5,7,3,5,5,7,6,4,2,1,9,4,11,4,9,9,10,9,14,8,11,7,7,12,13,9,10,6,6,11,6,10,14,12,7,7,8,12,10,9,12,10,5,9,13,6,12,7,11,16,7,9,14,7,11,9,10,12,8,8,8,10,6,11,10,5,9,4,8,5,3,6,8,7,5,4,7,6,8,7,6,4,5,4,6,6,4,4,1,2,3,3,3,3,4,5,5,5,7,1,2,3,1,3,3,3,1,-1,2,1,1,-1,1,-1,2,-1,1,-3,2,-5,1,-1,1,-5,1,-4,1,1,-10,1,-6,1,-51
-90,1,-4,2,-1,1,-3,1,-5,2,1,1,1,-1,2,1,1,-1,1,-1,2,3,1,-1,1,-1,1,2,3,-1,2,1,1,1,1,-1,1,1,1,1,4,3,2,2,1,4,1,5,5,4,7,1,2,5,3,6,7,3,10,3,4,4,7,4,6,7,2,5,6,7,6,4,1,3,8,4,10,6,7,12,9,10,11,9,10,8,6,14,13,7,11,6,7,10,6,10,14,14,6,7,8,11,10,9,12,9,7,8,13,7,10,8,11,15,7,10,14,7,11,9,14,9,6,9,9,8,8,9,10,5,9,4,9,5,3,7,6,7,5,4,7,7,7,8,5,5,5,4,7,4,4,5,2,-1,3,3,4,2,6,4,5,5,6,2,2,2,1,3,5,1,1,-1,2,2,-2,1,-1,2,-1,1,-3,2,-5,1,-1,1,-5,1,-4,1,1,-10,1,-6,1,-51
-91,1,-3,2,-2,1,-2,1,-5,2,1,-1,2,-1,2,1,1,-1,1,-1,2,3,1,-1,1,-1,1,2,2,1,1,1,2,1,1,-1,1,1,1,1,2,5,2,2,1,4,1,5,4,4,8,1,2,4,4,6,7,3,9,3,5,4,6,5,5,8,2,5,5,7,7,3,2,2,8,4,11,5,8,10,11,9,12,9,10,7,7,13,14,7,11,5,8,10,5,10,15,13,6,8,6,12,11,9,12,9,6,9,12,7,11,7,11,16,7,9,14,7,11,9,12,11,7,9,9,8,8,9,10,5,9,4,8,6,2,7,7,7,5,4,7,7,7,8,5,4,6,3,7,5,4,4,2,1,3,3,4,2,4,5,5,5,7,2,1,3,1,3,3,3,1,-1,2,2,-2,1,-1,2,-1,1,-3,2,-5,1,-1,1,-5,1,-4,1,1,-10,1,-6,1,-51
-91,1,-3,2,-2,1,-2,1,-5,1,2,-1,2,-1,2,1,1,-1,1,-1,2,3,1,-1,1,-1,1,2,2,1,1,1,2,1,1,-1,1,1,1,1,2,5,2,2,1,4,1,5,4,4,8,1,2,4,4,6,7,3,9,3,5,4,6,5,5,8,2,5,5,7,7,3,2,1,9,4,11,5,8,10,9,10,13,8,11,7,7,12,14,8,10,6,8,9,6,10,14,13,6,8,7,12,10,10,12,9,5,9,13,7,11,7,11,16,7,9,14,7,11,9,11,11,8,9,7,10,6,11,10,5,9,4,8,5,3,6,8,7,5,4,7,7,7,8,5,4,6,3,6,6,4,4,1,2,3,3,4,2,4,5,5,5,7,1,2,3,1,3,3,3,1,-1,2,1,1,-1,1,-1,2,-1,1,-3,2,-5,1,-1,1,-5,1,-4,1,1,-10,1,-6,1,-51
-91,1,-3,2,-2,1,-2,1,-5,1,2,-1,2,-1,2,-1,2,-1,1,-1,2,3,1,-1,1,-2,3,2,1,1,1,2,1,1,-1,1,1,1,1,2,4,2,3,1,4,1,5,4,4,8,1,2,3,5,5,8,3,9,3,5,4,5,6,4,8,3,5,5,7,6,4,2,-1,10,4,10,5,9,8,11,9,14,7,12,7,7,11,14,9,10,6,6,11,6,9,15,12,7,7,8,12,10,9,11,11,5,8,13,7,11,8,11,16,6,10,14,7,11,9,9,13,8,8,7,11,6,11,10,4,10,4,8,5,3,6,8,6,6,4,7,6,8,6,7,4,5,4,6,6,4,3,2,2,3,3,3,3,3,6,5,5,6,2,1,4,1,3,3,3,1,-1,2,1,1,-1,1,-1,2,-1,1,-3,2,-5,1,-1,1,-5,1,-4,1,1,-10,1,-6,1,-51
-90,1,-3,1,1,-1,1,-3,1,-5,2,1,1,1,-1,2,1,1,-1,1,2,2,1,1,-1,1,-1,1,2,3,-1,2,2,-1,1,1,-1,1,1,1,1,4,3,2,2,3,3,2,3,6,4,6,1,3,6,1,7,7,3,9,3,5,4,8,2,7,6,2,6,5,7,6,4,1,4,7,7,8,5,9,10,11,9,10,11,8,9,9,11,12,7,13,7,4,12,6,14,12,12,5,9,7,11,10,7,14,7,8,11,11,7,9,9,12,13,8,11,11,9,10,9,15,7,9,6,9,11,8,7,10,8,6,7,5,5,3,9,5,6,5,5,7,6,10,5,6,5,5,4,6,5,3,5,2,-1,4,2,5,1,6,4,5,5,6,2,2,2,1,3,6,-1,1,1,1,2,-1,1,-2,2,-1,1,-2,1,1,-5,1,-1,1,-5,1,-4,2,-10,1,-7,1,-51
-90,1,-3,1,1,-1,1,-3,1,-5,2,1,1,1,-1,2,1,1,-1,1,2,2,1,1,-1,1,-1,1,2,3,-1,2,2,-1,1,1,-1,1,1,1,1,4,3,2,2,3,3,1,4,6,4,6,1,3,5,2,7,7,3,9,3,5,4,8,2,7,6,2,5,6,7,6,4,1,3,8,7,8,5,8,11,11,9,10,11,8,9,9,11,12,7,13,6,5,11,6,14,12,13,5,9,6,12,10,7,14,7,8,11,11,7,9,9,11,14,8,9,13,9,9,10,15,7,9,6,9,10,9,7,10,8,6,7,5,5,3,9,5,6,5,5,7,6,9,6,6,5,5,4,6,5,3,5,2,-1,4,2,5,1,6,4,5,5,6,2,2,2,1,3,6,-1,1,1,1,2,-1,1,-2,2,-1,1,-3,2,-5,1,-1,1,-5,1,-4,2,-10,1,-7,1,-51
-90,1,-4,2,-2,1,-2,1,-5,2,1,-1,2,-1,2,1,1,-1,1,-1,2,3,1,-1,1,-1,1,2,2,1,1,2,1,1,1,-1,1,1,1,1,2,5,2,2,1,4,1,5,4,5,7,1,2,4,4,6,7,3,10,2,5,4,6,5,5,8,2,5,5,8,6,4,1,3,8,3,11,5,8,11,10,9,12,9,10,7,7,14,13,7,11,6,7,10,6,9,15,14,5,8,8,10,11,9,12,9,6,9,12,8,10,7,11,16,7,10,14,7,10,10,13,10,6,9,9,8,8,9,10,5,9,4,8,6,2,7,7,7,5,4,7,7,7,8,5,4,6,4,7,4,4,5,1,1,3,3,4,2,5,4,5,6,6,2,1,3,1,3,4,2,1,-1,2,2,-2,1,-1,2,-1,1,-3,2,-5,1,-1,1,-5,1,-4,1,1,-10,1,-6,1,-51
-90,1,-4,2,-1,1,-3,1,-5,2,1,1,1,-1,2,1,1,-1,1,-1,4,1,1,-1,1,-1,1,2,3,-1,2,1,1,1,1,-1,1,1,1,1,4,3,2,2,3,3,1,4,6,4,6,1,3,5,2,6,8,3,9,3,5,3,8,3,7,6,2,5,6,7,6,4,1,3,8,7,8,5,7,12,10,10,10,10,9,9,9,11,12,7,12,7,5,11,5,15,12,13,4,9,7,12,9,8,13,8,8,9,13,7,9,7,13,13,9,9,13,9,9,9,16,7,9,6,9,10,8,7,11,8,6,7,5,5,3,9,5,6,5,5,7,6,9,6,6,4,6,4,6,4,4,5,2,-1,3,3,5,1,6,4,5,5,6,2,2,2,1,3,6,-1,1,1,1,2,-1,1,-2,2,-1,1,-3,2,-5,1,-1,1,-5,1,-4,2,-11,1,-6,1,-51
