1.0053096,0.000#0.170,1.667e-02,-00000002,000000003,0,000000001,000000300,000000000,000000000
-81,1,-2,1,1,4,2,7,1,5,8,2,12,7,15,13,18,21,27,19,32,43,51,58,57,62,81,102,126,135,169,191,199,218,264,277,272,308,366,397,412,429,499,514,519,561,592,624,642,720,744,759,786,779,831,871,825,854,802,861,863,871,914,836,766,779,724,766,757,683,656,613,608,592,520,479,433,449,385,401,299,313,271,280,235,195,199,183,149,120,128,104,98,83,70,59,48,56,34,33,29,20,12,16,16,7,11,11,6,6,4,3,4,2,-5,1,-99
-91,1,-3,2,4,1,7,1,5,9,2,8,8,14,13,17,20,27,22,29,38,50,64,52,62,70,97,124,137,164,182,203,209,261,265,270,299,362,383,426,410,487,513,510,566,583,618,647,703,725,745,807,761,840,879,817,840,814,860,861,891,860,871,769,800,726,739,765,699,666,621,610,602,550,453,438,468,386,419,316,306,268,272,256,206,188,191,162,120,125,110,95,83,80,55,55,51,43,32,34,18,13,17,17,7,12,10,6,5,6,1,4,4,-5,1,-89
