0.0000000,0.000#0.560#0.210#0.220#0.280#0.390#0.190#0.380#0.200#0.270#0.320,3.333e-01,-00000050,000000053,0,000000001,000000309,000000000,000000000
-36,1,-7,1,1,1,-6,1,1,-5,1,2,-2,2,-2,1,1,1,1,1,-2,1,2,-1,1,2,-1,1,-1,2,3,4,3,3,3,3,2,1,3,6,3,2,4,4,7,9,5,2,5,6,4,5,3,6,2,6,1,3,6,4,5,8,10,12,6,8,11,6,6,11,5,11,9,7,8,7,12,8,4,8,7,10,8,9,9,11,9,4,7,5,9,13,9,14,9,10,9,11,6,7,4,11,11,9,11,7,10,7,9,11,9,8,6,10,8,6,14,9,3,6,10,7,5,9,9,6,9,12,4,4,5,4,5,4,5,5,6,9,5,3,3,4,10,3,5,6,1,7,4,3,6,5,3,2,4,2,5,1,5,1,1,1,2,1,2,-1,3,1,1,1,1,-1,1,-2,3,1,1,1,2,1,1,2,-2,1,1,-2,3,-1,2,3,-9,1,-53
-38,1,-6,1,-1,1,1,-6,1,1,-4,1,-1,2,-2,2,-2,1,2,-1,1,1,-2,2,1,1,1,1,-1,1,2,1,3,4,4,3,1,3,2,1,5,4,3,4,3,4,7,9,5,1,6,9,3,2,4,6,4,4,1,6,4,4,6,9,12,9,3,10,9,8,7,10,5,12,8,7,9,14,3,8,5,9,6,10,7,12,8,14,4,5,6,9,6,16,8,11,12,7,14,6,7,7,6,11,9,12,8,8,10,6,13,9,7,8,7,10,5,9,16,4,6,5,12,5,3,11,10,8,6,12,3,5,6,4,4,4,5,4,9,7,4,4,2,7,6,3,7,4,4,6,3,5,5,4,4,1,4,3,3,2,5,1,-1,1,2,1,2,1,3,1,-1,1,1,-1,1,-1,1,2,1,1,2,1,2,2,-3,1,1,-1,2,1,-1,3,2,-9,1,-51
-37,1,-6,1,-1,1,1,-6,1,1,-4,1,-1,2,-2,2,-2,1,2,-1,1,1,-2,2,1,1,1,1,-1,1,2,1,3,4,4,3,1,3,2,1,6,4,2,4,3,4,8,8,5,1,6,9,3,2,4,6,4,4,1,7,3,4,7,9,11,9,3,12,8,7,9,8,6,11,9,6,9,14,3,8,5,9,7,9,7,12,10,12,4,7,5,8,8,14,11,9,12,7,14,6,6,7,7,10,10,12,8,7,11,5,14,8,8,7,7,12,3,9,18,2,6,5,13,4,4,10,10,8,7,11,3,6,5,4,4,4,5,6,9,5,4,4,2,7,7,2,7,4,4,6,3,5,5,4,4,2,3,3,3,2,5,1,-1,1,2,1,2,1,3,1,-1,1,1,-1,1,-1,1,2,1,2,1,2,1,2,-3,1,1,-1,2,1,-1,3,2,-9,1,-52
-37,1,-6,1,-1,1,1,-6,1,1,-4,1,-1,2,-2,2,-2,1,2,-1,1,1,-2,2,1,1,1,1,-1,1,2,1,3,4,4,3,1,3,2,1,6,4,2,4,3,4,7,9,5,1,6,9,3,2,4,6,4,4,1,6,4,4,6,9,12,9,3,12,8,7,8,9,6,11,8,7,9,14,3,8,5,9,7,9,7,12,9,13,4,6,5,9,8,14,10,9,13,6,14,7,6,7,7,10,10,12,8,7,11,5,13,9,8,7,7,10,5,9,18,2,6,5,13,4,3,11,10,8,7,11,3,6,5,4,4,4,5,5,8,7,4,4,2,7,6,3,7,4,4,6,3,5,5,4,4,2,3,3,3,2,5,1,-1,1,2,1,2,1,3,1,-1,1,1,-1,1,-1,1,2,1,2,1,2,1,2,-3,1,1,-1,2,1,-1,3,2,-9,1,-52
-37,1,-6,1,-1,1,1,-6,1,1,-5,1,2,-2,2,-2,1,2,-1,1,1,-2,2,1,-1,1,2,-1,1,1,2,3,4,4,3,1,3,2,1,5,4,3,3,3,4,8,8,5,2,6,7,3,4,4,5,4,4,2,6,3,4,6,9,9,11,5,9,10,6,7,11,4,14,7,7,10,8,9,8,3,10,7,9,7,10,10,10,9,5,5,7,8,15,10,11,8,11,12,8,6,7,6,11,9,11,9,8,9,8,12,8,8,9,7,7,8,8,14,7,5,4,12,6,4,11,9,6,8,11,4,5,6,4,3,5,4,5,7,10,4,2,4,4,9,3,6,5,3,6,3,5,6,3,4,2,4,1,5,2,4,2,-1,1,2,1,2,1,3,-1,1,1,1,-1,1,-1,1,2,1,1,2,1,2,-1,2,-2,1,1,-1,1,2,-1,2,3,-9,1,-52
-37,1,-7,1,1,-1,1,-5,1,-1,1,-4,1,1,1,-1,2,-3,2,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,2,3,4,2,3,4,3,2,1,2,7,2,1,6,3,8,7,7,2,5,5,5,5,2,7,2,5,2,3,6,4,4,9,9,13,6,5,12,6,8,10,6,11,6,10,7,6,13,7,5,7,9,9,5,11,11,9,11,3,7,5,7,14,10,12,10,11,9,12,5,6,6,9,12,10,9,8,9,6,10,11,10,6,8,9,9,6,14,10,3,5,9,7,7,5,10,9,9,9,7,3,5,4,6,4,3,7,5,9,6,3,2,4,9,5,2,8,2,6,4,3,6,6,2,3,4,2,3,3,4,2,1,-1,3,1,2,-1,2,2,1,1,-1,1,-1,1,-1,3,1,1,1,2,1,1,2,-2,1,1,-2,3,-1,2,2,1,-8,1,-52
-37,1,-6,1,-1,1,1,-6,1,1,-4,1,1,1,-2,2,-2,1,2,1,-1,1,-2,2,1,1,1,1,-1,1,2,1,4,3,4,3,1,4,1,2,5,4,2,4,3,5,7,8,5,2,5,9,3,2,6,4,5,3,2,6,3,5,6,9,12,8,4,12,8,6,10,7,7,10,9,8,7,14,3,8,7,8,7,8,7,12,10,12,4,7,5,8,8,14,11,9,12,9,12,6,7,6,8,10,11,10,8,7,11,5,14,8,9,6,9,10,4,10,16,3,5,6,12,4,4,10,11,9,6,10,5,4,5,4,4,4,5,7,9,5,3,4,2,7,7,2,7,4,4,7,2,5,6,3,4,2,4,2,3,2,5,1,-1,1,2,1,2,1,3,1,1,-1,1,-1,1,-1,1,2,1,2,1,2,1,2,-3,1,1,-1,2,1,-1,3,2,-9,1,-52
-37,1,-7,1,1,-1,1,-5,1,1,-5,1,2,-2,2,-3,2,1,1,-1,1,-1,1,1,1,1,2,-2,1,2,3,4,2,3,4,3,2,1,2,7,3,1,5,3,8,7,7,2,5,5,5,5,2,7,2,5,2,3,6,4,4,9,9,13,6,5,12,6,8,10,6,11,6,10,7,6,13,7,5,8,8,9,5,11,11,9,11,3,8,5,6,14,10,13,9,11,10,11,5,6,6,10,12,9,10,7,9,8,8,11,10,7,7,9,9,6,15,9,3,5,9,8,6,7,8,9,9,9,7,4,4,4,6,4,3,7,5,9,6,3,2,4,9,5,3,7,2,6,4,3,7,5,2,3,4,2,4,2,4,2,1,-1,3,1,2,-1,2,2,1,1,-1,1,-1,1,-1,3,1,1,1,2,1,1,2,-2,1,1,-2,3,-1,2,2,1,-8,1,-52
-37,1,-6,1,-1,1,1,-6,1,1,-4,1,1,1,-2,2,-2,1,2,1,-1,1,-2,2,1,1,1,1,-1,1,2,1,3,4,4,3,1,3,2,1,6,4,2,4,3,5,7,8,5,2,5,9,3,2,5,5,4,4,1,7,3,5,6,9,11,9,3,12,9,6,10,7,6,11,9,7,8,14,3,8,7,8,7,8,7,12,10,12,4,7,5,8,8,14,11,9,12,8,13,6,7,6,8,10,10,11,8,7,11,5,14,8,8,7,9,10,3,10,17,3,5,6,12,4,4,10,10,10,5,11,3,6,5,4,4,4,5,6,10,5,3,4,2,7,7,2,7,4,4,7,2,5,5,4,4,2,4,2,3,2,5,1,-1,1,2,1,2,1,3,1,-1,1,1,-1,1,-1,1,2,1,2,1,2,1,2,-3,1,1,-1,2,1,-1,3,2,-9,1,-52
-37,1,-6,1,-1,1,1,-6,1,1,-5,1,2,-2,2,-2,1,2,-1,1,1,-2,2,1,1,-1,2,-1,1,1,2,3,4,4,3,1,3,2,1,5,4,3,3,3,4,8,8,5,2,6,7,3,4,4,6,3,4,2,6,4,3,6,9,9,11,5,9,10,6,7,11,4,14,7,7,10,10,7,8,3,10,7,9,8,10,9,10,9,5,5,7,8,15,10,11,9,10,13,7,7,6,6,11,9,11,9,8,9,8,13,8,7,9,7,7,8,8,14,7,6,3,13,5,4,11,9,6,8,11,4,5,6,4,4,4,4,6,8,8,4,2,4,4,9,3,6,5,3,6,3,5,6,3,4,2,4,1,5,2,4,2,-1,1,2,1,2,1,3,-1,1,1,1,-1,1,-1,1,2,1,1,2,1,2,-1,2,-2,1,1,-1,1,2,-1,3,2,-9,1,-52
-37,1,-7,1,1,1,-6,1,1,-5,1,2,-2,2,-2,1,1,1,1,1,-2,1,2,-1,1,2,-1,1,-1,2,3,4,4,2,3,3,2,1,3,6,3,2,4,4,7,9,5,2,5,6,4,5,3,6,3,5,1,4,5,5,4,10,8,13,5,8,11,6,6,11,5,13,7,7,8,8,11,9,3,9,7,10,7,9,11,9,9,4,7,5,9,14,9,13,9,10,10,10,6,7,6,10,10,10,11,8,8,7,12,8,10,8,5,10,8,6,15,8,5,4,11,6,5,9,10,6,8,12,4,4,5,4,5,4,5,5,7,8,5,3,4,4,9,3,5,6,2,7,3,3,6,5,3,2,4,2,5,2,4,2,-1,1,2,1,2,-1,4,-1,1,1,1,-1,1,-2,3,1,1,1,2,1,1,2,-2,1,1,-1,1,2,-1,2,3,-9,1,-52
