0.0000000,0.000#0.190#0.180#0.200#0.170#0.160#0.210#0.430#0.140#0.120#0.220#0.440#0.150,3.333e-01,-00000062,000000071,0,000000001,000000399,000000000,000000000
-44,1,-24,1,-8,2,-12,1,-2,1,-2,2,-1,2,1,2,-2,2,1,1,1,1,2,3,2,1,3,-1,1,2,3,-2,4,3,5,6,4,1,3,3,-1,4,4,4,4,2,4,4,4,4,2,2,5,3,5,3,2,4,1,4,2,4,4,9,8,1,9,8,5,9,14,6,10,7,9,8,10,9,6,14,8,2,5,3,12,6,7,6,8,10,15,12,11,8,8,7,13,7,11,11,10,6,6,9,10,8,13,6,8,8,6,9,11,10,10,12,11,9,12,10,11,8,1,12,10,10,8,4,7,5,9,7,6,2,5,4,5,8,5,3,4,3,5,5,2,8,3,2,8,5,3,3,4,2,3,1,3,3,3,1,4,1,1,2,2,-1,3,1,-1,4,1,3,2,1,-1,2,1,-3,2,1,1,1,-1,1,1,-1,1,-9,1,-10,1,-101
-45,1,-23,1,-8,1,1,-12,1,-1,1,-2,2,-1,1,1,2,1,-1,2,-1,2,1,1,2,2,1,2,3,1,1,1,3,1,-1,1,4,2,8,4,3,1,6,-1,1,4,4,5,3,3,5,2,5,4,1,5,2,5,2,4,2,3,3,2,5,4,3,10,5,2,12,7,5,8,17,7,9,3,12,9,7,9,11,10,5,4,4,10,7,4,8,7,8,11,18,10,8,8,9,11,10,6,12,11,7,9,8,9,7,11,10,6,10,5,8,8,12,13,8,11,12,7,17,7,11,3,5,11,10,9,9,3,6,9,8,6,5,3,5,3,5,9,2,4,3,4,7,2,7,5,1,4,7,5,3,4,3,3,2,1,4,3,2,3,2,1,1,2,1,1,3,-2,5,2,1,3,-1,1,2,-4,2,2,1,-2,1,1,-1,1,-8,1,-11,1,-100
-45,1,-23,1,-8,1,1,-12,1,-1,1,-2,2,-1,1,1,2,1,-1,2,-1,2,1,1,2,2,1,2,3,1,1,1,3,1,-1,1,4,2,8,4,3,1,6,-1,1,4,4,5,3,3,5,2,5,4,1,5,3,4,3,3,2,3,3,2,5,4,4,10,4,2,12,7,6,7,17,7,9,4,11,10,6,9,11,10,5,4,4,10,7,4,9,7,7,11,18,10,8,8,10,10,10,6,13,10,7,9,8,9,7,12,9,6,10,5,9,7,13,13,7,11,13,7,16,7,11,3,5,11,10,9,9,3,6,9,8,6,5,4,4,3,5,9,2,4,3,4,7,2,7,5,1,4,7,5,4,3,3,3,2,1,4,3,2,3,2,1,1,2,1,1,3,-2,5,2,1,3,-1,1,2,-4,2,2,1,-2,1,1,-1,1,-8,1,-11,1,-100
-45,1,-23,1,-8,1,1,-12,1,-1,1,-2,2,-1,1,1,2,1,-1,2,-1,2,1,1,1,3,1,2,3,1,1,1,3,1,-1,1,4,2,8,4,3,1,6,-1,1,4,4,5,3,3,4,3,4,5,1,5,2,4,3,3,3,3,3,2,5,4,3,10,5,2,12,6,6,7,17,8,9,3,12,9,7,9,11,10,5,4,4,10,7,4,8,7,8,11,17,11,8,7,10,11,9,7,12,11,7,9,8,9,6,12,10,6,8,7,8,7,13,13,8,11,12,7,16,8,11,3,5,10,11,9,8,3,7,9,8,6,4,4,4,4,5,9,2,4,3,4,7,2,7,4,2,4,7,5,3,4,3,3,2,1,3,4,2,3,2,1,1,2,1,1,3,-2,5,2,1,3,-1,1,2,-4,2,2,1,-2,1,1,-1,1,-8,1,-11,1,-100
-45,1,-23,1,-8,1,1,-12,1,-1,1,-2,2,-1,1,1,2,1,-1,2,-1,2,1,1,2,2,2,1,3,1,1,1,3,1,-1,1,4,2,9,4,2,1,6,-1,2,3,4,5,3,3,5,2,5,4,1,5,3,5,2,3,2,3,3,2,5,4,4,10,4,4,10,7,6,8,16,7,9,4,11,10,6,9,11,10,5,4,4,10,7,4,9,7,8,11,17,10,8,8,10,10,10,7,12,10,7,10,7,9,8,11,9,6,10,5,9,8,12,13,8,10,14,6,16,8,10,3,7,9,10,9,9,3,6,9,8,7,4,4,4,3,6,8,2,5,2,4,7,2,7,5,1,7,4,5,4,3,3,3,2,1,4,3,2,3,2,1,1,2,1,1,3,-2,5,2,1,3,-1,1,2,-4,2,2,1,-1,1,-1,1,-1,1,-8,1,-11,1,-100
-45,1,-23,1,-8,1,1,-12,1,-1,1,-2,2,-1,1,1,2,1,-1,2,-1,2,1,1,2,2,2,1,4,-1,1,1,3,1,-1,1,4,2,9,4,2,1,6,-1,2,3,4,5,3,3,6,1,5,4,1,5,3,5,2,3,2,3,3,2,5,4,4,10,4,4,10,7,6,9,15,7,9,6,9,10,7,9,11,9,5,5,4,9,7,4,10,6,8,12,17,9,8,8,10,11,10,7,11,10,7,10,7,10,7,12,9,5,10,5,9,9,11,13,8,10,14,7,15,8,10,3,7,10,9,9,9,3,6,9,8,8,3,4,4,3,6,8,2,5,3,3,7,3,6,5,1,7,5,4,4,3,3,3,2,1,5,2,2,3,2,1,1,2,1,1,3,-2,5,2,1,3,-1,1,2,-4,2,2,1,-1,1,-1,1,1,-9,1,-11,1,-100
-45,1,-23,1,-8,1,1,-12,1,-1,1,-2,2,-1,1,1,2,1,-1,2,-1,2,1,1,1,2,2,2,3,1,1,1,3,1,-1,1,4,2,8,4,3,1,5,1,1,4,4,5,3,3,4,3,4,5,-1,6,2,4,3,3,3,3,3,2,5,3,4,10,5,2,12,6,6,6,18,8,9,3,12,9,7,9,10,11,5,4,4,10,6,5,7,8,7,12,17,10,9,7,10,11,9,6,13,11,7,9,7,10,5,13,10,6,8,7,7,8,13,12,7,13,12,7,16,7,11,4,5,10,11,9,8,3,7,9,8,6,3,4,4,5,5,9,2,3,4,4,7,2,6,5,2,4,7,4,4,4,3,3,2,1,3,4,2,3,2,1,1,2,1,1,3,-2,5,2,1,3,-1,1,2,-4,2,2,-1,1,-1,1,1,-1,1,-8,1,-11,1,-100
-45,1,-24,1,-8,2,-12,1,-2,1,-2,2,-1,1,1,2,1,-1,2,-1,2,1,1,2,2,3,1,3,-1,1,2,2,1,-1,1,5,3,8,5,1,1,5,-1,3,3,6,4,2,3,5,1,5,4,1,6,2,6,1,3,4,2,3,2,4,5,4,10,4,5,9,6,6,11,14,6,10,7,7,12,6,10,11,7,6,5,3,9,8,4,10,7,9,15,14,7,7,10,9,12,10,9,9,9,9,8,8,8,10,10,9,6,9,6,8,9,11,14,8,10,13,8,14,9,11,-1,9,10,11,9,6,2,7,8,9,7,3,4,5,4,6,7,3,5,1,6,6,1,6,5,2,7,5,3,5,3,3,3,1,2,4,2,2,4,1,1,1,2,1,3,1,-1,1,4,2,2,2,-1,1,2,-4,3,1,1,-1,1,1,-1,1,-9,1,-10,1,-100
-45,1,-23,1,-8,1,1,-12,1,-1,1,-2,2,-1,1,1,2,1,-1,2,-1,2,1,1,2,2,2,1,4,-1,1,1,3,1,-1,1,4,3,9,3,3,-1,6,-1,2,4,3,6,3,2,6,1,5,4,1,5,3,6,1,3,2,4,2,2,5,4,4,10,4,5,9,7,6,9,15,7,10,5,9,11,7,8,11,9,5,6,3,9,7,4,11,6,7,13,18,7,8,9,9,12,9,9,9,10,9,8,8,9,9,11,8,5,10,6,9,8,12,13,8,9,15,7,14,8,11,2,8,10,10,8,8,3,6,9,8,8,3,4,4,3,8,6,4,4,2,4,7,2,6,5,2,6,6,3,4,3,3,3,2,1,5,2,2,3,2,1,1,2,1,2,2,-2,5,2,2,2,-1,1,2,-4,2,2,1,-1,1,-1,1,1,-9,1,-11,1,-100
-45,1,-23,1,-8,2,-12,1,-2,1,-2,2,-1,1,1,2,1,-1,2,-1,2,1,1,2,2,3,-1,4,-1,1,1,3,1,-1,1,4,3,9,4,2,-1,6,-1,2,4,5,4,3,3,5,1,5,4,1,5,3,6,1,3,3,3,2,3,4,4,4,10,4,6,8,7,6,10,14,7,10,5,9,11,7,8,11,9,6,5,3,9,7,4,11,6,10,12,17,7,7,10,9,11,10,9,9,9,10,7,8,9,9,11,8,7,9,5,9,8,12,14,8,9,14,8,14,9,10,1,9,10,11,8,6,3,6,9,9,7,3,4,4,5,6,7,3,4,2,5,7,1,6,5,2,7,5,3,4,3,4,2,2,2,4,2,2,4,1,1,1,2,1,2,2,-1,1,4,2,2,2,-1,1,2,-4,3,1,1,-1,1,-1,1,1,-9,1,-10,1,-101
-45,1,-23,1,-8,1,1,-12,1,-1,1,-2,2,-1,1,1,2,1,-1,2,-1,2,1,1,1,2,2,2,2,2,-1,2,2,2,-2,5,2,8,4,3,1,5,1,1,4,4,5,3,3,4,3,4,5,-1,5,3,4,3,3,3,3,3,2,5,2,4,11,5,2,12,6,6,6,17,8,10,3,12,9,7,9,8,13,5,4,4,10,6,5,7,7,8,12,17,10,9,7,10,10,10,6,12,12,7,8,8,10,5,13,9,7,7,8,6,9,12,13,7,12,13,6,16,8,11,4,5,10,11,9,7,4,7,8,9,6,3,4,4,5,5,8,3,3,4,4,7,2,5,6,2,4,7,4,4,4,3,3,2,1,3,4,2,2,3,1,-1,3,1,1,3,-2,5,2,1,3,-1,1,1,1,-3,2,1,1,1,-1,1,1,-1,1,-8,1,-11,1,-100
