0.0000000,0.000#0.030#0.040#0.070#0.020#0.060#0.050#0.100#0.010#0.080#0.090,3.333e-01,-00000048,000000060,0,000000001,000000324,000000000,000000000
-14,1,-2,1,-4,1,-9,1,-16,1,-3,1,-2,2,-8,1,1,1,1,2,4,2,3,2,2,3,-2,1,2,1,5,3,3,2,5,3,2,3,9,2,3,3,6,5,2,3,1,6,6,3,9,6,3,6,4,4,4,8,4,4,15,6,4,6,8,3,8,11,6,10,5,5,6,7,12,8,10,11,14,9,11,9,6,6,9,7,19,12,5,5,16,10,6,10,9,8,10,10,9,7,8,12,7,4,10,13,12,8,9,8,6,7,9,6,7,6,9,8,8,8,7,5,9,3,9,3,11,8,7,3,7,7,3,7,6,8,5,2,-1,5,2,8,6,5,4,2,5,4,2,-1,5,3,2,1,4,1,-1,1,2,-1,2,3,2,2,2,2,3,3,3,2,1,1,2,1,1,2,-1,3,-2,2,-1,1,-3,1,1,1,-3,1,-3,1,1,-32,1,-42
-14,1,-2,1,-4,1,-9,1,-17,1,-2,1,-2,2,-8,1,1,1,-1,3,4,2,2,3,2,3,-2,1,2,1,5,3,3,2,5,2,3,3,8,3,3,2,6,5,3,3,1,5,7,3,9,5,3,6,5,4,3,6,7,2,14,9,4,5,8,4,8,9,8,9,5,5,7,7,11,8,8,13,14,9,12,8,6,6,8,8,18,11,7,6,13,11,7,11,8,7,12,9,9,8,8,11,8,4,8,15,9,10,9,9,6,7,7,7,7,7,8,9,8,7,8,4,9,4,8,4,11,8,6,4,7,7,3,7,6,7,6,2,-1,5,1,9,6,4,5,2,5,3,3,-1,4,3,3,-1,5,1,-1,1,2,-1,2,3,2,2,2,1,4,2,3,3,1,1,1,1,2,2,-1,3,-2,2,-1,1,-3,1,1,1,-3,1,-3,1,1,-32,1,-42
-14,1,-2,1,-4,1,-9,1,-17,1,-2,1,-2,2,-8,1,1,1,-1,3,4,2,2,3,2,3,-2,1,1,2,5,3,3,2,5,2,3,3,8,2,4,2,6,5,3,2,2,5,7,3,8,5,3,7,5,4,2,7,7,2,12,11,4,5,8,4,7,10,8,9,5,5,7,7,11,8,8,13,13,9,12,7,8,6,8,8,18,10,8,6,13,11,7,11,8,7,11,10,9,7,9,11,8,4,8,15,8,11,9,9,6,7,7,6,8,7,8,9,8,5,10,4,9,4,8,4,11,7,7,4,6,8,3,7,6,7,6,2,-1,5,1,9,6,4,5,2,5,3,2,1,4,3,3,-1,4,2,-1,1,2,-1,2,3,2,2,2,1,4,2,3,2,2,1,1,1,2,2,-1,3,-2,2,-1,1,-3,1,1,1,-3,1,-3,1,1,-32,1,-42
-14,1,-2,1,-4,1,-9,1,-17,1,-2,1,-2,1,1,-7,1,1,1,-1,2,5,1,3,3,2,3,-3,2,2,5,3,3,2,5,2,3,3,7,3,3,2,7,5,3,2,2,3,8,4,8,4,4,7,5,4,2,5,9,2,11,12,4,4,9,4,6,10,8,9,6,5,7,6,11,8,7,13,14,8,10,11,7,7,8,8,16,11,9,5,14,11,6,10,10,6,10,12,9,5,11,9,8,6,8,13,10,11,8,10,6,7,6,7,8,5,9,10,8,5,8,6,8,4,8,5,8,9,8,3,5,10,3,7,6,7,5,3,-1,5,1,8,6,4,5,2,6,3,2,1,3,4,3,-1,4,1,1,1,2,-1,1,4,2,1,3,1,3,3,3,2,2,1,1,1,2,2,-1,3,-2,2,-1,1,-3,1,-1,2,-3,1,-3,1,1,-32,1,-42
-14,1,-2,1,-4,1,-9,1,-16,1,-3,1,-2,2,-8,1,1,1,-1,3,4,2,3,2,2,3,-2,1,2,1,5,3,3,2,5,3,2,3,8,3,3,2,6,5,3,3,1,5,7,3,9,6,2,6,5,4,4,5,7,3,13,9,4,5,9,3,8,9,8,10,4,5,7,7,11,8,9,12,15,8,12,8,6,7,8,8,17,13,5,6,15,10,6,11,8,8,11,9,9,8,8,11,8,4,9,14,10,9,9,9,6,7,9,5,8,6,8,9,8,7,8,4,9,4,8,4,11,8,6,4,7,7,3,7,6,8,5,2,-1,5,1,9,6,4,5,2,5,3,3,-1,5,3,2,-1,5,1,-1,1,2,-1,2,3,2,2,2,1,4,2,4,2,1,1,1,1,2,2,-1,3,-2,2,-1,1,-3,1,1,1,-3,1,-3,1,1,-32,1,-42
-14,1,-2,1,-4,1,-9,1,-17,1,-2,1,-2,2,-8,1,1,1,-1,2,5,1,3,3,2,3,-3,2,2,5,3,3,2,5,2,3,3,7,3,3,2,7,5,3,2,2,4,8,3,8,4,4,7,5,4,2,6,8,2,11,12,4,4,9,4,6,11,8,8,6,5,7,7,10,8,8,12,15,8,10,10,7,7,8,8,16,12,8,6,13,11,7,10,9,6,11,11,9,5,11,10,8,5,8,13,10,11,9,9,6,7,7,6,8,7,8,9,8,5,9,5,8,5,7,5,9,8,8,3,5,10,3,7,6,7,5,3,-1,5,1,9,5,4,5,2,6,3,2,1,3,4,3,-1,4,2,-1,1,2,-1,1,4,2,1,3,1,3,3,3,2,2,1,1,1,2,2,-1,3,-2,2,-1,1,-3,1,-1,2,-3,1,-3,1,1,-32,1,-42
-14,1,-2,1,-4,1,-9,1,-17,1,-2,1,-2,2,-8,1,1,1,-1,3,4,2,2,3,2,3,-2,1,1,2,5,3,3,2,5,2,3,3,7,3,3,3,6,5,3,2,2,4,8,3,8,5,3,7,5,4,2,7,7,2,12,11,4,5,8,4,6,11,8,9,5,5,7,7,11,8,7,14,13,9,10,9,7,7,8,8,16,12,8,6,13,11,7,11,8,7,10,11,9,5,11,11,8,4,8,13,10,11,9,9,6,7,7,6,8,7,8,9,8,5,9,5,8,5,7,5,9,8,8,3,6,9,3,7,6,7,6,2,-1,5,1,9,5,5,4,2,6,3,2,1,4,3,3,-1,4,2,-1,1,2,-1,2,3,2,2,2,1,4,2,3,2,2,1,1,1,2,2,-1,3,-2,2,-1,1,-3,1,1,1,-3,1,-3,1,1,-32,1,-42
-14,1,-2,1,-4,1,-9,1,-17,1,-2,1,-2,1,1,-7,1,1,1,-1,2,5,1,3,3,2,2,1,-2,1,3,5,2,4,1,6,2,3,3,6,4,3,2,6,6,2,3,1,4,7,5,8,3,5,7,5,4,2,5,9,2,6,16,5,3,9,4,6,11,8,8,7,5,6,6,12,6,9,12,14,9,10,11,7,6,9,8,14,13,9,4,14,12,4,12,9,7,8,13,9,6,10,9,8,6,9,13,9,11,9,10,5,7,6,8,8,5,8,10,6,7,7,7,9,4,7,6,8,9,8,2,5,10,4,7,5,8,4,4,-1,4,2,7,6,5,5,2,6,3,2,1,3,4,3,-1,4,1,1,1,2,-1,1,4,2,1,2,2,3,3,3,2,2,1,1,1,2,1,1,1,2,-1,2,-1,1,-3,1,-1,1,1,-2,1,-3,1,1,-32,1,-42
-14,1,-2,1,-4,1,-9,1,-16,1,-3,1,-2,2,-8,1,1,1,-1,3,4,2,3,2,2,3,-2,1,2,1,5,3,3,2,5,3,2,3,8,3,3,3,5,6,2,3,1,6,6,3,9,6,2,7,4,4,4,7,5,4,12,9,4,6,8,3,8,10,7,10,5,5,6,7,12,8,9,12,14,8,12,9,5,7,9,7,17,13,6,5,15,10,6,11,8,8,11,10,9,7,8,11,8,4,10,13,11,8,9,9,6,7,9,6,7,6,9,8,8,8,7,4,9,4,9,3,11,8,7,3,7,7,3,7,6,8,5,2,-1,5,1,9,6,4,5,2,5,4,2,-1,5,3,2,1,4,1,-1,1,2,-1,2,3,2,2,2,1,4,2,4,2,1,1,1,2,1,2,-1,3,-2,2,-1,1,-3,1,1,1,-3,1,-3,1,1,-32,1,-42
-14,1,-2,1,-4,1,-9,1,-17,1,-2,1,-2,1,1,-7,1,1,1,-1,2,5,1,3,3,2,2,1,-2,1,3,5,2,4,1,6,2,3,3,7,3,3,2,7,5,2,3,2,3,7,5,8,4,4,7,5,4,2,5,9,2,9,14,4,4,9,4,6,10,8,9,6,5,6,6,12,7,8,13,14,8,10,11,7,7,8,8,16,11,9,5,14,11,5,11,9,7,9,12,10,5,11,8,8,7,8,13,10,11,8,10,5,7,7,7,8,5,9,9,7,7,6,8,8,4,7,6,8,9,8,3,4,11,3,7,5,8,5,3,-1,4,2,8,6,4,5,2,6,3,2,1,3,4,3,-1,4,1,1,1,2,-1,1,4,2,1,2,2,3,3,3,2,2,1,1,1,2,1,1,2,1,-1,2,-1,1,-3,1,-1,1,1,-2,1,-3,1,1,-32,1,-42
