0.0000000,0.000#0.360#0.370#0.380#0.540#0.350#0.390#0.510#0.530#0.280#0.590,5.000e-01,-00000078,000000083,0,000000001,000000322,000000000,000000000
-75,1,-2,1,-2,2,-2,1,-5,1,-3,1,-2,3,2,1,1,2,2,1,1,2,-1,3,2,3,5,2,5,3,4,4,4,6,8,6,3,6,9,9,3,8,4,8,9,5,13,9,12,3,13,6,12,7,12,10,14,12,11,16,15,17,19,10,17,16,12,19,12,16,21,14,11,14,5,18,12,11,18,12,7,15,12,4,13,9,19,8,11,11,13,10,10,11,10,5,4,11,9,12,5,8,4,5,8,9,7,9,2,1,8,4,2,2,4,1,-1,3,5,2,-1,3,3,1,1,1,1,2,-1,1,-2,1,2,2,-6,2,-4,1,-9,1,-81
-76,1,-2,1,-2,2,-2,1,-5,1,-3,1,-2,3,2,1,1,2,2,1,1,2,1,2,3,3,5,1,6,3,5,2,5,8,7,5,2,7,8,10,5,7,3,9,8,10,7,15,7,5,12,7,10,8,13,11,15,9,17,15,10,20,17,10,20,14,11,19,14,19,15,14,13,11,9,15,14,11,21,7,10,14,10,2,16,14,13,8,11,12,14,8,8,15,6,7,4,9,15,7,5,8,6,2,9,10,9,5,2,3,6,4,2,2,5,-1,2,1,6,1,2,2,2,2,-1,1,2,1,1,-2,1,1,2,1,-5,2,-5,1,-9,1,-80
-76,1,-2,1,-2,2,-2,1,-5,1,-3,1,-2,3,2,1,1,2,2,1,1,2,1,2,3,3,5,1,6,3,5,2,5,7,8,5,2,7,8,10,5,7,3,9,7,11,7,15,7,4,13,7,10,8,13,11,15,9,17,13,12,19,18,10,20,13,12,19,14,19,14,15,13,11,9,14,15,10,22,7,9,15,10,2,16,14,13,8,11,11,15,8,8,15,6,7,4,9,14,8,5,8,6,2,9,10,9,5,2,3,6,4,2,2,5,-1,2,1,6,1,2,2,2,2,-1,1,2,1,1,-2,1,1,1,2,-5,2,-5,1,-9,1,-80
-76,1,-2,1,-2,2,-2,1,-5,1,-3,1,-2,3,2,1,1,2,2,1,1,2,1,2,3,3,5,1,6,3,5,2,5,7,8,5,2,7,8,10,5,6,4,9,7,10,8,14,8,4,13,7,10,8,13,11,14,9,16,14,13,19,18,10,20,13,12,19,14,17,16,15,13,11,9,14,15,10,22,7,8,16,10,2,16,14,13,8,11,11,14,9,8,13,8,7,4,9,14,8,5,7,7,2,9,10,9,5,2,3,6,4,2,2,5,-1,2,1,6,1,2,2,2,2,-1,1,2,1,1,-2,1,1,1,2,-5,2,-5,1,-9,1,-80
-76,1,-2,1,-2,2,-2,1,-5,1,-3,1,-2,2,3,1,1,1,3,1,1,2,-1,3,2,3,4,3,4,4,4,4,2,8,8,6,2,6,8,11,3,5,6,8,10,5,13,9,11,4,12,7,11,7,13,9,15,12,11,15,16,13,23,9,16,17,13,16,14,16,22,14,11,14,4,16,15,10,18,13,6,15,12,5,12,10,19,8,10,11,13,9,11,12,9,6,4,11,9,12,3,8,6,5,5,11,8,8,3,1,8,4,2,2,4,1,-1,3,4,2,1,2,3,2,1,1,1,2,-1,1,-2,1,2,2,-6,2,-4,1,-9,1,-80
-76,1,-2,1,-1,2,-3,1,-5,1,-3,1,-2,3,2,1,1,2,2,1,1,2,1,2,3,4,4,1,6,3,5,2,5,9,6,5,2,7,8,10,5,7,3,9,8,10,7,15,7,6,11,7,10,9,13,10,16,8,17,15,10,21,16,10,20,14,11,19,15,18,15,14,14,10,10,14,14,11,21,7,11,14,9,2,16,14,13,8,11,12,14,8,8,15,7,6,4,9,16,6,5,8,6,2,10,9,9,5,2,3,6,4,2,3,4,-1,2,1,6,1,2,2,2,2,-1,1,2,1,1,-2,1,1,2,1,-5,2,-5,1,-9,1,-80
-76,1,-2,1,-2,2,-2,1,-5,1,-3,1,-2,3,2,1,1,2,2,1,1,2,1,2,3,3,4,2,6,3,5,2,5,7,8,5,2,7,8,10,5,6,4,9,7,10,8,14,8,4,13,7,10,8,12,12,14,9,16,14,13,19,18,10,18,15,12,19,14,17,15,16,13,11,9,14,15,10,22,7,8,16,10,2,16,12,14,9,11,11,14,9,8,13,8,7,4,9,13,8,6,7,7,2,9,10,9,5,2,2,7,4,2,2,5,-1,2,1,6,1,2,2,2,2,-1,1,2,1,1,-2,1,-1,2,2,-5,2,-5,1,-9,1,-80
-76,1,-2,1,-2,2,-2,1,-5,1,-3,1,-2,3,2,1,1,2,2,1,1,2,-1,3,2,3,5,2,5,3,4,4,3,7,8,6,3,6,9,9,3,8,4,7,10,5,13,9,11,4,13,6,12,7,12,10,14,12,11,15,16,15,21,9,17,17,12,19,12,15,22,14,11,14,5,17,13,11,18,12,7,15,12,4,13,9,19,8,11,11,13,10,10,11,10,5,4,11,9,12,5,7,5,5,6,11,7,9,2,1,8,4,2,2,4,1,-1,3,4,3,-1,3,3,1,1,1,1,2,-1,1,-2,1,2,2,-6,2,-4,1,-9,1,-80
-76,1,-2,1,-2,2,-2,1,-5,1,-3,1,-2,2,3,1,1,1,3,1,1,2,-1,3,2,3,5,2,4,4,4,4,2,8,8,6,2,7,7,11,3,6,5,8,10,5,13,9,11,4,13,6,11,7,13,9,15,12,11,15,16,14,22,9,17,16,13,17,14,15,22,14,11,14,4,17,14,10,18,13,7,14,12,5,12,10,19,8,10,11,13,11,9,12,9,6,4,11,9,12,4,7,6,5,5,12,7,9,2,1,8,4,2,2,4,1,-1,3,4,2,1,2,3,2,1,1,1,2,-1,1,-2,1,2,2,-6,2,-4,1,-9,1,-80
-75,1,-3,1,-1,2,-3,1,-5,1,-3,1,-1,1,2,3,-1,1,3,1,1,2,1,2,1,3,5,4,3,3,3,5,2,6,8,8,3,4,6,9,9,4,7,5,9,7,9,8,16,6,6,10,11,7,10,13,11,17,6,16,15,13,20,14,13,18,15,13,14,17,20,16,12,13,9,11,14,15,9,21,7,11,14,8,6,12,16,13,9,9,14,12,8,9,13,8,5,6,10,14,6,5,7,7,3,9,10,7,5,3,2,6,4,2,4,3,-1,2,2,5,1,2,2,2,2,-1,1,2,1,1,-2,1,2,1,1,-5,2,-5,1,-9,1,-80
