0.0000000,0.000#0.880,2.000e-01,-00000032,000000035,0,000000001,000000335,000000000,000000000
-58,1,-5,1,-1,2,-7,1,2,1,-2,1,-2,1,-1,1,4,2,2,2,3,4,5,2,3,2,3,4,10,2,3,5,5,10,10,9,4,8,10,10,9,13,13,11,23,14,11,17,18,15,20,22,25,19,23,18,25,24,22,27,19,23,27,25,36,37,44,28,39,35,47,44,40,52,48,53,53,58,53,67,55,40,55,51,60,49,52,49,44,49,51,54,55,54,67,67,62,56,45,54,55,52,48,53,48,38,56,54,57,53,41,34,54,36,30,29,33,28,38,32,29,30,22,26,34,24,27,18,13,21,15,21,25,14,22,19,11,15,16,12,11,12,7,9,7,12,10,4,5,11,8,3,2,5,2,2,3,2,7,3,2,2,-2,1,-1,1,-1,1,1,-1,1,1,2,2,2,1,-1,1,2,-1,1,-3,1,-80
-63,1,-5,1,-1,2,-7,2,2,-2,1,-2,1,-2,4,2,2,2,3,2,6,3,1,5,1,4,7,6,3,3,7,8,9,9,6,7,9,10,12,11,11,13,16,18,12,15,21,11,19,25,23,17,28,16,25,26,22,20,25,24,20,27,35,36,38,30,45,24,56,34,43,53,43,54,60,51,55,58,67,38,48,57,59,47,59,45,49,43,57,50,54,52,56,74,66,55,52,44,54,66,41,58,37,47,50,54,52,63,41,40,43,48,32,27,32,27,28,41,33,33,18,28,33,25,25,23,12,17,17,25,16,25,21,17,10,17,18,11,11,10,10,8,8,11,11,5,7,7,9,5,2,5,3,1,3,1,3,8,2,2,1,-2,1,-1,1,1,1,-2,2,1,2,2,2,-1,1,2,-1,1,-3,1,-76
