0.0000000,0.000#0.720,2.000e-01,-00000032,000000036,0,000000001,000000340,000000000,000000000
-22,1,-24,1,-17,1,1,-2,1,-2,1,1,-2,1,-1,4,1,1,2,1,1,2,2,2,2,4,3,1,4,2,2,6,5,4,5,8,10,10,12,7,8,14,11,7,13,10,15,13,10,9,23,14,14,28,24,21,24,27,25,20,31,46,36,45,42,33,35,38,44,53,58,35,53,44,59,56,49,61,64,57,53,78,54,67,74,70,73,80,57,73,80,62,63,85,78,81,72,82,79,62,81,82,84,61,70,66,78,81,71,96,61,71,63,50,64,71,64,50,45,43,42,69,50,44,41,43,44,42,42,42,42,30,28,43,36,26,31,21,39,23,25,27,22,16,18,12,15,18,14,18,13,14,14,11,11,5,7,10,9,3,4,6,5,7,2,2,8,1,3,4,-1,5,5,2,3,1,-1,3,-1,2,2,-1,1,-4,1,1,1,1,-18,1,-1,1,-65
-26,1,-24,1,-17,1,1,-1,1,-2,1,-1,1,-1,1,-1,1,3,1,3,1,-1,3,1,1,2,5,1,4,1,4,1,3,6,5,5,5,10,9,9,12,10,8,14,11,6,15,14,10,12,9,12,24,12,20,26,22,23,23,33,23,24,33,41,40,45,38,31,45,35,49,48,52,43,49,51,53,60,47,69,59,53,73,67,52,74,71,67,83,70,60,78,69,57,83,76,78,77,76,86,69,74,81,79,72,68,64,78,76,80,77,81,81,49,64,54,66,72,56,53,46,37,50,67,49,41,34,49,41,43,46,38,39,31,34,34,37,28,26,29,36,20,23,30,16,15,19,11,17,15,19,16,12,17,10,10,10,4,8,12,5,3,4,5,9,3,3,4,5,2,4,2,2,5,3,4,1,1,2,1,-1,2,2,-1,1,-4,1,2,1,-19,1,-1,1,-61
