0.0000000,0.000#0.750,3.000e+00,-00000462,000000522,1,000000003,000000328,000000000,000000000
-58,1,-5,1,-9,1,-2,1,-1,1,1,-1,3,1,4,3,4,3,3,2,1,9,4,9,6,12,7,8,4,6,7,13,12,3,10,5,14,15,11,19,13,19,12,17,17,13,21,14,22,22,26,20,18,23,17,18,19,25,23,18,18,16,18,16,22,20,22,28,25,24,24,21,18,16,18,22,29,21,31,26,14,19,23,23,23,33,14,22,16,14,24,29,21,19,16,32,15,28,22,25,12,24,17,18,19,21,19,20,24,15,16,24,22,15,20,15,20,12,23,14,20,17,16,27,12,15,11,9,14,14,7,17,12,18,5,5,7,6,12,11,5,9,5,2,8,6,3,4,5,2,2,3,4,1,5,-1,3,4,1,3,4,1,2,-1,2,-2,1,2,-1,2,-1,1,-1,1,-8,1,-3,1,-70
-59,1,-5,1,-8,1,-1,1,-1,1,-1,1,-1,1,3,2,5,3,4,2,3,4,3,10,4,10,9,6,8,6,5,9,7,5,14,3,12,15,12,18,11,18,14,17,12,12,16,15,23,15,24,22,25,26,17,20,15,21,21,25,15,23,17,13,19,19,23,23,26,26,24,15,28,19,17,23,16,27,24,34,21,19,15,24,21,23,30,24,15,16,18,22,26,23,21,21,21,27,15,25,24,23,13,21,17,17,25,23,16,17,21,18,18,17,23,22,14,15,16,18,19,19,16,31,17,11,11,18,7,12,14,17,9,14,13,7,6,7,7,11,10,6,8,5,5,6,6,7,2,-1,6,1,3,2,4,1,5,6,-1,2,2,3,3,-1,2,1,1,1,-2,2,2,-2,1,-1,1,-8,1,-1,1,-71
