0.0000000,0.000#0.920,2.000e-01,-00000031,000000038,0,000000001,000000345,000000000,000000000
-62,1,-2,1,1,-5,1,1,1,1,-1,1,2,3,3,3,1,1,2,3,4,5,7,5,1,4,4,-1,3,5,4,5,7,5,8,4,5,13,9,15,16,6,20,11,12,9,15,16,22,22,17,17,26,24,28,20,26,31,26,30,30,22,35,27,28,32,37,36,37,42,42,29,47,40,44,49,47,50,65,47,47,44,47,47,53,41,58,44,52,48,50,54,49,54,45,44,52,55,38,43,44,51,55,53,53,41,49,44,36,42,36,55,36,26,44,37,34,27,29,40,31,29,35,25,17,24,18,19,14,17,19,21,10,16,17,11,20,11,9,9,3,7,4,4,13,11,10,9,2,7,3,5,10,5,5,3,1,2,4,3,-1,1,1,1,2,2,1,-2,2,1,1,-4,1,1,-5,1,-6,1,-23,1,-64
-67,1,-2,1,1,-5,1,2,1,-1,1,1,2,4,1,4,1,-1,3,4,6,2,8,3,3,4,2,2,2,6,4,5,6,7,6,5,7,13,11,13,15,9,18,11,10,13,15,18,22,21,17,21,22,29,19,27,32,26,28,29,26,30,30,21,36,36,33,43,31,47,36,36,45,39,46,53,48,50,58,50,43,53,39,46,53,52,45,53,47,52,44,62,47,54,41,50,53,45,35,48,46,58,51,52,47,43,53,40,31,46,37,51,34,32,42,29,35,33,28,41,32,26,37,19,17,23,17,16,21,17,15,16,14,15,17,16,14,10,11,6,3,8,4,9,11,9,13,4,3,5,6,7,5,6,5,3,-1,4,3,2,-1,1,2,2,2,1,-2,1,1,2,-5,2,-5,1,-6,1,-23,1,-60
