0.0000000,0.000#0.140,1.100e+01,-00001828,000001714,1,000000011,000000322,000000000,000000000
-67,1,-8,1,-3,2,-1,1,-1,2,-3,1,1,3,2,-1,1,2,1,1,3,3,2,2,-1,3,1,5,4,4,4,8,4,7,5,10,4,8,13,10,11,15,6,17,22,15,12,21,25,15,21,21,32,22,27,30,36,26,37,32,40,29,33,30,38,34,38,41,54,44,43,38,59,58,64,63,48,61,60,58,54,54,57,66,57,57,60,59,69,59,61,67,59,74,43,62,50,54,59,49,54,46,56,53,51,35,45,38,44,43,30,46,39,42,33,45,35,28,29,27,28,19,32,27,32,25,23,15,16,23,20,27,19,11,14,12,14,9,14,6,10,10,5,8,5,8,6,10,4,8,4,5,2,4,5,3,5,3,4,2,2,2,1,-1,1,-1,3,1,1,-3,2,-2,1,-1,1,-67
-67,1,-8,1,-3,2,-2,1,2,-3,1,1,2,3,-1,1,3,-1,1,2,4,2,1,1,1,3,5,4,4,4,7,5,2,10,9,5,6,15,5,16,14,7,15,24,16,11,20,26,16,20,22,31,19,30,36,30,26,36,27,44,34,30,29,38,33,38,39,57,42,45,41,57,61,60,59,53,58,61,61,51,52,59,67,58,59,58,59,69,59,61,69,57,72,44,65,47,56,55,50,54,51,52,50,54,41,40,33,49,39,32,46,39,45,31,46,34,27,30,31,25,21,29,25,35,25,22,16,15,26,18,26,19,11,15,11,14,11,13,6,10,9,6,6,7,9,5,11,3,8,4,4,3,6,3,5,3,3,4,1,3,1,2,-1,1,1,2,1,1,-3,2,-2,1,-1,1,-67
