0.0000000,0.000#0.430,1.000e+01,-00001580,000001460,1,000000010,000000304,000000000,000000000
-42,1,-5,1,2,-5,1,-1,1,-2,2,-4,1,-3,1,-2,2,1,-2,2,1,1,3,2,3,2,1,2,3,7,5,3,1,5,8,6,8,6,9,7,7,8,5,7,12,12,7,9,6,11,14,9,19,14,18,16,20,16,24,27,20,16,13,21,23,34,30,34,21,34,34,40,31,31,35,46,42,48,25,48,52,47,52,49,50,52,36,59,45,51,61,55,51,46,57,49,49,58,54,54,54,46,45,59,54,51,53,41,46,54,57,42,51,42,39,47,40,57,40,41,40,35,42,39,34,39,43,39,33,38,26,43,33,27,26,32,23,26,24,22,24,15,22,18,22,16,12,27,10,8,13,10,13,10,8,11,12,8,12,7,10,8,9,3,4,5,2,7,3,9,4,3,2,3,-1,2,4,3,-1,4,-1,2,1,1,-1,1,-2,1,-1,1,-13,1,-7,1,-4,1,-25,1,-3
-42,1,-6,3,-5,1,-1,1,-2,1,1,-2,1,-5,1,-2,3,-2,3,-1,1,3,3,1,2,2,3,1,6,6,1,4,4,8,5,10,4,11,6,8,4,8,13,7,9,10,4,10,9,15,15,15,20,11,15,21,17,24,27,19,17,12,19,26,26,36,35,22,31,36,31,39,30,35,48,41,38,36,51,45,56,44,56,45,44,43,51,54,58,53,60,47,54,49,59,39,57,55,53,54,48,43,64,49,55,49,41,46,48,64,48,45,44,37,41,43,53,48,40,41,41,36,38,34,46,37,34,39,34,30,47,28,21,31,27,27,22,31,25,19,17,20,22,19,16,13,20,17,11,10,9,13,10,9,12,11,10,10,8,8,11,7,3,4,2,5,6,4,7,6,3,2,1,2,-1,6,3,-1,2,2,3,-1,1,-1,1,-1,1,-1,1,-13,1,-7,1,-6,1,-25,1,-2
