0.0000000,0.000#0.340,5.000e-01,-00000089,000000083,0,000000001,000000344,000000000,000000000
-86,1,-5,1,-13,2,-2,1,-1,1,-1,1,1,1,1,3,1,1,-1,1,1,1,3,3,6,7,8,5,4,9,8,20,18,13,16,16,9,18,16,21,20,27,19,28,15,29,32,18,29,32,32,31,41,36,36,44,50,58,43,54,60,59,51,65,51,64,58,53,87,72,57,73,75,83,60,69,71,72,68,72,67,60,63,70,70,58,67,62,63,49,52,49,53,42,46,53,47,47,45,31,34,44,23,43,29,25,26,33,29,18,18,20,26,20,20,12,16,13,9,7,6,11,8,10,4,11,7,4,6,2,2,2,7,2,1,-1,2,3,1,-1,1,-2,1,-5,1,1,-1,1,-3,1,-85
-87,1,-5,1,-13,2,-2,1,-1,1,-1,1,1,1,2,3,1,-2,1,2,2,2,2,8,8,5,6,7,6,16,18,15,17,10,17,11,19,19,17,20,32,19,22,19,32,25,25,27,37,29,33,38,37,38,49,47,56,43,64,60,59,44,67,58,60,62,60,83,61,61,77,79,70,66,70,75,68,66,66,75,57,65,64,75,62,59,66,54,54,48,61,42,48,44,51,42,50,39,35,39,32,36,37,26,24,29,33,24,16,20,18,26,23,18,13,13,13,8,5,7,11,8,10,7,9,5,6,5,2,1,3,7,1,1,2,1,2,1,-1,1,-2,1,-5,2,-2,1,-2,1,-85
