1.8849556,0.000#0.390#0.400#0.410#0.330#0.380#0.310#0.320#0.340#0.370#0.360#0.420#0.430#0.350#0.490#0.570#0.300#0.470#0.480#0.500#0.520#0.540#0.440#0.450#0.460#0.510#0.530#0.560#0.580#0.590#0.620#0.290#0.550#0.630#0.680#0.030#0.600#0.610#0.640#0.670#0.690#0.140#0.040#0.060#0.650#0.720#0.010#0.020#0.050#0.660#0.700#0.710#0.070#0.110#0.120#0.130,3.333e-02,-00000004,000000006,0,000000001,000000300,000000000,000000000
-55,1,-5,2,-7,1,-4,2,-1,3,-1,1,-2,2,1,1,1,-1,1,1,-1,2,6,3,4,1,1,4,1,2,1,3,2,1,1,3,2,6,5,4,7,2,4,10,10,11,3,5,4,8,4,3,3,5,6,5,-1,3,6,9,6,7,9,2,6,5,3,10,4,9,5,5,3,5,4,4,4,5,9,3,5,7,8,5,2,5,3,3,8,1,6,3,6,2,1,7,1,6,-1,1,2,3,6,6,6,2,1,2,3,1,4,3,-1,3,2,1,2,4,3,3,3,1,1,1,-1,2,-1,1,-1,1,1,2,1,-1,1,-2,1,-1,1,-2,1,1,-9,1,-78
-67,1,-5,2,-7,1,-3,1,1,-1,3,1,-2,1,1,1,2,-2,2,-2,6,3,2,4,1,2,4,-1,2,2,2,2,2,2,2,4,6,4,3,7,2,5,13,8,8,3,6,5,6,4,3,6,4,6,3,-1,4,7,10,8,3,9,4,4,6,5,8,4,7,5,7,3,4,4,5,3,6,8,3,6,9,4,6,4,3,3,3,7,2,6,6,4,-1,3,5,1,6,-1,1,3,5,6,4,6,2,1,2,2,2,4,2,1,3,1,2,2,4,2,4,2,1,2,-1,1,1,-1,1,-1,1,1,2,1,1,-3,1,-1,1,-2,1,1,-9,1,-66
-67,1,-5,2,-7,1,-4,2,-1,3,-1,1,-2,2,1,1,1,-1,1,1,-1,2,6,3,4,1,1,4,1,2,1,3,2,1,1,3,2,6,5,4,7,2,4,10,10,11,3,5,4,8,4,3,3,5,6,5,-1,3,6,9,6,7,9,2,6,5,3,10,4,9,5,5,3,5,4,4,4,5,9,3,5,7,8,5,2,5,3,3,8,1,6,3,6,2,1,7,1,6,-1,1,2,3,6,6,6,2,1,2,3,1,4,3,-1,3,2,1,2,4,3,3,3,1,1,1,-1,2,-1,1,-1,1,1,2,1,-1,1,-2,1,-1,1,-2,1,1,-9,1,-66
-67,1,-5,1,1,-6,1,-4,1,1,1,2,1,-2,1,2,-1,2,-1,1,1,-1,1,7,2,3,2,2,2,3,-1,3,3,1,2,1,2,3,6,4,4,3,6,3,7,13,10,5,5,5,4,5,5,2,7,4,7,-1,2,5,8,7,9,7,4,4,7,3,8,5,10,3,4,6,4,4,3,6,2,7,8,4,8,7,4,3,4,3,3,7,4,4,4,7,2,1,5,3,3,3,1,2,2,5,7,5,3,2,2,1,2,3,5,-1,2,3,-1,2,3,4,3,3,2,-1,2,-1,1,1,1,-2,1,2,2,-1,1,-3,1,-1,1,-1,1,1,-9,1,-66
-65,1,-5,2,-7,1,-3,1,1,-1,3,1,-3,2,1,1,1,-1,1,1,-1,2,6,3,4,1,2,4,-1,2,1,3,2,2,2,2,2,7,3,5,6,2,4,12,8,11,3,5,5,7,4,3,4,4,7,4,-1,3,6,9,7,7,8,3,6,5,3,10,4,8,5,5,4,5,3,5,3,6,8,3,5,8,7,5,3,4,3,3,8,2,5,5,4,2,2,6,1,6,-1,1,3,3,6,5,6,3,-1,3,2,2,4,2,-1,3,2,1,2,4,3,3,3,1,1,1,-1,2,-1,1,-1,1,1,2,1,-1,1,-2,1,-1,1,-2,1,1,-9,1,-68
-67,1,-4,1,1,-6,1,-4,1,1,1,2,1,-2,1,2,-1,2,-1,1,1,-1,1,7,1,3,3,2,2,3,-1,3,2,2,1,2,2,3,5,4,5,3,6,3,6,14,8,6,5,5,4,6,4,3,7,4,6,1,2,5,7,8,9,7,4,4,5,5,7,6,9,3,4,7,4,4,3,5,3,6,8,4,6,10,4,3,4,3,3,6,5,3,4,7,3,1,5,2,4,3,1,2,2,5,6,5,4,2,1,2,2,3,4,1,2,3,-1,2,3,4,2,4,1,1,2,-1,1,1,1,-2,1,2,2,-1,1,-3,1,-1,1,-1,1,-1,1,-9,1,-66
-64,1,-5,1,1,-6,1,-4,1,1,1,2,1,-2,1,2,-1,2,-1,1,1,-1,1,7,2,3,2,2,2,3,-1,3,3,1,2,1,2,3,6,4,4,3,6,3,7,13,10,5,5,5,4,5,5,2,7,4,7,-1,2,5,8,7,9,7,4,4,7,3,8,5,10,3,4,6,4,4,3,6,2,7,8,4,8,7,4,3,4,3,3,7,4,4,4,7,2,1,5,3,3,3,1,2,2,5,7,5,3,2,2,1,2,3,5,-1,2,3,-1,2,3,4,3,3,2,-1,2,-1,1,1,1,-2,1,2,2,-1,1,-3,1,-1,1,-1,1,1,-9,1,-69
-65,1,-5,2,-6,1,-4,1,1,-1,3,1,-2,1,2,-1,2,-1,1,1,-2,7,2,2,4,2,1,4,-1,2,2,3,1,2,2,2,4,6,4,4,6,2,5,13,8,8,4,6,4,6,4,3,6,5,6,2,-1,4,7,10,9,4,8,3,5,5,6,8,4,6,5,7,3,5,3,5,3,6,9,3,7,9,2,6,4,3,3,4,7,1,6,7,3,1,4,3,1,6,-1,2,3,5,6,4,5,2,1,2,2,2,4,2,2,2,1,2,2,4,2,4,2,1,2,-1,1,1,-1,1,-1,1,1,3,-1,1,-3,1,-1,1,-1,1,-1,1,-9,1,-68
-65,1,-5,1,1,-6,1,-4,1,1,1,2,1,-2,2,1,1,1,-1,1,1,-1,1,7,3,2,2,2,3,2,1,2,3,1,2,1,2,3,6,4,4,5,4,3,10,11,9,5,5,5,5,5,5,2,6,5,6,-1,2,6,8,7,8,7,4,6,5,3,9,4,10,4,3,6,5,3,4,5,2,10,5,4,8,8,4,2,5,2,3,9,2,5,4,6,2,1,5,3,3,3,1,2,2,5,7,5,3,2,2,1,3,3,4,-1,2,3,-1,2,4,3,3,4,1,-1,2,-1,1,1,1,-1,1,-1,2,2,-1,1,-3,1,1,-2,1,1,-9,1,-68
-66,1,-5,2,-7,1,-4,2,-1,2,1,1,-2,2,1,1,1,-1,1,1,-1,2,6,3,2,2,2,3,2,1,2,3,2,1,1,3,2,6,4,4,7,2,4,10,10,11,4,4,5,7,3,5,2,6,5,6,-1,2,6,9,6,8,8,3,6,5,3,9,5,9,5,4,4,5,4,4,4,3,11,3,4,8,8,4,2,5,3,3,8,2,5,4,6,2,1,6,2,4,2,1,2,2,6,7,6,1,2,2,2,2,3,4,-1,2,3,-1,3,3,4,3,3,1,1,1,-1,2,-1,1,-1,1,-1,3,1,-1,1,-2,1,-1,1,-2,1,1,-9,1,-67
