3.1415926,0.000#0.050#0.090#0.030#0.020#0.040#0.060#0.080#0.070#0.980#0.100#0.110#0.130#0.150#0.160,5.400e+01,-00008324,000008200,1,000000054,000000306,000000000,000000000
-76,1,-2,1,-2,2,-1,1,-3,1,2,-2,2,1,-1,1,-2,1,-2,1,3,1,2,-1,1,2,2,1,4,2,2,3,4,2,4,5,4,6,1,4,1,7,5,11,9,1,8,12,6,12,8,10,12,13,8,9,12,10,8,14,17,11,17,14,14,11,15,12,14,16,16,17,11,14,7,15,16,17,19,18,11,9,16,14,11,14,15,23,9,13,7,10,9,10,10,6,2,9,9,8,4,10,7,10,5,6,5,6,3,8,5,3,3,3,3,2,1,-1,1,2,1,2,-1,4,-1,1,3,-1,1,2,3,-2,1,-3,1,1,1,-1,1,-4,1,-77
-76,1,-2,1,-2,2,-1,1,-3,1,2,-2,2,1,-1,1,-2,1,-2,1,3,1,2,-1,1,2,2,1,3,3,2,3,4,2,3,6,4,6,1,4,1,7,6,10,9,1,8,12,6,12,8,10,11,14,6,11,12,10,6,16,17,11,15,16,14,11,15,12,14,16,15,18,11,14,8,14,15,18,19,18,11,9,16,14,12,12,17,22,9,13,6,11,10,9,10,6,2,9,10,7,5,9,6,11,5,6,5,6,3,8,5,3,3,3,3,2,1,-1,2,1,1,2,-1,4,-1,1,3,-1,1,2,3,-2,1,-3,1,1,1,-1,1,-4,1,-77
-76,1,-2,1,-2,2,-1,1,-3,1,2,-2,1,2,-1,1,-2,1,-2,1,3,1,1,1,1,2,2,1,3,3,2,3,4,2,3,6,4,6,2,3,2,6,8,8,8,2,8,12,6,12,8,10,12,13,7,10,12,10,6,16,18,10,15,16,14,11,15,12,15,15,17,16,11,14,9,13,16,17,19,18,10,10,15,15,11,13,17,22,10,12,5,12,9,10,10,6,2,9,9,8,4,10,6,11,3,8,5,6,3,8,5,3,3,3,3,2,1,-1,2,1,1,2,-1,4,-1,1,3,-1,1,2,3,-2,1,-3,1,1,1,-1,1,-4,1,-77
-76,1,-2,1,-2,2,-1,1,-3,1,2,-2,2,1,-1,1,-2,1,-2,1,3,1,2,-1,1,2,2,1,3,3,2,3,4,2,3,6,4,6,1,4,1,7,6,10,9,1,9,11,6,12,8,10,12,13,6,11,12,10,8,14,17,11,16,15,14,11,15,12,14,16,15,18,10,15,7,15,16,17,19,18,11,9,16,14,12,13,16,22,9,13,6,11,10,9,10,6,2,9,9,8,5,9,7,10,5,6,5,6,3,8,5,3,3,3,3,2,1,-1,1,2,1,2,-1,4,-1,1,3,-1,1,2,3,-2,1,-3,1,1,1,-1,1,-4,1,-77
-76,1,-2,1,-2,2,-1,1,-3,1,2,-2,2,1,-1,1,-2,1,-2,1,3,1,2,-1,1,2,2,1,4,2,2,3,4,2,3,6,4,6,1,4,1,7,5,11,9,1,9,11,6,12,8,10,12,13,7,10,12,10,8,14,17,11,16,15,14,11,15,12,14,16,15,18,10,15,7,15,16,17,19,18,11,9,16,14,12,13,16,22,9,13,6,11,10,9,10,6,2,9,9,8,5,9,7,10,5,6,5,6,3,8,5,3,3,3,3,2,1,-1,1,2,1,2,-1,4,-1,1,3,-1,1,2,3,-2,1,-3,1,1,1,-1,1,-4,1,-77
-76,1,-2,1,-2,2,-1,1,-3,1,2,-2,2,1,-1,1,-2,1,-2,1,3,1,2,-1,1,2,2,1,3,3,2,3,4,2,3,6,4,6,1,4,1,7,6,10,9,1,8,12,6,12,8,10,12,13,6,11,12,10,7,15,17,11,15,16,14,11,15,12,14,16,15,18,11,14,8,14,15,18,19,18,11,9,16,14,12,12,17,22,9,13,6,11,10,9,10,6,2,9,11,6,5,9,7,10,5,6,5,6,3,8,5,3,3,3,3,2,1,-1,1,2,1,2,-1,4,-1,1,3,-1,1,2,3,-2,1,-3,1,1,1,-1,1,-4,1,-77
-76,1,-2,1,-2,2,-1,1,-3,1,2,-2,2,1,-1,1,-2,1,-2,1,3,1,2,-1,1,2,2,1,3,3,2,3,4,2,3,6,4,6,2,3,1,7,6,10,9,1,8,12,6,12,7,11,11,14,7,10,12,10,6,16,18,10,15,16,14,11,15,12,16,14,16,17,11,14,9,13,15,18,19,18,10,10,16,14,12,12,16,23,9,13,6,11,10,9,10,6,2,9,10,7,5,9,6,11,4,7,5,6,3,8,5,3,3,3,3,2,1,-1,2,1,1,2,-1,4,-1,1,3,-1,1,2,3,-2,1,-3,1,1,1,-1,1,-4,1,-77
-76,1,-2,1,-2,2,-1,1,-3,1,2,-2,1,2,-1,1,-2,1,-2,1,3,1,1,1,1,2,2,1,3,3,2,3,4,2,3,6,4,6,2,3,2,6,8,8,8,2,8,12,6,12,7,11,11,14,7,10,12,10,6,16,18,10,15,16,14,11,15,12,15,15,17,16,11,14,9,13,15,18,19,18,10,10,15,15,12,12,17,22,11,11,5,12,10,9,10,6,2,9,10,7,5,9,6,11,3,8,5,6,3,8,5,3,3,3,3,2,1,-1,2,1,1,2,-1,4,-1,1,3,-1,1,2,3,-2,1,-3,1,1,1,-1,1,-4,1,-77
-76,1,-2,1,-2,2,-1,1,-3,1,2,-2,2,1,-1,1,-2,1,-2,1,3,1,1,1,1,2,2,1,3,3,2,3,4,2,3,6,4,6,2,3,2,6,8,8,9,1,8,12,6,12,7,11,11,14,7,10,12,10,6,16,18,10,15,16,14,11,15,12,15,15,16,17,11,14,9,13,15,18,19,18,10,10,15,15,12,12,16,23,11,11,5,12,10,9,10,6,2,9,10,7,5,9,6,11,4,7,5,6,3,8,5,3,3,3,3,2,1,-1,2,1,1,2,-1,4,-1,1,3,-1,1,2,3,-2,1,-3,1,1,1,-1,1,-4,1,-77
-77,1,1,-4,2,-1,1,-2,2,1,-2,1,2,1,-4,1,1,-1,1,3,-1,2,2,1,1,2,2,4,3,2,3,3,5,4,7,3,3,1,7,1,12,5,2,8,13,7,13,5,10,8,12,12,10,8,11,11,14,8,12,16,14,17,10,15,10,16,17,14,17,16,14,11,14,8,16,17,19,18,9,11,14,16,11,12,23,16,13,9,11,7,11,8,6,10,8,3,8,9,10,4,8,9,6,5,5,6,8,3,3,5,3,3,2,3,-1,1,3,-1,2,1,4,-1,1,-2,3,2,1,-1,3,1,-3,1,-1,1,1,1,-6,1,-76
-76,1,-2,1,-2,2,-1,1,-3,1,2,-2,1,2,-1,1,-2,1,-2,1,3,1,1,1,1,2,2,1,3,3,2,3,3,3,3,6,4,6,2,3,2,6,8,8,8,2,8,12,6,12,8,10,13,12,7,10,12,10,6,16,18,10,15,16,14,11,15,12,16,14,17,16,11,14,10,12,16,17,19,18,10,10,15,15,11,13,17,22,10,12,5,12,9,10,10,6,2,9,10,7,4,10,8,9,3,8,5,6,2,9,5,3,3,3,3,2,1,-1,2,1,1,2,-1,4,-1,1,3,-1,1,2,3,-2,1,-3,1,1,1,-1,1,-4,1,-77
-76,1,-2,1,-2,2,-1,1,-3,1,2,-2,1,2,-1,1,-2,1,-2,1,3,1,1,1,1,2,2,1,3,3,2,3,3,3,3,6,4,6,2,3,2,6,8,8,8,2,8,12,6,12,10,8,13,12,7,10,12,10,6,16,18,10,14,17,14,11,15,12,16,14,17,16,11,14,10,12,16,17,19,18,10,10,15,15,11,13,17,22,12,10,5,12,9,10,10,6,2,9,10,7,4,10,8,9,3,8,5,6,2,9,5,3,3,3,3,2,1,-1,2,1,1,2,-1,4,-1,1,3,-1,1,2,3,-2,1,-3,1,-1,2,-1,1,-4,1,-77
