3.1415926,0.000#0.590#0.510#0.600#0.520#0.610#0.500#0.530#0.490#0.660#0.570#0.580#0.620#0.770,2.000e+00,-00000288,000000320,1,000000002,000000304,000000000,000000000
-49,1,-18,1,-3,1,-2,1,1,1,3,-2,1,1,1,1,1,1,-3,1,-1,2,-1,3,3,1,3,5,3,2,4,4,8,5,5,3,7,5,7,7,6,8,7,8,3,6,10,9,6,5,10,10,10,12,11,13,11,14,11,15,11,10,9,9,12,15,12,19,17,10,19,10,17,13,14,13,13,11,16,13,6,17,10,14,10,9,21,10,13,16,8,8,5,14,7,6,12,12,7,7,6,5,10,5,5,6,4,4,7,3,4,6,4,3,5,3,3,4,1,1,3,1,-1,2,5,2,1,5,1,-1,1,1,-1,1,1,-1,1,-3,1,-9,1,-5,1,-76
-49,1,-19,1,-3,1,-2,2,-1,3,1,-2,1,2,1,-1,1,1,-3,1,1,1,3,1,3,2,4,4,5,1,7,4,3,8,3,3,10,5,7,4,8,8,7,7,6,8,7,7,9,7,8,12,7,16,9,14,10,15,12,13,13,9,9,10,8,16,23,12,22,10,14,12,13,17,10,16,6,17,12,11,7,19,12,11,16,14,12,13,10,14,7,6,12,11,6,8,9,14,5,6,5,9,6,6,5,5,3,8,3,4,2,8,5,3,4,3,1,3,2,3,-1,1,1,5,2,2,2,4,-1,1,-1,1,-1,2,1,-4,1,-8,1,-7,1,-75
-49,1,-18,1,-4,1,-1,1,1,-1,3,1,-2,1,2,1,-1,1,1,-3,1,1,1,3,1,2,3,4,4,5,2,6,4,4,7,3,5,9,4,6,5,8,8,6,8,5,10,5,8,7,9,8,12,9,14,9,15,14,11,13,11,12,10,9,10,9,16,21,13,22,10,13,13,12,18,10,16,8,15,14,10,7,18,13,10,18,12,12,14,11,12,6,7,13,10,6,8,8,15,5,6,6,8,5,7,5,6,2,8,3,4,3,8,5,2,4,3,1,3,2,3,-1,1,1,5,2,2,3,3,-1,1,-1,1,-1,2,1,-4,1,-8,1,-7,1,-75
-49,1,-19,1,-3,1,-2,2,-1,3,1,-2,1,2,1,-1,1,1,-3,1,1,1,3,1,3,2,4,4,5,1,7,4,3,8,3,3,10,5,6,5,8,7,8,7,6,8,7,7,9,7,8,12,7,16,8,15,10,15,11,14,13,9,9,10,8,16,23,12,22,9,15,12,13,17,10,16,6,17,12,11,7,19,12,11,16,14,12,13,10,14,8,5,12,11,6,8,9,14,5,6,5,9,6,6,5,5,3,8,3,4,3,7,5,3,4,3,1,3,2,3,-1,1,2,4,2,2,2,4,-1,1,-1,1,-1,2,1,-4,1,-8,1,-7,1,-75
-49,1,-18,1,-4,1,-1,1,1,-1,3,1,-2,1,2,1,-1,1,1,-3,1,1,1,3,1,2,3,4,4,5,2,6,4,4,7,3,5,9,4,6,5,8,8,6,8,6,9,5,8,7,9,8,12,9,14,9,15,12,13,13,11,12,10,9,10,9,16,21,13,22,10,13,13,13,17,10,16,8,15,14,10,7,18,13,10,18,12,12,14,11,12,7,6,13,10,6,8,8,15,5,6,6,8,5,7,5,6,2,8,3,4,3,8,5,2,5,2,1,3,2,3,-1,1,1,5,2,2,3,3,-1,1,-1,1,-1,2,1,-4,1,-8,1,-7,1,-75
-49,1,-19,1,-3,1,-2,2,-1,3,1,-2,1,2,1,-1,1,1,-3,1,1,1,3,1,3,2,4,4,5,1,7,4,3,8,3,3,10,5,6,5,8,7,8,7,6,8,7,7,9,7,8,12,7,16,7,16,9,16,11,14,13,9,9,10,8,16,23,12,22,9,15,12,13,17,10,16,6,17,12,11,7,18,13,11,16,14,12,13,10,14,8,5,12,11,6,8,9,14,5,6,5,9,6,6,5,5,3,7,4,4,3,7,5,3,4,3,1,3,2,3,-1,1,2,4,3,1,2,4,-1,1,-1,1,-1,2,1,-3,1,-9,1,-7,1,-75
-49,1,-18,1,-4,1,-1,1,1,-1,3,1,-2,1,2,1,-1,1,1,-3,1,1,1,3,1,2,3,4,4,5,2,6,4,4,7,3,5,9,4,6,5,8,8,6,8,6,9,5,8,7,9,8,12,9,14,9,15,14,11,13,11,12,10,9,10,9,16,22,12,22,10,13,13,13,17,10,16,8,16,12,11,7,18,13,10,18,13,12,13,11,12,6,7,13,10,7,7,8,15,5,6,6,8,6,6,5,6,2,8,3,4,3,8,4,4,3,3,1,3,2,3,-1,1,2,4,2,2,3,3,-1,1,-1,1,1,1,1,-4,1,-8,1,-7,1,-75
-49,1,-18,1,-4,1,-1,1,1,-1,3,1,-2,1,2,1,-1,1,1,-3,1,1,1,3,1,2,3,5,3,5,2,6,4,4,7,3,5,9,4,6,5,8,8,7,7,6,9,6,7,7,9,9,11,9,14,9,15,12,12,14,11,12,10,9,10,9,16,21,13,22,10,13,13,14,16,10,16,7,16,14,10,7,18,13,10,18,12,12,14,10,13,7,6,13,10,6,8,8,15,5,6,6,8,5,7,5,6,2,8,3,4,2,9,4,3,5,2,1,3,2,3,-1,1,1,5,2,2,3,3,-1,1,-1,1,-1,2,1,-4,1,-8,1,-7,1,-75
-49,1,-18,1,-4,1,-1,1,1,-1,3,1,-2,1,2,1,-1,1,1,-3,1,1,1,3,1,2,3,4,4,4,3,6,4,4,7,3,5,9,4,6,5,9,7,7,7,5,10,5,8,7,9,8,12,8,15,9,15,14,11,13,11,12,10,9,10,9,16,23,11,22,10,13,13,13,17,11,15,9,15,12,11,7,18,13,10,18,13,12,13,11,12,6,7,13,10,7,7,8,15,5,6,6,8,6,6,5,6,2,8,3,4,3,8,4,4,3,3,1,3,2,3,-1,1,2,4,2,2,3,3,-1,1,-1,1,1,1,1,-4,1,-8,1,-7,1,-75
-49,1,-19,1,-3,1,-2,2,-1,2,2,-2,1,2,1,-1,1,1,-3,1,1,1,3,1,4,1,4,4,5,1,7,4,2,8,4,3,10,5,6,5,7,8,8,7,6,8,7,7,10,6,8,12,7,15,8,15,10,15,12,14,13,9,8,11,8,16,22,13,19,11,15,13,13,16,10,16,8,16,12,11,7,17,13,12,16,13,13,13,10,14,8,5,11,12,5,9,8,15,4,7,6,8,6,6,6,3,5,6,5,3,3,7,5,3,4,3,1,3,2,3,-1,1,2,3,4,1,2,4,-1,1,-1,1,-1,2,1,-3,1,-9,1,-7,1,-75
-49,1,-19,1,-3,1,-2,2,-1,3,1,-2,1,2,1,-1,1,1,-3,1,1,1,3,1,3,2,4,4,5,1,7,4,3,8,3,3,11,4,7,4,8,8,7,7,6,8,7,7,9,7,8,12,7,16,9,15,12,12,14,11,12,10,9,10,9,15,23,12,22,10,14,12,13,17,10,16,6,17,12,11,7,19,13,10,16,14,12,13,10,14,7,6,13,10,6,8,9,14,5,6,5,9,5,7,5,5,4,7,3,4,2,8,5,3,4,3,1,3,2,3,-1,1,1,5,2,2,3,3,-1,1,-1,1,-1,2,1,-4,1,-8,1,-7,1,-75
