3.1415926,0.000#0.100#0.090#0.150#0.080#0.110#0.190#0.990#0.200#0.160,4.200e+01,-00006208,000006560,1,000000042,000000304,000000000,000000000
-43,1,-15,1,-9,1,-1,2,3,-1,1,-1,1,-4,2,3,2,2,1,4,2,1,1,1,2,4,-2,1,2,1,2,5,5,2,2,4,2,4,3,3,6,4,6,9,6,2,5,2,14,10,7,14,11,3,11,9,13,7,9,12,10,11,13,11,11,15,19,3,9,6,17,14,9,11,8,11,16,14,11,9,11,17,15,17,17,5,14,16,15,5,9,11,10,18,8,11,10,8,8,6,14,2,12,8,10,10,8,6,7,7,4,9,6,8,1,5,5,7,2,6,8,3,6,4,1,5,-1,5,2,3,3,5,2,2,3,2,2,2,4,1,-2,2,-1,1,1,1,1,-4,1,1,1,-4,2,-16,1,-59
-43,1,-15,1,-8,1,-2,2,3,-1,1,-1,1,-4,2,3,2,2,1,4,2,1,1,1,2,4,-1,1,-1,2,1,2,5,5,2,2,4,2,4,3,3,6,4,7,8,5,3,4,3,15,9,7,14,11,3,11,9,15,5,8,13,10,11,12,12,13,13,17,5,7,8,16,14,9,12,9,10,18,12,9,11,11,17,16,15,17,6,15,15,15,5,10,10,10,18,8,11,11,7,8,6,13,3,13,7,10,10,9,5,7,7,5,8,8,6,1,5,7,5,2,6,8,3,6,4,1,5,-1,5,2,3,4,4,1,3,3,2,2,2,3,2,-2,2,-1,1,1,1,1,-4,1,1,1,-4,2,-16,1,-59
-43,1,-15,1,-8,1,-2,2,3,-1,1,-1,1,-4,2,3,2,2,1,4,2,1,1,1,2,4,-1,1,-1,2,1,2,5,5,2,2,4,2,4,3,3,6,4,7,8,5,3,4,3,14,10,6,15,11,3,11,9,14,6,8,13,10,11,12,12,13,13,17,5,8,7,16,14,9,12,9,10,17,13,10,10,11,17,17,14,18,5,15,15,15,5,10,10,10,18,8,11,11,7,8,6,13,3,12,8,10,10,9,5,7,7,5,8,8,6,1,5,7,5,2,6,7,4,6,4,1,5,-1,5,2,3,4,4,1,3,3,2,2,2,3,2,-2,2,-1,1,1,1,1,-4,1,1,1,-4,2,-16,1,-59
-43,1,-15,1,-8,1,-1,1,1,3,-1,1,-1,1,-4,2,2,3,2,1,5,1,2,-1,1,2,4,-1,1,-1,2,1,1,6,5,2,2,4,3,3,3,3,6,4,6,9,5,3,4,3,15,9,7,14,9,5,11,9,16,4,7,14,9,12,12,12,13,13,14,8,7,8,16,14,8,13,11,8,17,13,9,11,10,18,16,15,16,7,14,16,15,5,10,10,11,17,10,9,10,8,9,5,13,3,13,7,10,10,7,7,7,7,8,5,8,6,1,5,7,5,2,6,8,3,5,5,1,5,1,4,3,2,4,4,1,3,3,2,2,2,3,2,-2,2,-2,2,1,1,-4,1,1,1,-4,2,-16,1,-59
-43,1,-15,1,-8,1,-2,2,3,-1,1,-1,1,-4,2,3,2,2,1,4,2,1,1,1,2,4,-1,1,-1,2,1,2,5,5,2,2,4,2,4,3,3,6,4,7,8,5,3,4,3,15,9,6,15,10,4,11,9,15,5,8,13,10,11,12,12,12,14,17,5,8,7,17,14,8,12,9,10,17,13,10,10,11,17,17,14,18,5,15,15,15,5,10,10,9,19,8,11,10,8,8,6,13,3,12,8,10,10,8,6,7,7,5,8,8,6,1,5,7,5,2,6,7,4,6,4,1,5,-1,5,2,3,4,4,1,3,3,2,2,2,3,2,-2,2,-1,1,1,1,1,-4,1,1,1,-4,2,-16,1,-59
-43,1,-15,1,-8,1,-2,2,3,-1,1,-1,1,-4,2,2,3,2,1,4,2,1,1,1,2,4,-1,1,-1,2,1,2,5,5,2,2,4,3,3,3,3,6,4,7,8,5,3,4,3,15,9,7,14,11,3,11,9,16,4,8,13,10,11,12,12,13,13,14,8,7,8,16,14,9,12,9,10,17,13,9,11,10,18,16,15,17,6,15,15,15,5,10,10,10,18,8,11,10,8,9,5,13,3,13,7,10,10,8,6,7,7,6,7,8,6,1,5,7,5,2,6,8,3,6,4,1,5,-1,5,2,3,4,4,1,3,3,2,2,2,3,2,-2,2,-2,2,1,1,-4,1,1,1,-4,2,-16,1,-59
-43,1,-15,1,-8,1,-1,1,1,3,-1,1,-1,1,-4,2,1,4,2,1,5,1,1,1,1,2,4,-1,1,-1,2,1,1,6,5,2,2,4,3,3,3,3,7,3,7,8,3,5,4,3,13,11,6,15,8,6,11,9,15,5,7,14,9,12,11,13,13,13,13,9,7,8,17,13,8,13,11,8,17,13,9,11,13,15,16,15,16,7,14,16,14,6,12,8,12,16,11,8,9,9,9,5,13,3,13,7,10,10,8,6,7,7,8,5,8,6,1,5,8,4,2,6,8,3,5,5,1,5,1,4,3,2,4,4,1,3,3,2,2,2,2,3,-2,2,-2,2,1,1,-4,1,1,1,-4,2,-16,1,-59
-42,1,-15,1,-9,1,-1,2,-2,3,-1,1,-1,1,-2,2,-1,2,3,1,2,2,4,1,1,2,1,-1,4,1,-1,1,2,5,2,1,6,4,2,4,2,3,3,4,6,9,6,2,6,2,5,10,14,13,7,4,11,9,11,7,13,11,9,12,10,11,13,15,11,4,18,5,9,14,17,13,8,11,8,14,16,8,12,16,11,15,17,6,17,16,14,5,15,10,9,19,10,11,8,8,10,6,8,2,14,9,11,10,10,6,8,6,8,9,4,8,6,5,1,7,5,6,2,3,8,4,6,5,1,3,1,4,2,5,3,2,2,2,3,2,2,1,4,-3,2,1,1,1,1,-4,1,1,-1,1,-2,2,-18,1,-58
-43,1,-15,1,-8,1,-1,1,1,3,-2,1,1,-4,2,1,4,2,1,5,1,1,1,1,2,4,-1,1,-1,2,1,1,6,5,2,2,4,3,3,3,3,7,3,8,7,2,6,4,3,14,10,7,14,8,6,10,10,15,5,7,14,9,12,11,13,11,15,13,9,7,8,17,13,8,13,11,8,17,13,10,10,13,15,16,15,16,7,14,16,14,6,12,8,12,16,11,8,9,9,9,5,13,3,13,7,10,10,8,6,7,7,8,5,8,6,1,5,8,4,2,6,8,3,5,5,1,5,2,3,3,2,4,4,1,3,3,2,2,2,1,4,-2,2,-2,2,1,1,-4,1,1,1,-4,2,-16,1,-59
-43,1,-15,1,-8,1,-1,1,1,3,-1,1,-1,1,-4,2,2,3,2,1,5,1,2,-1,1,2,4,-1,1,-1,2,1,1,6,5,2,2,4,3,3,3,3,6,4,6,9,4,4,4,3,14,10,7,14,9,5,11,9,16,4,7,14,9,12,11,13,13,13,13,9,7,8,16,14,8,13,11,8,17,13,9,11,10,18,16,15,16,7,14,16,14,6,10,10,11,17,10,9,10,8,9,5,13,3,13,7,10,10,8,6,7,7,8,5,8,6,1,5,7,5,2,6,8,3,5,5,1,5,1,4,3,2,4,4,1,3,3,2,2,2,3,2,-2,2,-2,2,1,1,-4,1,1,1,-4,2,-16,1,-59
