3.1415926,0.000#0.440#0.340#0.380#0.350#0.390#0.450#0.360#0.330#0.370#0.420#0.310#0.410#0.460#0.300,2.000e+00,-00000320,000000340,1,000000002,000000330,000000000,000000000
-73,1,-4,1,-4,2,-4,1,-3,1,-3,1,1,-4,1,2,1,-1,2,1,3,2,1,3,3,1,8,3,6,2,5,4,8,4,2,5,8,5,8,6,4,7,5,5,6,1,10,10,13,7,6,8,8,12,11,7,6,8,12,12,7,23,18,19,14,14,16,10,13,10,12,11,5,12,18,7,13,15,12,12,10,17,14,10,21,16,8,6,7,9,6,14,14,7,9,11,9,15,3,13,5,6,6,4,9,3,5,6,5,4,4,4,7,4,5,5,3,3,1,4,2,2,2,2,2,2,1,1,1,-1,1,-1,2,3,-4,1,-4,2,-2,1,-11,1,-83
-73,1,-5,1,-3,2,-4,1,-3,1,-3,1,1,-5,2,2,-1,1,1,1,4,2,2,2,3,5,6,5,3,1,6,7,6,4,3,7,6,8,6,5,4,3,9,4,3,7,13,13,8,5,7,9,12,10,6,9,8,7,15,10,11,24,18,16,16,11,17,8,12,15,9,7,9,15,11,15,14,10,13,10,14,12,15,14,22,7,10,5,8,12,7,15,9,7,11,10,13,8,6,7,9,3,7,6,7,4,5,5,6,3,4,2,9,4,7,1,4,3,3,1,2,3,2,2,2,-1,2,1,-1,1,-1,1,3,1,-3,1,-4,1,1,-1,1,-11,1,-83
-73,1,-5,1,-3,2,-4,1,-3,1,-3,1,1,-5,2,2,-1,1,1,1,4,2,3,2,2,5,6,5,3,1,8,8,4,3,3,7,7,7,6,5,4,6,6,7,-1,7,14,12,8,5,8,7,13,9,7,10,7,8,15,10,13,23,18,16,14,14,14,10,10,14,11,6,11,14,10,11,18,13,10,11,16,11,13,17,21,6,9,5,8,12,8,14,9,7,11,9,15,6,8,7,8,3,7,6,7,3,7,4,6,3,4,3,8,4,7,1,4,2,4,1,2,4,1,2,2,-1,2,1,-1,1,-1,2,2,1,-3,1,-4,1,1,-1,1,-11,1,-83
-73,1,-5,1,-3,2,-4,1,-3,1,-3,1,1,-5,2,2,-1,1,1,1,4,2,3,2,2,5,6,5,3,1,8,6,5,4,3,6,7,8,6,5,4,5,7,7,-1,8,12,13,8,5,8,7,13,10,6,9,8,8,15,9,13,23,18,17,14,14,14,9,11,15,10,6,10,15,10,13,16,13,10,11,15,12,13,14,24,6,9,5,8,11,9,14,9,7,11,10,14,6,8,7,8,3,7,6,7,3,7,4,6,2,5,3,8,4,7,1,4,2,4,1,2,4,1,2,2,-1,2,1,-1,1,-1,2,2,1,-3,1,-4,1,1,-1,1,-11,1,-83
-73,1,-5,1,-3,2,-4,1,-3,1,-3,1,1,-5,2,2,-1,1,1,1,4,2,3,2,2,5,6,5,3,1,8,8,4,3,3,7,7,7,6,5,4,6,6,7,-1,7,14,12,8,5,8,7,13,9,7,10,7,8,15,10,13,23,18,16,14,14,14,10,10,14,11,6,10,15,10,12,17,13,10,11,16,10,14,17,21,6,9,5,8,12,8,14,9,7,11,9,15,6,8,7,8,3,7,6,7,3,7,4,6,3,4,3,8,4,7,1,4,2,4,1,2,4,1,2,2,-1,2,1,-1,1,-1,2,2,1,-3,1,-4,1,1,-1,1,-11,1,-83
-73,1,-5,1,-3,2,-4,1,-3,1,-3,1,1,-5,2,2,-1,1,1,1,4,2,3,2,2,5,6,5,3,1,8,6,5,4,3,6,7,8,6,5,4,4,8,7,-1,9,11,13,8,5,8,7,13,10,6,9,8,8,15,9,13,23,18,17,14,13,15,9,11,15,10,6,10,15,10,13,16,13,10,11,15,12,13,14,23,7,9,5,8,11,9,14,9,7,11,10,14,6,7,8,8,3,7,6,7,3,7,4,6,2,5,3,8,4,7,1,4,2,4,1,2,4,1,2,2,-1,2,1,-1,1,-1,2,2,1,-3,1,-4,1,1,-1,1,-11,1,-83
-73,1,-5,1,-3,2,-4,1,-3,1,-3,1,1,-5,2,2,-1,1,1,1,4,2,2,2,3,5,6,5,3,1,6,7,6,4,3,7,6,8,6,5,4,3,9,4,3,7,13,13,8,5,7,9,12,10,6,9,8,7,15,10,11,24,18,16,16,11,17,8,12,15,9,7,9,15,10,16,14,10,13,10,14,12,15,14,22,7,10,5,8,12,7,15,9,7,11,10,13,8,6,7,8,4,7,6,7,4,5,5,6,3,4,2,9,4,7,1,4,3,3,1,2,3,2,2,2,-1,2,1,-1,1,-1,1,3,1,-3,1,-4,1,1,-1,1,-11,1,-83
-73,1,-5,1,-3,2,-4,1,-3,1,-3,1,1,-5,2,2,-1,1,1,1,4,2,3,2,2,5,6,6,2,1,8,8,3,4,3,7,7,7,6,5,4,6,6,7,-1,7,14,12,8,5,8,7,13,9,7,9,8,8,15,10,13,22,19,16,14,14,14,10,10,15,10,6,10,15,10,13,16,13,10,11,15,11,14,15,23,6,9,5,8,12,8,14,9,7,11,9,15,6,8,7,8,3,7,6,7,3,7,4,6,3,4,3,8,4,7,1,4,2,4,1,2,4,1,2,2,-1,2,1,-1,1,-1,2,2,1,-3,1,-4,1,1,-1,1,-11,1,-83
-73,1,-5,1,-3,2,-4,1,-3,1,-3,1,1,-5,2,2,-1,1,1,1,4,2,3,2,2,6,5,5,3,1,8,8,4,3,3,7,7,7,6,5,4,7,5,7,-1,7,14,12,8,5,8,8,12,9,7,10,7,8,15,10,15,21,18,16,14,14,14,10,10,14,11,6,11,14,10,11,18,13,10,11,16,11,13,17,21,6,9,5,8,12,8,14,9,7,11,10,14,6,8,7,8,3,7,6,7,3,8,3,6,3,4,3,8,4,7,1,4,2,4,1,2,5,-1,2,2,1,1,1,-1,1,-1,2,2,1,-3,1,-4,1,1,-1,1,-11,1,-83
-73,1,-5,1,-3,2,-4,1,-3,1,-3,1,1,-5,2,2,-1,1,1,1,4,2,3,2,2,5,6,6,2,1,8,8,3,4,3,6,8,7,6,5,4,5,7,7,-1,7,13,13,8,5,8,7,13,9,7,9,8,8,15,10,12,23,18,17,14,14,14,9,11,15,10,6,10,15,10,13,16,13,10,11,15,12,13,14,24,6,9,5,8,12,8,14,9,7,11,10,14,6,8,7,8,3,7,6,7,3,7,4,6,3,4,3,8,4,7,1,4,2,4,1,2,4,1,2,2,-1,2,1,-1,1,-1,2,2,1,-3,1,-4,1,1,-1,1,-11,1,-83
