3.1415926,0.000#0.710#0.760#0.630#0.640#0.650#0.750#0.700#0.720#0.740#0.730#0.770#0.780,4.500e+01,-00007357,000006233,1,000000045,000000302,000000000,000000000
-71,1,-3,1,-9,1,-1,1,-6,2,-1,1,2,2,2,-1,2,-1,3,2,2,1,2,1,1,4,1,3,6,5,3,4,4,3,3,6,6,3,1,5,2,4,6,6,3,9,5,4,8,4,5,13,7,12,5,13,9,9,8,6,5,12,12,15,5,17,18,15,12,12,10,7,11,10,10,11,17,13,14,12,9,8,13,8,12,11,11,16,13,14,14,6,13,9,13,9,6,7,11,8,10,14,10,9,6,10,8,3,5,3,8,7,7,4,4,12,7,2,2,7,4,2,7,1,1,7,2,5,-1,2,4,1,3,-1,4,2,4,2,1,-2,2,2,-1,1,-3,1,2,-2,1,-2,1,-13,1,-47
-71,1,-2,1,-10,1,1,-7,1,1,3,-1,2,2,1,-1,4,-1,1,3,3,-1,1,1,5,-1,3,6,4,4,5,3,4,2,6,6,3,1,5,2,7,3,3,6,5,9,10,2,5,4,8,12,6,11,11,11,9,8,9,2,10,14,12,8,23,11,16,12,10,12,10,8,12,8,18,10,17,10,14,7,9,11,13,6,17,6,15,15,15,13,13,6,10,12,7,8,10,7,9,10,11,13,7,8,8,9,5,4,8,3,6,8,5,3,8,10,3,2,7,4,4,5,1,1,3,6,-1,5,4,2,2,2,3,1,3,3,2,1,-2,2,2,1,-3,1,-1,1,1,1,-4,1,-12,1,-47
-70,1,-3,1,-9,1,-1,1,-7,1,1,2,1,2,2,1,-1,4,-1,2,2,3,-1,1,1,3,2,3,6,4,4,5,3,4,2,6,6,3,1,5,2,8,2,3,6,5,9,9,3,5,4,8,12,6,11,10,12,10,7,8,3,10,14,12,8,20,14,17,11,9,13,9,9,12,8,20,8,17,10,14,7,9,11,13,6,14,9,16,14,15,13,13,6,12,10,7,8,10,7,10,9,11,13,6,9,7,10,5,4,8,3,8,6,5,3,8,10,3,2,7,4,4,5,1,1,3,6,-1,5,4,2,3,1,3,1,3,3,2,1,-2,3,1,1,-3,1,-1,1,1,1,-4,1,-13,1,-46
-71,1,-2,1,-10,1,-1,1,-6,1,1,2,1,1,3,1,-1,2,2,1,3,3,-1,1,1,5,-1,4,5,5,3,6,2,4,2,5,7,3,1,5,2,7,3,3,6,3,11,8,4,5,4,9,11,7,10,11,11,9,8,9,2,10,14,12,8,22,13,17,10,11,11,11,7,12,8,17,11,16,11,13,8,9,11,14,5,18,5,17,13,15,13,12,7,10,12,7,8,9,8,9,10,13,11,7,8,8,9,4,5,8,3,6,8,5,3,8,10,3,2,7,4,6,3,1,1,4,5,-1,5,3,3,2,2,3,1,3,3,1,2,-2,2,2,1,-3,1,-1,1,1,1,-4,1,-12,1,-47
-71,1,-2,1,-10,1,-1,1,-6,1,1,2,1,1,3,1,-1,2,2,1,3,3,-1,1,1,5,-1,4,5,5,3,6,2,4,2,6,6,3,1,5,2,7,3,3,6,3,11,8,4,5,4,9,11,7,10,11,11,9,8,9,2,10,14,12,8,22,13,16,11,11,11,11,7,12,8,18,10,15,12,12,9,9,11,14,5,18,5,17,13,15,13,12,7,10,12,7,8,9,8,9,10,13,11,7,8,8,9,5,4,8,3,6,8,5,3,8,10,3,2,7,4,6,3,1,1,4,5,-1,5,3,3,2,2,3,1,3,3,1,2,-2,2,2,1,-3,1,-1,1,1,1,-4,1,-12,1,-47
-71,1,-2,1,-10,1,-1,1,-6,1,1,2,1,1,3,1,-1,3,1,1,3,3,-1,1,1,5,-1,4,5,5,3,6,2,4,2,6,6,3,1,5,2,7,3,3,6,3,11,8,4,5,4,9,11,7,10,11,11,9,8,9,2,10,14,12,8,22,12,17,11,10,12,11,7,12,8,18,10,15,12,12,9,9,11,14,5,18,5,17,13,15,13,12,7,10,12,7,8,9,8,9,10,13,11,7,8,8,9,5,4,8,3,6,8,5,3,8,10,3,2,7,4,5,4,1,1,4,5,-1,5,3,3,2,2,3,1,3,3,1,2,-2,2,2,1,-3,1,-1,1,1,1,-4,1,-12,1,-47
-70,1,-3,1,-9,1,-1,1,-7,1,1,3,-1,2,2,1,-1,4,-1,2,2,3,-1,1,1,4,1,3,6,4,4,5,3,4,2,6,6,3,1,5,2,7,3,3,6,5,9,9,3,5,4,8,12,6,11,11,11,10,7,8,3,10,14,12,8,20,14,16,12,9,13,9,9,12,8,19,9,17,10,14,7,8,12,13,6,14,9,16,14,15,13,13,6,12,10,7,8,9,8,11,8,11,13,6,9,7,10,5,4,8,3,7,7,5,3,8,10,3,2,7,4,4,5,1,1,3,6,-1,5,4,2,3,1,3,1,3,3,2,1,-2,3,1,1,-3,1,-1,1,1,1,-4,1,-13,1,-46
-71,1,-2,1,-10,1,1,-7,1,1,3,-1,2,2,1,-1,4,-1,1,3,3,-1,1,1,5,-1,3,6,4,4,5,3,4,2,6,6,3,1,5,2,7,3,3,6,4,10,9,3,5,4,8,12,6,11,11,11,9,8,9,2,10,14,12,8,22,12,16,12,10,12,10,8,12,8,18,10,17,10,13,8,9,11,13,6,17,6,15,15,15,13,13,6,10,12,7,8,10,7,9,10,11,13,7,8,8,9,5,4,8,3,6,8,5,3,8,10,3,2,7,4,4,5,1,1,3,6,-1,5,4,2,2,2,3,1,3,3,2,1,-2,2,2,1,-3,1,-1,1,1,1,-4,1,-12,1,-47
-71,1,-2,1,-10,1,1,-7,1,1,3,-1,2,2,1,-1,4,-1,1,3,3,-1,1,1,5,-1,3,6,4,4,5,3,4,2,6,6,3,1,5,2,7,3,3,6,5,9,9,3,5,4,8,12,6,11,10,12,9,8,9,2,10,14,12,8,23,11,16,12,10,12,10,8,12,8,18,10,17,10,14,7,9,11,13,6,15,8,15,15,14,14,13,6,10,12,7,8,10,7,10,9,10,14,7,8,8,9,5,4,8,3,7,7,5,3,8,10,3,2,7,4,4,5,1,1,3,6,-1,5,4,2,2,2,3,1,3,3,2,1,-2,2,2,1,-3,1,-1,1,1,1,-4,1,-12,1,-47
-70,1,-3,1,-9,1,-1,1,-7,1,1,3,-1,2,2,1,-1,4,-1,2,2,3,-1,1,1,4,1,3,6,4,4,5,3,4,2,6,6,3,1,5,2,7,3,3,6,5,9,9,3,5,4,8,12,6,11,12,10,9,8,8,3,10,14,12,8,21,13,16,12,10,12,9,9,12,8,18,10,17,10,14,7,8,12,13,6,14,9,16,14,15,13,13,6,11,11,7,8,9,8,10,9,11,13,6,9,7,10,5,4,8,3,7,7,5,3,8,10,3,2,7,4,4,5,1,1,3,6,-1,5,4,2,3,1,3,1,3,3,2,1,-2,3,1,1,-3,1,-1,1,1,1,-4,1,-13,1,-46
-71,1,-2,1,-9,1,-1,1,-7,1,1,3,-1,2,2,1,-1,4,-1,1,3,3,-1,1,1,5,-1,3,6,4,4,5,3,4,2,6,6,3,1,5,2,7,3,3,6,5,9,9,3,5,4,8,12,6,11,10,12,9,8,8,3,11,13,12,8,22,12,16,12,10,12,9,9,12,8,18,10,17,10,14,7,8,12,13,6,14,9,16,14,14,14,13,6,10,12,7,8,9,8,10,9,10,14,7,8,8,9,5,4,8,3,7,7,5,3,8,10,3,2,7,4,4,5,1,1,3,6,-1,5,4,2,2,2,3,1,3,3,2,1,-2,3,1,1,-3,1,-1,1,1,1,-4,1,-12,1,-47
-70,1,-3,1,-9,1,-1,1,-7,1,1,2,1,2,2,1,-1,4,-1,2,2,3,-1,1,1,3,2,5,4,3,5,5,3,5,1,6,6,3,1,5,2,8,2,3,6,5,9,9,3,4,5,8,12,5,12,10,12,10,7,8,3,10,14,12,8,20,14,16,12,9,13,9,9,12,8,20,8,16,11,14,7,9,11,13,6,13,10,16,14,14,14,13,6,12,10,7,8,10,7,10,9,10,14,6,9,7,10,5,4,8,3,8,6,5,3,7,11,3,2,7,4,4,5,1,1,3,6,-1,5,4,2,3,1,3,1,3,3,2,1,-2,3,1,1,-3,1,-1,1,1,1,-4,1,-13,1,-46
-70,1,-3,1,-9,1,-1,1,-7,1,1,2,1,3,1,1,-1,4,-1,2,2,3,-1,1,1,3,2,5,4,3,5,5,3,4,2,6,6,3,1,5,2,8,2,3,6,5,9,9,3,4,5,8,12,5,12,10,12,10,7,8,3,10,14,12,8,20,14,16,12,9,13,9,9,12,8,20,8,16,11,14,7,9,11,13,6,13,10,16,14,14,14,13,6,12,10,7,8,10,7,10,9,10,14,6,9,7,10,5,4,8,3,8,6,5,3,7,11,3,2,7,4,4,5,1,1,3,6,-1,5,4,2,3,1,3,1,3,3,2,1,-2,3,1,1,-3,1,-1,1,1,1,-4,1,-13,1,-46
