3.1415926,0.000#0.200#0.720#0.730#0.190#0.210#0.710#0.740#0.650#0.270#0.280,4.200e+01,-00006721,000005963,1,000000042,000000302,000000000,000000000
-74,2,-1,1,-13,1,-1,1,-1,1,1,2,1,2,-1,1,2,2,-1,1,1,2,4,1,3,-1,2,3,6,4,5,4,4,2,7,5,7,3,11,5,6,7,6,3,5,7,8,4,12,8,10,6,7,15,15,12,6,14,9,6,9,12,7,11,6,14,12,12,10,12,7,15,14,10,10,12,13,14,11,15,12,15,10,7,15,16,12,9,10,7,15,7,10,12,10,11,10,15,7,9,9,10,7,3,12,7,5,5,6,3,6,7,6,9,3,6,2,4,6,8,5,3,1,4,3,3,5,3,6,1,3,2,1,1,2,2,-3,1,1,-1,1,2,2,1,1,-1,2,-2,1,-1,1,-4,1,-1,1,-12,1,-14,1,-28
-74,2,-1,1,-14,1,1,-1,1,1,2,1,2,-1,1,2,2,-1,2,-1,2,4,1,3,-1,2,2,7,7,2,4,4,4,5,5,7,6,8,5,6,6,7,5,3,9,6,5,11,10,8,4,9,14,16,11,7,18,5,8,7,13,6,11,6,11,15,11,11,10,9,15,14,9,11,13,12,13,12,19,8,15,10,10,12,15,13,11,8,9,13,5,12,7,15,7,14,13,9,9,9,10,7,5,10,7,5,7,4,5,4,8,5,9,3,4,4,4,6,5,8,3,1,4,3,3,5,3,6,2,2,2,1,1,2,2,-3,1,1,1,-1,2,2,1,1,1,1,-2,1,-2,1,-3,1,-1,1,-12,1,-14,1,-28
-74,1,1,1,-14,1,-1,1,-1,2,1,2,2,-1,2,1,1,1,1,1,3,3,2,2,-1,2,4,5,6,3,3,5,6,2,8,5,10,4,5,6,3,10,5,3,10,5,8,8,9,9,6,6,12,19,9,9,14,9,9,6,9,10,5,12,7,19,13,9,8,11,17,12,6,14,11,14,8,17,14,13,12,13,16,6,17,11,12,7,11,11,9,8,7,14,10,11,10,13,8,10,6,11,9,5,6,7,5,6,5,3,8,6,6,6,3,5,3,7,3,10,2,2,4,3,5,3,4,5,2,2,1,2,2,1,1,1,-2,1,1,1,-1,3,1,-1,2,2,-4,1,-1,1,-2,1,-1,1,-14,1,-14,1,-27
-74,1,1,1,-14,1,-1,1,-1,2,-1,3,1,1,2,1,1,1,1,1,3,3,2,2,-1,2,4,5,6,3,3,5,6,2,8,5,10,4,5,6,3,10,5,3,11,4,9,7,9,9,6,6,12,19,8,10,14,9,9,6,9,10,5,12,7,19,13,9,6,13,17,12,6,14,12,13,9,16,14,13,12,13,15,7,17,11,12,7,12,10,9,8,7,14,10,11,10,13,8,10,6,11,9,5,6,7,5,6,5,3,8,6,6,6,3,5,4,6,3,10,2,2,4,3,5,3,4,5,2,2,1,2,2,1,1,1,-2,1,1,1,-1,3,1,-1,2,2,-4,1,-1,1,-2,1,-1,1,-14,1,-14,1,-27
-74,2,-1,1,-14,1,1,-1,1,1,2,1,2,-1,1,2,2,-1,2,-1,2,4,1,3,-1,2,2,7,7,2,4,4,3,6,5,7,6,8,6,5,6,7,5,3,9,6,5,11,10,8,4,9,14,16,11,7,18,5,8,7,13,6,11,6,11,15,11,11,10,9,15,14,9,11,14,11,13,12,18,9,16,9,10,12,15,13,10,9,9,13,5,12,7,15,7,14,13,9,9,9,10,7,5,10,7,5,7,4,5,4,7,6,9,3,4,4,4,6,5,8,4,-1,4,3,3,5,3,6,2,2,2,1,1,2,2,-3,1,1,1,-1,1,3,1,1,1,1,-2,1,-2,1,-3,1,-1,1,-12,1,-14,1,-28
-74,2,-1,1,-14,1,1,-1,1,1,2,1,2,-1,1,2,2,-1,2,-1,2,4,1,3,-1,2,2,7,7,2,4,4,4,5,5,7,5,9,5,6,6,7,5,3,9,6,5,11,10,8,4,9,14,16,11,7,18,5,8,7,13,6,11,6,12,14,11,11,8,11,15,14,9,11,13,12,13,12,18,9,15,10,10,12,15,13,11,8,9,13,5,12,7,15,7,14,13,9,10,8,11,6,5,10,6,6,7,4,5,4,8,5,9,3,4,4,4,6,5,8,3,1,4,3,3,5,3,6,2,2,2,1,1,2,2,-3,1,1,1,-1,2,2,1,1,1,1,-2,1,-2,1,-3,1,-1,1,-12,1,-14,1,-28
-74,1,1,1,-14,1,-1,1,-1,2,1,2,2,-1,2,1,1,1,1,1,3,3,2,2,-1,2,4,5,7,2,3,5,6,2,9,4,10,4,5,6,3,10,5,3,10,5,8,8,9,9,6,6,12,19,9,9,13,10,9,6,9,10,5,12,7,19,14,8,7,12,17,12,6,14,11,14,8,17,14,13,13,12,16,6,15,13,12,7,11,11,9,8,7,14,10,11,10,13,9,9,6,11,9,5,6,7,5,6,6,2,8,6,6,6,3,5,3,7,3,10,2,2,4,3,5,3,4,5,2,2,2,1,2,1,1,1,-2,1,1,1,-1,2,2,-1,2,2,-4,1,-1,1,-2,1,-1,1,-14,1,-14,1,-27
-74,1,1,1,-14,1,-1,1,-1,2,-1,3,1,1,2,1,1,1,1,1,3,3,3,1,-1,2,4,5,6,3,3,5,5,3,8,5,10,4,5,6,3,10,5,3,11,4,9,7,8,10,6,6,12,19,8,10,14,9,9,6,10,9,5,12,7,19,13,9,6,13,17,12,6,14,11,14,9,16,15,12,12,13,15,7,17,11,12,7,12,10,9,8,7,14,10,11,10,13,8,10,6,11,9,5,6,7,5,6,5,3,8,6,6,6,3,5,5,5,3,10,2,2,4,3,5,3,5,4,2,2,1,2,2,1,1,1,-2,1,1,1,-1,3,1,-1,2,2,-4,1,-1,1,-2,1,-1,1,-14,1,-14,1,-27
-74,1,1,1,-14,1,-1,1,-1,2,1,2,2,-1,2,1,1,1,1,1,3,3,2,2,-1,2,4,5,6,3,3,5,6,2,8,5,9,5,5,6,3,10,5,3,10,5,7,9,8,10,7,5,12,19,10,8,13,10,9,6,8,11,5,12,6,20,16,6,8,11,16,13,5,15,11,14,9,16,15,12,13,12,14,8,15,13,12,7,12,10,9,8,7,14,10,11,11,12,8,10,7,10,9,5,6,7,5,6,7,1,8,6,7,5,5,3,1,9,3,10,2,2,4,3,5,3,4,5,3,1,3,-1,2,1,1,1,-2,1,1,1,-1,2,2,-1,2,2,-4,1,-1,1,-2,1,-1,1,-14,1,-13,1,-28
-74,2,-1,1,-14,1,1,-1,1,1,2,1,2,-1,1,2,2,-1,2,-1,2,4,2,2,-1,2,2,7,7,2,5,3,5,4,5,7,7,7,5,6,6,7,7,1,9,6,5,11,10,8,4,9,14,16,11,7,16,7,7,8,12,7,11,6,12,14,11,11,8,11,15,14,8,12,13,12,11,14,16,11,15,10,10,12,12,16,10,9,12,10,5,12,6,16,7,14,14,8,10,8,10,7,6,8,7,6,8,3,5,3,8,6,10,2,4,4,4,6,5,8,2,2,4,3,3,5,2,7,2,2,2,1,1,2,2,-3,1,1,1,-1,2,2,1,1,1,1,-2,1,-2,1,-3,1,-1,1,-12,1,-14,1,-28
-74,2,-1,1,-14,1,1,-1,1,1,2,1,2,-1,1,2,2,-1,2,-1,2,4,2,2,-1,2,2,7,7,2,5,3,5,4,5,7,7,7,5,6,6,7,7,1,9,6,5,11,10,8,4,9,14,16,11,7,16,7,7,8,12,7,11,6,12,14,11,11,8,11,15,14,8,12,14,11,9,16,16,11,15,10,11,11,12,16,10,9,12,10,5,12,6,16,7,14,14,8,10,8,10,7,6,8,7,6,8,3,5,3,8,6,10,2,4,4,4,6,5,8,2,2,4,3,3,5,2,7,2,2,2,1,1,2,2,-3,1,1,1,-1,2,2,1,1,1,1,-2,1,-2,1,-3,1,-1,1,-12,1,-14,1,-28
