3.1415926,0.000#0.110#0.100#0.120#0.190#0.140#0.070#0.200#0.090#0.130#0.180#0.210#0.170#0.060,3.100e+01,-00004028,000005334,1,000000031,000000302,000000001,000000000
-28,1,1,1,-1,1,2,-2,1,-3,1,1,1,-1,3,1,2,1,-1,1,2,1,-2,4,1,2,2,2,2,2,3,2,4,3,5,1,2,2,1,2,1,5,3,6,5,3,-1,5,7,3,1,4,4,6,7,9,7,6,4,1,6,4,4,3,7,8,4,7,10,5,8,5,12,8,8,5,7,6,14,6,4,12,10,8,8,5,6,3,8,7,7,13,7,7,15,9,12,7,11,8,4,8,6,7,7,8,9,5,4,7,3,7,10,11,13,6,11,9,6,10,10,7,11,11,9,5,7,3,8,3,4,10,8,2,4,11,4,4,6,5,3,5,3,3,8,6,1,5,7,2,2,3,3,6,5,3,3,1,3,3,1,1,3,3,3,1,2,2,-1,2,1,-1,4,1,2,1,3,3,-2,2,1,5,-2,2,2,-3,1,2,1,-1,1,1,1,-6,1,-8,1,-58
-28,1,1,1,-1,1,2,-2,1,-3,1,1,1,-1,2,2,2,1,-1,1,2,1,-2,3,2,2,2,2,2,2,3,1,5,2,6,1,2,2,1,3,-1,5,2,5,7,3,-1,5,7,3,1,4,4,5,8,10,6,6,4,2,5,5,3,2,8,5,7,5,12,4,9,4,13,7,9,3,9,7,13,6,4,12,10,9,7,3,8,3,8,5,9,10,10,7,15,8,13,5,13,8,4,7,7,6,8,10,7,5,4,5,5,9,8,10,14,7,10,9,6,8,12,8,10,11,9,5,7,3,8,4,3,9,9,4,2,11,4,5,5,5,3,4,4,3,8,4,3,7,5,2,2,3,3,5,6,4,2,1,3,1,3,1,3,3,3,1,2,2,-1,1,2,-1,4,1,2,2,2,3,-2,2,1,5,-2,3,1,-3,1,3,-2,1,-1,2,-6,1,-8,1,-58
-28,1,1,1,-1,1,2,-2,1,-3,1,1,1,-1,2,2,2,1,-1,1,2,1,-2,3,2,2,2,2,2,2,3,1,5,2,6,1,2,2,1,3,-1,5,2,5,7,3,-1,5,7,3,1,4,4,5,8,10,6,6,4,2,5,5,3,2,8,5,7,5,12,4,9,4,13,8,8,3,9,7,13,5,5,12,10,9,7,4,7,3,8,5,9,10,10,7,15,8,13,5,13,8,4,7,7,6,8,9,8,6,3,6,4,9,8,11,13,7,10,9,6,8,12,8,10,11,9,5,7,3,8,3,4,9,9,4,2,11,4,4,6,5,3,4,4,3,8,5,2,6,6,2,2,3,3,5,6,4,2,1,3,1,3,1,3,3,3,1,2,2,-1,1,2,-1,4,1,2,2,2,3,-2,2,1,5,-2,3,1,-3,1,3,-2,1,-1,2,-6,1,-8,1,-58
-28,1,1,1,-1,1,2,-2,1,-3,1,1,1,-1,2,2,2,1,-1,1,2,1,-2,4,1,2,2,2,2,2,3,1,5,2,6,1,2,2,1,3,-1,5,2,5,7,3,-1,5,7,3,1,4,4,5,8,10,6,6,4,2,5,5,3,2,8,4,8,5,12,4,9,4,13,7,9,3,9,7,13,6,4,12,10,9,7,3,8,2,9,5,9,10,10,8,14,8,13,5,13,8,4,7,7,6,8,10,7,5,4,5,5,10,7,10,14,6,11,9,6,8,12,8,10,11,9,6,6,3,8,4,3,9,9,4,2,11,4,4,6,5,3,4,4,3,8,4,3,7,5,2,2,3,2,6,6,4,2,-1,4,1,3,1,3,3,3,1,2,2,-1,1,2,-1,4,1,2,2,2,3,-1,1,1,1,5,-2,3,1,-3,1,3,-2,1,-1,2,-6,1,-8,1,-58
-28,1,1,-1,1,1,2,-2,1,-3,1,1,1,-1,2,2,2,1,-1,1,2,1,-2,4,1,2,2,2,2,1,4,1,5,2,6,1,2,1,2,3,-1,5,2,5,7,3,-1,5,7,3,1,5,3,6,6,11,6,6,4,2,5,4,4,2,8,4,8,6,11,4,9,6,11,6,10,4,7,8,13,6,4,11,11,8,8,3,8,1,10,5,9,10,9,9,14,9,12,3,15,8,4,7,7,6,8,8,9,5,4,5,5,9,8,10,14,5,12,11,4,9,11,9,9,10,10,5,7,4,7,3,4,9,9,3,3,10,5,5,5,5,3,4,4,5,6,3,4,7,5,2,2,4,1,6,6,3,3,1,3,1,3,1,3,2,4,1,2,2,-1,1,2,1,3,1,2,2,2,3,-1,1,1,2,4,-2,3,1,-3,1,3,-2,1,-1,2,-6,1,-8,1,-58
-28,1,1,1,-1,1,2,-2,1,-3,1,1,1,-1,2,2,2,1,-1,1,2,1,-2,4,1,2,2,2,2,2,3,1,5,2,6,1,2,2,1,3,-1,5,2,6,6,3,-1,5,7,3,1,4,4,5,8,10,6,6,4,2,5,5,3,2,8,4,8,5,12,4,9,5,12,7,9,4,8,7,13,6,4,12,10,9,7,3,8,2,9,5,9,10,9,9,14,8,13,4,14,8,4,7,7,6,8,10,7,5,4,5,5,10,7,10,14,5,12,9,6,8,12,8,10,11,9,6,6,4,7,3,4,9,9,3,3,11,4,4,6,5,3,4,4,4,7,4,3,7,5,2,2,3,2,6,6,3,3,-1,4,1,3,1,3,2,4,1,2,2,-1,1,2,-1,4,1,2,2,2,3,-1,1,1,2,4,-2,3,1,-3,1,3,-2,1,-1,2,-6,1,-8,1,-58
-28,1,1,1,-1,1,2,-2,1,-3,1,1,1,-1,3,1,2,1,-1,1,2,1,-2,4,1,2,2,2,2,2,3,2,4,2,6,1,2,2,1,2,1,5,2,6,6,3,-1,5,7,3,1,4,4,6,7,9,7,6,4,2,5,4,4,2,8,7,5,5,12,4,9,5,12,7,9,4,8,7,13,5,5,13,9,8,8,4,7,3,8,6,8,10,10,7,15,8,13,5,13,7,5,7,7,6,8,9,8,6,3,6,4,8,9,11,13,7,10,9,6,9,11,7,11,11,9,5,7,2,9,3,4,9,9,3,3,11,4,4,6,5,3,4,4,3,8,5,2,6,6,2,2,3,3,6,5,4,2,1,3,1,3,1,3,3,3,1,2,2,-1,1,2,-1,4,1,2,2,2,3,-2,2,1,5,-2,3,1,-3,1,2,1,-1,1,-1,2,-6,1,-8,1,-58
-28,1,1,-1,1,1,2,-3,1,-2,1,1,1,-1,2,2,2,1,-1,1,2,1,-2,4,1,2,2,2,2,1,4,1,5,2,6,1,2,1,2,3,-1,5,2,5,7,3,-1,5,7,3,1,5,3,6,6,11,6,6,4,2,5,4,4,2,8,5,7,6,11,4,9,6,11,6,10,4,7,8,13,6,4,11,11,8,8,3,8,1,10,4,10,10,9,10,13,9,12,3,15,8,4,7,7,6,8,8,9,6,3,5,5,9,8,10,14,6,11,11,4,9,11,9,9,10,10,5,7,3,8,3,4,9,9,4,2,10,5,4,6,5,3,4,4,5,6,3,4,7,5,2,2,4,1,6,6,3,3,1,3,1,3,1,3,2,4,1,2,2,-1,1,2,1,3,1,2,2,2,3,-1,1,1,2,4,-2,4,-4,1,3,-2,1,-1,2,-6,1,-8,1,-58
-28,1,1,1,-1,1,2,-2,1,-3,1,1,1,-1,2,2,2,1,-1,1,2,1,-2,4,1,2,2,2,2,2,3,1,5,2,6,1,2,2,1,2,1,5,2,6,6,3,-1,5,7,3,1,4,4,5,8,9,7,6,4,2,5,5,3,2,8,5,7,6,11,4,9,5,12,8,8,4,8,7,13,5,5,12,10,9,7,4,7,3,8,6,8,10,10,7,15,8,13,5,13,8,4,7,7,6,8,9,8,6,3,6,4,8,9,12,12,7,10,9,6,8,12,8,10,11,9,5,7,3,8,3,4,9,9,4,2,11,4,4,6,5,3,4,4,3,8,5,2,6,6,2,2,3,3,5,6,4,2,1,3,1,3,1,3,3,3,1,2,2,-1,1,2,-1,4,1,2,2,2,3,-2,2,1,5,-2,3,1,-3,1,2,1,-1,1,-1,2,-6,1,-8,1,-58
-28,1,1,1,-1,1,2,-2,1,-3,1,1,1,-1,2,2,2,1,-1,1,2,1,-2,4,1,2,2,2,2,2,3,1,5,2,6,1,2,2,1,3,-1,5,2,6,6,3,-1,5,7,3,1,4,4,5,8,10,6,6,4,2,5,5,3,2,8,4,8,5,12,4,9,5,12,7,9,3,9,7,13,6,4,12,10,9,7,3,8,2,9,5,9,10,9,9,14,8,13,5,13,8,4,7,7,6,8,10,7,5,4,5,5,10,7,10,14,6,11,9,6,8,12,8,10,11,9,6,6,4,7,3,4,9,9,4,2,11,4,4,6,5,3,4,4,4,7,4,3,7,5,2,2,3,2,6,6,3,3,-1,4,1,3,1,3,2,4,1,2,2,-1,1,2,-1,4,1,2,2,2,3,-1,1,1,2,4,-2,3,1,-3,1,3,-2,1,-1,2,-6,1,-8,1,-58
