3.1415926,0.000#0.360#0.250#0.260#0.370#0.270#0.330#0.240#0.340#0.320#0.350#0.420,4.800e+01,-00007247,000007441,1,000000048,000000306,000000000,000000000
-73,1,-1,1,1,-2,1,-3,1,-2,1,-2,1,-1,2,2,-1,1,-3,2,1,2,3,5,2,3,3,4,4,1,2,4,7,7,1,4,6,11,8,2,7,4,10,7,8,11,5,13,6,9,11,6,11,8,12,6,9,17,7,11,6,16,15,10,23,11,8,9,18,14,16,9,14,20,8,14,11,15,11,15,13,17,12,12,11,10,13,15,15,6,12,16,12,12,9,7,9,8,11,4,7,7,4,10,3,3,5,7,11,3,9,8,4,3,3,6,3,3,1,3,3,3,2,-1,1,1,1,2,2,-3,4,1,-3,1,-3,1,1,1,-5,1,-8,1,-68
-73,1,-1,1,1,-2,1,-2,1,-3,1,-2,1,-1,2,1,1,1,-3,1,2,3,2,4,3,3,3,6,2,-1,3,5,6,6,2,1,9,9,10,4,5,6,7,10,6,10,6,14,5,8,12,8,9,13,7,9,6,15,9,7,10,17,14,12,21,11,8,12,15,18,12,13,10,13,15,13,12,15,11,16,12,17,12,10,12,11,13,16,14,7,11,18,10,9,12,10,6,10,9,6,5,8,3,7,6,2,6,12,6,5,7,5,7,2,4,6,3,4,-1,3,3,3,2,1,-2,2,2,2,-3,4,1,-3,1,-3,1,1,1,-6,1,-6,1,-69
-73,1,-1,1,1,-2,1,-2,1,-3,1,-2,1,-1,2,1,1,1,-3,1,2,3,2,5,2,3,3,4,4,-1,3,5,6,7,1,2,8,7,12,3,6,5,8,8,8,10,6,13,6,7,13,9,8,11,9,8,7,16,8,7,10,16,15,13,20,9,10,12,15,17,13,14,9,13,15,15,10,16,10,17,11,16,13,13,10,12,11,16,14,6,12,18,10,11,10,10,6,10,9,5,6,9,2,8,5,3,5,9,9,5,7,7,5,3,3,5,4,3,1,4,2,3,2,1,-2,2,1,3,-3,4,1,-3,1,-3,1,1,1,-5,1,-7,1,-69
-73,1,-1,1,1,-2,1,-2,1,-3,1,-2,1,-1,2,1,1,1,-3,1,2,3,2,4,3,3,3,4,4,-1,3,5,6,7,1,2,8,7,12,3,6,5,8,8,8,10,6,13,6,7,13,9,8,12,8,8,7,16,8,7,10,16,15,12,21,10,9,10,17,17,13,14,9,13,15,15,10,16,10,18,10,16,13,13,10,12,11,16,14,7,11,18,10,11,10,10,6,10,9,6,5,8,3,8,5,3,5,9,9,5,7,7,5,3,3,5,4,3,1,4,2,3,2,1,-2,2,1,3,-3,4,1,-3,1,-3,1,1,1,-5,1,-7,1,-69
-73,1,-1,1,1,-2,1,-2,1,-3,1,-2,1,-1,2,1,1,1,-3,1,2,2,3,4,3,3,3,6,2,-1,3,5,6,6,2,1,9,10,9,4,5,6,7,9,7,9,7,14,5,8,12,8,9,13,7,9,6,14,10,7,10,17,14,12,21,11,8,12,15,18,12,13,10,13,15,13,12,16,10,16,12,17,12,10,12,11,13,17,13,7,11,18,10,9,12,10,6,10,9,6,5,8,3,7,6,2,6,12,6,5,7,5,7,2,4,6,3,4,-1,3,3,3,2,1,-2,2,2,2,-3,4,1,-3,1,-3,1,1,1,-6,1,-6,1,-69
-73,1,-1,1,1,-2,1,-2,1,-3,1,-2,1,-1,2,1,1,1,-3,1,2,3,2,4,3,3,3,4,4,-1,3,5,6,7,1,2,8,7,12,3,6,5,8,8,8,10,6,14,5,7,13,9,8,12,8,9,6,17,7,7,10,16,15,12,21,10,9,10,17,17,13,14,9,13,15,15,10,16,10,16,12,16,13,12,11,12,11,16,14,7,11,18,10,11,10,10,6,9,10,6,5,8,3,8,5,3,5,9,9,5,7,7,5,3,3,5,4,3,1,4,2,3,2,1,-2,2,1,3,-3,4,1,-3,1,-3,1,1,1,-5,1,-7,1,-69
-73,1,-1,1,1,-2,1,-2,1,-3,1,-2,1,-1,2,1,1,1,-3,1,2,3,2,4,3,3,3,6,2,-1,3,5,6,6,2,1,9,8,11,3,6,5,8,10,6,10,6,13,6,7,13,8,9,13,7,9,6,16,8,7,10,16,15,12,21,10,9,11,16,18,12,14,9,13,15,15,10,15,11,16,12,17,12,11,11,12,12,16,14,7,11,18,10,10,11,10,6,9,10,6,5,8,3,7,6,2,6,12,6,5,7,5,7,2,4,6,3,4,-1,3,3,3,2,1,-2,2,1,3,-3,4,1,-3,1,-3,1,1,1,-5,1,-7,1,-69
-73,1,-1,1,1,-2,1,-2,1,-3,1,-2,1,-1,2,1,1,1,-3,1,2,3,2,5,2,3,3,4,4,-1,3,5,6,7,1,2,8,8,11,3,6,5,8,8,8,10,6,13,6,7,13,9,8,11,9,8,7,16,8,7,10,16,15,14,19,10,9,12,15,17,13,14,9,13,15,15,10,16,10,17,11,15,14,13,10,12,11,16,14,6,12,17,11,10,11,10,6,10,9,5,6,9,2,8,5,3,5,9,9,5,7,6,6,3,3,4,5,3,1,4,2,3,2,1,-2,2,1,3,-3,4,1,-3,1,-3,1,1,1,-5,1,-7,1,-69
-73,1,-1,1,1,-2,1,-2,1,-3,1,-2,1,-1,2,1,1,1,-3,1,2,3,2,4,3,3,3,6,2,-1,3,5,6,6,2,1,9,8,11,3,6,5,8,10,6,10,6,13,6,7,13,8,9,13,7,9,6,15,9,7,10,16,15,12,21,10,9,11,16,18,12,14,9,13,15,14,11,15,11,16,12,17,12,11,11,12,12,16,14,7,11,19,9,10,11,10,6,9,10,6,5,8,3,7,6,2,6,12,6,5,7,5,7,2,4,6,3,4,-1,3,3,3,2,1,-2,2,2,2,-3,4,1,-3,1,-3,1,1,1,-6,1,-6,1,-69
-73,1,-1,1,1,-2,1,-2,1,-3,1,-2,1,-1,2,1,1,1,-3,1,2,3,2,4,3,3,3,6,2,-1,3,5,6,7,1,1,9,8,11,3,6,5,8,9,7,10,6,13,6,7,13,8,9,12,8,9,6,17,7,7,10,16,15,12,21,10,9,11,16,18,12,13,10,13,15,15,10,15,11,17,11,17,12,11,11,12,12,16,14,7,11,17,11,10,11,10,6,9,10,6,5,8,3,7,6,2,6,10,8,5,7,5,7,2,4,6,3,3,1,3,3,3,2,1,-2,2,1,3,-3,4,1,-3,1,-3,1,1,1,-5,1,-7,1,-69
-73,1,-1,1,1,-2,1,-2,1,-3,1,-2,1,-1,2,1,1,1,-3,1,2,3,2,4,3,3,3,6,2,-1,3,5,6,6,2,1,9,8,11,4,5,5,8,10,6,10,6,13,6,7,13,8,9,13,7,9,6,15,9,7,10,16,15,12,21,10,9,12,15,18,12,14,9,12,16,13,12,15,11,16,12,17,12,10,12,12,12,16,14,7,11,18,10,9,12,10,6,9,10,6,5,8,3,7,6,2,6,12,6,5,7,5,7,2,4,6,3,4,-1,3,3,3,2,1,-2,2,2,2,-3,4,1,-3,1,-3,1,1,1,-6,1,-6,1,-69
