3.1415926,0.000#0.690#0.670#0.710#0.600#0.660#0.150#0.950#0.190#0.680#0.010#0.130#0.140#0.180,5.200e+01,-00007591,000008113,1,000000052,000000302,000000000,000000000
-71,1,-2,1,-4,1,1,-2,2,1,-3,1,-1,2,1,-1,2,1,1,2,4,3,3,2,2,1,4,2,3,4,4,2,1,4,1,5,3,7,8,6,4,12,11,5,10,8,9,18,10,11,16,14,10,6,12,11,7,10,16,12,14,12,11,11,22,18,15,16,12,6,14,12,14,16,15,20,13,14,14,13,12,10,11,12,9,9,12,10,17,5,12,12,4,6,13,5,7,7,9,8,5,4,2,2,5,4,4,6,8,3,4,3,1,2,8,2,6,3,1,2,1,2,-1,2,4,-1,1,-2,1,-5,1,-4,2,-9,1,-7,1,-66
-71,1,-2,1,-3,1,-1,1,-1,2,-1,1,-4,1,2,1,2,-1,1,1,3,3,3,3,2,2,4,1,2,3,3,5,-1,3,4,1,5,3,9,6,5,5,11,12,9,6,10,7,12,16,13,13,11,14,12,6,10,8,15,11,11,15,12,10,21,13,15,17,11,18,8,12,9,17,17,14,17,15,16,13,12,13,12,9,10,11,13,8,17,10,8,9,7,9,12,7,8,4,9,7,9,3,4,3,5,2,5,3,7,7,4,3,2,2,6,4,4,3,3,2,2,1,-1,2,4,2,1,-4,1,-5,1,-2,2,-9,1,-8,1,-66
-71,1,-2,1,-3,1,-1,1,-1,2,-1,1,-4,1,2,1,2,-1,1,1,3,3,3,3,2,2,4,1,2,3,4,4,-1,3,4,1,5,3,9,6,5,5,11,12,9,6,9,8,13,15,13,13,11,14,12,6,10,8,15,11,11,15,12,10,21,13,15,17,11,18,8,12,9,17,17,14,17,15,15,14,11,14,12,9,9,12,12,9,18,9,8,9,7,9,13,6,9,3,9,7,9,3,4,3,5,2,4,4,7,7,4,3,2,2,6,4,4,3,3,2,2,1,-1,2,4,2,1,-4,1,-5,1,-2,2,-9,1,-8,1,-66
-71,1,-2,1,-3,1,-1,1,-1,2,-1,1,-4,1,2,1,2,-1,1,1,3,3,3,3,2,2,3,2,2,3,3,5,-1,3,4,1,5,3,9,6,5,5,11,12,10,5,10,7,12,16,13,13,10,15,14,4,10,8,15,11,11,15,12,10,21,13,16,16,11,18,8,12,9,17,17,14,17,15,16,13,12,13,12,9,8,13,12,9,17,10,8,9,6,10,12,7,8,4,9,7,9,3,4,3,7,-1,5,3,6,8,4,3,2,2,6,4,4,3,3,2,2,1,-1,2,4,2,1,-4,1,-5,1,-2,2,-9,1,-8,1,-66
-71,1,-2,1,-3,1,-1,1,-1,2,-1,1,-4,1,2,1,2,-1,1,1,3,3,2,4,2,2,4,1,2,3,3,5,-1,3,4,1,5,3,10,5,5,5,10,13,8,7,9,8,13,15,13,13,10,15,12,6,10,8,14,12,12,14,12,10,21,13,18,14,10,19,7,13,8,18,18,13,18,14,13,16,9,16,12,9,10,11,12,9,17,10,9,8,8,8,13,6,9,3,11,5,9,3,4,3,4,3,4,4,7,7,4,3,2,2,6,4,4,3,3,2,3,-2,2,4,2,1,-4,1,-5,1,-2,2,-9,1,-8,1,-66
-71,1,-2,1,-3,1,-1,1,-1,2,-1,1,-4,1,2,1,2,-1,1,1,3,3,3,3,2,2,4,1,2,3,4,4,-1,3,4,1,5,3,9,6,5,5,11,12,9,6,9,8,13,15,13,13,11,14,12,6,10,8,16,10,11,15,12,10,21,13,15,17,11,18,7,13,9,17,16,15,17,15,14,15,11,14,12,9,9,12,12,9,17,10,8,9,8,8,13,6,9,3,9,7,9,3,4,3,5,2,4,4,7,7,4,3,2,2,6,4,4,3,3,2,2,1,-1,2,4,2,1,-4,1,-5,1,-2,2,-9,1,-8,1,-66
-71,1,-2,1,-4,1,1,-2,2,1,-4,1,2,1,1,1,2,-1,2,4,3,3,3,1,3,2,1,4,4,4,2,1,4,1,5,3,6,9,6,4,13,10,5,10,9,8,20,8,12,15,14,10,5,13,10,8,10,16,11,15,12,11,12,21,17,16,11,17,5,15,10,16,17,14,19,14,12,16,11,14,8,13,12,9,8,13,10,17,9,8,12,4,7,12,5,7,6,10,9,4,4,2,2,5,5,3,6,8,4,3,3,1,4,6,1,7,3,1,3,-2,2,3,3,-1,1,-3,1,-5,1,-2,1,1,-9,1,-7,1,-66
-70,1,-4,1,-2,1,-2,1,2,-2,1,-3,1,1,2,2,-1,1,1,3,3,3,3,2,2,4,1,3,2,4,4,1,2,1,4,3,5,8,7,4,6,11,12,10,5,8,8,11,18,14,12,10,15,12,6,7,11,16,10,12,14,10,12,23,10,17,16,13,16,16,4,13,13,17,14,13,19,16,13,13,12,11,10,8,13,11,10,18,9,12,5,4,12,12,7,7,5,9,7,5,7,3,4,6,1,4,4,8,6,4,3,2,2,5,4,6,2,2,3,2,1,-1,2,4,2,1,-4,1,-5,1,-2,2,-9,1,-7,1,-67
-71,1,-2,1,-4,1,1,-1,1,1,1,-4,1,3,-1,1,1,2,-1,2,4,3,3,3,1,3,2,-1,5,4,4,2,1,4,1,5,3,7,8,7,3,14,9,5,10,9,8,17,11,12,15,14,10,5,13,11,7,9,17,9,17,12,11,12,21,19,14,10,18,5,15,11,15,16,15,21,11,12,17,11,14,8,13,11,10,8,13,10,17,9,8,12,4,7,12,5,7,5,11,10,3,4,2,2,5,5,3,7,7,4,3,3,1,3,7,1,7,2,2,3,-2,2,4,2,-1,1,-3,1,-5,1,-2,1,1,-9,1,-7,1,-66
-71,1,-2,1,-3,1,-1,1,-1,2,-1,1,-4,1,2,1,2,-1,1,1,3,3,3,3,2,2,4,1,2,3,4,4,-1,3,4,1,5,3,9,6,5,5,11,12,9,6,10,7,11,17,13,13,11,14,12,6,10,8,15,11,11,15,12,10,21,13,15,17,11,18,8,12,9,17,17,14,17,15,15,14,11,14,11,10,9,12,12,9,17,10,8,9,7,9,12,7,9,3,9,7,9,3,4,3,5,2,4,4,7,7,4,3,2,2,6,4,4,3,3,2,2,1,-1,2,4,2,1,-4,1,-5,1,-2,2,-9,1,-8,1,-66
