3.1415926,0.000#0.390#0.380#0.400#0.410#0.520#0.560#0.430#0.420#0.550,3.700e+01,-00005588,000005660,1,000000037,000000304,000000000,000000000
-41,2,1,-13,1,-1,1,-2,1,-3,1,2,2,-6,2,-1,1,3,1,-1,1,1,2,2,1,2,-1,1,3,3,1,2,5,1,1,1,3,3,4,4,5,3,3,4,5,2,2,6,5,6,5,4,10,3,4,5,3,8,7,9,8,6,8,15,7,5,13,5,8,6,8,13,9,7,8,7,6,10,13,11,6,13,10,11,15,13,11,8,12,8,13,11,10,5,5,11,8,10,14,8,13,8,12,9,12,9,8,13,13,7,12,11,11,10,8,9,8,6,9,10,8,4,11,6,8,5,6,2,6,7,5,11,3,8,1,6,3,8,3,2,2,4,4,3,-1,5,1,3,1,2,4,2,-2,3,1,2,3,3,1,1,1,-4,2,2,1,1,-4,1,-15,1,-2,1,-3,1,-4,1,-41
-41,2,-1,1,-13,1,1,-2,1,-2,1,-1,1,3,-6,2,-1,2,2,-1,1,1,1,3,1,-1,3,-1,1,3,3,2,1,3,3,1,1,3,3,1,7,2,6,6,1,4,2,3,5,6,6,2,6,11,3,6,3,5,5,11,6,4,10,11,12,6,6,10,8,8,6,8,13,10,6,7,8,7,9,12,12,7,11,8,14,12,16,7,11,10,11,11,13,5,10,6,9,5,14,10,12,11,10,8,13,10,11,12,9,5,14,8,16,8,13,9,8,9,5,7,12,5,7,11,6,5,8,3,5,4,9,8,7,2,10,5,2,4,7,1,4,3,3,3,4,2,3,2,2,1,2,2,4,-2,3,1,3,2,1,3,1,1,-4,3,1,2,-5,1,-16,1,-1,1,-3,1,-5,1,-40
-41,2,-1,1,-13,1,1,-2,1,-2,1,-1,1,3,-6,2,-1,2,2,-1,1,1,1,3,1,-1,3,-1,1,3,3,2,1,3,3,1,1,3,3,1,7,2,6,6,1,4,2,3,5,6,6,2,6,11,3,6,3,4,6,11,6,3,11,10,13,6,6,11,7,8,6,8,13,9,7,7,8,7,9,13,11,8,10,8,14,12,16,7,11,10,11,11,13,5,10,6,9,5,14,10,12,11,10,8,13,10,11,12,9,5,14,9,15,8,13,9,8,9,5,7,12,5,7,11,6,5,8,3,5,5,8,8,7,2,10,5,2,4,7,1,4,3,3,3,4,2,3,2,2,1,2,2,4,-2,3,1,3,2,1,3,1,1,-4,3,1,2,-5,1,-16,1,-1,1,-3,1,-5,1,-40
-41,2,-1,1,-13,1,1,-2,1,-2,1,-1,1,3,-6,2,-1,2,2,-1,1,1,1,3,1,-1,3,-1,1,3,3,2,1,3,3,1,1,3,3,1,7,2,6,6,1,3,3,3,5,7,5,3,5,11,3,6,3,5,5,11,6,4,10,11,12,5,7,10,8,8,6,7,14,10,6,7,8,7,9,12,12,7,11,8,14,13,15,7,11,10,11,12,12,5,10,6,9,5,14,10,12,12,9,8,13,10,11,12,9,5,14,8,16,9,12,10,7,9,5,7,12,6,6,11,6,5,8,3,5,4,9,8,7,2,10,5,2,3,8,1,4,3,3,3,4,2,3,2,2,1,2,2,4,-2,3,1,3,2,1,3,1,1,-4,3,1,2,-5,1,-16,1,-1,1,-3,1,-5,1,-40
-41,2,-1,1,-13,1,1,-2,1,-2,1,-1,1,3,-6,2,-1,2,2,-1,1,1,1,3,1,-1,3,-1,1,3,3,2,1,3,3,1,1,3,3,2,6,2,6,6,1,3,3,3,5,7,5,3,5,11,3,6,3,5,5,11,6,4,10,11,12,5,7,10,8,7,7,8,13,10,6,7,8,7,9,12,12,7,11,8,14,13,15,8,10,9,12,13,11,5,10,6,9,6,13,10,12,12,9,8,13,9,12,12,9,6,13,9,15,9,12,10,7,9,5,7,12,6,6,11,6,6,7,3,5,4,9,8,7,2,10,5,2,3,8,1,4,3,3,3,4,3,2,2,2,1,2,2,4,-2,3,1,3,2,1,3,1,1,-4,3,1,2,-5,1,-16,1,-1,1,-3,1,-5,1,-40
-41,2,-1,1,-13,1,1,-1,1,-3,1,-2,4,-6,2,-1,2,2,-1,1,1,1,3,1,-1,3,-1,1,2,4,2,1,3,3,-1,2,3,3,3,5,2,6,5,2,2,4,4,4,9,3,4,4,10,4,5,4,7,3,8,9,5,9,13,10,6,6,8,10,5,9,8,13,8,8,7,8,8,8,13,11,7,11,9,13,10,18,9,9,8,13,11,13,7,8,8,6,8,12,9,13,11,10,8,13,11,10,13,8,7,12,7,17,7,14,11,6,8,6,9,10,6,6,11,6,6,7,3,5,3,10,6,9,3,9,6,1,4,7,-1,5,4,2,3,4,4,1,3,1,1,2,2,4,-2,3,1,3,2,1,3,1,1,-4,3,1,2,-5,1,-16,1,-1,1,-3,1,-5,1,-40
-41,2,-1,1,-13,1,1,-1,1,-3,1,-2,4,-6,2,-1,2,2,-1,1,1,1,3,1,-1,3,-1,1,2,4,2,1,3,3,1,1,3,3,3,5,2,6,5,2,2,4,5,3,8,4,4,4,10,4,4,5,6,4,8,9,5,9,12,11,6,6,8,10,5,9,8,13,8,8,6,9,7,9,13,11,7,11,10,12,9,19,9,9,9,12,11,13,6,9,8,6,8,12,10,12,10,11,9,12,12,9,13,8,6,13,8,16,7,14,11,6,9,5,8,11,7,5,10,7,6,7,3,5,3,10,6,9,3,9,6,1,5,6,1,4,4,2,3,4,4,1,3,1,1,2,2,4,-2,3,1,3,2,1,3,1,1,-4,3,1,2,-5,1,-16,1,-1,1,-3,1,-5,1,-40
-41,2,-1,1,-13,1,1,-2,1,-2,1,-1,1,3,-6,2,-1,2,2,-1,1,1,1,3,1,-1,3,-1,1,3,3,2,1,3,3,1,1,3,3,2,6,2,6,6,1,3,3,3,5,8,4,3,5,11,3,6,3,5,5,10,7,4,10,11,12,5,7,10,8,7,7,8,13,10,6,7,8,8,8,12,12,7,11,9,13,12,16,8,10,9,12,12,12,6,9,6,9,6,13,10,12,12,9,8,13,8,13,12,9,7,12,9,15,8,13,10,7,9,5,9,10,6,6,11,6,6,7,3,5,4,9,8,7,2,10,6,1,4,7,-1,5,3,3,3,4,3,2,2,2,1,2,2,4,-2,3,1,3,2,1,3,1,1,-4,3,1,2,-5,1,-16,1,-1,1,-3,1,-5,1,-40
-41,2,-1,1,-13,1,1,-2,1,-2,1,-1,1,3,-6,2,-1,2,2,-1,1,1,1,3,1,-1,3,-1,1,3,3,2,1,3,3,1,1,3,3,2,6,2,6,6,1,3,3,3,5,8,4,3,5,11,3,6,3,5,5,11,6,4,10,11,12,5,7,10,8,7,7,8,13,10,6,7,8,8,8,12,12,7,11,8,14,13,15,8,10,9,12,13,11,6,9,6,9,6,13,10,12,12,9,8,13,8,13,12,9,6,13,9,15,9,12,10,7,9,5,8,11,6,6,11,6,6,7,3,5,4,9,8,7,2,10,6,1,4,7,-1,5,3,3,3,4,3,2,2,2,1,2,2,4,-2,3,1,3,2,1,3,1,1,-4,3,1,2,-5,1,-16,1,-1,1,-3,1,-5,1,-40
-41,2,-1,1,-13,1,1,-1,1,-3,1,-2,4,-6,2,-1,2,2,-1,1,1,1,3,1,-1,3,-1,1,2,4,2,1,3,3,-1,2,3,3,3,5,2,6,5,2,2,4,5,3,8,4,4,4,10,4,5,4,6,4,8,9,5,9,12,11,6,6,8,10,5,9,8,13,8,8,6,9,8,8,13,11,7,11,10,12,10,18,9,9,8,13,11,13,6,9,8,6,8,12,10,12,10,11,9,12,12,9,13,8,7,12,8,16,7,14,11,6,9,5,8,11,7,5,10,7,6,7,3,5,3,10,6,9,3,9,6,1,5,6,1,4,4,2,3,4,4,1,3,1,1,2,2,4,-2,3,1,3,2,1,3,1,1,-4,3,1,2,-5,1,-16,1,-1,1,-3,1,-5,1,-40
