3.1415926,0.000#0.460#0.520#0.220#0.390#0.530#0.260#0.010#0.230#0.380#0.540#0.670#0.910#0.030#0.050#0.810,5.200e+01,-00007374,000008330,1,000000052,000000302,000000000,000000000
-75,1,-2,2,2,1,1,-1,2,-1,3,1,-2,3,1,2,4,2,4,5,4,1,3,3,8,4,3,2,6,2,2,6,5,5,7,10,7,9,6,7,8,13,5,10,11,15,6,9,14,7,20,6,10,11,11,15,18,19,9,18,14,14,8,8,19,11,11,16,14,22,6,14,12,20,15,9,12,10,9,11,14,5,15,16,11,9,6,10,7,8,7,9,8,1,3,9,5,5,9,1,4,4,11,3,3,2,3,3,4,-1,2,1,1,2,1,2,2,2,1,1,1,-8,1,-4,1,2,-6,1,-3,1,-4,1,-1,1,-72
-75,1,-2,3,1,-1,2,1,1,2,1,1,-2,3,1,2,2,4,6,3,3,2,2,4,4,8,2,3,5,3,4,4,4,6,13,4,8,7,8,6,8,13,9,6,12,14,6,9,11,10,13,13,13,8,14,12,16,21,12,15,14,14,6,10,14,16,17,10,18,18,8,12,13,19,17,7,14,8,8,12,13,6,17,14,10,10,5,11,7,8,8,8,6,3,8,4,7,3,5,5,7,1,4,10,2,3,4,2,4,-1,2,1,1,2,1,2,3,1,2,-2,1,-6,1,-5,2,1,-6,1,-3,1,-4,1,-1,1,-72
-75,1,-2,2,2,-1,2,1,1,3,-1,1,-2,3,1,2,1,5,6,3,3,2,2,4,4,8,3,2,5,3,5,3,4,6,11,6,8,7,8,6,8,13,8,7,12,14,7,8,9,12,11,15,13,8,14,12,17,20,13,14,15,13,7,9,15,15,18,9,19,17,10,10,12,20,15,9,14,8,8,12,11,8,16,15,11,9,6,10,6,9,8,8,5,4,9,3,7,3,5,5,6,2,3,11,2,2,4,3,4,-1,2,1,1,2,1,2,3,1,2,-2,1,-6,1,-5,2,1,-6,1,-3,1,-4,1,-1,1,-72
-75,1,-2,3,1,1,1,-1,2,-1,3,1,-2,3,1,2,2,4,5,4,4,1,3,3,6,6,3,2,5,3,4,4,5,5,9,8,9,6,8,6,7,14,8,7,12,14,6,9,12,9,20,6,13,8,13,13,17,20,10,17,12,16,7,9,14,16,11,16,16,20,9,11,14,18,16,8,16,6,10,10,13,6,12,19,12,8,4,12,8,7,8,8,7,2,4,8,6,4,6,4,5,3,7,7,3,2,4,2,4,-1,1,2,1,2,1,2,3,1,2,-1,1,-7,1,-5,2,1,-6,1,-3,1,-4,1,-1,1,-72
-75,1,-2,3,1,-1,2,1,1,1,2,1,-2,3,1,2,2,4,6,3,3,2,2,4,5,7,3,2,4,4,4,4,5,5,11,6,8,7,9,5,7,14,8,7,12,14,7,8,12,9,16,10,13,8,14,12,16,21,9,18,14,14,5,11,14,16,14,13,15,21,9,11,16,16,16,8,16,6,9,11,12,7,16,15,10,10,5,11,8,7,8,8,7,2,5,7,7,3,5,5,6,2,6,8,2,3,4,2,4,-1,1,2,1,2,1,2,3,1,2,-2,1,-6,1,-5,2,1,-6,1,-3,1,-4,1,-1,1,-72
-75,1,-2,2,2,-1,2,1,1,3,-1,1,-2,3,1,2,1,5,7,2,3,2,2,4,4,8,3,2,4,4,5,3,4,6,11,6,8,7,8,6,8,13,8,7,12,14,7,8,9,12,11,15,13,8,14,12,18,19,13,14,15,13,7,9,15,15,18,9,19,17,10,10,12,20,15,9,14,8,8,12,10,9,15,16,11,9,7,9,6,9,8,8,5,4,9,3,7,3,5,5,5,3,3,11,2,2,4,3,4,-1,2,1,1,2,1,2,3,1,2,-2,1,-6,1,-5,2,1,-6,1,-3,1,-4,1,-1,1,-72
-75,1,-2,3,1,1,1,-1,2,-1,3,1,-2,3,1,2,2,4,6,3,4,1,3,3,6,6,3,2,5,3,4,4,5,5,10,7,9,6,8,6,7,14,8,7,10,16,6,9,11,10,18,8,13,8,13,13,17,20,10,17,12,16,7,9,16,14,12,15,17,19,9,11,14,18,16,8,16,6,10,10,13,6,12,19,13,7,3,13,8,7,8,8,6,3,6,6,6,4,5,5,5,3,7,7,3,2,4,2,4,-1,1,2,1,2,-1,3,3,1,2,-2,1,-6,1,-5,2,1,-6,1,-3,1,-4,1,-1,1,-72
-75,1,-2,2,2,1,1,-1,2,-1,3,1,-2,3,1,2,4,2,4,5,4,1,3,3,6,6,3,2,6,2,2,6,5,5,7,10,7,9,6,7,7,14,5,10,12,14,6,9,14,7,20,6,11,10,11,15,17,20,10,17,14,14,8,8,19,11,9,18,14,22,6,14,13,19,15,9,13,9,9,11,14,5,15,16,11,9,6,10,7,8,7,9,8,1,3,9,5,5,9,1,4,4,11,3,3,2,3,3,4,-1,2,1,1,2,1,2,2,2,1,1,1,-8,1,-4,1,2,-6,1,-3,1,-4,1,-1,1,-72
-75,1,-2,3,1,1,1,-1,2,-1,3,1,-2,3,1,2,2,4,5,4,4,1,3,3,6,6,3,2,5,3,4,4,5,5,9,8,9,6,8,6,7,14,8,7,12,14,6,9,12,9,20,6,13,8,13,13,17,20,10,17,12,16,7,9,14,16,11,16,16,20,9,11,14,18,16,8,16,6,10,10,13,6,12,19,13,7,3,13,8,7,8,8,7,2,4,8,6,4,6,4,5,3,7,7,3,2,4,2,4,-1,1,2,1,2,-1,3,3,1,2,-2,1,-6,1,-5,2,1,-6,1,-3,1,-4,1,-1,1,-72
-75,1,-2,3,1,-1,2,1,1,1,2,1,-2,3,1,2,2,4,6,3,3,2,2,4,5,7,3,2,4,4,4,4,5,5,11,6,8,7,9,5,7,14,8,7,12,14,7,8,12,9,16,10,13,8,13,13,16,21,10,17,13,15,5,11,14,16,14,13,15,21,9,11,15,17,16,8,16,6,9,11,12,7,16,15,10,10,5,11,8,7,8,8,7,2,5,7,7,3,5,5,6,2,6,8,2,3,4,2,4,-1,1,2,1,2,1,2,3,1,2,-2,1,-6,1,-5,2,1,-6,1,-3,1,-4,1,-1,1,-72
-75,1,-2,2,2,-1,2,1,1,3,-1,1,-2,3,1,2,1,5,8,1,3,2,2,4,4,8,3,2,3,5,5,3,4,6,11,6,8,7,8,6,8,13,8,7,12,14,7,8,9,12,10,16,12,9,14,12,17,20,13,14,16,12,7,9,16,14,19,8,19,17,10,10,12,20,14,10,14,8,8,12,9,10,15,16,11,9,8,8,6,9,8,8,5,4,9,3,7,3,5,5,5,3,1,13,2,2,4,3,4,-1,2,1,1,2,1,2,3,1,2,-2,1,-6,1,-5,2,1,-6,1,-3,1,-4,1,-1,1,-72
-75,1,-2,2,2,1,1,1,1,3,-1,1,-1,2,1,-1,3,2,4,8,1,3,2,2,4,4,8,2,3,4,4,5,3,3,7,9,8,7,8,7,7,11,10,9,6,13,13,8,7,11,10,9,17,11,10,12,14,18,19,14,13,13,15,8,8,14,16,19,8,19,17,10,10,12,20,14,10,15,7,10,10,8,11,16,15,13,7,10,6,6,9,7,9,4,5,8,4,6,4,5,5,5,3,1,13,2,2,3,4,3,1,2,1,-1,3,1,2,1,3,2,-2,1,-6,1,-5,2,1,-6,1,-3,1,-4,1,1,-73
-74,1,-3,1,3,1,1,1,1,3,-1,1,-1,2,1,2,1,2,4,6,3,1,4,2,4,5,7,2,3,3,5,7,1,4,6,8,9,8,7,7,7,11,10,10,5,15,11,9,6,9,12,7,18,12,10,13,13,18,19,17,10,13,15,8,8,13,17,17,10,21,15,13,7,18,14,10,14,10,12,8,10,8,13,12,19,10,10,10,6,9,6,7,9,3,6,9,3,5,5,3,7,4,4,3,11,-1,4,4,3,1,3,1,2,2,1,1,2,1,3,1,1,-1,1,-6,1,-5,2,1,-7,1,-3,1,-2,1,-1,1,-73
-75,1,-2,2,2,1,1,-1,2,-1,3,1,-2,3,1,2,4,2,5,4,4,1,3,3,6,6,3,2,6,2,2,6,5,5,8,9,7,9,6,7,7,14,4,11,12,14,6,9,14,7,20,6,12,9,11,15,17,20,10,17,14,14,8,8,19,11,10,17,14,22,7,13,13,19,14,10,14,8,9,11,14,5,15,16,11,9,6,10,8,7,7,9,8,1,4,8,6,4,9,1,5,3,11,3,3,2,3,3,4,-1,2,1,1,2,1,2,2,2,1,1,1,-8,1,-4,1,2,-6,1,-3,1,-4,1,-1,1,-72
-75,1,-2,2,2,1,1,-1,2,-1,3,1,-2,3,1,2,3,3,5,4,4,1,3,3,6,6,3,2,6,2,2,6,5,5,8,9,7,9,6,7,7,14,4,11,12,14,6,9,14,7,20,6,13,8,11,15,17,20,8,19,14,14,7,9,18,12,10,17,14,22,7,13,14,18,13,11,14,8,9,11,14,5,15,16,11,9,7,9,8,7,8,8,8,1,4,8,6,4,9,1,6,2,11,3,3,2,3,3,4,-1,2,1,1,2,1,2,2,2,2,-1,1,-8,1,-4,1,2,-6,1,-3,1,-4,1,-1,1,-72
-75,1,-2,1,3,1,1,1,1,3,-1,1,-1,2,1,1,2,2,4,7,2,1,4,2,4,3,9,2,3,4,4,7,1,4,6,8,9,8,7,7,7,12,9,9,6,14,12,6,9,10,11,9,17,10,11,13,13,18,19,15,12,12,16,9,7,13,17,17,10,22,14,12,8,16,16,11,13,11,11,9,10,9,11,12,19,12,8,10,6,7,8,7,9,4,5,8,4,5,5,4,6,4,4,3,11,1,3,3,4,3,1,2,1,2,1,1,2,1,3,2,-2,1,-6,1,-5,1,2,-6,1,-3,1,-3,1,-1,1,-73
