3.1415926,0.000#0.920#0.910#0.930#0.440#0.540#0.940#0.510#0.450#0.570#0.360#0.410#0.430#0.310,2.000e+00,-00000338,000000278,1,000000002,000000308,000000000,000000000
-76,1,-8,1,1,-5,1,-7,1,-8,1,2,2,-1,1,1,1,2,-1,2,2,2,1,1,2,3,-1,1,4,2,3,4,7,7,12,4,2,6,8,7,8,6,5,7,10,11,13,6,5,11,10,13,13,12,9,20,13,12,8,8,17,11,8,21,21,16,12,15,13,18,6,10,11,17,10,11,14,11,22,17,16,10,10,17,13,11,9,8,17,9,13,8,12,4,4,8,11,9,6,9,6,5,6,1,4,5,3,4,3,2,2,2,8,5,3,4,2,4,-1,1,-1,1,-1,2,2,2,-1,1,-1,1,-2,2,-2,1,-6,1,-2,1,-63
-77,1,-8,1,1,-5,1,-7,1,-8,3,2,-2,1,2,-1,2,1,2,2,2,-1,1,2,3,2,3,3,1,3,4,11,6,10,3,4,7,6,8,9,5,8,7,11,11,8,4,9,14,12,14,6,12,14,20,5,14,10,9,13,13,10,23,17,18,15,15,10,17,8,11,7,18,12,10,22,13,11,19,12,9,14,18,9,13,13,9,17,11,11,9,3,3,10,6,10,10,5,8,7,4,8,-1,2,6,1,5,3,2,2,2,9,4,3,3,1,4,1,-2,1,2,2,-1,2,1,-2,1,1,1,-3,1,-4,1,-4,1,-62
-77,1,-8,1,1,-5,1,-7,1,-8,3,2,-2,1,2,-1,2,1,2,2,2,-1,1,2,3,2,3,3,1,3,4,11,6,10,3,3,8,6,8,9,5,8,7,11,11,8,4,10,13,12,14,6,12,15,19,5,14,10,10,12,13,10,23,18,17,15,15,11,16,8,11,7,18,12,10,22,13,12,18,12,9,15,17,10,12,13,9,17,11,11,9,3,3,10,6,10,10,5,8,7,4,8,-1,2,6,1,5,3,2,2,2,9,4,3,3,2,3,1,-2,1,1,3,-1,2,1,-2,1,1,1,-3,1,-4,1,-4,1,-62
-77,1,-8,1,1,-5,1,-7,1,-8,3,2,-2,1,2,-1,2,1,2,2,2,-1,1,2,3,2,3,3,1,3,4,11,6,10,3,4,6,8,7,9,5,8,7,11,11,8,4,10,13,12,14,6,12,14,20,6,13,10,9,13,13,10,22,18,18,15,15,10,17,8,11,7,18,12,10,22,13,11,19,11,10,14,18,9,13,13,9,17,11,11,9,3,3,10,6,10,10,5,8,7,4,8,-1,3,5,1,5,3,2,2,2,9,4,3,3,1,4,1,-2,1,2,2,-1,2,1,-2,1,1,1,-3,1,-4,1,-4,1,-62
-76,1,-9,2,-6,1,-7,1,-8,3,2,-2,2,1,-1,2,2,1,2,2,1,2,3,-1,3,2,3,2,3,7,7,9,7,3,4,8,9,6,8,5,7,7,13,13,5,6,13,8,16,11,8,10,20,15,9,11,6,14,10,14,19,22,12,16,16,13,15,10,7,11,12,15,10,13,17,18,14,18,10,11,13,16,10,11,11,14,14,11,4,16,2,6,5,13,8,8,7,6,7,5,3,3,3,5,2,4,3,2,2,3,10,3,3,2,4,1,1,-1,1,-1,3,1,1,1,1,-2,1,-1,2,-3,1,-5,1,-2,1,-63
-76,1,-9,2,-6,1,-7,1,-8,3,2,-2,1,2,-1,2,2,1,2,2,1,2,3,-1,3,2,3,2,2,7,8,8,8,3,3,8,9,7,7,5,8,7,12,13,6,6,13,7,17,9,8,12,19,16,8,12,5,14,11,13,17,22,15,16,15,14,15,10,7,11,9,17,13,11,17,18,13,18,11,9,14,17,11,10,9,16,14,11,4,16,2,6,6,10,10,8,6,7,6,5,5,2,1,7,2,4,3,2,2,3,11,1,4,2,3,2,1,-1,1,-1,2,2,1,1,1,-2,1,1,1,-3,1,-5,1,-2,1,-63
-77,1,-8,1,1,-5,1,-7,1,-8,3,2,-2,1,2,-1,2,1,2,2,2,-1,1,2,3,2,2,4,1,3,4,10,7,9,4,4,6,8,7,9,5,8,7,12,10,8,4,10,13,12,14,6,12,14,20,6,13,10,9,14,12,10,22,19,17,15,15,8,19,8,11,7,18,12,10,23,12,11,19,11,10,15,17,9,13,13,8,18,11,11,9,3,3,10,6,10,10,5,8,7,4,8,-1,3,5,1,5,3,2,2,2,8,5,3,3,1,4,-1,1,-1,1,2,2,-1,2,1,-2,1,1,1,-3,1,-4,1,-4,1,-62
-76,1,-9,2,-6,1,-7,1,-8,3,2,-2,2,1,-1,2,2,1,2,2,1,2,3,-1,3,2,3,2,2,8,7,9,7,3,3,8,9,7,7,6,7,7,13,12,6,6,13,7,17,10,7,12,20,15,9,11,5,14,12,12,17,23,14,16,15,14,15,10,7,11,12,14,13,11,17,18,13,18,11,9,14,17,10,11,9,16,14,11,4,16,2,6,6,10,10,8,6,7,6,5,4,3,2,6,2,4,3,2,1,4,11,2,3,2,3,2,1,-1,1,-1,3,1,1,1,1,-2,1,1,1,-3,1,-5,1,-2,1,-63
-76,1,-9,2,-6,1,-7,1,-8,3,2,-2,2,1,-1,2,2,1,2,2,1,2,3,-1,3,2,3,2,3,7,6,10,7,3,4,8,9,6,8,5,7,7,13,13,5,6,13,8,17,10,8,10,20,15,9,11,6,13,11,14,19,21,13,16,16,13,15,10,7,11,12,15,10,13,17,18,14,18,10,11,12,17,10,11,11,14,14,11,4,16,2,6,5,12,9,8,7,6,7,5,3,3,3,5,2,4,3,2,2,3,10,3,3,2,4,1,1,-1,1,-1,3,1,1,1,1,-2,1,-1,2,-3,1,-5,1,-2,1,-63
-76,1,-9,2,-6,1,-7,1,-8,3,2,-2,1,2,-1,2,2,1,2,2,1,2,2,1,3,2,3,2,2,7,7,9,7,4,4,7,9,7,7,5,8,7,12,12,7,6,12,8,14,12,7,13,18,17,8,12,6,13,11,13,17,21,16,15,16,12,17,10,6,12,8,18,13,11,17,18,13,18,11,8,14,18,11,10,9,16,14,11,5,15,2,4,9,8,11,8,7,6,6,5,5,2,1,7,2,4,3,2,2,3,11,1,4,2,3,2,1,-1,1,-1,2,2,1,1,1,-2,1,1,1,-3,1,-5,1,-2,1,-63
-76,1,-9,2,-6,1,-7,1,-8,3,2,-2,2,1,1,1,1,2,2,2,1,2,3,-1,2,3,3,2,3,8,7,10,5,3,4,8,9,6,8,5,7,7,13,13,6,5,13,8,14,13,8,10,20,15,10,10,6,15,11,12,20,22,11,16,16,13,16,9,8,10,15,12,11,13,15,19,15,18,10,10,13,16,10,13,8,15,12,13,7,13,2,6,6,12,7,9,7,6,7,6,2,3,4,4,3,3,4,1,2,3,10,3,3,2,4,1,1,-1,1,-1,3,1,2,-1,1,-2,1,-1,2,-3,1,-5,1,-2,1,-63
