3.1415926,0.000#0.990#0.020#0.030#0.010#0.040#0.430#0.170#0.470#0.460#0.070#0.090#0.140#0.180,4.500e+01,-00006898,000006872,1,000000045,000000306,000000000,000000000
-70,1,-5,2,-1,3,-2,1,-1,1,-2,1,1,2,3,1,-1,3,2,2,2,1,1,1,2,2,2,8,1,-1,4,2,1,2,5,4,6,6,-1,3,3,-1,7,3,4,5,5,5,5,8,12,6,4,6,7,10,11,10,12,6,14,13,9,12,10,12,9,11,22,10,14,9,12,13,14,9,9,12,13,14,9,11,12,9,19,12,8,8,11,19,17,12,12,7,8,8,9,9,9,12,12,4,5,12,7,10,11,3,9,10,6,9,5,6,10,4,6,5,1,7,3,1,4,2,3,4,6,1,3,2,1,2,-2,5,1,1,2,1,1,2,1,1,-1,1,-2,1,-1,1,-3,1,1,-5,1,-70
-71,1,-5,2,-1,3,1,-1,1,-3,1,1,3,2,-1,1,2,3,2,2,1,1,2,1,2,2,-1,8,5,-1,1,2,5,2,6,4,1,5,3,3,7,-1,3,3,6,5,5,5,12,8,4,6,7,5,12,10,12,10,14,6,8,13,11,12,9,11,22,12,15,9,12,9,13,13,10,8,15,11,9,14,11,11,20,9,8,12,11,8,17,19,13,11,7,8,8,8,10,9,10,13,6,4,7,12,11,10,9,3,7,9,4,9,11,6,6,4,1,5,3,7,4,1,3,2,6,4,3,1,1,2,-1,2,5,-1,1,1,1,2,2,1,1,1,1,-4,1,-1,1,-2,1,1,-4,1,-71
-70,1,-5,2,-1,3,-2,1,-1,1,-2,1,1,2,3,1,-1,3,2,2,2,1,1,1,2,2,2,8,1,-1,4,1,2,2,5,4,6,6,-1,3,3,-1,7,3,4,4,6,5,5,9,11,6,4,6,7,9,12,10,12,6,14,13,9,12,10,13,8,11,22,10,14,8,13,13,14,9,9,12,13,14,9,11,12,9,19,11,9,10,9,18,18,10,14,7,8,7,10,9,9,12,12,4,5,12,7,11,10,3,9,10,6,9,5,6,10,4,6,5,1,7,3,1,4,2,3,4,6,1,3,2,1,2,-2,5,1,1,2,1,2,1,1,1,-1,1,-2,1,-1,1,-3,1,1,-5,1,-70
-70,1,-5,2,-1,3,-2,1,-1,1,-2,1,1,3,2,1,-1,3,2,2,2,1,1,1,2,2,2,8,1,-1,4,1,2,2,5,4,6,6,-1,3,3,-1,7,3,4,4,6,5,5,9,11,6,4,6,7,9,12,10,12,6,14,13,9,12,10,14,7,10,23,11,13,9,12,13,14,9,9,12,13,14,9,11,12,9,19,11,9,10,9,18,18,10,14,7,8,7,10,9,9,12,12,4,5,12,7,11,10,3,9,10,6,9,5,5,11,4,6,4,2,7,3,1,4,2,3,4,6,1,3,2,1,2,-2,5,1,1,1,2,2,1,1,1,-1,1,-2,1,-1,1,-3,1,1,-5,1,-70
-70,1,-5,2,-1,3,-2,1,-1,1,-2,1,1,2,3,1,-1,3,2,2,2,1,1,1,2,2,2,8,1,-1,4,1,2,2,5,4,6,6,-1,3,3,-1,7,3,4,5,5,5,5,9,11,6,4,6,7,9,12,10,12,6,14,13,9,12,10,13,8,11,22,10,14,8,13,13,14,9,9,12,13,14,9,11,12,9,19,12,8,9,10,18,18,12,12,7,8,8,9,9,9,12,12,4,5,12,7,11,10,3,9,10,6,9,5,6,10,4,6,5,1,7,3,1,4,2,3,4,6,1,3,2,1,2,-2,5,1,1,2,1,1,2,1,1,-1,1,-2,1,-1,1,-3,1,1,-5,1,-70
-70,1,-5,2,-1,3,-2,1,-1,1,-2,1,1,3,2,1,-1,3,2,2,2,1,1,1,2,2,2,8,1,-1,4,1,2,3,4,5,5,6,-1,3,3,-1,7,3,4,3,7,5,5,9,11,6,4,7,6,9,12,10,12,6,14,13,9,12,10,14,7,10,23,10,14,10,11,13,14,9,9,12,13,14,9,11,12,9,19,11,9,10,9,18,18,10,14,7,8,8,9,10,8,12,12,4,5,12,7,11,10,3,9,10,6,9,5,6,10,4,6,4,2,7,3,1,4,2,3,4,6,1,3,2,1,2,-2,5,2,-1,1,2,2,1,1,1,-1,1,-2,1,-1,1,-3,1,1,-5,1,-70
-70,1,-5,1,1,2,1,-1,1,-1,1,-2,1,1,3,2,1,-1,2,3,2,2,1,1,1,2,3,1,6,3,3,1,-1,3,1,6,2,8,5,1,4,2,4,3,2,5,5,5,2,8,12,8,5,5,5,8,10,11,10,12,10,10,8,13,14,9,12,8,20,14,13,11,9,12,17,10,10,7,15,11,13,10,12,11,14,14,11,9,9,10,19,17,11,13,10,5,4,12,11,8,12,12,6,3,9,10,9,12,5,7,11,5,6,8,8,8,3,7,4,2,4,6,2,3,2,3,6,4,2,2,2,1,1,1,2,3,1,1,2,1,3,-1,2,-1,1,-4,1,1,-3,1,1,-4,1,-71
-70,1,-5,2,-1,3,-2,1,-1,1,-3,2,3,2,1,-1,3,2,2,2,1,1,1,2,3,1,7,2,1,3,-1,3,2,5,5,5,5,1,5,1,2,5,3,4,2,8,5,5,8,12,6,4,5,8,7,14,9,13,11,9,11,11,13,9,14,6,14,20,10,14,7,14,16,11,10,7,12,14,14,9,12,11,10,18,10,10,10,9,15,21,8,16,9,6,8,9,9,9,12,12,6,3,8,11,12,9,4,8,12,4,8,6,6,10,4,6,3,3,7,3,2,3,3,2,4,6,1,3,1,2,2,-1,1,4,2,-1,1,2,2,1,1,1,-1,1,-2,1,-1,1,-3,1,1,-4,1,-71
-70,1,-6,2,2,1,-1,1,-1,1,-2,1,1,3,2,1,-1,1,4,2,2,1,1,-1,3,3,1,5,4,3,1,-1,3,2,5,3,7,5,1,3,3,4,3,3,4,5,5,3,7,11,9,5,5,6,7,10,11,10,12,10,10,10,11,15,8,12,8,21,13,13,11,9,12,17,10,10,7,14,12,14,9,12,11,13,15,10,10,10,9,17,19,12,12,9,6,3,13,11,8,10,14,6,3,10,9,10,11,5,7,11,5,7,7,8,8,3,7,4,2,4,6,2,3,2,3,6,4,2,2,2,1,-1,2,2,3,1,1,2,1,3,-1,2,-1,1,-4,1,1,-3,1,1,-4,1,-71
-70,1,-6,2,2,1,-1,1,-1,1,-2,1,1,3,2,1,-1,1,4,2,2,1,1,-1,3,3,1,5,4,3,1,-1,3,2,5,3,7,5,1,3,3,4,3,2,5,5,5,2,8,11,9,5,5,5,8,10,11,10,12,10,10,10,11,15,8,12,8,21,13,14,10,9,12,17,10,10,7,15,11,13,10,12,11,13,15,11,9,10,9,18,18,12,12,10,5,3,13,11,8,10,14,6,3,10,9,9,12,5,7,11,5,6,8,8,8,3,7,4,2,4,6,2,3,2,3,6,4,2,2,2,1,-1,2,2,3,1,1,2,1,3,-1,2,-1,1,-4,1,1,-3,1,1,-4,1,-71
-70,1,-5,2,-1,3,-2,1,-1,1,-3,2,3,2,1,-1,3,2,2,2,1,1,1,2,2,2,7,2,-1,4,1,2,3,4,5,5,5,1,3,3,1,6,3,4,3,7,5,5,8,12,6,4,6,7,9,12,11,11,8,12,13,9,12,10,14,6,11,23,10,14,10,11,12,15,9,8,12,14,14,9,12,11,9,19,11,9,11,8,16,20,12,12,7,8,8,9,10,8,12,12,6,3,12,7,11,10,3,9,11,5,9,5,5,11,4,6,4,2,7,3,1,4,3,2,4,6,1,3,2,1,2,-2,5,2,-1,1,2,2,1,1,1,-1,1,-2,1,-1,1,-3,1,1,-5,1,-70
