3.1415926,0.000#0.240#0.460#0.390#0.220#0.230#0.250#0.260#0.350#0.360#0.490#0.130#0.150,3.800e+01,-00005980,000005496,1,000000038,000000302,000000000,000000000
-44,1,-17,1,1,-1,1,-6,1,-1,1,-1,1,-2,1,2,-2,2,1,2,1,1,2,1,2,2,-1,1,2,3,1,1,1,-1,3,-1,4,6,3,2,3,6,1,2,3,6,7,4,4,5,9,11,4,6,5,2,4,8,9,12,12,14,6,4,4,5,5,7,5,7,13,10,21,10,9,10,5,10,21,10,12,10,9,5,11,9,7,10,12,8,9,11,5,10,7,13,11,10,11,8,10,7,8,9,10,8,10,12,8,5,13,5,11,5,7,6,7,5,11,7,8,8,6,11,8,9,4,9,4,5,5,3,4,6,6,6,2,1,2,1,1,5,5,6,6,1,3,4,1,2,4,3,2,3,1,1,-1,1,-1,4,5,-2,2,2,-5,1,-4,1,-5,1,-1,1,-8,1,-43
-44,1,-17,1,1,-1,1,-6,1,-1,1,-1,1,-2,1,2,-1,1,1,1,2,1,1,2,1,2,2,-1,1,2,3,1,1,-1,1,1,2,4,6,2,3,3,6,1,2,2,7,9,2,3,6,8,12,3,7,5,2,4,8,8,13,14,12,6,4,3,6,7,5,6,6,17,6,20,11,10,9,4,11,16,15,10,12,6,8,12,8,7,10,5,15,9,11,5,10,6,14,14,7,12,6,7,11,9,8,10,8,9,13,7,6,7,11,10,6,7,6,8,4,7,11,6,10,6,11,8,9,5,8,5,4,4,4,5,4,6,7,1,2,2,1,2,4,6,5,6,1,3,4,1,2,4,3,2,3,1,1,-1,1,1,3,4,1,-1,2,2,-6,1,-3,1,-5,1,-1,1,-9,1,-42
-45,1,-17,2,-2,1,-5,1,-1,1,-2,1,-1,1,2,-1,1,1,1,2,2,-1,2,1,3,1,1,-1,2,3,1,1,-1,1,-1,3,3,7,2,3,4,5,-1,3,3,6,8,3,6,3,9,11,3,7,6,1,3,9,7,14,16,10,5,5,4,5,7,5,7,5,16,7,20,11,10,9,5,10,8,23,12,10,5,9,10,10,5,12,3,17,11,9,6,9,8,12,13,8,11,7,9,9,8,8,10,9,10,11,7,7,8,10,10,6,7,6,7,5,6,12,8,8,6,11,8,9,6,7,3,6,4,4,6,3,6,7,1,2,1,2,5,1,4,7,7,-1,3,4,1,2,6,1,3,2,-1,2,1,-1,2,2,3,2,1,1,1,1,-5,1,-3,1,-5,1,-1,1,-9,1,-42
-45,1,-17,2,-2,1,-5,1,-1,1,-1,1,-2,1,2,-1,1,1,1,2,2,-1,2,1,2,2,1,-1,2,3,1,1,-1,1,-1,3,4,6,2,3,4,5,-1,3,4,5,8,3,6,3,9,11,3,7,5,2,4,8,8,13,15,11,4,6,4,5,6,6,7,5,16,7,18,13,10,9,5,10,11,20,12,10,5,9,10,10,7,10,4,16,11,9,6,9,8,12,15,6,10,8,7,11,9,7,10,9,9,12,7,7,8,10,10,6,8,5,8,4,6,12,6,10,6,11,8,9,6,7,3,6,4,4,6,3,6,7,1,2,1,2,5,1,4,7,7,-1,3,4,1,2,5,2,2,3,-1,2,1,-1,2,2,3,2,1,1,1,1,-5,1,-3,1,-5,1,-1,1,-9,1,-42
-44,1,-17,1,1,-1,1,-6,1,-1,1,-1,1,-2,1,2,-1,1,1,1,2,1,1,2,1,2,2,-1,1,2,3,1,1,-1,1,1,2,4,6,2,3,3,6,1,2,2,7,9,2,3,6,9,11,3,7,5,2,4,8,8,13,13,13,6,4,3,6,7,5,6,6,17,6,20,11,10,9,4,11,16,15,10,12,7,7,12,8,7,10,7,13,10,10,5,10,5,15,14,7,12,6,7,11,9,8,9,9,11,11,7,6,8,10,10,6,7,6,8,4,7,11,6,10,6,11,8,9,5,8,5,4,5,3,5,4,6,7,1,2,2,1,2,4,6,5,6,1,3,4,1,2,3,4,2,3,1,1,-1,1,-1,4,4,1,-1,2,2,-6,1,-3,1,-5,1,-1,1,-9,1,-42
-44,1,-17,1,1,-1,1,-6,1,-1,1,-1,1,-2,1,2,-1,1,1,1,2,1,1,2,1,2,2,-1,1,2,3,1,1,-1,1,1,2,4,6,2,3,3,6,1,2,2,7,9,2,3,6,8,12,3,7,5,2,4,8,8,13,14,12,6,4,3,6,7,5,6,6,17,6,20,11,10,9,4,11,16,15,10,12,6,8,12,8,7,10,7,13,10,10,5,10,5,15,14,7,12,6,7,11,9,8,9,9,11,11,7,6,7,11,10,6,7,6,8,4,7,11,6,10,6,11,8,9,5,8,5,4,5,3,5,4,6,7,1,2,2,1,2,4,6,5,6,1,3,4,1,2,4,3,2,3,1,1,-1,1,1,3,4,1,-1,2,2,-6,1,-3,1,-5,1,-1,1,-9,1,-42
-44,1,-17,1,1,-1,1,-6,1,-1,1,-1,1,-2,1,2,-1,1,1,1,2,1,1,2,1,2,2,-1,1,2,3,1,1,-1,1,-1,3,4,6,2,3,4,5,1,2,2,7,9,2,5,4,8,12,3,7,5,2,4,8,8,13,14,12,6,4,3,6,7,5,6,6,17,6,20,11,10,9,4,11,14,17,10,12,6,8,12,8,7,10,5,15,9,11,5,10,6,14,14,7,12,6,7,11,9,8,10,8,8,13,8,6,7,11,10,6,8,5,8,4,8,10,6,10,6,11,9,8,6,7,5,4,4,4,5,4,6,7,1,2,2,1,2,4,6,5,6,1,3,4,1,2,4,3,2,3,1,1,-1,1,1,3,4,1,-1,2,2,-6,1,-3,1,-5,1,-1,1,-9,1,-42
-44,1,-17,1,1,-1,1,-6,1,-1,1,-1,1,-2,1,2,-1,1,1,1,2,1,1,2,1,2,2,-1,1,2,3,1,1,-1,1,-1,3,3,7,2,3,4,5,1,2,2,7,9,2,5,4,8,12,3,7,5,2,4,8,8,13,14,12,6,4,3,6,7,5,6,6,17,6,20,11,10,9,4,11,14,17,10,12,6,8,12,8,8,9,5,15,9,11,5,10,6,14,14,7,11,7,7,11,9,8,10,8,8,13,8,6,8,10,10,6,8,5,8,4,8,10,6,10,6,11,9,8,6,7,5,4,4,4,6,3,6,7,1,2,1,2,2,4,6,5,6,1,3,4,1,2,4,3,2,3,1,1,-1,1,1,3,4,1,-1,2,2,-6,1,-3,1,-5,1,-1,1,-9,1,-42
-45,1,-17,2,-2,1,-5,1,-1,1,-1,1,-2,1,2,-1,1,1,1,2,1,1,2,1,2,2,1,-1,2,3,1,1,-1,1,-1,3,4,6,2,3,4,5,1,2,3,6,9,2,5,4,9,11,3,7,5,2,4,8,8,13,15,11,4,6,4,5,7,5,7,5,18,5,19,12,10,9,5,10,11,20,12,10,5,9,10,10,6,11,3,17,10,10,6,9,8,12,14,7,10,8,7,11,9,7,10,9,10,11,7,7,8,10,10,6,8,5,9,3,7,11,6,10,6,11,9,8,5,8,3,6,4,4,6,3,6,7,1,2,1,2,5,1,4,7,7,-1,3,4,1,2,4,3,2,3,-1,2,-1,1,2,2,4,1,1,1,1,1,-5,1,-3,1,-5,1,-1,1,-9,1,-42
-45,1,-17,2,-2,1,-5,1,-1,1,-1,1,-2,1,2,-1,1,1,1,2,1,1,2,1,2,2,1,-1,2,3,1,1,-1,1,-1,3,4,6,2,3,4,5,1,2,3,6,9,2,6,3,9,11,3,7,5,2,4,8,8,13,15,11,4,6,4,5,7,5,7,5,17,6,20,11,10,9,5,10,11,20,12,10,5,9,10,10,6,11,3,17,10,10,6,9,8,12,14,7,10,8,7,11,9,7,10,9,9,12,7,7,8,10,10,6,8,5,9,3,7,11,6,10,6,11,9,8,5,8,3,6,4,4,6,3,6,7,1,2,1,2,5,1,4,7,7,-1,3,4,1,2,4,3,2,3,-1,2,-1,1,2,2,4,1,1,1,1,1,-5,1,-3,1,-5,1,-1,1,-9,1,-42
-45,1,-17,2,-2,1,-5,1,-1,1,-2,1,-1,1,2,-1,1,1,2,1,2,-1,2,1,4,-1,1,-1,1,4,1,1,-1,1,-1,3,3,7,2,3,4,5,-1,3,3,6,7,4,6,3,10,10,3,7,6,1,3,9,6,15,15,11,5,5,4,5,7,5,7,5,15,8,19,12,10,9,5,10,9,22,11,11,5,9,10,10,6,11,3,17,11,9,6,9,7,13,13,8,11,7,9,9,8,8,11,8,12,9,7,7,8,10,9,7,7,6,6,6,8,10,8,8,6,11,9,8,6,7,3,6,4,4,6,3,7,6,1,2,1,2,5,1,4,7,7,-1,3,4,1,2,6,1,3,2,-1,2,1,-1,2,2,3,2,1,1,1,1,-5,1,-3,1,-5,1,-1,1,-9,1,-42
