3.1415926,0.000#0.950#0.930#0.940#0.880#0.910#0.020#0.210#0.810#0.870#0.890#0.900#0.920#0.010#0.680#0.770,4.100e+01,-00005719,000006827,1,000000041,000000306,000000000,000000000
-41,1,-10,1,-5,1,1,2,-1,1,2,1,1,1,1,-1,1,1,-1,1,1,-2,2,2,4,1,5,5,2,2,1,3,3,4,3,6,2,3,4,7,2,6,3,2,7,6,6,3,9,6,2,7,6,8,9,8,9,7,14,10,9,4,9,11,7,5,10,12,12,11,11,12,9,10,6,4,6,10,11,10,11,14,10,8,9,10,11,12,9,8,7,15,11,10,15,6,12,7,12,7,14,10,11,6,13,8,7,10,6,11,8,10,3,7,4,5,3,9,3,8,6,1,3,9,5,1,2,4,5,1,7,4,1,4,6,3,3,-1,1,1,-2,3,1,1,2,2,-1,3,1,3,-1,2,-1,3,-1,1,1,-1,1,1,-1,1,-5,2,1,-2,1,-1,1,-8,1,-68
-40,1,-11,1,-5,1,1,-1,2,2,1,1,1,1,1,1,-2,1,1,1,-2,2,2,1,4,4,6,2,2,3,1,5,2,5,4,2,3,5,4,6,2,4,3,5,7,3,7,6,9,8,1,8,6,7,10,7,9,10,14,4,9,10,10,5,7,11,10,13,11,12,11,9,10,4,6,8,8,8,13,15,10,9,9,11,8,12,11,9,8,14,7,12,10,6,14,8,12,7,12,11,13,4,13,8,13,9,8,9,8,10,8,7,3,5,4,8,4,8,3,1,6,9,3,2,4,4,2,1,5,5,6,3,2,3,6,-1,3,-1,1,1,-1,3,1,2,1,-1,2,1,3,-1,3,-1,2,-1,3,1,1,1,-2,1,-1,1,-4,1,2,-3,1,-1,1,-6,1,-69
-40,1,-11,1,-5,1,1,-1,2,2,1,1,1,1,1,1,-2,1,1,1,-2,2,2,1,4,5,5,2,2,3,1,5,2,5,4,2,3,4,5,6,3,5,1,6,6,3,7,6,9,8,1,8,6,7,10,8,8,10,14,4,9,11,9,5,7,11,10,13,11,10,13,9,10,4,6,8,8,8,13,14,11,9,9,11,8,13,10,9,8,14,7,13,9,6,14,8,12,7,12,11,13,4,13,8,13,8,9,9,8,10,8,7,3,5,4,8,4,8,3,1,6,9,3,2,4,4,2,1,5,5,6,3,2,3,6,-1,3,-1,1,1,-1,3,1,2,1,-1,2,1,3,-1,3,-1,2,-1,3,-1,2,1,-2,1,-1,1,-4,1,2,-3,1,-1,1,-6,1,-69
-40,1,-11,1,-5,1,1,-1,2,2,1,1,1,1,1,1,-2,1,1,1,-2,2,2,1,4,5,5,2,2,3,1,5,2,5,4,2,3,5,4,6,3,5,1,5,7,3,7,6,9,8,1,8,6,7,10,7,9,10,14,4,9,10,10,5,7,11,10,13,11,11,12,9,10,4,6,8,8,8,13,14,11,9,9,11,8,13,10,9,8,14,7,13,9,6,14,8,12,7,12,11,13,4,13,8,13,9,8,9,8,10,8,7,3,5,4,8,4,8,3,1,6,9,3,2,4,4,2,1,5,5,6,3,2,3,6,-1,3,-1,1,1,-1,3,1,2,1,-1,2,1,3,-1,3,-1,2,-1,3,-1,2,1,-2,1,-1,1,-4,1,2,-3,1,-1,1,-6,1,-69
-40,1,-11,1,-5,1,1,-1,2,2,1,1,1,1,1,1,-2,1,1,1,-2,2,2,1,4,5,5,2,2,3,1,4,3,6,3,2,3,4,5,6,3,5,1,6,7,2,7,4,11,8,1,7,7,7,10,6,10,10,14,5,8,9,11,5,7,11,10,12,12,12,11,10,9,4,6,8,8,9,12,13,12,10,8,11,8,13,10,9,8,13,8,13,9,6,14,9,11,7,12,12,12,4,13,8,13,8,9,10,7,11,7,7,3,4,5,8,4,7,4,1,6,9,3,3,3,4,2,1,5,6,5,3,2,3,6,-1,3,-1,1,1,-1,3,1,2,1,-1,2,2,2,1,2,-1,2,-1,3,-1,2,1,-2,1,-1,1,-4,1,2,-3,1,-1,1,-6,1,-69
-40,1,-11,1,-5,1,1,-1,2,2,1,1,1,1,1,1,-2,1,1,1,-2,2,2,1,4,5,5,2,2,3,1,5,2,5,4,2,3,4,5,6,3,5,1,6,7,2,7,5,10,8,1,8,6,7,10,8,8,10,14,5,8,10,10,5,7,12,9,13,11,10,13,10,9,4,6,8,8,9,12,14,11,9,9,11,8,13,10,9,8,14,7,13,9,6,14,9,11,7,12,11,13,4,13,8,13,7,10,9,8,10,8,7,3,5,4,8,4,8,3,1,6,9,3,2,4,4,2,1,5,5,6,3,2,3,6,-1,3,-1,1,1,-1,3,1,2,1,-1,2,1,3,-1,3,-1,2,-1,3,-1,2,1,-2,1,-1,1,-4,1,2,-3,1,-1,1,-6,1,-69
-41,1,-10,1,-5,1,1,2,-1,1,2,1,1,1,1,-1,1,1,-1,1,1,-2,2,2,3,2,5,5,3,1,2,2,3,4,3,6,2,3,4,7,2,6,3,2,7,6,5,4,9,6,3,6,5,9,9,8,9,7,13,11,9,4,9,11,7,5,9,13,12,11,11,12,10,9,5,5,6,10,11,10,11,14,10,8,9,10,12,11,9,8,7,15,11,10,14,7,12,7,13,6,14,10,11,6,13,8,8,9,6,11,9,9,3,7,4,5,3,9,3,8,6,1,3,9,5,1,2,4,5,1,7,4,1,4,6,3,3,-1,1,1,-2,3,1,1,2,2,-1,3,1,3,-1,2,-1,3,-1,1,1,-1,1,1,-1,1,-5,2,1,-2,1,-1,1,-8,1,-68
-41,1,-10,1,-5,1,1,2,-1,2,1,1,1,1,1,-1,1,1,-1,1,1,-2,4,-1,2,3,5,5,3,1,2,2,1,6,4,5,2,3,5,6,2,6,4,1,4,9,6,3,9,6,5,4,6,8,13,4,8,8,11,13,7,6,9,11,10,2,12,10,10,13,13,10,11,8,4,6,6,10,7,14,11,14,10,8,11,8,12,11,8,9,6,16,12,9,12,9,10,9,10,9,15,9,10,7,13,8,9,8,7,10,9,9,5,5,3,6,4,8,2,9,6,1,4,8,5,1,3,3,4,2,7,4,1,4,5,4,3,-1,1,1,-2,3,1,1,2,2,-1,3,1,3,-1,2,-1,2,1,1,1,1,-2,1,-1,1,-4,1,2,-2,1,-2,1,-6,1,-69
-40,1,-11,1,-5,1,1,-1,2,2,1,1,1,1,1,1,-1,1,-1,1,1,-2,2,2,1,4,5,5,2,2,4,-1,4,3,5,4,2,3,5,5,5,3,5,1,7,6,3,6,5,10,7,2,7,7,9,8,5,11,9,15,5,8,9,11,5,7,12,9,12,12,10,13,9,10,4,6,6,10,8,13,12,13,10,8,11,8,15,8,8,9,13,9,13,8,7,13,8,12,9,10,14,10,8,9,6,15,6,11,10,7,11,7,5,5,3,6,8,4,7,4,1,6,8,4,4,2,4,2,1,5,7,4,3,2,4,5,-1,3,-1,1,1,-1,3,1,2,1,-1,2,2,2,1,2,1,1,-1,3,-1,2,1,-2,1,-1,1,-5,3,-3,1,-1,1,-6,1,-69
-40,1,-11,1,-5,1,1,-1,2,2,1,1,1,1,1,1,-2,1,1,1,-2,2,2,1,4,5,5,2,2,3,1,4,3,6,3,2,3,5,4,6,3,5,1,6,7,2,7,5,10,8,1,7,7,8,9,6,10,9,15,5,8,9,11,5,7,11,10,12,12,11,12,9,10,4,6,8,8,9,12,13,12,10,8,11,8,15,8,9,8,14,7,13,9,6,14,9,11,7,12,13,11,4,13,8,13,7,10,10,7,11,7,7,3,4,5,8,4,7,4,1,6,8,4,3,3,4,2,1,5,6,5,3,2,3,6,-1,3,-1,1,1,-1,3,1,2,1,-1,2,2,2,1,2,-1,2,-1,3,-1,2,1,-2,1,-1,1,-5,3,-3,1,-1,1,-6,1,-69
-40,1,-11,1,-5,1,1,-1,2,2,1,1,1,1,1,1,-2,1,1,1,-2,2,2,1,4,5,5,2,2,3,1,4,3,5,4,2,3,4,5,6,3,5,1,6,7,2,7,5,10,8,1,7,7,7,10,6,10,10,14,5,8,10,10,5,7,11,10,13,11,12,11,10,9,4,6,8,8,9,12,13,12,10,8,11,8,13,10,9,8,13,8,13,9,6,14,9,11,7,12,11,13,4,13,8,13,8,9,11,6,10,8,7,3,4,5,8,4,8,3,1,6,9,3,3,3,4,2,1,5,5,6,3,2,3,6,-1,3,-1,1,1,-1,3,1,2,1,-1,2,2,2,1,2,-1,2,-1,3,-1,2,1,-2,1,-1,1,-4,1,2,-3,1,-1,1,-6,1,-69
