3.1415926,0.000#0.580#0.390#0.560#0.570#0.320#0.350#0.400#0.740#0.750#0.510#0.530#0.660#0.710#0.550#0.410,2.000e+00,-00000301,000000339,1,000000002,000000320,000000000,000000000
-74,1,-5,1,-3,1,-1,1,2,-1,1,-2,1,1,1,1,-1,1,-1,2,1,3,2,2,-1,5,4,2,-2,6,2,1,5,5,3,5,3,5,10,8,6,8,3,11,11,11,10,8,8,9,12,10,8,5,11,12,10,15,9,16,10,10,16,9,12,12,17,15,12,17,17,16,14,13,19,4,15,12,10,13,18,15,18,15,13,8,8,14,9,8,5,9,8,10,7,6,8,8,6,15,6,7,3,3,2,2,5,7,6,6,6,3,-1,2,3,2,3,3,2,3,1,4,1,-2,2,-2,1,3,-1,1,-1,1,1,-5,1,2,-4,1,-11,1,-4,1,-75
-74,1,-6,1,-2,1,-1,1,2,-1,1,-2,1,1,1,1,-2,2,1,1,3,1,3,-1,3,5,3,-2,2,6,1,4,5,3,5,3,7,8,7,6,5,8,5,16,9,11,8,8,10,9,10,10,8,8,14,9,10,12,11,16,15,9,13,8,14,15,7,21,19,13,16,16,13,13,17,8,8,13,14,16,15,17,16,15,7,10,8,14,9,7,8,8,5,10,8,7,5,10,10,11,4,6,3,3,3,1,7,7,5,9,-1,3,2,1,2,4,3,2,4,1,1,3,1,-2,2,-1,1,3,-2,1,1,-1,1,-4,1,-1,2,-4,1,-11,1,-3,1,-75
-74,1,-6,1,-2,1,-1,1,2,-1,1,-2,1,1,1,1,-1,1,-1,2,1,3,2,2,-1,4,4,3,-2,4,4,1,5,5,3,3,4,7,8,9,6,3,8,6,16,8,11,8,9,9,9,12,8,7,10,13,10,9,14,14,11,14,12,10,11,14,14,11,18,17,14,17,17,10,13,17,10,6,15,11,18,17,18,13,16,4,11,11,13,9,5,8,8,8,9,5,8,8,7,13,8,6,5,2,3,2,3,9,5,8,5,2,1,2,1,2,4,5,-1,4,1,1,3,1,-2,2,-1,1,3,-2,1,1,1,-5,1,-1,2,-4,1,-10,1,-4,1,-75
-74,1,-6,1,-2,1,-1,1,2,-1,1,-2,1,1,1,1,-2,2,1,1,3,1,3,-1,3,5,3,-2,3,5,1,4,5,3,5,3,7,8,7,6,5,8,4,17,9,11,8,9,9,9,10,10,8,8,14,9,10,12,12,15,14,10,13,8,14,15,8,20,19,13,17,15,13,13,17,8,8,13,14,16,15,17,16,15,6,11,9,14,8,7,8,8,6,9,8,7,5,10,10,11,4,7,2,3,3,1,7,7,6,8,1,2,2,1,2,4,3,2,4,1,1,3,1,-2,2,-1,1,3,-2,1,1,-1,1,-4,1,-1,2,-4,1,-11,1,-3,1,-75
-74,1,-6,1,-2,1,-1,1,2,-1,1,-2,1,1,1,1,-2,2,1,1,3,1,3,-1,3,5,3,-2,3,5,1,4,5,3,5,3,7,8,7,6,5,8,4,17,9,11,8,8,10,9,10,10,8,8,14,9,10,12,12,15,14,10,13,8,14,15,8,20,19,13,17,15,13,13,17,8,8,13,14,16,15,17,16,15,6,11,9,13,9,7,8,8,6,9,8,7,5,10,10,11,4,7,2,3,3,1,7,7,5,9,-1,3,2,1,2,4,3,2,4,1,1,3,1,-2,2,-1,1,3,-2,1,1,-1,1,-4,1,-1,2,-4,1,-11,1,-3,1,-75
-74,1,-6,1,-2,1,-1,1,2,-1,1,-2,1,1,1,1,-1,1,-1,2,1,3,2,2,-1,4,4,3,-2,3,5,1,5,5,3,3,4,7,9,8,6,4,7,7,15,8,11,8,9,10,9,12,7,8,9,12,11,10,13,16,9,12,15,10,11,13,14,11,19,17,14,18,15,12,14,14,11,7,14,10,19,15,20,13,15,5,12,10,13,8,5,9,7,10,7,6,7,7,8,13,8,6,5,2,3,1,4,9,5,8,5,2,1,1,2,3,3,5,-1,4,1,1,4,-3,2,-1,1,3,-2,1,1,1,-5,1,2,-5,1,-10,1,-4,1,-75
-74,1,-6,1,-2,1,-1,1,2,-1,1,-2,1,1,1,1,-1,1,-1,2,1,3,2,2,-1,4,4,3,-2,4,4,1,5,5,3,3,4,7,9,8,6,4,7,7,15,8,11,8,9,9,10,11,8,8,9,13,10,9,14,15,10,13,13,11,11,13,14,11,19,17,14,16,17,12,12,16,10,7,15,10,19,16,19,13,15,4,11,11,14,8,5,8,8,9,8,6,7,7,8,12,9,6,5,2,3,2,3,9,5,8,5,2,1,1,2,3,3,5,-1,4,1,1,3,1,-2,2,-1,1,3,-2,1,1,1,-5,1,2,-5,1,-10,1,-4,1,-75
-74,1,-6,1,-2,1,-1,1,2,-1,1,-2,1,1,1,1,-1,1,-1,2,1,3,2,2,-1,4,5,2,-2,4,4,1,5,5,3,3,4,7,8,7,8,3,8,6,16,8,11,8,9,9,9,12,8,7,10,13,10,9,14,14,11,15,11,10,10,15,14,11,18,17,14,17,17,10,13,17,10,6,15,11,18,17,18,13,16,4,11,11,13,9,5,8,8,7,9,6,8,8,7,13,8,6,5,2,3,2,3,9,5,8,5,2,1,2,1,2,4,5,-1,4,1,1,3,1,-2,2,-1,1,3,-2,1,1,1,-5,1,-1,2,-4,1,-10,1,-4,1,-75
-75,1,-5,1,-3,1,-1,3,-2,1,-1,1,1,1,1,-2,2,1,1,3,-1,3,2,1,5,4,-2,2,6,1,4,5,2,5,4,9,6,5,7,7,7,7,14,10,9,8,8,10,10,8,11,8,8,10,14,8,13,12,16,15,8,12,10,11,18,7,21,18,12,17,16,12,14,19,4,9,14,14,16,15,17,17,14,10,7,8,14,9,8,7,8,8,8,7,8,6,7,10,10,5,7,2,5,3,1,7,6,6,9,-1,3,2,1,4,2,3,2,3,2,1,3,1,-2,2,-1,1,2,1,-1,1,1,-1,1,-3,1,-2,2,-4,1,-11,1,-3,1,-75
-75,1,-5,1,-3,1,-1,3,-2,1,-1,1,1,1,1,-2,2,1,1,3,-1,3,2,1,5,4,-2,2,6,1,4,5,2,5,4,9,6,5,7,7,7,8,13,10,9,8,8,10,10,8,11,8,8,10,14,8,13,13,15,15,8,12,10,11,18,7,21,18,12,17,16,12,14,19,4,9,14,14,15,16,17,17,14,9,8,8,14,9,8,7,8,8,8,7,8,6,7,9,11,5,7,2,5,2,2,7,6,6,9,-1,3,2,1,4,2,3,2,3,2,1,3,1,-2,2,-1,1,2,1,-1,1,1,-1,1,-3,1,-2,2,-4,1,-11,1,-3,1,-75
