3.1415926,0.000#0.810#0.820#0.780#0.830#0.840#0.740#0.790#0.800#0.850#0.730#0.750,5.100e+01,-00007794,000007710,1,000000051,000000304,000000000,000000000
-75,2,1,-8,1,-8,1,-1,1,2,-1,1,1,1,2,1,-1,5,3,3,4,3,1,8,1,2,3,5,4,6,8,6,6,9,12,10,9,6,9,9,7,8,11,15,9,18,13,6,8,15,13,9,14,14,10,7,18,6,8,13,8,12,17,21,16,22,10,12,13,8,12,12,14,18,16,12,5,11,13,9,12,17,11,15,8,12,10,7,10,8,9,14,9,7,11,7,5,8,4,4,4,4,4,1,6,3,4,4,5,4,3,2,2,2,1,1,2,1,-1,1,4,-2,1,-3,1,1,1,-3,1,-5,1,-4,1,-71
-74,2,-2,1,-6,1,-10,1,2,1,1,-1,1,1,1,2,4,1,3,3,5,2,7,2,1,2,6,2,4,6,8,6,9,6,12,10,10,5,12,6,8,7,16,10,19,7,8,12,15,8,11,11,11,16,9,9,9,15,12,9,11,9,24,14,28,10,12,10,10,11,12,12,15,17,15,13,10,6,9,13,18,11,14,11,9,11,6,12,9,9,15,8,7,9,9,9,9,4,4,4,4,4,2,3,4,5,5,3,3,6,2,3,2,2,1,1,2,1,1,-2,4,1,-3,1,-1,1,1,-2,1,-5,1,-6,1,-70
-74,2,-2,1,-6,1,-10,1,2,1,1,-1,1,1,1,2,5,-1,3,3,5,2,7,2,1,2,6,2,4,6,8,6,9,6,12,10,10,5,12,6,9,6,16,10,18,8,8,12,15,8,10,12,11,16,8,10,8,16,12,9,11,9,24,14,27,11,12,10,11,10,12,12,16,16,15,13,10,6,9,13,18,11,14,11,9,11,6,12,9,9,15,8,7,9,9,9,9,4,4,4,4,4,2,3,4,5,5,3,4,5,2,3,2,2,1,1,2,1,1,-2,4,1,-3,1,-1,1,1,-2,1,-5,1,-6,1,-70
-74,2,-2,1,-6,1,-10,1,2,1,1,-1,1,1,-1,3,4,1,3,3,5,2,7,2,1,2,6,2,3,7,8,6,9,6,13,9,10,5,13,5,8,7,15,11,18,8,8,12,15,8,11,11,11,16,9,9,11,13,12,9,11,9,23,15,28,10,12,10,10,11,14,10,13,19,17,11,10,6,9,13,17,12,13,12,9,12,5,12,9,9,15,8,7,9,9,9,9,4,4,4,4,4,2,3,4,5,6,2,3,6,2,3,2,2,1,1,2,1,1,-2,4,1,-3,1,-1,1,1,-2,1,-5,1,-6,1,-70
-74,2,-2,1,-6,1,-10,1,2,1,1,-1,1,1,1,2,5,-1,3,3,5,2,7,2,1,2,6,2,4,6,8,6,9,6,12,10,10,5,12,6,9,6,15,11,18,8,8,12,15,8,10,12,10,17,8,10,8,16,12,9,11,9,24,14,27,11,12,10,11,10,12,12,17,15,15,13,10,6,9,13,18,11,14,11,9,11,5,13,9,9,14,9,9,7,9,9,9,4,4,4,4,4,2,3,4,5,5,3,4,5,2,3,2,2,1,1,2,1,1,-2,4,1,-3,1,-1,1,1,-2,1,-5,1,-6,1,-70
-74,2,-2,1,-6,1,-10,1,2,1,1,-1,1,1,1,2,5,-1,3,3,5,2,7,2,1,2,6,2,4,6,8,6,9,6,12,10,10,5,12,6,9,6,15,11,18,8,8,12,15,8,10,12,10,17,8,10,7,17,12,9,11,9,24,14,27,11,12,10,11,10,12,12,17,15,14,14,10,6,10,12,18,11,13,12,10,10,6,12,9,9,14,9,9,7,9,9,9,4,4,4,4,4,2,3,4,5,4,4,4,5,2,3,2,2,1,1,2,1,1,-2,4,1,-3,1,-1,1,1,-2,1,-5,1,-6,1,-70
-74,2,-2,1,-6,1,-10,1,2,1,1,-1,1,1,-1,3,4,1,3,3,5,2,7,2,1,2,6,2,3,7,8,6,9,6,12,10,8,7,13,5,7,8,16,10,19,7,9,11,14,9,11,11,12,15,9,9,12,12,13,8,12,8,24,14,28,10,12,10,10,11,14,10,12,20,18,10,9,7,11,11,14,15,12,13,8,13,5,12,10,8,15,8,7,9,9,9,9,4,4,4,3,5,3,2,4,5,5,3,3,6,2,3,2,2,1,1,2,1,-1,1,-1,4,1,-3,1,-1,1,1,-2,1,-5,1,-6,1,-70
-74,2,-2,1,-6,1,-10,1,2,1,1,-1,1,1,-1,3,4,1,3,3,5,2,7,2,1,2,6,2,4,6,8,6,9,6,12,10,10,5,13,5,8,7,15,11,18,8,8,12,15,8,11,11,11,16,9,9,11,13,12,9,11,9,23,15,28,10,12,10,10,11,14,10,13,19,16,12,10,6,9,13,17,12,13,12,9,12,5,12,9,9,15,8,7,9,9,9,9,4,4,4,4,4,2,3,4,5,5,3,3,6,2,3,2,2,1,1,2,1,1,-2,4,1,-3,1,-1,1,1,-2,1,-5,1,-6,1,-70
-74,2,-2,1,-6,1,-10,1,2,1,1,-1,1,1,-1,3,4,1,3,3,5,2,7,2,1,2,6,2,4,6,8,6,9,6,12,10,10,5,13,5,8,7,15,11,19,7,8,12,15,8,11,11,11,16,9,9,9,15,12,9,11,9,24,14,28,10,12,10,10,11,13,11,13,19,16,12,10,6,9,13,17,12,14,11,9,12,5,12,9,9,15,8,7,9,9,9,9,4,4,4,4,4,2,3,4,5,5,3,3,6,2,3,2,2,1,1,2,1,1,-2,4,1,-3,1,-1,1,1,-2,1,-5,1,-6,1,-70
-74,2,-2,1,-6,1,-10,1,2,1,1,-1,1,1,1,2,5,-1,3,3,5,2,7,2,1,2,6,2,4,6,8,6,9,6,12,10,10,5,13,5,9,6,15,11,18,8,7,13,15,8,10,12,9,18,8,10,7,17,12,9,11,9,24,14,27,11,12,10,11,10,12,12,17,15,14,14,10,6,10,12,18,11,13,12,10,10,7,11,8,10,14,9,9,7,9,9,9,4,4,4,4,4,2,3,4,5,4,4,4,5,2,3,2,2,1,1,2,1,1,-2,4,1,-3,1,-1,1,1,-2,1,-5,1,-6,1,-70
