3.1415926,0.000#0.100#0.400#0.110#0.410#0.070#0.090#0.380#0.080#0.120#0.390#0.370#0.150#0.290#0.130,4.600e+01,-00006212,000007864,1,000000046,000000306,000000000,000000000
-19,1,-19,1,-10,1,-4,1,-5,1,1,-1,1,-3,2,1,1,1,1,-1,2,2,2,2,1,3,5,2,4,2,1,-1,4,5,2,6,2,8,4,3,4,3,4,5,5,9,7,7,11,4,6,9,6,8,9,11,10,6,10,8,11,8,9,10,11,8,7,13,11,11,10,8,13,11,17,7,15,5,11,12,16,13,17,9,12,14,9,13,8,12,12,19,8,12,12,10,13,13,11,7,7,9,9,3,14,8,8,-1,5,7,4,11,7,6,2,7,3,5,3,5,4,5,6,3,5,4,-1,4,1,5,1,2,3,1,4,1,-1,2,1,1,2,2,2,1,-1,1,1,1,1,1,1,-1,1,-1,1,-5,1,-13,1,-77
-19,1,-19,1,-10,1,-4,1,-5,1,1,-1,1,-3,2,1,1,1,1,-1,2,2,2,2,1,3,5,2,4,2,1,-1,4,5,3,5,2,8,4,3,3,4,5,4,6,8,9,5,10,5,8,7,8,6,12,8,11,5,12,6,13,6,9,10,11,8,9,11,11,11,9,9,13,11,19,5,16,4,11,12,17,12,16,10,13,13,8,14,9,11,13,18,9,11,12,10,14,12,11,7,9,7,7,5,13,9,8,-1,4,8,5,10,5,8,3,6,3,5,4,4,4,5,6,3,7,2,-1,4,1,5,1,2,3,1,3,2,-1,2,2,-1,1,3,1,2,-1,1,1,1,1,1,1,-1,1,-1,1,-5,1,-13,1,-77
-19,1,-19,1,-10,1,-4,1,-5,1,-1,1,-1,1,-2,2,1,2,-1,1,-1,2,2,1,3,2,2,5,2,4,2,1,-1,6,3,3,5,5,5,6,1,3,4,5,4,5,9,10,4,9,6,10,5,8,6,10,10,12,4,8,10,15,4,7,12,6,12,11,9,13,10,12,6,16,8,12,12,13,7,11,12,15,14,11,15,16,10,12,10,9,11,10,21,12,8,7,15,14,12,9,9,14,2,8,4,13,9,6,2,3,9,10,5,4,9,3,6,1,7,5,3,5,4,3,6,5,4,3,1,1,5,2,1,3,1,2,3,-1,2,2,-1,3,1,1,2,1,-1,1,1,1,1,1,-1,1,-1,1,-6,1,-12,1,-77
-19,1,-19,1,-10,1,-4,1,-5,1,1,-1,1,-3,2,1,1,1,1,-1,2,2,2,2,1,3,5,2,2,4,1,-1,4,5,3,5,2,8,5,2,3,4,4,5,6,8,9,5,10,5,8,7,8,6,12,8,11,5,12,6,13,6,9,10,10,9,9,11,11,11,8,10,13,11,19,5,14,6,11,12,17,12,15,11,13,13,8,14,9,11,13,18,10,10,11,11,14,12,11,7,9,7,7,5,13,9,8,-1,5,7,5,10,5,8,3,6,2,6,4,4,4,5,6,3,7,2,1,3,1,5,1,2,3,1,3,2,-1,2,2,-1,1,3,2,1,-1,1,1,1,1,1,1,-1,1,-1,1,-5,1,-13,1,-77
-19,1,-19,1,-10,1,-4,1,-5,1,-1,1,-1,1,-2,2,1,2,-1,1,-1,2,2,1,3,2,2,5,2,4,2,1,-1,6,3,4,4,5,5,6,1,3,4,5,4,5,9,10,4,8,7,10,5,8,6,10,10,12,4,8,10,14,5,7,12,6,12,11,9,12,11,12,6,16,8,12,12,12,8,10,13,15,14,11,15,17,9,12,10,9,11,10,21,12,8,7,15,13,13,9,9,14,2,8,4,12,10,6,2,3,9,11,4,4,9,3,6,1,7,5,3,5,4,3,6,5,4,3,1,1,5,2,1,3,1,2,3,-1,2,2,-1,3,1,1,2,1,-1,1,1,1,1,1,-1,1,-1,1,-6,1,-12,1,-77
-19,1,-19,1,-10,1,-4,1,-5,1,1,-1,1,-3,2,1,1,1,1,-1,2,2,2,2,1,3,5,2,4,2,1,-1,4,5,3,5,2,8,4,3,4,3,5,4,6,8,8,6,10,5,8,7,7,7,10,10,11,5,11,7,13,6,9,10,11,8,9,11,11,11,9,9,13,11,19,5,15,5,11,12,17,12,17,9,12,14,8,14,8,12,13,18,9,11,11,11,13,13,11,7,9,7,8,4,13,9,8,-1,4,8,5,10,6,7,3,6,3,5,3,5,4,5,6,3,6,3,-1,4,1,5,1,2,3,1,4,1,-1,2,1,1,1,3,1,2,-1,1,1,1,1,1,1,-1,1,-1,1,-5,1,-13,1,-77
-19,1,-19,1,-10,1,-4,1,-5,1,1,-1,1,-3,2,1,1,1,1,-1,2,2,2,2,1,3,5,2,4,2,1,-1,4,5,3,5,2,8,4,3,3,4,5,4,6,8,8,6,10,5,8,7,7,7,10,10,11,5,12,6,13,6,9,10,11,8,9,11,11,11,9,9,13,11,19,5,16,4,12,11,17,12,16,10,12,14,7,15,9,11,12,19,9,11,12,10,14,12,11,7,9,7,7,5,13,9,8,-1,4,8,5,10,5,8,3,6,3,5,3,5,4,5,6,3,6,3,-1,4,1,5,1,2,3,1,3,2,-1,2,2,-1,1,3,1,2,-1,1,1,1,1,1,1,-1,1,-1,1,-5,1,-13,1,-77
-19,1,-19,1,-10,1,-4,1,-5,1,-1,1,-1,1,-2,2,1,2,-1,1,-1,2,2,1,3,2,2,5,2,3,3,1,-1,5,4,3,5,5,5,6,1,3,4,5,4,5,9,9,5,9,6,10,5,8,6,10,10,11,5,8,10,15,4,7,12,6,12,12,8,13,10,12,6,16,8,13,11,14,6,12,11,16,13,11,15,16,10,11,11,9,11,10,21,10,10,7,15,14,12,10,8,14,2,8,4,13,9,6,2,3,9,9,6,4,9,3,6,1,7,5,3,4,5,3,6,5,4,2,2,1,5,1,2,3,1,2,3,-1,2,2,-1,3,1,1,2,1,-1,1,1,1,1,1,-1,1,-1,1,-6,1,-12,1,-77
-19,1,-19,1,-10,1,-4,1,-5,1,1,-1,1,-3,2,1,1,1,1,-1,2,2,2,2,1,3,5,2,4,2,1,-1,4,5,3,5,2,8,4,3,3,4,5,4,6,8,8,6,10,5,8,7,7,7,10,10,11,5,11,7,13,6,9,10,11,8,9,11,11,11,9,9,13,11,19,5,16,4,12,11,17,12,16,10,12,14,7,15,8,12,13,18,9,11,12,10,13,13,11,7,9,7,7,5,13,9,8,-1,4,8,5,10,6,7,3,6,3,5,3,5,4,5,6,3,6,3,-1,4,1,5,1,2,3,1,3,2,-1,2,2,-1,1,3,1,2,-1,1,1,1,1,1,1,-1,1,-1,1,-5,1,-13,1,-77
-19,1,-19,1,-10,1,-4,1,-5,1,1,-1,1,-3,2,1,1,1,1,-1,2,2,1,3,1,3,5,2,2,4,1,-1,4,5,3,5,2,8,5,2,3,4,4,5,6,8,9,5,10,5,8,7,8,6,11,9,10,6,11,7,14,5,9,10,10,9,8,12,11,11,8,10,13,11,19,5,14,6,11,12,17,12,15,11,12,14,8,14,9,11,13,18,11,9,11,11,14,12,12,6,9,7,7,5,13,9,8,-1,5,7,5,10,5,8,3,6,2,6,4,4,4,5,6,3,7,2,1,3,1,5,1,2,3,1,2,3,-1,2,2,-1,1,3,2,1,-1,1,1,1,1,1,1,-1,1,-1,1,-5,1,-13,1,-77
-19,1,-19,1,-10,1,-4,1,-5,1,-1,1,-1,1,-2,2,1,2,-1,1,-1,2,2,1,3,2,2,5,2,3,3,1,-1,6,3,3,5,5,5,6,1,3,4,5,4,5,9,9,5,9,6,10,5,8,6,10,10,11,5,8,10,15,4,7,12,6,12,12,8,13,10,12,6,16,8,13,11,13,7,11,12,16,13,11,15,16,10,12,10,9,11,10,21,10,10,7,15,14,12,9,9,14,2,8,4,13,9,6,2,3,9,9,6,4,9,3,6,1,7,5,3,4,5,3,6,5,4,2,2,1,5,1,2,3,1,2,3,-1,2,2,-1,3,1,1,2,1,-1,1,1,1,1,1,-1,1,-1,1,-6,1,-12,1,-77
-19,1,-19,1,-10,1,-4,1,-5,1,-1,1,-1,1,-2,2,1,2,-1,1,-1,2,2,1,3,2,2,5,2,3,3,1,-1,5,4,3,5,5,5,6,1,3,4,5,4,5,9,9,5,9,6,10,5,7,7,10,10,11,5,8,10,15,4,7,12,6,13,11,8,13,10,12,6,16,8,13,11,13,7,12,11,16,13,11,15,15,11,11,11,9,11,10,21,10,10,8,14,14,12,10,8,13,3,8,4,14,8,6,2,3,9,9,6,5,8,3,6,1,7,5,3,4,5,3,6,5,4,2,2,1,5,1,2,3,1,2,3,-1,2,2,-1,3,1,1,2,1,-1,1,1,1,1,1,-1,1,-1,1,-6,1,-12,1,-77
-19,1,-19,1,-10,1,-4,1,-5,1,1,-2,1,-2,2,1,1,1,1,-1,2,2,1,3,1,3,5,2,2,4,1,-1,4,5,3,5,2,8,6,1,3,4,4,5,7,7,9,5,10,5,8,7,7,7,11,9,11,5,9,9,14,5,9,10,11,8,7,12,13,10,9,9,14,10,17,7,14,6,11,12,17,12,15,11,11,15,8,14,10,10,12,19,11,9,10,12,14,12,12,6,10,6,7,5,12,10,8,-1,5,7,5,10,5,8,3,6,2,6,5,3,4,5,5,4,6,3,1,3,1,5,1,2,3,1,2,3,-1,2,2,-1,1,3,2,1,-1,1,1,1,1,1,1,-1,1,-1,1,-5,1,-13,1,-77
