3.1415926,0.000#0.520#0.370#0.390#0.420#0.380#0.400#0.490#0.430#0.440#0.410#0.280#0.290,5.100e+01,-00007980,000007524,1,000000051,000000304,000000000,000000000
-76,1,-15,1,-2,2,-2,1,-1,1,3,-1,3,3,3,1,1,1,1,2,1,6,1,7,3,3,3,3,4,3,3,8,7,5,1,10,7,9,3,9,4,8,8,10,15,9,19,12,9,12,13,13,14,11,10,18,21,21,10,11,16,12,9,21,14,11,16,12,18,13,17,10,13,17,12,14,12,14,13,11,8,6,9,8,4,9,13,9,5,10,4,10,10,2,7,7,7,3,8,6,4,7,5,5,3,8,4,4,6,1,6,1,1,1,1,1,3,3,1,-1,3,2,1,2,-1,3,-2,3,-3,3,1,-1,1,2,-9,1,-9,1,-56
-76,1,-16,1,-1,2,-3,1,4,-1,2,1,3,3,1,1,2,-2,3,3,4,2,8,1,5,4,3,1,5,7,8,1,5,8,9,4,8,6,7,9,7,9,16,12,16,9,12,13,12,9,18,13,8,20,19,14,17,14,13,12,9,20,15,12,15,17,13,12,18,11,12,14,15,11,15,10,17,10,9,11,4,5,7,9,13,10,4,2,12,10,10,5,4,8,6,7,4,4,6,5,7,4,4,4,8,3,7,1,6,1,1,-1,2,1,3,3,1,-1,3,2,1,1,1,1,2,2,1,-2,2,1,1,-1,2,1,-8,1,-10,1,-56
-76,1,-15,1,-2,2,-3,1,4,-1,1,2,3,3,1,1,2,-2,3,4,3,3,7,2,4,6,1,2,4,7,8,3,3,9,8,7,5,6,7,8,8,10,15,11,17,10,11,11,14,11,16,12,9,20,19,17,14,11,16,12,9,20,15,8,19,16,14,9,21,11,12,14,15,10,16,12,15,10,9,11,4,6,6,7,15,9,5,4,10,8,12,4,5,7,7,6,5,4,6,5,7,5,3,6,6,3,7,1,6,1,1,-1,2,1,3,3,1,-1,3,2,1,2,-1,1,2,2,1,-2,1,2,1,-1,2,1,-8,1,-10,1,-56
-76,1,-15,1,-2,2,-3,1,4,-1,1,2,3,3,1,1,2,-2,3,4,3,3,7,2,4,6,1,2,4,7,8,3,3,9,8,7,5,6,7,8,8,9,16,11,17,10,11,11,14,10,17,12,9,20,19,17,14,12,15,13,8,20,15,8,19,16,14,10,20,10,13,14,15,10,16,12,15,10,9,11,4,5,7,8,14,9,5,4,10,9,11,4,5,7,7,7,4,4,6,4,8,5,3,5,7,3,7,1,6,1,1,-1,2,1,3,3,1,-1,3,2,1,2,-1,1,2,2,1,-2,2,1,1,-1,2,1,-8,1,-10,1,-56
-76,1,-15,1,-2,2,-3,1,4,-1,1,2,3,3,1,1,2,-2,3,4,3,3,7,2,4,4,3,2,4,7,8,3,3,9,8,7,5,6,7,8,8,10,15,11,17,11,10,11,14,11,16,12,9,20,19,15,16,13,14,13,8,18,17,10,17,15,15,10,20,11,12,14,15,11,15,12,15,10,9,11,4,5,7,8,14,9,5,3,11,9,11,4,5,7,7,7,4,3,7,4,8,5,3,6,6,4,6,1,6,1,1,-1,2,1,3,3,1,-1,3,2,1,1,1,1,2,2,1,-2,2,1,1,-1,2,1,-8,1,-10,1,-56
-76,1,-15,1,-2,2,-3,1,4,-1,1,2,3,3,1,1,2,-2,3,4,3,3,7,2,4,6,1,2,4,7,8,3,3,9,8,7,5,6,7,8,8,10,15,11,17,10,11,11,14,10,17,12,9,20,19,17,14,12,15,12,9,20,15,8,19,16,14,10,20,11,12,14,15,10,16,12,15,10,9,11,4,6,6,7,15,9,5,4,10,8,12,4,5,7,7,7,4,4,6,4,8,5,3,6,6,3,7,1,6,1,1,-1,2,1,3,3,1,-1,3,2,1,2,-1,1,2,2,1,-2,2,1,1,-1,2,1,-8,1,-10,1,-56
-76,1,-15,1,-2,2,-3,1,4,-1,1,2,3,3,1,1,2,-2,3,4,3,3,7,2,4,5,2,2,4,7,8,3,3,9,8,7,5,6,7,8,8,9,16,11,17,11,10,11,14,10,17,12,9,20,19,16,15,12,15,13,8,20,15,9,18,16,14,10,20,11,12,14,15,10,16,12,15,10,9,11,4,5,7,8,14,9,5,4,10,9,11,4,5,7,7,7,4,4,6,4,8,5,3,6,6,3,7,1,6,1,1,-1,2,1,3,3,1,-1,3,2,1,2,-1,1,2,2,1,-2,2,1,1,-1,2,1,-8,1,-10,1,-56
-76,1,-15,1,-2,2,-3,1,4,-1,2,1,3,3,1,1,2,-2,3,3,4,2,8,1,5,4,3,2,4,7,8,1,5,8,9,4,8,6,7,9,7,10,15,12,16,11,10,12,13,10,17,13,8,20,19,14,17,13,14,12,9,19,16,12,15,17,13,10,20,12,11,14,15,10,16,11,16,10,9,11,4,5,7,9,13,10,4,3,11,9,11,5,4,8,6,7,4,5,5,5,7,5,3,5,7,3,7,1,6,1,1,-1,2,1,3,3,1,-1,3,2,1,1,1,1,2,2,1,-2,2,1,1,-1,2,1,-8,1,-10,1,-56
-76,1,-15,1,-2,2,-3,1,4,-1,1,2,3,3,1,1,2,-2,3,4,3,3,7,2,4,4,3,2,4,7,8,3,3,9,8,7,5,6,7,8,8,10,15,11,17,10,11,12,13,11,16,12,9,20,19,15,16,13,14,13,8,18,17,10,17,16,14,10,20,11,12,15,14,11,15,12,15,10,9,11,4,5,7,7,15,10,4,3,11,9,11,5,4,7,7,7,4,3,7,4,8,5,3,6,6,4,6,1,6,1,1,-1,2,1,3,3,1,-1,3,2,1,1,1,1,2,2,1,-2,2,1,1,-1,2,1,-8,1,-10,1,-56
-76,1,-15,1,-2,2,-3,1,4,-1,1,2,3,3,1,1,2,-2,3,4,3,2,8,2,4,4,3,2,4,7,8,3,3,9,8,7,5,6,7,8,8,10,15,11,17,10,11,12,13,11,16,12,9,21,18,15,16,13,14,12,9,18,17,10,17,16,14,10,20,12,11,15,14,11,15,12,15,10,9,11,4,5,7,8,14,11,3,3,11,9,11,5,4,7,7,7,4,3,7,5,7,5,3,6,6,3,7,1,6,1,1,-1,2,1,3,3,1,-1,3,2,1,1,1,1,2,2,1,-2,2,1,1,-1,2,1,-8,1,-10,1,-56
-76,1,-15,1,-2,2,-3,1,4,-1,1,2,3,3,1,1,2,-2,3,4,3,3,7,2,4,5,2,2,4,7,8,3,3,9,8,7,5,6,7,8,8,10,15,11,17,11,10,11,14,11,16,12,9,20,19,15,16,12,15,13,8,20,15,10,17,16,14,10,20,11,12,14,15,11,15,12,15,10,9,11,4,5,7,8,14,9,5,4,10,9,11,4,5,7,7,7,4,4,6,4,8,5,3,6,6,4,6,1,6,1,1,-1,2,1,3,3,1,-1,3,2,1,2,-1,1,2,2,1,-2,2,1,1,-1,2,1,-8,1,-10,1,-56
-76,1,-15,1,-2,2,-3,1,3,1,1,2,2,4,1,1,2,-2,3,4,3,4,6,3,3,6,1,2,4,8,7,5,1,8,9,8,4,8,5,7,9,10,15,11,17,11,10,11,14,10,17,13,8,20,19,18,13,11,16,12,9,20,15,8,19,14,16,8,22,8,15,15,14,11,15,15,12,10,9,11,4,6,6,8,14,9,5,6,8,7,13,3,6,9,5,3,8,5,5,6,6,5,3,7,5,2,8,2,5,1,1,-1,2,1,3,3,1,-1,3,2,1,2,-1,1,2,2,1,-2,1,2,1,-1,2,1,-8,1,-10,1,-56
-76,1,-15,1,-2,2,-3,1,3,1,1,2,2,4,1,1,2,-2,3,4,3,4,6,3,3,6,1,2,4,8,7,5,1,8,9,8,4,7,6,7,9,10,15,11,17,11,10,11,14,10,17,13,8,21,18,18,13,11,16,12,9,20,15,7,20,14,16,8,22,9,14,14,15,11,15,15,12,10,9,11,4,6,6,8,14,9,5,6,8,7,13,4,5,9,5,3,8,5,5,6,6,5,3,7,5,2,8,2,5,1,1,-1,2,1,3,3,1,-1,3,2,1,2,-1,1,2,2,1,-2,1,2,1,-1,2,1,-8,1,-10,1,-56
