3.1415926,0.000#0.750#0.760#0.810#0.820#0.730#0.740#0.800#0.780#0.690#0.770#0.680#0.700#0.790#0.830#0.860#0.290#0.710,2.000e+00,-00000278,000000330,1,000000002,000000304,000000000,000000000
-66,1,-7,1,-2,1,-1,1,-2,2,1,1,-3,3,2,4,1,1,-1,2,3,4,1,4,3,2,3,7,9,6,9,4,6,6,7,6,6,6,10,11,10,7,13,10,14,9,8,13,9,12,11,9,12,14,9,13,13,13,9,15,10,19,12,13,14,13,15,16,10,15,14,7,15,9,13,12,13,11,10,8,11,12,10,12,11,11,10,5,10,14,5,6,3,6,9,3,5,3,5,5,3,6,9,4,7,1,5,2,4,2,1,1,3,-2,1,2,2,-3,1,4,1,1,-1,1,2,-24,1,-76
-67,1,-7,1,-1,1,1,-3,2,-1,1,1,-2,1,3,3,3,-1,1,1,3,3,2,3,4,3,1,7,6,9,8,8,4,6,6,3,8,6,9,12,11,4,10,18,10,10,10,6,15,6,15,11,9,13,13,8,17,9,14,9,16,11,18,12,11,14,16,16,12,12,15,12,12,9,12,10,15,12,11,12,7,10,11,8,16,8,11,9,9,8,11,5,5,4,10,3,4,4,4,6,5,6,7,6,5,5,2,2,4,2,2,2,1,1,-1,2,1,1,1,-2,2,2,1,1,2,-1,2,-24,1,-76
-67,1,-7,1,-1,1,1,-3,2,-1,1,1,-2,1,3,3,3,-1,1,1,3,2,3,2,5,3,1,7,6,9,8,8,4,6,6,3,8,6,9,12,11,4,10,18,10,10,10,6,15,6,15,11,9,14,12,8,17,8,15,8,17,10,19,12,11,14,16,16,12,12,15,12,12,9,12,10,15,12,11,12,6,11,11,8,16,8,11,10,8,8,11,5,5,4,9,4,3,5,4,6,5,6,7,6,5,5,2,2,4,2,2,2,1,1,-1,2,1,1,1,-2,2,2,1,1,2,-1,2,-24,1,-76
-67,1,-7,1,-1,1,1,-3,1,1,1,1,-2,1,3,2,4,-1,1,1,2,3,3,2,5,3,1,7,6,9,8,9,3,6,6,4,7,6,9,13,10,5,9,17,11,9,11,6,15,6,15,11,9,13,13,8,16,9,15,9,16,9,20,11,11,13,18,15,11,14,15,11,13,9,12,11,14,11,12,12,6,10,12,8,16,7,12,10,8,8,11,5,5,4,8,5,3,5,4,5,6,6,7,7,4,5,2,2,3,3,2,2,1,1,-1,2,1,1,1,-2,3,1,1,1,2,-1,2,-24,1,-76
-67,1,-7,1,-1,1,1,-3,1,1,1,1,-2,1,3,2,4,-1,1,1,2,2,4,2,5,3,1,7,6,9,8,9,3,6,6,4,7,6,9,13,10,5,9,17,11,9,11,6,15,6,15,11,9,13,13,8,16,8,16,9,16,9,20,11,11,13,18,14,12,14,15,11,13,9,12,11,14,11,12,13,5,10,12,8,15,8,12,10,7,9,11,5,5,4,8,5,3,5,4,5,6,6,7,7,4,5,2,2,3,3,2,2,1,1,-1,2,1,1,1,-2,3,1,1,1,2,-1,2,-24,1,-76
-67,1,-7,1,-1,1,1,-3,2,-1,1,1,-2,1,3,3,3,-1,1,1,3,3,2,3,5,2,1,7,6,9,8,8,4,6,6,3,8,6,9,12,11,4,11,18,9,10,10,7,14,7,14,10,10,13,13,8,17,9,14,10,15,12,17,12,11,14,16,16,12,12,15,12,13,9,11,10,15,12,11,12,8,9,11,8,16,9,10,9,9,8,11,5,5,4,10,3,4,4,4,6,5,6,7,6,5,5,2,2,4,1,3,2,1,1,-1,2,1,1,1,-2,2,2,1,1,2,-1,2,-24,1,-76
-67,1,-7,1,-1,1,1,-3,2,-1,1,1,-2,1,3,3,3,-1,1,1,3,3,2,3,5,2,1,7,6,9,8,8,4,6,6,3,8,6,9,12,11,4,10,18,10,10,10,7,14,6,15,11,9,13,13,8,17,9,14,10,15,12,17,12,11,14,16,16,12,12,15,12,12,9,12,10,15,12,11,12,8,9,11,8,16,8,11,9,9,8,11,5,5,4,10,3,4,4,4,6,5,6,7,6,5,5,2,2,4,2,2,2,1,1,-1,2,1,1,1,-2,2,2,1,1,2,-1,2,-24,1,-76
-67,1,-7,1,-1,1,1,-3,1,1,1,1,-2,1,3,2,4,-1,1,1,2,3,3,2,5,3,1,7,6,9,8,8,4,6,6,4,7,6,9,13,10,4,10,17,11,10,10,6,15,6,15,11,9,13,13,8,17,8,15,8,17,9,20,12,10,15,16,15,11,14,15,12,12,9,12,11,14,11,12,12,6,10,12,8,16,7,12,10,8,8,11,5,5,4,8,5,3,5,4,5,6,6,7,7,4,5,2,2,3,3,2,2,1,1,-1,2,1,1,1,-2,3,1,1,1,2,-1,2,-24,1,-76
-67,1,-7,1,-1,1,1,-3,1,1,1,1,-2,1,3,3,3,-1,1,1,3,2,3,2,5,3,1,7,6,9,8,8,4,6,6,3,8,6,9,13,10,4,10,18,10,10,10,6,15,5,16,11,9,14,12,8,17,8,15,8,17,10,19,12,10,15,16,15,12,13,15,12,12,9,12,10,15,11,12,12,6,11,11,8,16,7,12,10,8,9,10,5,5,4,8,5,3,5,4,6,5,6,7,7,4,5,2,2,4,2,2,2,1,1,-1,2,1,1,1,-2,3,1,1,1,2,-1,2,-24,1,-76
-67,1,-7,1,-1,1,1,-3,2,-1,1,1,-2,1,3,3,3,-1,1,1,3,3,2,3,5,2,1,6,7,9,8,7,5,6,6,3,8,6,9,13,10,4,11,18,9,10,10,7,14,7,15,9,10,13,13,8,18,9,13,10,15,13,16,12,11,15,15,16,12,14,14,11,13,8,12,11,14,12,11,11,9,9,11,9,15,10,9,10,8,10,9,5,5,4,10,3,5,3,4,6,5,6,8,5,6,4,2,2,4,1,3,2,1,1,-1,1,2,1,1,-2,3,1,2,-1,1,1,2,-24,1,-76
-67,1,-7,1,-1,1,1,-3,2,-1,1,1,-2,1,3,3,3,-1,1,1,3,2,3,2,5,3,1,7,6,9,8,8,4,6,6,3,8,6,9,12,11,4,10,18,10,10,10,6,15,6,15,11,9,14,12,8,17,8,15,8,17,10,19,12,10,15,16,16,12,12,15,12,12,9,12,10,15,12,11,12,6,11,11,8,16,8,11,10,8,8,11,5,5,4,8,5,3,5,4,6,5,6,7,6,5,5,2,2,4,2,2,2,1,1,-1,2,1,1,1,-2,3,1,1,1,2,-1,2,-24,1,-76
