3.1415926,0.000#0.930#0.890#0.940#0.880#0.870#0.950#0.970#0.110#0.860#0.010#0.100#0.250#0.260,4.500e+01,-00005931,000007749,1,000000045,000000304,000000000,000000000
-41,1,1,-3,1,-3,1,-2,1,-14,1,4,1,1,3,2,1,-1,3,3,2,3,4,-1,7,2,4,-1,1,1,1,5,3,2,3,1,6,8,3,6,8,7,5,6,9,9,6,11,6,10,7,13,11,12,11,8,11,9,6,9,15,8,10,15,15,16,9,12,15,10,11,12,9,13,14,7,17,9,16,14,11,10,19,7,16,6,8,8,8,15,8,14,16,9,6,14,10,12,7,5,7,8,11,4,11,6,5,5,8,5,5,5,1,1,6,2,4,3,7,2,3,4,1,5,3,3,1,1,1,2,1,1,1,3,3,1,-2,1,2,1,-4,1,-2,1,-2,1,-1,1,-13,1,-1,1,-1,1,-74
-41,1,-1,1,-3,1,-3,1,1,-15,4,1,1,1,3,2,-1,1,3,3,2,3,1,3,1,8,-1,4,1,1,4,1,3,3,-1,4,8,6,5,3,9,7,5,5,10,9,11,6,10,6,11,8,11,12,8,11,9,12,8,7,9,14,15,10,16,15,11,10,12,13,14,9,14,8,8,13,8,17,13,17,10,12,8,18,6,16,9,7,14,9,14,8,7,17,14,7,11,11,4,7,9,7,3,12,4,13,5,5,5,8,3,6,2,1,2,6,1,5,1,9,4,3,5,1,2,4,1,1,2,1,2,-1,3,1,1,3,-2,2,1,-1,1,-2,1,-4,1,1,-1,1,-14,1,1,-2,1,-74
-41,1,-1,1,-3,1,-3,1,1,-15,4,1,1,1,3,2,-1,1,3,3,1,4,1,3,1,8,1,3,1,1,4,1,3,3,-1,4,8,6,5,3,9,7,5,5,10,9,10,7,10,6,10,10,9,13,9,10,9,12,8,7,9,14,15,10,18,13,12,9,12,13,14,9,14,8,9,12,9,16,12,18,9,13,9,17,5,17,9,7,13,10,14,8,9,15,14,7,10,12,6,5,9,7,4,11,5,12,5,5,6,7,3,6,1,2,2,6,1,5,1,9,4,3,5,1,2,4,1,1,2,1,1,1,2,2,2,2,-2,2,1,-1,1,-2,1,-4,1,1,-1,1,-14,1,1,-2,1,-74
-41,1,-1,1,-3,1,-3,1,1,-15,4,1,1,1,3,2,-1,1,3,3,2,3,1,3,2,7,-1,4,1,1,4,1,3,3,-1,4,8,6,5,3,10,6,5,5,10,9,11,6,10,6,11,8,11,12,8,11,9,12,9,6,9,14,15,10,16,15,11,10,12,13,14,9,14,8,7,14,8,17,13,17,10,12,8,18,6,16,9,7,15,8,14,8,7,17,14,7,11,11,4,7,9,7,3,12,4,13,5,5,5,8,3,6,2,1,2,6,1,5,1,9,4,3,5,1,2,4,1,1,2,1,2,-1,3,1,1,3,-2,2,1,-1,1,-2,1,-4,1,1,-1,1,-14,1,1,-2,1,-74
-41,1,-1,1,-3,1,-3,1,1,-15,4,1,1,1,3,2,-1,1,3,3,1,4,1,3,1,8,1,3,1,1,4,1,3,3,-1,4,8,6,5,3,9,7,5,5,9,10,10,7,8,8,10,10,9,13,9,10,9,12,9,6,9,14,15,10,18,13,12,9,12,13,14,9,14,8,10,11,9,16,12,18,9,13,9,17,5,17,9,7,13,10,14,8,9,15,14,7,10,12,6,5,9,7,4,11,5,12,6,4,6,7,3,6,1,2,2,6,2,4,1,9,4,3,5,1,2,4,1,1,2,1,1,1,2,2,2,2,-2,2,1,-1,1,-2,1,-4,1,1,-1,1,-14,1,1,-2,1,-74
-41,1,-1,1,-3,1,-3,1,1,-15,4,1,1,1,3,2,-1,1,3,3,1,4,1,3,1,8,1,3,1,1,4,1,3,3,-1,4,7,7,5,3,9,7,5,5,8,11,10,7,8,8,11,9,9,13,9,10,10,11,9,6,10,13,15,10,18,13,12,9,12,13,14,9,14,8,10,11,9,16,12,18,8,14,9,17,5,17,9,7,12,11,14,8,9,15,14,7,10,12,6,5,11,5,4,11,5,12,6,4,6,7,3,6,1,2,2,6,2,4,1,9,4,3,5,1,2,4,1,1,2,1,1,1,2,2,2,2,-2,2,1,-1,1,-2,1,-4,1,1,-1,1,-14,1,1,-2,1,-74
-40,1,-2,1,-3,1,-3,1,1,-15,4,1,1,1,2,3,-1,1,3,3,2,3,1,3,2,7,-1,4,1,1,4,1,3,3,-1,4,8,6,5,3,10,6,5,5,10,9,11,6,10,6,11,8,11,12,8,11,9,12,9,6,9,14,15,10,16,15,11,10,12,13,13,10,14,8,7,14,8,17,13,17,11,11,7,19,6,16,8,8,15,8,14,8,8,16,15,6,11,11,4,7,9,7,3,12,4,13,5,5,5,8,3,6,2,1,2,6,1,5,2,8,4,3,5,1,2,4,1,1,2,1,2,-1,3,1,1,3,-2,2,1,-1,1,-2,1,-4,1,1,-1,1,-14,1,1,-1,1,-75
-40,1,-2,1,-3,1,-3,1,1,-15,4,1,1,1,2,3,-1,1,3,3,2,3,-1,4,2,7,-1,4,1,1,4,1,3,3,-1,4,8,6,5,3,10,6,5,5,10,9,11,6,10,6,12,7,11,12,8,11,10,11,9,6,9,14,15,10,16,15,11,10,11,14,13,10,13,9,7,14,7,18,14,16,11,11,7,19,6,16,8,8,15,8,14,8,8,16,15,6,11,11,4,7,9,7,3,12,5,12,5,5,5,8,3,6,2,1,2,6,2,4,3,7,4,3,5,1,2,4,1,1,2,1,1,1,3,1,1,3,-2,2,1,-1,1,-2,1,-4,1,1,-1,1,-14,1,1,-1,1,-75
-41,1,1,-3,1,-3,1,-1,1,-15,2,3,1,1,3,2,1,-1,3,3,1,4,3,1,7,2,3,1,1,1,3,3,3,2,2,2,5,9,4,5,7,8,5,6,9,9,6,11,9,7,8,12,9,14,11,8,12,8,5,10,12,11,10,15,15,16,11,10,16,9,13,10,10,12,15,6,16,10,16,14,11,10,20,6,15,7,7,9,13,10,5,17,13,12,6,14,11,11,8,4,9,6,10,5,11,6,5,5,8,5,5,5,1,1,4,4,3,4,7,2,2,5,1,5,3,3,1,1,2,1,1,1,2,2,4,-3,1,2,1,-4,1,-3,1,1,-2,1,-13,1,-1,1,-1,1,-74
-41,1,-1,1,-3,1,-3,1,1,-15,4,1,1,1,3,2,-1,1,3,3,1,4,1,3,2,7,1,3,1,1,4,1,3,3,-1,4,7,7,5,3,9,7,5,5,8,11,10,7,8,8,12,8,9,13,9,10,9,12,9,6,10,13,15,10,18,13,12,9,12,13,14,9,14,8,10,11,9,16,12,18,8,14,9,17,6,16,9,7,12,11,14,8,9,15,14,7,10,12,6,5,11,5,4,11,5,12,6,4,7,6,3,6,1,2,2,6,2,4,1,9,4,3,5,1,2,4,1,1,3,-1,1,1,2,2,2,2,-2,2,1,-1,1,-2,1,-4,1,1,-1,1,-14,1,1,-2,1,-74
-41,1,1,-3,1,-3,1,-2,1,-14,1,4,1,1,3,2,1,-1,4,2,1,4,4,-1,7,2,4,-1,1,1,1,5,3,2,3,1,6,8,4,5,8,7,5,6,9,9,6,11,6,10,7,13,10,13,11,8,11,9,6,9,15,8,10,15,15,16,9,12,15,10,13,10,9,13,13,8,17,9,16,14,11,10,19,7,16,6,8,8,9,14,8,14,16,9,6,14,10,12,7,5,7,8,11,4,11,6,5,5,8,5,5,5,1,1,6,2,3,4,7,2,3,4,1,5,3,3,1,1,1,2,1,1,1,3,3,1,-2,1,2,1,-4,1,-2,1,-2,1,-1,1,-13,1,-1,1,-1,1,-74
