3.1415926,0.000#0.770#0.740#0.780#0.730#0.790#0.160#0.800#0.840#0.150#0.170#0.830#0.810#0.820#0.870,3.800e+01,-00006114,000005514,1,000000038,000000306,000000000,000000000
-65,1,-6,1,1,-2,2,-4,1,-1,1,1,3,1,-1,2,-3,2,1,2,-1,1,1,1,1,3,2,2,1,2,6,4,3,1,4,3,5,3,5,5,6,4,1,6,4,4,6,7,5,3,11,7,6,8,7,4,3,10,6,1,11,7,10,11,8,10,1,13,5,9,9,10,9,8,11,11,5,6,7,9,14,19,11,13,12,12,5,13,7,13,14,13,9,6,8,10,8,10,11,13,9,12,7,5,12,7,10,6,9,5,9,4,6,5,18,4,6,5,6,7,7,3,5,5,8,5,5,5,2,3,6,8,3,5,1,5,2,3,3,2,3,3,3,1,4,-1,1,1,3,-1,2,3,-1,2,-1,1,1,2,3,1,1,1,-2,1,1,1,1,-2,1,-6,1,1,-1,1,-6,1,-43
-64,1,-7,1,1,-3,2,-2,1,-1,1,-1,1,3,-1,1,-1,2,-3,3,-1,2,1,1,1,1,1,4,-1,2,7,2,3,4,1,4,5,3,4,4,4,7,2,3,4,6,7,2,7,6,8,6,6,7,5,10,2,5,7,9,7,5,11,6,7,12,3,8,6,12,6,12,13,6,6,12,8,9,8,5,14,8,12,19,8,17,6,11,11,9,11,16,12,10,11,3,7,11,10,11,10,12,7,12,12,5,8,9,8,7,6,7,6,5,15,7,4,7,4,7,7,7,4,4,9,4,2,8,4,3,4,4,5,7,2,4,2,5,2,4,3,2,5,1,3,2,1,-1,3,1,2,-1,2,1,1,1,1,1,2,3,1,1,-1,1,1,-1,1,1,-1,1,-1,1,-7,2,-1,1,-7,1,-42
-64,1,-7,1,1,-3,2,-2,1,-1,1,-1,1,3,-1,1,-1,2,-2,1,2,-1,2,1,1,1,1,1,4,-1,2,7,2,3,4,1,4,5,3,4,4,4,7,2,3,5,5,7,2,8,5,6,8,5,8,5,10,2,5,8,8,7,5,11,6,8,11,4,7,7,11,7,11,13,6,7,11,7,10,8,5,14,8,14,17,8,17,6,11,11,9,11,16,11,11,11,3,7,11,10,11,10,12,7,12,12,5,8,9,9,6,5,9,5,5,12,10,4,7,4,7,7,7,4,4,9,4,3,7,4,3,4,4,5,7,2,4,2,5,2,4,3,2,5,1,3,2,1,-1,3,1,2,-1,2,1,1,1,1,1,2,3,1,1,-1,1,1,-1,1,1,-1,1,-1,1,-7,2,-1,1,-7,1,-42
-64,1,-7,1,1,-3,2,-2,1,-1,1,-1,1,3,-1,1,-1,2,-3,3,-1,2,1,1,1,1,1,4,-1,2,7,2,3,4,1,4,5,3,4,4,4,7,2,3,4,6,7,2,6,7,8,6,6,7,5,10,2,5,7,9,7,5,10,7,7,12,3,8,7,11,6,12,13,6,6,12,8,9,8,5,14,8,12,19,8,17,6,11,11,9,11,16,13,9,11,3,7,11,10,11,10,12,7,12,12,5,8,9,9,6,6,7,6,5,16,6,5,6,4,7,7,7,4,4,9,4,3,7,4,3,4,4,5,7,2,4,2,5,2,4,3,2,5,1,3,2,1,-1,3,1,2,-1,2,1,1,1,1,1,2,3,1,1,-1,1,1,-1,1,1,-1,1,-1,1,-7,2,-1,1,-7,1,-42
-64,1,-7,1,1,-3,2,-2,1,-1,1,-1,1,3,-1,1,-1,2,-2,1,2,-1,2,1,1,1,1,1,4,-1,2,7,2,3,4,1,4,5,3,4,4,4,7,2,3,5,5,7,2,8,5,6,8,5,8,6,9,2,5,8,8,7,5,11,6,8,11,5,6,7,11,7,11,13,6,7,11,7,10,8,5,13,9,14,17,9,16,8,9,10,10,11,16,11,11,11,3,7,11,10,11,10,12,7,12,13,4,9,8,9,6,4,10,5,5,12,10,4,7,4,7,7,7,4,4,9,4,3,7,4,3,4,4,5,7,2,4,2,5,2,4,3,2,5,1,3,2,1,-1,3,1,2,-1,2,1,1,1,1,1,2,3,1,1,-1,1,1,-2,2,-1,1,-1,1,-7,2,-1,1,-7,1,-42
-64,1,-7,1,1,-3,2,-2,1,-1,1,-1,1,3,-1,1,-1,2,-3,3,-1,2,2,-1,1,1,1,4,-1,2,8,1,3,4,1,4,5,3,4,4,4,7,2,3,4,6,7,2,6,7,8,6,6,7,5,10,2,5,7,9,7,5,10,7,8,11,3,8,7,11,6,12,12,7,6,12,8,9,8,5,14,8,12,19,9,16,6,11,11,9,11,16,13,9,10,4,7,11,10,11,10,12,7,12,12,5,8,9,9,6,6,7,6,5,17,5,5,6,4,7,7,7,4,4,10,3,3,7,4,3,4,4,5,7,2,4,2,5,2,4,3,2,5,1,3,2,1,-1,3,1,2,-1,2,1,1,1,1,1,2,3,1,1,-1,1,1,-1,1,1,-1,1,-1,1,-7,2,-1,1,-7,1,-42
-64,1,-8,2,-2,2,-4,1,-1,1,1,3,1,-1,2,-3,2,1,1,1,1,1,1,1,3,2,2,-1,4,5,3,4,1,4,5,3,4,4,5,6,5,-1,5,5,5,5,9,3,3,11,4,9,8,7,4,3,11,5,3,9,7,10,13,6,10,1,12,6,10,8,9,10,8,10,12,5,6,7,11,12,21,9,10,15,10,7,13,7,15,12,12,10,5,9,7,11,9,12,11,11,12,7,6,11,9,8,8,7,6,8,5,5,8,15,4,6,5,6,6,8,3,5,7,6,5,5,4,3,3,6,7,4,5,1,6,1,4,2,3,2,3,3,1,4,1,-1,1,3,-1,2,3,-1,1,1,1,1,3,2,1,1,1,-2,1,-1,2,1,-2,1,-6,1,1,-1,1,-6,1,-43
-64,1,-7,1,1,-3,2,-2,1,-1,1,-1,1,3,-1,1,-1,2,-3,3,-1,2,2,-1,1,1,1,4,-1,2,8,1,3,4,1,4,5,3,4,4,4,7,2,3,4,6,7,2,6,7,8,6,6,7,5,10,2,5,7,9,7,5,10,7,8,11,3,8,7,11,6,12,12,7,6,12,8,9,8,5,14,8,12,19,11,14,6,11,11,9,11,16,13,9,10,4,7,11,10,11,10,12,7,12,12,5,8,9,9,6,6,7,6,5,17,5,5,6,4,7,7,7,4,4,10,3,3,7,4,3,4,4,5,7,2,4,2,5,2,4,3,2,5,1,3,2,1,-1,3,1,2,-1,2,1,1,1,1,1,2,3,1,1,-1,1,1,-1,1,1,-1,1,-1,1,-7,2,-1,1,-7,1,-42
-64,1,-7,1,1,-3,2,-2,1,-1,1,-1,1,3,-1,1,-1,2,-3,3,-1,2,2,-1,1,1,1,4,-1,2,8,1,3,4,2,3,5,3,4,4,5,6,2,3,4,6,7,2,4,9,9,5,6,7,5,10,2,5,8,8,9,3,10,7,8,11,3,8,7,11,8,10,12,7,6,12,5,12,8,5,13,9,12,19,10,15,6,11,11,9,11,16,11,11,10,4,6,12,11,10,10,12,7,12,12,5,8,9,9,6,6,7,7,4,17,5,6,5,5,6,7,7,3,5,10,3,3,7,4,3,4,4,4,8,2,4,2,5,2,4,3,2,5,1,3,2,1,-1,3,1,2,-1,2,1,1,1,1,1,2,3,1,1,-1,1,1,-1,1,1,-1,1,-1,1,-7,2,-1,1,-7,1,-42
-64,1,-8,2,-2,2,-4,1,-1,1,1,3,1,-1,2,-3,2,1,1,1,1,1,1,1,3,2,2,-1,4,5,3,4,1,4,5,3,4,4,5,6,5,-1,5,5,4,6,9,3,3,11,4,9,8,7,3,4,11,5,3,9,7,10,14,5,10,1,12,6,10,8,8,11,8,10,12,5,6,7,10,13,21,9,11,14,10,7,13,7,15,12,12,10,5,9,7,11,9,12,11,11,12,7,6,11,9,8,8,7,6,8,5,5,8,15,4,6,5,6,6,8,3,5,8,5,5,5,4,3,3,6,7,4,5,1,5,2,4,2,3,2,3,3,1,4,1,-1,1,3,-1,2,3,-1,1,1,1,1,3,2,1,1,1,-2,1,-1,2,1,-2,1,-6,1,1,-1,1,-6,1,-43
-64,1,-8,2,-2,2,-4,1,-1,1,1,3,1,-1,1,1,-2,2,1,1,1,1,1,1,1,3,2,2,-1,4,5,3,4,1,4,6,2,4,4,5,6,5,-1,6,4,6,4,9,3,3,11,4,9,8,7,4,3,11,5,3,9,7,10,13,6,10,1,12,6,10,8,9,10,7,11,12,5,6,7,11,12,21,9,10,15,10,7,12,8,15,12,12,10,5,9,6,12,9,12,11,11,12,7,6,11,9,8,8,7,6,8,4,6,7,16,4,6,6,5,6,8,3,5,7,6,5,5,4,3,3,6,7,4,5,1,6,1,4,2,3,2,3,3,1,4,1,-1,1,3,-1,2,3,-1,1,1,1,1,3,2,1,1,1,-2,1,-1,2,1,-2,1,-6,1,1,-1,1,-6,1,-43
-64,1,-7,1,1,-3,2,-2,1,-1,1,-1,1,3,-1,1,-1,2,-3,3,-1,2,2,-1,1,1,1,4,-1,2,8,1,3,4,2,3,5,3,4,4,5,6,2,3,4,6,7,2,4,9,9,5,6,7,5,10,2,5,7,9,9,3,10,7,8,11,3,8,7,11,8,10,12,7,6,12,5,12,8,5,14,8,12,19,10,15,6,11,11,9,11,16,11,11,10,4,6,12,11,10,10,12,7,12,12,5,8,9,9,6,6,7,7,4,17,5,6,5,5,6,7,7,3,5,10,3,3,7,4,3,4,4,5,7,2,4,2,5,2,4,3,2,5,1,3,2,1,-1,3,1,2,-1,2,1,1,1,1,1,2,3,1,1,-1,1,1,-1,1,1,-1,1,-1,1,-7,2,-1,1,-7,1,-42
-64,1,-7,1,1,-3,2,-2,1,-1,1,-1,1,3,-1,1,-1,2,-3,3,-1,2,2,-1,1,1,1,4,-1,2,8,1,3,4,1,4,5,3,4,4,5,6,2,3,4,6,7,2,6,7,8,6,6,7,5,10,2,5,7,9,8,4,10,7,8,11,3,8,7,11,7,11,11,8,6,12,7,10,8,5,14,8,12,19,11,14,6,11,11,9,11,16,13,9,10,4,6,12,10,11,10,12,7,12,12,5,8,9,9,6,6,7,7,4,17,5,6,5,4,7,7,7,4,4,10,3,3,7,4,3,4,4,5,7,2,4,2,5,2,4,3,2,5,1,3,2,1,-1,3,1,2,-1,2,1,1,1,1,1,2,3,1,1,-1,1,1,-1,1,1,-1,1,-1,1,-7,2,-1,1,-7,1,-42
