3.1415926,0.000#0.500#0.490#0.510#0.790#0.800#0.870#0.810#0.750#0.830#0.220#0.820#0.840#0.880,4.700e+01,-00007618,000006764,1,000000047,000000306,000000000,000000000
-76,1,-5,2,1,-2,1,-3,1,1,-2,1,3,1,2,-1,2,1,-1,1,2,-1,1,3,1,-1,1,2,4,1,1,5,-1,2,4,6,4,4,3,2,2,4,2,5,5,5,9,10,5,5,3,3,12,13,11,7,11,12,11,6,14,10,9,12,12,15,12,12,15,7,11,15,14,10,13,12,8,12,14,10,14,10,12,12,11,16,13,10,8,11,12,13,12,15,10,16,12,17,11,6,7,10,15,4,9,9,5,8,4,8,3,8,2,8,3,6,3,6,5,1,7,3,3,1,-1,3,3,2,2,4,3,4,1,2,1,1,-1,1,1,1,1,-2,1,3,1,1,1,1,-4,1,-8,1,-60
-77,1,-4,1,2,-3,1,-2,1,1,-2,3,1,-1,3,-1,2,1,-1,2,1,1,-1,2,2,1,-1,4,2,1,1,3,2,4,2,6,4,2,5,2,2,1,5,4,6,9,5,6,9,4,4,8,7,14,10,11,7,12,11,11,9,4,15,9,15,11,16,13,14,11,7,17,12,9,14,9,11,12,14,14,10,8,14,12,11,14,14,12,7,10,13,15,10,14,11,15,13,13,15,5,8,12,13,1,12,8,5,2,11,6,5,3,7,3,8,2,7,5,6,3,4,4,3,1,-1,2,4,3,1,4,3,-1,5,-1,3,-1,1,1,1,1,1,-2,3,1,1,1,1,1,-4,1,-7,1,-61
-77,1,-4,1,2,-3,1,-2,1,1,-2,3,1,-1,3,-1,2,1,-1,2,1,1,-1,2,2,1,-1,4,2,1,1,3,2,4,2,6,4,2,5,2,2,1,5,4,6,9,5,6,9,3,5,8,7,14,10,11,7,13,10,11,9,4,15,9,15,11,16,13,14,11,7,17,12,9,14,9,11,13,13,12,12,8,14,12,11,14,14,12,7,9,14,15,10,13,12,15,13,13,15,5,8,12,13,1,12,8,5,4,9,6,5,3,7,4,7,2,7,5,6,3,4,4,3,1,-1,2,4,3,1,5,2,-1,5,-1,3,-1,1,1,1,1,1,-2,3,1,1,1,1,1,-4,1,-7,1,-61
-77,1,-4,1,2,-3,1,-2,1,1,-2,3,1,-1,3,-1,2,1,-1,2,1,1,-1,2,2,1,-1,4,2,1,1,3,2,4,2,5,5,2,5,2,2,1,5,4,6,9,5,6,9,4,4,8,7,15,9,11,7,12,11,11,9,4,15,9,15,11,16,13,14,10,8,18,11,9,14,9,11,12,14,15,9,8,14,12,11,13,15,11,8,11,12,15,10,14,11,15,13,13,15,5,8,12,13,2,11,8,5,2,11,6,5,3,7,3,8,2,7,5,6,3,4,4,3,1,-1,2,4,3,1,4,3,-1,5,-1,3,-1,1,1,1,1,1,-2,3,1,1,1,1,1,-4,1,-7,1,-61
-77,1,-4,1,2,-3,1,-2,1,1,-2,2,2,2,1,1,1,-1,1,2,1,1,-1,1,3,1,-1,4,2,1,1,2,3,4,2,6,4,2,5,2,2,1,5,5,5,9,5,5,10,4,4,10,5,10,14,12,6,11,12,14,6,7,12,8,16,14,13,14,13,10,8,14,15,10,13,8,12,12,14,13,11,10,12,10,13,10,18,10,9,9,14,12,13,14,11,15,13,11,17,6,7,14,11,7,6,7,6,2,11,3,8,3,7,3,8,4,5,5,6,5,2,4,3,1,-1,5,1,2,2,5,2,-1,5,-1,3,-1,1,1,1,1,1,-2,3,1,1,1,1,1,-4,1,-7,1,-61
-77,1,-4,1,2,-3,1,-2,1,1,-2,2,2,2,1,1,1,-1,1,2,1,1,-1,1,3,1,-1,4,2,1,1,2,3,4,2,6,4,2,5,2,2,1,5,5,5,9,5,5,10,4,4,10,5,11,13,13,5,11,12,14,6,7,12,8,16,14,13,14,13,10,8,14,15,10,13,9,11,12,14,13,11,10,12,10,13,11,17,10,9,9,14,12,13,14,11,14,14,11,17,6,7,14,11,7,6,7,6,2,11,3,8,3,7,3,8,4,5,5,6,5,2,4,3,1,-1,5,1,2,2,5,2,-1,5,-1,3,-1,1,1,1,1,1,-2,3,1,1,1,1,1,-4,1,-7,1,-61
-77,1,-4,1,2,-3,1,-2,1,1,-2,2,2,2,1,1,1,-1,1,2,1,1,-1,1,3,1,-1,4,2,1,1,-1,5,5,1,6,4,3,4,2,2,1,5,5,5,10,4,5,10,4,4,11,4,11,13,12,6,12,11,14,6,9,10,9,15,12,15,16,11,11,7,12,17,10,13,9,11,14,12,13,11,10,12,12,11,12,16,11,8,9,14,12,13,11,14,15,13,9,19,7,6,13,11,8,6,5,8,5,8,3,8,3,7,3,8,4,5,5,6,5,2,3,4,1,-1,3,3,2,2,3,4,-1,5,-1,3,-1,1,1,1,1,1,-2,3,1,1,1,1,1,-4,1,-7,1,-61
-77,1,-4,1,2,-3,1,-2,1,1,-2,2,2,2,1,1,1,-1,1,2,1,1,-1,1,3,1,-1,4,2,1,1,2,3,4,2,6,4,2,5,2,2,1,5,5,5,9,5,5,10,4,4,11,4,11,13,13,5,11,12,14,6,7,12,7,17,14,13,14,13,10,8,14,15,10,13,9,11,13,13,13,11,10,12,10,13,11,17,10,9,9,14,12,13,14,11,15,13,11,17,6,7,14,11,7,6,7,6,3,10,3,8,3,7,4,7,4,5,5,6,5,2,4,3,1,-1,5,1,2,2,5,2,-1,5,-1,3,-1,1,1,1,1,1,-2,3,1,1,1,1,1,-4,1,-7,1,-61
-77,1,-4,1,2,-3,1,-2,1,1,-2,2,2,2,1,-1,2,-1,1,2,1,1,-1,1,3,1,-1,4,2,1,1,2,3,4,2,6,4,2,5,2,2,1,5,5,5,10,4,5,10,4,4,10,5,13,11,12,6,10,13,14,6,7,12,8,16,15,12,13,14,10,8,14,15,12,11,9,11,12,14,14,10,8,14,12,11,12,16,10,9,9,14,14,11,14,11,14,14,12,16,6,7,13,12,7,6,7,6,2,11,3,8,4,6,3,8,3,6,5,6,5,2,4,3,1,-1,4,2,3,1,5,2,-1,5,-1,3,-1,1,1,1,-1,2,-2,3,1,1,1,1,1,-4,1,-7,1,-61
-77,1,-4,1,2,-3,1,-2,1,1,-2,2,2,2,1,1,1,-1,1,2,1,1,-1,1,3,1,-1,4,2,1,1,1,4,5,1,6,4,4,3,2,2,1,5,5,5,9,5,5,10,4,4,11,4,11,13,11,7,12,11,14,6,7,12,8,16,14,13,16,11,10,8,13,16,10,13,9,11,13,13,13,11,10,12,11,12,11,17,10,9,9,14,12,13,13,12,15,13,10,18,7,6,14,11,7,6,7,6,3,10,3,8,3,7,3,8,4,5,5,6,5,2,4,3,1,-1,4,2,2,2,5,2,-1,5,-1,3,-1,1,1,1,1,1,-2,3,1,1,1,1,1,-4,1,-7,1,-61
