3.1415926,0.000#0.110#0.130#0.120#0.140#0.150#0.200#0.100#0.160#0.170#0.180#0.190#0.210,4.700e+01,-00007878,000006316,1,000000047,000000302,000000000,000000000
-74,1,-6,1,-17,2,-2,2,1,-2,2,1,2,3,-1,3,1,4,1,-2,1,4,2,3,1,1,1,2,2,5,2,6,3,9,6,7,5,3,10,7,11,3,10,9,6,12,7,7,15,8,7,10,7,10,11,8,8,13,12,6,11,13,12,17,13,10,6,11,12,11,8,19,18,15,12,16,15,12,18,12,17,10,13,19,8,19,9,12,8,8,9,12,9,11,7,8,9,6,7,7,6,9,6,7,8,8,10,2,8,5,-1,2,4,4,2,3,6,4,2,2,2,3,-2,2,1,2,-1,2,1,1,-1,1,-2,2,2,1,-22,1,-44
-74,1,-6,1,-17,2,-2,1,2,-2,2,1,2,3,-1,3,2,3,1,-2,1,4,2,3,1,1,1,2,2,6,1,6,3,9,6,6,6,4,9,9,9,4,9,10,5,12,7,11,11,8,7,10,7,12,9,8,8,11,14,7,10,13,12,17,13,9,7,8,15,12,7,18,19,17,10,16,14,16,15,15,14,11,11,21,7,22,6,12,8,8,9,11,10,11,7,8,9,5,8,7,6,11,4,5,10,10,8,2,8,5,-1,3,3,4,2,4,5,4,2,3,1,3,-2,2,2,1,-1,2,2,-2,1,-2,3,1,-1,1,-21,1,-44
-74,1,-6,1,-17,2,-2,1,2,-2,2,1,2,3,-1,3,2,3,1,-2,1,4,2,3,1,1,1,2,2,6,1,6,3,9,6,6,6,4,9,10,8,4,9,10,5,11,8,10,12,8,7,10,7,12,9,8,8,10,15,7,10,12,13,19,11,8,8,8,15,12,7,18,19,17,10,16,14,17,14,16,13,11,11,21,7,21,7,11,9,8,9,11,10,11,7,9,8,5,8,8,5,10,5,5,10,10,8,2,8,4,1,4,2,4,2,4,5,3,3,3,1,3,-2,2,2,1,-1,2,2,-2,1,-2,3,1,-1,1,-21,1,-44
-74,1,-6,1,-17,2,-2,1,2,-2,2,1,2,3,-1,3,2,3,1,-2,1,4,2,3,1,1,1,2,2,6,1,6,3,9,6,6,6,4,9,10,8,4,9,10,5,11,8,10,12,8,7,9,8,12,9,8,8,10,15,7,10,12,13,19,11,8,8,8,15,12,7,18,19,17,10,16,14,17,14,16,13,11,11,21,7,21,7,11,9,8,9,11,10,11,7,9,8,5,8,7,6,11,4,5,10,9,9,2,8,5,-1,3,3,4,2,4,5,4,2,3,1,3,-2,2,2,1,-1,2,2,-2,1,-2,3,1,-1,1,-21,1,-44
-74,1,-6,1,-17,2,-2,1,2,-2,2,1,2,3,-1,3,2,3,1,-2,1,4,2,3,1,1,1,2,2,6,1,6,3,7,8,5,7,4,9,10,8,4,9,10,5,11,8,11,11,8,7,10,7,12,9,8,8,10,15,6,11,11,14,18,12,8,8,8,15,12,7,18,19,18,9,17,13,17,14,16,13,11,11,21,7,21,7,11,9,8,9,11,10,12,6,9,8,4,9,8,5,9,6,5,10,10,8,3,7,4,1,4,2,4,2,4,5,3,3,3,1,3,-2,2,2,1,-1,2,2,-2,1,-2,3,1,-1,1,-21,1,-44
-74,1,-6,1,-17,2,-2,2,1,-2,2,1,2,3,-1,3,2,3,1,-2,1,4,2,2,2,1,1,2,2,6,1,6,3,7,8,5,7,4,9,10,8,4,9,9,6,11,8,11,11,8,7,10,7,12,9,8,8,10,15,6,11,11,14,18,12,8,8,8,15,11,8,18,19,19,8,16,14,17,14,16,13,11,11,21,7,21,7,11,9,8,9,11,10,13,5,9,8,4,9,8,5,9,6,5,10,10,8,3,7,4,1,4,2,4,2,5,4,3,3,3,1,3,-2,2,2,1,-1,2,2,-2,1,-2,3,1,-1,1,-21,1,-44
-74,1,-6,1,-17,2,-2,2,1,-2,2,1,2,3,-1,3,2,3,1,-2,1,4,2,2,2,1,1,2,2,6,1,6,3,7,8,5,7,5,8,10,8,5,8,9,6,11,8,11,11,8,7,10,7,14,7,8,8,10,15,6,11,13,12,17,13,8,8,8,15,11,8,18,19,17,10,17,13,16,15,14,15,11,11,20,8,20,8,12,8,8,9,11,10,12,6,8,9,6,7,8,5,8,7,5,10,11,7,3,7,4,1,3,3,4,2,5,4,3,3,3,1,3,-2,2,2,1,-1,2,2,-2,1,-2,3,1,-1,1,-21,1,-44
-74,1,-6,1,-17,2,-2,1,2,-2,2,1,2,3,-1,3,2,3,1,-2,1,4,2,3,1,1,1,2,2,6,1,6,3,9,6,6,6,4,9,9,9,4,9,9,6,12,7,10,12,8,7,10,7,11,10,8,8,12,13,7,10,13,12,17,13,9,7,8,15,12,7,18,19,16,11,16,14,15,16,15,14,10,12,21,7,21,7,12,8,8,9,11,10,11,7,8,9,5,8,7,6,11,4,5,10,10,8,2,8,5,-1,2,4,3,3,4,5,4,2,3,1,3,-2,2,2,1,-1,2,2,-2,1,-2,3,1,-1,1,-21,1,-44
-74,1,-6,1,-17,2,-2,2,1,-2,2,1,2,3,-1,3,2,3,1,-2,1,4,2,2,2,1,1,2,2,6,1,6,3,7,8,5,7,4,9,10,8,4,9,9,6,11,8,11,11,8,7,10,7,12,9,8,8,10,15,6,11,11,14,18,12,8,8,8,15,11,8,18,19,18,9,17,13,17,14,15,14,11,11,20,8,21,7,11,9,8,9,11,10,13,5,9,8,4,9,8,5,9,6,5,10,10,8,3,7,4,1,3,3,4,2,5,4,3,3,3,1,3,-2,2,2,1,-1,2,2,-2,1,-2,3,1,-1,1,-21,1,-44
-74,1,-6,1,-17,2,-2,2,1,-2,2,1,2,3,-1,3,2,3,1,-2,1,4,2,2,2,1,1,2,2,6,1,6,3,7,8,5,7,4,9,10,8,4,9,9,6,11,8,11,11,8,7,10,7,12,9,8,8,10,15,6,11,12,13,18,12,8,8,8,15,11,8,18,19,18,9,17,13,17,14,15,14,11,11,20,8,20,8,11,9,8,9,11,10,13,5,8,9,4,9,8,5,9,6,5,10,11,7,3,7,4,1,3,3,4,2,5,4,3,3,3,1,3,-2,2,2,1,-1,2,2,-2,1,-2,3,1,-1,1,-21,1,-44
