3.1415926,0.000#0.820#0.410#0.850#0.400#0.900#0.500#0.380#0.390#0.490#0.530#0.840#0.910#0.430#0.440#0.470,4.500e+01,-00006885,000006885,1,000000045,000000306,000000000,000000000
-68,1,-7,1,-3,4,-3,2,2,2,1,2,1,1,-1,1,1,-3,1,1,2,-1,2,1,2,1,2,2,2,6,1,5,4,3,3,5,5,4,5,7,4,9,10,9,5,8,10,8,11,11,11,6,12,4,8,13,10,14,12,15,8,10,18,11,16,11,10,10,11,12,10,18,11,10,18,9,11,6,10,19,9,10,13,15,6,8,9,6,15,10,14,10,7,13,10,5,8,7,12,3,7,3,8,4,6,7,4,4,7,4,6,4,3,6,4,1,4,7,1,1,6,5,2,1,5,1,1,1,2,-1,5,3,1,1,1,3,-3,2,1,-1,1,-1,1,-1,1,-3,1,-2,1,-2,1,-7,1,-62
-69,1,-7,1,-3,4,-2,2,2,1,2,1,2,-1,1,1,1,-2,1,-1,2,1,2,-1,2,1,1,2,1,3,2,5,3,6,3,3,4,6,3,6,4,7,10,9,6,8,10,8,15,4,10,12,7,10,9,4,15,8,12,14,12,11,15,13,18,8,9,12,12,10,11,11,12,17,18,10,13,7,8,8,12,16,15,8,9,12,7,10,12,9,15,9,7,10,13,10,7,6,10,9,9,1,7,4,6,4,7,4,6,4,8,3,4,3,4,6,4,1,1,7,5,2,1,6,6,-1,1,1,2,1,3,2,3,1,-1,2,2,1,-2,1,2,1,-1,1,-1,1,-3,1,-4,1,1,-7,1,-63
-69,1,-7,1,-2,2,2,-2,1,3,3,-1,1,2,1,-2,2,-2,1,-1,2,1,-1,2,2,1,1,2,2,2,3,4,5,4,3,3,3,7,3,6,7,4,13,6,7,7,10,8,15,4,8,14,8,10,6,6,14,9,14,12,14,9,12,16,13,13,9,13,11,10,11,11,19,10,15,13,13,7,5,11,19,9,16,7,13,8,10,7,11,10,11,13,9,8,15,8,7,6,8,11,7,3,5,6,2,8,5,6,3,8,4,6,3,4,5,5,3,2,4,4,3,4,4,3,5,1,-1,2,1,2,2,3,3,1,1,1,3,-3,3,-1,1,-1,1,-2,1,-3,1,-2,1,-1,1,-7,1,-63
-69,1,-7,1,-3,4,-2,2,2,1,2,1,2,-1,1,1,1,-2,1,-1,2,1,2,-1,2,1,1,2,1,2,2,6,3,6,4,2,4,6,3,5,5,7,9,10,5,9,11,7,15,4,9,13,7,10,10,3,14,9,13,13,12,11,15,13,17,9,10,11,13,9,11,11,13,16,18,10,13,7,8,8,11,17,13,10,8,13,7,10,13,8,14,10,7,10,13,10,7,6,10,9,9,1,7,4,6,4,7,4,5,5,8,3,4,3,4,6,4,1,1,7,5,2,1,6,6,-1,1,1,2,1,4,1,2,2,-1,2,2,1,-2,1,2,1,-1,1,-1,1,-3,1,-4,1,1,-7,1,-63
-69,1,-7,1,-2,2,2,-2,1,3,3,-1,1,2,1,-2,2,-2,1,-1,2,1,-1,2,2,1,1,2,2,2,3,4,5,4,3,3,3,7,3,6,7,4,13,6,6,8,10,8,15,4,8,14,8,10,6,6,14,9,14,12,15,8,12,16,12,14,8,14,11,10,11,11,19,10,15,13,13,7,5,11,19,9,15,8,13,8,10,7,10,11,11,13,10,7,15,8,7,6,7,12,7,3,5,6,2,8,5,6,5,6,4,6,3,4,5,5,3,2,4,4,3,4,4,3,5,1,-1,2,1,2,2,3,3,1,1,1,3,-3,3,-1,1,-1,1,-2,1,-3,1,-2,1,-1,1,-7,1,-63
-69,1,-7,1,-3,4,-2,2,2,1,2,1,2,-1,1,1,1,-2,1,-1,2,1,2,-1,2,1,1,2,1,2,2,6,3,6,3,3,4,6,3,5,5,7,9,10,5,9,12,6,14,5,10,12,8,9,10,3,12,11,14,12,10,13,15,13,16,10,10,11,13,9,10,12,12,17,18,10,12,8,11,5,10,18,14,9,7,14,7,10,13,8,15,9,7,10,12,11,7,6,12,7,9,1,8,3,6,4,5,6,6,4,8,3,4,3,4,6,4,1,1,7,5,2,1,6,6,-1,1,1,2,1,4,1,2,2,1,1,2,1,-2,1,2,1,-1,1,-1,1,-3,1,-4,1,1,-7,1,-63
-69,1,-7,1,-2,1,3,-2,2,2,3,-1,2,1,1,-2,2,-2,1,-1,1,2,-1,2,2,1,1,2,2,2,3,4,5,4,4,2,3,7,3,6,8,3,12,7,7,7,9,9,15,4,9,13,8,10,6,6,16,7,12,14,13,10,12,16,13,13,8,14,10,11,12,10,18,11,14,14,12,8,5,11,18,10,15,8,12,9,8,9,11,10,12,12,9,8,16,7,7,6,8,11,7,3,6,5,3,7,5,6,4,7,4,6,3,4,7,3,4,1,3,5,3,4,2,5,5,1,1,1,2,1,2,3,3,1,-1,2,3,-3,3,-1,1,-1,1,-2,1,-3,1,-2,1,-1,1,-7,1,-63
-69,1,-7,1,-2,2,2,-2,1,3,3,-1,1,2,1,-2,2,-2,1,-1,1,2,-1,2,2,1,1,2,1,3,3,4,5,4,3,3,4,6,3,6,7,4,12,7,5,9,11,7,15,4,7,15,8,10,6,6,14,9,14,12,15,8,12,16,13,13,8,14,11,10,10,12,20,9,15,13,13,7,6,10,19,9,15,8,14,7,10,7,9,12,10,14,11,6,15,8,7,6,7,12,7,3,5,6,2,8,5,6,5,6,4,6,3,4,5,5,3,2,4,4,2,5,4,3,4,2,1,1,1,2,2,3,3,1,1,1,3,-3,3,-1,1,-1,1,-2,1,-3,1,-2,1,-1,1,-7,1,-63
-69,1,-7,1,-2,2,2,-2,1,3,3,-1,1,2,1,-2,2,-2,1,-1,1,2,-1,2,2,1,1,2,1,3,3,4,5,4,3,3,4,6,3,6,7,4,12,7,5,9,11,7,15,4,8,14,8,10,6,6,14,9,14,12,15,8,12,16,12,14,8,14,11,10,11,11,19,10,15,13,13,7,5,11,19,9,15,8,14,7,10,7,9,12,11,13,11,6,15,8,7,6,7,12,7,3,5,6,2,8,5,6,5,6,4,6,3,4,5,5,3,2,4,4,2,5,4,3,5,1,-1,2,1,2,2,3,3,1,1,1,3,-3,3,-1,1,-1,1,-2,1,-3,1,-2,1,-1,1,-7,1,-63
-69,1,-7,1,-2,1,3,-2,2,2,3,-1,2,1,1,-2,2,-2,1,-1,1,2,-1,2,2,1,1,2,2,2,3,4,5,4,4,2,3,7,3,6,7,4,13,6,7,7,9,9,15,4,8,14,8,10,6,6,16,7,12,14,13,10,12,16,13,13,8,14,10,11,11,11,18,11,14,14,12,8,5,11,18,10,15,8,12,9,8,9,11,10,13,11,9,8,15,8,8,5,8,11,7,3,6,5,3,7,5,6,4,7,4,6,2,5,7,3,4,1,3,5,3,4,2,5,5,1,1,1,2,1,2,3,3,1,1,1,3,-3,3,-1,1,-1,1,-2,1,-3,1,-2,1,-1,1,-7,1,-63
-69,1,-7,1,-3,4,-2,2,2,3,-1,2,1,-1,1,-1,2,-2,1,-1,1,2,1,1,2,1,1,2,2,2,3,4,5,4,4,2,3,7,3,6,8,3,12,7,7,7,9,9,16,3,9,13,6,12,6,6,16,7,12,14,13,10,12,16,14,12,7,14,10,12,12,10,18,11,16,12,12,8,5,11,17,11,15,8,13,8,8,9,11,10,12,12,9,8,16,7,6,7,8,11,7,3,6,5,3,7,6,5,4,7,5,5,3,4,5,5,4,1,3,5,3,4,2,5,5,1,1,1,2,1,2,3,3,1,-1,2,3,-3,3,-1,1,-1,1,-2,1,-3,1,-2,1,-1,1,-7,1,-63
-69,1,-7,1,-3,4,-2,2,2,1,2,1,2,-1,1,1,1,-2,1,-1,2,1,2,-1,2,1,1,2,1,3,2,5,3,6,3,3,4,6,3,6,4,7,10,9,6,8,11,7,15,4,9,13,7,10,10,3,14,9,12,14,12,11,15,13,17,9,10,11,13,9,11,11,12,17,18,10,13,7,8,8,11,17,13,10,8,13,7,10,12,9,14,10,7,10,13,10,7,6,10,9,9,1,7,4,6,4,7,4,5,5,8,3,4,3,4,6,4,1,1,7,5,2,1,6,6,-1,1,1,2,1,4,1,2,2,-1,2,2,1,-2,1,2,1,-1,1,-1,1,-3,1,-4,1,1,-7,1,-63
-69,1,-7,1,-3,4,-2,2,2,1,2,1,2,-1,1,1,1,-2,1,-1,2,1,2,-1,2,1,1,2,1,2,2,6,3,6,3,3,4,6,3,5,5,7,9,10,5,9,11,7,14,5,10,12,8,9,10,3,12,11,12,14,10,13,16,12,15,11,10,11,13,9,11,11,12,17,18,10,13,7,11,5,10,18,14,9,7,14,7,10,13,8,15,9,7,10,12,11,7,6,12,7,8,2,9,2,6,4,5,6,6,4,8,3,4,3,4,6,4,1,1,7,5,2,1,6,6,-1,1,1,2,1,4,1,1,3,1,1,2,1,-2,1,2,1,-1,1,-1,1,-3,1,-4,1,1,-7,1,-63
-69,1,-7,1,-2,2,2,-2,1,3,3,-1,1,2,1,-2,2,-2,1,-1,1,2,-1,2,2,1,1,2,2,2,3,4,5,4,4,2,3,7,3,6,7,4,13,6,7,7,10,8,14,5,8,14,8,10,6,6,14,9,12,14,13,10,11,17,13,13,8,14,11,10,11,11,19,10,15,13,13,7,5,11,19,9,16,7,13,8,10,7,12,9,12,12,9,8,15,8,7,6,8,11,7,3,6,5,2,8,5,6,3,8,4,6,2,5,5,5,3,2,3,5,3,4,3,4,5,1,-1,2,2,1,2,3,3,1,1,1,3,-3,3,-1,1,-1,1,-2,1,-3,1,-2,1,-1,1,-7,1,-63
