3.1415926,0.000#0.500#0.530#0.520#0.190#0.310#0.220#0.980#0.320#0.170#0.180#0.200,3.500e+01,-00005248,000005322,1,000000035,000000302,000000000,000000000
-35,1,-17,1,-6,1,-3,1,-1,2,-2,1,-1,1,-1,3,2,-1,2,2,3,2,-1,3,3,2,1,3,4,1,3,2,-1,5,4,1,4,3,4,2,2,3,6,7,7,3,5,2,4,8,5,6,4,7,3,3,9,7,2,9,3,9,3,6,9,7,3,11,6,4,7,15,6,11,12,9,4,14,10,14,10,8,7,9,15,12,8,10,9,11,12,9,10,7,14,8,6,9,8,10,9,10,8,8,13,12,9,9,5,6,15,10,2,7,13,8,4,4,7,6,9,13,3,3,11,5,6,8,7,7,5,2,1,2,4,4,6,4,5,1,2,5,3,2,6,1,4,4,2,4,3,2,4,1,2,2,2,3,4,3,1,2,-1,1,1,1,2,-1,1,1,2,-1,1,-1,3,-2,2,4,-2,1,-1,1,1,1,-1,2,1,1,3,-1,1,-3,1,-10,1,-36
-34,1,-17,1,-8,1,-3,1,1,1,-1,1,-1,1,2,1,2,-2,4,2,3,2,1,4,1,1,3,1,4,3,2,2,3,2,3,4,3,3,3,4,1,8,5,6,4,2,5,4,8,3,8,6,5,2,4,8,8,6,5,8,4,1,8,6,10,5,9,7,3,13,9,11,6,10,10,10,8,11,14,7,11,4,12,13,13,11,8,7,13,12,9,10,7,10,12,9,6,6,12,7,12,8,8,9,16,11,7,6,5,14,10,5,5,13,8,2,6,4,8,7,16,3,3,9,7,9,5,7,7,5,2,-1,3,6,2,6,4,1,5,6,1,1,4,4,3,4,4,2,4,2,3,1,4,1,3,2,3,3,4,1,2,1,-2,2,2,-2,2,2,-2,1,-1,3,2,-1,3,1,1,-2,1,-1,2,1,1,2,-1,1,2,-1,1,-2,1,-9,1,-37
-34,1,-17,1,-8,1,-3,1,1,1,-1,1,-1,1,2,1,2,-2,4,2,3,2,1,4,1,1,2,2,4,3,2,2,3,2,3,4,3,3,3,4,1,8,5,6,4,3,4,4,8,3,8,7,4,2,4,8,8,6,5,9,3,1,8,6,10,5,9,7,3,13,9,11,6,10,10,10,8,12,13,6,12,4,12,12,14,11,8,7,13,11,10,10,7,10,12,9,6,5,13,7,12,8,8,9,16,10,8,7,4,14,10,6,4,13,8,3,5,5,7,7,16,3,3,9,7,8,6,7,7,5,2,-1,3,6,2,5,5,1,5,6,1,1,4,4,3,4,4,2,4,2,3,1,4,1,3,2,3,3,4,1,2,1,-2,2,2,-2,2,1,1,-1,1,-1,3,2,-1,3,1,1,-2,1,-1,2,1,1,2,-1,1,2,-1,1,-2,1,-9,1,-37
-34,1,-17,1,-8,1,-3,1,1,1,-1,1,-1,1,2,1,2,-2,4,2,3,2,1,4,1,1,3,1,4,3,2,2,3,2,3,4,3,3,3,4,1,8,5,6,4,3,4,4,8,3,8,7,4,2,4,8,8,6,5,8,4,1,8,6,10,5,9,7,3,13,9,11,6,10,10,10,8,11,14,6,12,4,12,13,13,11,8,7,13,11,10,10,7,10,12,9,6,5,13,7,12,8,8,9,16,11,7,7,4,14,10,6,4,13,8,3,5,5,7,7,16,3,3,9,7,8,6,7,7,5,2,-1,3,6,2,6,4,1,5,6,1,1,4,4,3,4,4,2,4,2,3,1,4,1,3,2,3,3,4,1,2,1,-2,2,2,-2,2,2,-2,1,-1,3,2,-1,3,1,1,-2,1,-1,2,1,1,2,-1,1,2,-1,1,-2,1,-9,1,-37
-35,1,-16,1,-7,1,-3,1,-1,2,-2,1,-1,1,-1,3,2,-1,1,3,3,2,-1,3,4,1,1,3,1,4,3,2,1,4,2,3,4,3,3,3,3,2,7,6,6,4,4,3,5,7,5,6,6,5,2,4,8,8,3,8,3,9,3,6,6,10,4,10,7,3,9,13,7,10,13,8,5,12,10,15,8,10,5,11,13,14,9,9,10,10,15,6,11,6,14,8,7,8,7,11,8,11,7,9,10,15,9,9,8,3,16,9,3,6,13,8,4,4,5,8,7,15,2,4,12,4,7,7,8,6,4,3,1,2,4,4,8,2,3,3,3,4,3,2,6,1,5,3,2,4,3,2,3,2,2,2,2,3,2,5,1,2,-1,1,1,1,2,-1,1,1,2,-2,1,1,2,2,-1,4,-1,1,-2,1,1,1,-1,2,1,1,1,2,1,-3,1,-9,1,-37
-34,1,-17,1,-8,1,-3,1,1,1,-1,1,-1,1,1,2,2,-1,1,3,2,3,1,2,4,1,2,2,1,4,3,2,1,4,3,2,4,3,3,3,3,2,6,7,5,5,4,3,5,7,3,8,7,4,2,4,9,7,3,8,5,7,3,6,6,10,3,11,7,3,9,13,8,9,11,9,6,12,10,15,7,11,3,13,14,12,9,10,10,10,14,7,13,4,12,10,7,8,6,12,9,10,7,9,10,15,10,8,8,3,14,10,4,6,14,7,2,6,6,7,5,17,2,4,14,2,8,6,9,5,4,3,1,2,4,4,8,2,4,2,4,3,3,2,6,1,4,4,3,3,3,2,2,3,2,2,1,4,3,4,1,2,-1,1,1,1,2,-1,1,1,2,-2,1,1,2,2,-1,4,-1,1,-2,1,-1,2,-1,2,2,-1,1,2,1,-3,1,-9,1,-37
-35,1,-16,1,-7,1,-3,1,-1,2,-2,1,-1,1,-1,3,2,-1,1,3,3,2,-1,3,4,1,1,3,1,4,3,2,1,4,2,3,4,3,3,3,3,2,6,7,6,4,4,3,5,7,5,6,6,5,2,4,7,9,3,8,5,7,3,6,7,9,4,10,7,3,9,13,7,10,13,7,6,12,9,16,8,10,5,11,13,14,9,9,10,10,15,6,11,6,13,9,7,8,7,11,8,11,6,10,10,15,9,9,8,3,15,10,3,6,13,8,4,4,6,7,7,15,2,4,12,4,7,7,9,5,4,3,1,2,4,4,8,2,3,3,3,4,3,2,6,1,5,3,2,4,3,2,3,2,2,2,2,3,2,5,1,2,-1,1,1,1,2,-1,1,1,2,-2,1,1,2,2,-1,4,-1,1,-2,1,1,1,-1,2,2,-1,1,2,1,-3,1,-9,1,-37
-34,1,-17,1,-8,1,-3,1,-1,2,1,-1,1,-1,3,-2,2,2,2,2,3,3,-1,2,3,2,1,2,4,2,3,5,-1,2,3,2,5,5,1,3,2,7,6,4,6,2,5,8,4,6,5,7,4,3,3,7,9,9,2,8,3,6,4,7,9,10,3,5,6,14,7,12,6,8,12,14,4,15,10,7,11,9,7,10,15,12,8,10,9,10,12,7,10,8,14,9,6,9,8,11,9,8,8,11,14,9,9,7,4,9,15,8,2,7,14,5,3,5,7,13,10,3,3,5,11,8,6,7,7,2,5,2,1,4,4,4,6,1,5,5,2,2,3,-1,7,4,4,4,2,2,3,1,4,2,2,3,2,4,3,2,1,1,-1,1,1,-1,2,1,1,-1,2,-1,1,-1,3,2,-2,4,1,-1,1,-1,1,1,2,-1,1,1,-1,3,-1,1,-3,1,-8,1,-37
-34,1,-17,1,-8,1,-3,1,1,1,-1,1,-1,1,1,2,2,-1,1,3,2,3,1,2,4,1,2,2,1,4,3,2,1,4,3,2,4,3,3,3,3,2,6,7,5,5,4,3,5,7,3,8,7,4,2,4,9,7,3,8,5,7,3,6,6,10,4,10,7,3,10,12,8,9,11,9,7,11,10,15,7,11,3,13,14,12,9,10,10,10,12,9,12,5,12,10,7,8,6,12,9,10,7,9,10,15,10,8,8,3,15,9,4,6,14,7,2,6,6,7,6,16,2,4,14,2,8,6,9,5,4,3,1,2,4,4,8,2,4,2,4,3,3,2,5,2,4,4,3,3,3,2,2,3,2,2,1,4,4,3,1,2,-1,1,1,1,2,-1,1,1,2,-2,1,1,2,2,-1,4,-1,1,-2,1,-1,2,1,1,2,-1,1,2,1,-3,1,-9,1,-37
-35,1,-16,1,-7,1,-3,1,-1,2,-2,1,-1,1,-1,3,2,-1,2,2,3,2,-1,3,4,1,1,3,1,4,3,2,1,4,2,3,4,3,3,3,3,2,6,7,6,4,4,3,5,7,5,6,6,5,3,3,8,8,3,8,3,9,3,6,6,10,4,10,8,2,10,12,7,10,13,8,6,11,10,15,8,10,5,11,13,14,10,8,10,10,15,6,10,7,14,8,7,8,8,10,8,11,7,9,10,15,9,9,8,3,16,9,3,6,14,7,4,4,5,8,7,15,2,4,12,4,7,7,7,7,4,3,1,2,4,4,8,2,3,3,3,4,3,2,6,1,5,3,2,4,3,2,3,2,2,2,2,3,2,5,-1,3,-1,1,1,1,2,-1,1,1,2,-2,1,1,2,2,-1,4,-1,1,-2,1,1,1,-1,2,1,1,1,2,1,-3,1,-9,1,-37
