3.1415926,0.000#0.320#0.330#0.340#0.380#0.030#0.250#0.310#0.200#0.350#0.020,3.600e+01,-00005576,000005440,1,000000036,000000306,000000000,000000000
-35,1,-9,1,-8,1,-5,1,1,-4,1,-4,1,1,2,-3,2,1,2,3,-1,1,-1,2,1,1,-1,1,-1,3,-3,3,4,4,5,2,2,2,4,4,3,1,2,3,5,2,8,3,3,3,2,9,3,10,3,5,4,5,7,7,11,4,5,10,9,5,15,9,6,9,13,12,7,8,13,6,10,8,10,10,5,9,12,9,14,8,10,8,11,10,8,9,15,10,11,9,13,12,10,14,10,9,14,11,8,13,11,10,9,9,7,10,6,10,7,9,7,6,7,8,4,8,5,8,7,4,1,5,5,8,5,2,3,5,4,5,4,3,7,3,3,7,2,2,6,4,2,4,2,3,1,3,3,3,2,-1,3,1,1,3,2,1,3,-1,1,2,2,2,1,-1,1,1,1,-1,2,1,-1,1,-1,1,-2,1,-2,1,-3,1,-4,1,-15,1,-32
-35,1,-9,1,-8,1,-6,2,-5,1,-3,1,2,1,-2,2,-1,2,1,2,1,1,-1,1,2,-1,1,1,-1,2,1,-2,4,3,3,6,1,3,1,4,4,4,1,2,2,6,5,5,3,3,3,2,8,4,6,7,3,6,9,3,9,9,5,4,7,12,7,13,6,9,11,11,8,11,10,11,8,8,9,9,9,6,7,14,8,13,12,8,9,10,6,12,13,11,7,14,10,12,11,11,14,10,11,12,10,9,8,16,11,8,7,9,7,9,8,9,9,7,6,7,8,4,4,9,9,6,5,-1,6,4,7,5,3,3,6,3,5,4,5,5,3,3,5,4,5,3,4,2,3,3,3,1,2,4,5,-1,1,2,-1,1,4,2,3,1,-1,1,1,3,1,2,-1,1,1,1,-1,2,1,-1,1,-1,1,-1,1,-3,1,-3,1,-4,1,-15,1,-32
-35,1,-9,1,-8,1,-6,2,-5,1,-3,1,2,1,-2,2,-1,3,-1,2,1,1,-1,1,2,-1,1,1,-1,2,1,-2,5,2,3,6,1,3,1,4,4,4,1,2,2,6,5,5,3,3,3,2,8,4,6,7,3,6,9,3,9,9,4,5,7,12,7,13,7,8,11,11,9,10,10,11,8,8,9,9,9,6,8,13,8,13,12,8,9,10,6,12,13,11,7,14,10,12,11,11,13,11,11,12,10,9,8,16,10,9,7,9,6,10,8,9,9,7,6,7,8,4,4,9,9,6,5,-1,6,4,7,5,3,3,6,3,5,4,5,5,3,3,5,4,5,3,4,2,3,3,3,1,2,4,5,-1,1,2,-1,1,4,2,3,1,-1,1,1,3,1,2,-1,1,1,1,-1,2,1,-1,1,-1,1,-1,1,-3,1,-3,1,-4,1,-15,1,-32
-35,1,-9,1,-8,1,-6,2,-5,1,-3,1,2,1,-2,2,-1,3,-1,2,1,1,-1,1,2,-1,1,1,-1,2,1,-2,5,2,3,6,1,3,1,4,4,4,1,2,2,6,5,5,3,3,3,2,8,4,6,7,3,6,9,3,9,9,4,5,7,12,7,13,7,8,11,11,9,10,10,11,8,8,9,9,9,6,8,13,8,13,12,8,9,10,6,12,13,11,6,15,10,12,11,11,13,11,12,11,9,10,8,16,10,9,8,8,5,11,8,9,9,7,6,7,9,3,4,9,9,6,5,-1,6,4,7,5,3,3,6,3,5,4,5,5,3,3,5,4,5,3,4,2,3,3,3,1,2,4,5,-1,1,2,-1,1,4,2,3,1,-1,1,1,3,1,2,-1,1,1,1,-1,2,1,-1,1,-1,1,-1,1,-3,1,-3,1,-4,1,-15,1,-32
-35,1,-9,1,-8,1,-6,2,-5,1,-3,1,2,1,-2,2,-1,3,-1,2,1,1,-1,1,2,-1,1,1,-1,2,1,-2,5,2,2,7,1,3,1,4,4,4,1,2,2,6,6,4,3,3,3,2,8,4,5,8,3,6,8,4,10,8,4,5,8,11,6,14,7,8,12,10,9,10,10,11,10,6,8,10,8,7,8,13,9,12,12,8,9,10,6,12,13,11,7,14,9,13,11,11,13,11,13,10,7,12,8,16,10,9,8,8,4,12,8,9,9,7,6,7,9,3,4,9,10,5,5,-1,6,4,7,5,2,4,6,3,6,3,7,3,3,3,4,5,6,2,4,2,3,3,3,1,2,4,4,1,1,2,-1,1,3,3,3,1,-1,1,1,3,1,2,-1,1,1,1,-1,2,1,-1,1,-1,1,-1,1,-3,1,-3,1,-4,1,-15,1,-32
-35,1,-9,1,-8,1,-5,1,1,-4,1,-4,1,1,2,-3,2,1,2,3,-1,1,-1,2,1,1,-1,1,-1,3,-3,3,4,3,6,1,3,1,5,5,2,1,2,3,5,2,8,3,3,3,2,9,3,10,3,5,4,4,8,7,11,4,5,10,9,5,15,8,7,10,12,12,7,8,13,7,9,8,10,10,5,9,12,6,17,8,10,8,11,9,9,9,15,10,11,8,14,13,9,13,11,8,15,11,8,13,11,10,9,8,8,10,6,9,8,9,7,6,7,8,4,7,6,9,6,4,1,5,5,8,5,3,2,5,4,5,4,4,6,3,3,7,2,2,6,4,2,3,3,3,1,3,3,3,2,-1,3,1,1,3,2,2,2,-1,1,2,2,2,1,-1,1,1,1,-1,2,1,-1,1,-1,1,-2,1,-2,1,-3,1,-4,1,-15,1,-32
-35,1,-9,1,-8,1,-6,2,-5,1,-3,1,2,1,-2,1,1,2,1,2,1,1,-1,2,1,-1,1,1,-1,2,1,-2,4,3,3,6,1,3,1,4,5,3,1,2,2,6,3,7,3,3,3,2,8,4,9,4,3,6,5,7,9,9,5,4,8,11,8,12,7,8,9,13,9,10,9,12,8,8,10,8,11,4,6,15,7,15,11,8,9,10,6,12,12,12,7,14,9,13,13,9,16,8,10,13,11,8,9,15,10,9,7,9,8,8,7,10,9,7,7,6,8,4,4,9,10,5,5,-1,6,4,7,5,4,2,5,4,5,4,5,5,3,3,6,3,5,3,4,2,3,3,3,1,3,3,3,2,1,2,-1,2,3,2,3,1,-1,1,1,3,1,2,-1,1,1,1,-1,2,1,-1,1,-1,1,-1,1,-3,1,-3,1,-4,1,-15,1,-32
-35,1,-9,1,-8,1,-6,2,-5,1,-3,1,2,1,-2,2,-1,2,1,2,1,1,-1,2,1,-1,1,1,-1,2,1,-2,4,3,3,6,1,3,1,4,4,4,1,2,2,6,5,5,3,3,3,2,8,4,6,7,3,6,8,4,9,9,5,4,7,12,8,12,6,9,11,11,9,10,10,11,8,8,10,8,9,6,7,14,8,14,11,8,9,10,6,12,13,11,7,14,9,13,11,11,14,10,11,12,10,9,8,16,11,8,7,9,7,9,7,10,9,7,6,7,8,4,4,9,10,5,5,-1,6,4,8,4,3,3,6,3,5,4,5,5,3,3,5,4,5,3,4,2,3,3,3,1,2,4,5,-1,1,2,-1,1,4,2,3,1,-1,1,1,3,1,2,-1,1,1,1,-1,2,1,-1,1,-1,1,-1,1,-3,1,-3,1,-4,1,-15,1,-32
-35,1,-9,1,-8,1,-6,2,-5,1,-3,1,2,1,-2,1,1,2,1,3,-1,1,-1,2,1,-1,1,1,-1,2,1,-2,4,3,2,7,1,3,1,4,6,2,1,2,2,6,3,7,3,3,3,2,8,4,9,4,4,5,5,7,9,9,5,4,8,11,8,12,6,9,12,10,9,10,9,12,8,8,10,8,11,4,6,15,6,16,11,8,9,10,7,11,11,13,8,13,11,11,13,9,16,8,8,15,11,8,10,14,9,10,8,8,7,9,7,10,9,7,7,6,8,4,5,8,10,5,5,-1,6,4,7,5,4,2,4,5,5,4,5,5,3,3,6,3,4,4,4,2,3,3,3,1,3,3,3,2,1,2,-1,2,3,2,2,2,-1,1,1,3,1,2,-1,1,1,1,-1,2,1,-1,1,-1,1,-2,1,-2,1,-3,1,-4,1,-15,1,-32
-35,1,-9,1,-8,1,-6,2,-5,1,-3,1,2,1,-2,2,-1,3,-1,2,1,1,-1,1,2,-1,1,1,-1,2,1,-2,5,2,3,6,1,3,1,4,4,4,1,2,2,6,5,5,3,3,3,2,8,4,5,8,3,6,9,3,10,8,4,5,7,12,7,13,7,8,11,11,9,10,10,11,9,7,9,9,9,6,8,13,8,13,12,8,9,10,6,12,13,11,6,15,10,12,11,11,13,11,13,10,9,10,8,16,10,9,8,8,5,11,8,9,9,7,6,7,9,3,4,9,9,6,5,-1,6,4,7,5,3,3,6,3,5,4,6,4,3,3,5,4,5,3,4,2,3,3,3,1,2,4,4,1,1,2,-1,1,4,2,3,1,-1,1,1,3,1,2,-1,1,1,1,-1,2,1,-1,1,-1,1,-1,1,-3,1,-3,1,-4,1,-15,1,-32
