3.1415926,0.000#0.460#0.480#0.120#0.130#0.450#0.470#0.060#0.110#0.520#0.150#0.530#0.550#0.560,5.000e+01,-00007277,000008023,1,000000050,000000306,000000000,000000000
-48,1,-18,1,-9,2,1,-1,1,-1,1,2,2,1,-1,1,2,1,2,2,-1,2,-1,3,3,3,2,4,2,3,7,4,3,6,3,5,5,5,3,7,4,3,5,7,4,5,12,6,16,5,11,7,5,14,18,6,10,19,14,12,10,7,16,15,12,11,11,18,15,7,11,13,16,11,16,19,14,15,21,9,11,14,12,12,8,9,10,15,12,14,11,7,8,11,12,11,9,7,12,6,6,5,8,6,8,7,5,7,6,7,5,6,2,3,2,1,4,2,3,2,1,2,-1,2,1,1,2,-3,4,-1,1,1,1,1,1,-1,1,-3,1,-1,1,-5,1,-1,1,-4,1,-76
-48,1,-18,1,-9,2,-1,1,-1,1,2,1,1,2,-1,1,1,2,3,1,2,-1,1,2,3,3,4,2,3,2,6,5,6,3,4,4,4,6,6,4,3,4,6,6,1,7,11,8,12,9,8,10,8,11,16,8,14,15,18,8,6,11,11,20,16,7,17,12,12,10,16,8,13,14,20,15,16,13,10,20,12,13,10,13,9,9,11,14,15,11,9,9,13,6,10,13,8,8,8,10,5,6,7,7,10,5,6,6,11,2,6,5,2,3,2,1,3,3,4,1,2,1,2,-2,2,1,1,-2,3,1,2,-1,2,-2,1,-1,1,-3,1,-1,1,-4,1,-1,1,-4,1,-76
-48,1,-18,1,-9,2,-1,1,-1,1,2,1,1,2,-1,1,1,2,3,1,2,-1,1,2,3,3,4,2,3,2,6,5,6,3,4,4,5,5,6,4,3,4,6,6,1,7,10,9,12,9,8,10,8,11,16,8,14,15,19,7,6,11,9,22,16,7,17,12,12,10,16,8,13,14,20,15,16,13,9,21,12,13,10,13,10,8,12,13,15,11,9,9,13,6,11,12,8,8,8,10,5,6,7,7,10,5,6,6,11,2,6,5,2,3,2,1,3,3,3,2,2,1,2,-2,2,1,1,-2,3,1,2,-1,2,-2,1,-1,1,-3,1,-1,1,-4,1,-1,1,-4,1,-76
-48,1,-18,1,-9,2,1,-1,1,-1,2,1,2,1,-1,1,1,2,3,1,-1,2,1,2,2,4,2,4,3,2,7,4,4,5,3,5,4,6,4,6,4,3,5,7,3,5,12,7,14,7,8,10,5,14,17,7,14,15,13,13,8,9,15,16,10,13,11,18,16,6,14,10,17,10,19,16,16,13,17,13,11,14,12,11,11,7,12,13,13,13,9,9,9,10,10,13,8,8,12,6,8,3,8,6,10,5,4,8,7,6,7,4,3,2,1,2,5,1,3,2,1,2,-1,2,1,1,1,1,-2,4,-1,1,1,1,1,1,-1,1,-4,1,-1,1,-4,1,-1,1,-4,1,-76
-48,1,-18,1,-9,2,-1,1,1,-1,2,1,2,1,-1,1,1,2,3,1,1,1,1,2,2,4,2,4,3,2,7,4,4,5,3,5,4,6,4,6,4,3,5,7,3,5,12,7,14,7,8,10,6,13,16,8,14,15,13,13,8,9,15,16,10,13,11,18,16,6,14,10,17,10,19,16,16,13,17,13,11,14,12,11,11,7,12,13,13,13,9,9,9,10,10,13,8,8,12,6,8,3,8,6,10,5,3,9,7,6,7,4,3,2,1,2,5,1,3,2,1,2,-1,2,1,1,1,1,-2,4,-1,1,1,1,1,1,-1,1,-4,1,-1,1,-4,1,-1,1,-4,1,-76
-48,1,-18,1,-9,2,-1,1,-1,1,2,1,1,2,-1,1,1,2,3,1,2,-1,1,2,3,3,4,2,3,2,6,5,6,3,4,4,3,7,6,4,3,4,6,6,1,7,11,8,12,9,8,10,8,11,16,8,14,15,18,8,6,11,11,20,16,7,17,12,13,9,16,8,13,14,20,15,16,13,10,20,13,12,10,13,9,9,11,14,15,11,9,9,13,6,10,13,7,9,8,10,5,6,6,8,10,5,6,6,10,3,5,6,2,3,2,1,3,3,5,-1,2,1,2,-2,2,1,1,-2,3,1,2,-1,2,-2,1,-1,1,-3,1,-1,1,-4,1,-1,1,-4,1,-76
-48,1,-18,1,-9,2,-1,1,-1,1,2,1,1,2,-1,1,1,2,3,1,2,-1,1,2,3,3,4,2,3,2,6,5,6,3,4,4,4,6,6,4,3,4,6,6,1,7,10,9,12,9,8,10,8,11,16,8,14,15,18,8,6,11,10,21,16,7,17,12,12,10,16,8,13,14,20,15,16,13,9,21,12,13,10,13,9,9,12,13,15,11,9,9,13,6,11,12,8,8,8,10,5,6,7,7,10,5,6,6,11,2,6,5,2,3,2,1,3,3,3,2,2,1,2,-2,2,1,1,-2,3,1,2,-1,2,-2,1,-1,1,-3,1,-1,1,-4,1,-1,1,-4,1,-76
-48,1,-18,1,-9,2,1,-1,1,-1,2,1,2,1,-1,1,2,1,3,1,-1,2,1,2,3,3,2,4,2,3,7,4,3,6,3,5,4,6,4,6,4,3,4,8,3,5,13,6,15,6,10,8,5,14,18,6,12,17,14,12,9,8,16,15,12,11,11,18,15,7,14,10,16,11,17,18,16,13,19,11,11,14,11,12,11,7,10,15,11,15,10,8,9,10,10,13,8,8,12,6,7,4,7,7,9,6,4,8,7,6,7,4,3,2,2,1,4,2,3,2,1,2,-1,2,1,1,1,1,-2,4,-1,1,1,1,1,1,-1,1,-4,1,-1,1,-4,1,-1,1,-4,1,-76
-48,1,-18,1,-9,2,1,-1,1,-1,2,1,2,1,-1,1,1,2,3,1,-1,2,1,2,2,4,2,4,3,2,7,4,4,5,3,5,4,6,4,6,4,3,5,7,3,5,12,7,14,7,8,10,5,14,17,7,13,16,13,13,8,9,15,16,10,13,11,18,16,6,14,10,17,10,19,16,16,13,17,13,11,14,12,11,11,7,12,13,13,13,9,9,9,10,10,13,8,8,12,6,7,4,8,6,9,6,4,8,7,6,7,4,3,2,1,2,5,1,3,2,1,2,-1,2,1,1,1,1,-2,4,-1,1,1,1,1,1,-1,1,-4,1,-1,1,-4,1,-1,1,-4,1,-76
-48,1,-18,1,-9,2,-1,1,-1,1,2,1,1,2,1,-1,1,2,3,1,2,-1,1,2,3,3,3,3,3,2,6,5,6,3,4,4,5,5,6,4,3,4,6,6,1,7,9,10,11,10,8,10,7,12,16,8,15,14,18,8,7,10,11,20,15,8,18,11,11,11,15,9,13,14,20,15,16,13,7,23,13,12,9,14,10,8,13,12,16,10,8,10,12,7,12,11,8,8,8,10,6,5,7,7,10,5,6,6,10,3,5,6,2,3,2,1,3,3,3,2,2,1,2,-2,2,1,1,-2,3,1,2,-1,2,-2,1,-1,1,-3,1,-1,1,-4,1,-1,1,-4,1,-76
-48,1,-18,1,-9,2,-1,1,1,-1,2,1,2,1,-1,1,1,2,3,1,1,1,1,2,2,4,2,4,3,2,7,4,4,5,3,5,4,6,4,6,4,3,5,7,2,6,13,6,14,7,8,10,6,13,16,8,12,17,14,12,8,9,14,17,11,12,11,18,16,6,15,9,17,10,20,15,16,13,17,13,11,14,11,12,11,7,12,13,13,13,9,9,9,10,11,12,7,9,12,6,7,4,8,6,10,5,3,9,7,6,7,4,3,2,1,2,5,1,3,2,1,2,-1,2,-1,2,1,1,-2,4,-1,1,1,1,1,-1,1,1,-4,1,-1,1,-4,1,-1,1,-4,1,-76
-48,1,-18,1,-9,2,-1,1,-1,1,2,1,1,2,1,-1,1,2,3,1,2,-1,1,2,3,3,3,3,3,2,6,5,6,3,4,4,5,5,6,4,3,4,6,6,1,7,9,10,10,11,7,11,7,12,16,8,16,13,17,9,6,11,10,21,15,8,18,11,11,11,15,9,13,14,21,14,16,13,7,23,13,12,9,14,11,7,13,12,16,10,8,10,12,7,12,11,9,7,8,10,6,5,7,7,10,5,6,6,10,3,5,6,2,3,2,1,3,3,3,2,2,1,2,-2,2,1,1,-2,3,1,2,-1,2,-2,1,-1,1,-3,1,-1,1,-4,1,-1,1,-4,1,-76
-48,1,-18,1,-9,2,-1,1,-1,1,2,1,2,1,1,-1,1,2,3,1,2,-1,1,2,3,3,4,2,3,2,6,5,6,3,4,4,5,5,6,4,3,3,7,6,1,7,9,10,9,12,7,11,7,12,16,8,17,12,17,9,6,11,10,21,15,8,18,11,11,11,15,9,13,14,19,16,15,14,7,23,13,12,9,14,10,8,15,10,16,10,8,10,12,7,12,11,9,7,8,10,6,5,7,7,10,5,6,6,10,3,5,6,2,3,2,1,3,3,3,2,2,1,2,-2,2,1,1,-2,3,1,1,1,2,-2,1,-1,1,-3,1,-1,1,-4,1,-1,1,-4,1,-76
-49,1,-17,1,-9,2,-1,1,-1,1,2,1,2,1,1,-1,1,2,3,1,2,-1,1,2,3,3,4,2,3,2,6,5,6,3,4,4,5,5,7,3,3,3,7,6,1,7,9,10,9,12,7,11,7,12,16,8,17,12,17,9,6,11,10,21,15,8,18,11,11,11,15,9,12,15,19,16,15,14,7,22,14,12,9,14,10,8,15,10,16,10,9,9,12,7,12,11,9,7,8,10,6,5,7,7,9,6,6,6,10,3,5,6,2,3,2,1,3,3,3,2,2,1,2,-2,2,1,1,-2,3,1,1,1,2,-2,1,-1,1,-3,1,-1,1,-4,1,-1,1,-4,1,-76
