3.1415926,0.000#0.010#0.270#0.910#0.820#0.870#0.880#0.280#0.260#0.300,3.900e+01,-00006106,000005828,1,000000039,000000306,000000000,000000000
-46,1,-3,1,-15,2,-1,1,-4,1,-2,2,1,1,-1,1,1,3,-1,1,-1,1,1,-1,2,-1,1,3,1,2,3,2,4,2,1,3,3,3,3,2,2,5,5,6,3,7,4,5,3,2,3,2,4,6,4,8,2,7,3,8,4,5,8,9,11,5,9,11,9,12,11,8,8,13,8,12,8,11,12,10,14,13,12,15,6,13,8,11,16,12,12,12,11,11,14,14,14,11,10,8,15,8,9,12,3,7,4,13,13,8,6,7,6,6,5,11,6,13,8,8,7,4,11,8,9,4,8,3,6,7,4,4,7,3,6,3,4,4,4,2,5,2,2,4,2,3,3,1,7,3,4,-1,1,3,1,-1,2,1,2,-2,2,1,3,-1,1,-1,1,1,-2,1,1,-1,2,2,-5,1,-30,1,-28
-46,1,-3,1,-15,2,-1,1,-4,1,-2,2,1,1,-1,1,1,3,-1,1,-1,1,1,-1,2,-1,1,3,1,2,3,2,4,2,1,3,3,3,3,2,2,5,5,6,3,7,4,5,3,2,3,2,4,6,4,8,2,7,3,7,5,5,8,9,11,5,9,11,9,13,10,8,8,13,8,11,9,12,11,10,14,13,12,15,6,13,8,11,16,12,12,12,11,11,14,15,13,11,10,9,14,8,9,12,3,7,4,14,12,8,6,7,6,6,5,11,6,13,8,8,7,4,11,8,9,4,8,3,6,8,3,4,7,3,6,3,4,4,4,2,5,2,2,4,2,3,3,1,7,3,4,-1,1,3,1,-1,2,1,2,-2,2,1,3,-1,1,-1,1,1,-2,1,1,-1,2,2,-5,1,-30,1,-28
-46,1,-3,1,-16,2,-1,1,-3,1,-2,3,-1,1,-1,2,-1,2,1,1,-2,2,1,1,-1,1,1,3,3,2,3,3,1,2,3,3,2,4,2,2,5,5,3,6,6,5,5,3,1,4,3,3,5,5,5,5,8,2,6,6,7,6,12,8,7,7,7,13,13,10,8,8,13,8,10,10,8,15,11,13,11,14,14,7,12,9,12,15,12,12,15,8,12,13,18,10,12,9,14,9,10,7,7,8,7,4,14,12,6,8,7,6,5,6,10,7,9,12,3,12,6,8,9,9,7,5,3,5,10,2,7,4,6,3,4,3,5,3,3,4,2,2,3,3,3,3,3,4,4,4,-1,1,3,1,-1,2,1,2,-2,1,2,3,-1,1,-1,1,1,-2,1,1,1,1,1,1,-4,1,-29,1,-29
-47,1,-3,1,-15,2,-1,1,-3,1,-2,1,2,-1,1,1,1,1,2,-1,1,1,1,2,-1,1,-1,1,3,3,2,4,2,1,2,4,2,3,3,2,2,4,6,2,7,3,7,4,5,3,2,4,2,4,6,2,8,3,7,4,8,7,6,11,8,10,5,7,13,9,14,8,8,9,12,9,10,11,13,12,12,10,15,8,13,9,11,16,12,12,12,11,12,11,14,14,14,10,10,17,7,9,8,2,13,4,7,13,12,7,7,7,7,5,6,5,11,9,13,6,8,9,6,10,8,7,5,4,4,8,4,7,4,6,3,4,3,4,4,4,3,3,1,3,3,3,3,5,2,5,3,1,-1,2,2,2,-1,3,-3,1,2,1,2,-1,1,1,1,-2,1,1,1,1,-1,2,-5,1,-28,1,-29
-47,1,-3,1,-15,2,-1,1,-3,1,-2,1,2,-1,1,1,1,1,2,-1,1,1,1,1,1,1,-1,1,3,3,2,4,2,1,2,4,2,4,2,2,2,4,6,1,8,3,7,3,6,3,2,3,3,4,6,2,8,3,7,5,7,7,6,11,8,9,6,5,15,11,12,8,8,11,10,9,10,10,14,13,11,11,14,8,13,10,10,17,11,12,12,10,13,10,15,14,14,12,8,15,9,9,8,4,11,4,7,13,12,6,8,7,7,5,6,5,12,8,13,3,11,9,6,11,7,6,6,4,4,7,5,8,3,7,2,4,3,5,3,3,4,4,-1,3,3,4,2,6,1,5,3,1,-1,3,1,2,-1,2,1,-2,1,2,1,2,-1,1,1,1,-2,1,1,1,1,-1,2,-5,1,-28,1,-29
-47,1,-3,1,-15,2,-1,1,-3,1,-2,1,2,-1,1,1,1,1,2,-1,1,1,1,1,1,1,-1,1,3,3,2,4,2,1,2,4,2,4,2,2,2,4,6,2,7,3,7,3,6,3,2,3,3,4,6,2,8,2,8,5,7,7,6,11,8,10,5,6,14,11,12,8,8,9,12,9,10,11,13,13,11,11,14,7,14,9,11,16,12,12,12,10,13,11,14,14,14,12,8,16,8,9,8,3,12,4,7,12,13,6,8,7,7,5,6,6,11,9,12,6,8,9,6,10,8,7,5,4,4,7,5,8,3,6,3,4,3,5,3,3,4,4,-1,3,3,3,3,5,2,5,3,1,-1,2,2,2,-1,3,-3,1,2,1,2,-1,1,1,1,-2,1,1,1,1,-1,2,-5,1,-28,1,-29
-47,1,-3,1,-15,2,-1,1,-3,1,-2,1,2,-1,1,1,1,1,2,-1,1,1,1,1,1,1,-1,1,3,3,2,4,2,1,2,4,2,4,2,2,2,4,6,2,7,3,7,3,6,3,2,4,2,4,6,2,8,2,8,5,7,7,6,11,8,10,5,6,14,11,12,8,8,9,12,9,10,11,13,12,12,12,13,8,13,9,11,16,12,12,12,10,13,11,14,14,14,11,9,16,8,9,8,2,13,4,7,12,13,6,8,7,7,5,6,6,11,9,12,6,8,9,6,10,8,7,5,4,4,7,5,8,3,6,3,4,3,5,3,3,4,4,-1,3,3,3,3,5,2,5,3,1,-1,2,2,2,-1,3,-3,1,2,1,2,-1,1,1,1,-2,1,1,1,1,-1,2,-5,1,-28,1,-29
-46,1,-3,1,-16,2,-1,1,-3,1,-2,3,-1,1,-1,2,-1,2,1,1,-2,2,1,1,-1,1,1,3,3,2,3,3,1,2,3,3,2,4,2,2,6,4,2,7,6,5,5,3,1,4,3,3,5,5,5,5,8,2,5,7,7,6,12,8,7,7,7,13,13,10,8,8,13,8,9,11,8,15,11,13,11,14,14,7,12,9,13,14,12,12,14,9,12,13,19,9,12,9,14,9,10,7,7,8,7,4,14,12,6,8,7,6,5,6,10,7,9,12,3,12,6,8,9,9,7,5,3,5,10,2,7,4,6,3,4,3,5,3,3,4,2,2,3,3,3,3,3,4,4,4,-1,1,3,1,-1,2,1,2,-2,1,2,3,-1,1,-1,1,1,-2,1,1,1,1,1,1,-4,1,-29,1,-29
-46,1,-3,1,-16,2,-1,1,-3,1,-2,3,-1,1,-1,2,-1,2,1,1,-2,2,1,1,-1,1,1,3,3,2,3,3,1,2,3,3,2,4,2,2,5,5,3,6,6,5,5,3,-1,5,3,3,5,5,5,5,8,2,6,6,7,6,12,8,6,8,7,13,13,10,8,8,13,8,11,9,8,15,12,12,11,14,14,7,12,9,12,15,11,13,15,8,12,13,18,10,12,9,15,8,10,7,7,8,7,4,14,12,6,8,7,6,5,6,9,8,9,12,3,12,7,7,9,9,7,5,3,5,10,2,7,4,6,3,4,3,5,3,2,5,2,2,3,3,3,3,3,5,3,4,-1,1,3,1,-1,2,1,2,-2,1,2,3,-1,1,-1,1,1,-2,1,1,1,1,1,1,-4,1,-29,1,-29
-46,1,-3,1,-16,2,-1,1,-3,1,-2,3,-1,1,-1,2,-1,2,1,1,-2,2,1,1,-1,1,1,3,3,2,3,3,1,2,3,3,3,3,2,2,6,4,2,7,6,5,4,4,2,3,3,3,6,4,5,5,8,2,5,7,7,6,11,9,8,6,7,13,12,11,6,10,13,8,10,10,6,17,11,13,12,13,12,9,12,9,13,14,12,12,14,9,13,12,19,9,12,9,14,9,9,8,7,8,7,4,14,12,6,8,6,7,5,6,9,8,9,12,3,12,7,7,9,9,8,4,4,4,10,2,7,4,6,3,4,3,5,3,3,4,2,2,3,3,4,2,3,4,4,4,-1,1,3,1,-1,2,1,2,-2,1,2,3,-1,1,-1,1,1,-2,1,1,1,1,1,1,-4,1,-29,1,-29
