0.0000000,0.000#0.680#0.640#0.660#0.670#0.630#0.090#0.590#0.620#0.100#0.180#0.190#0.110#0.120#0.140#0.150#0.160#0.170#0.200#0.280#0.300#0.960#0.990#0.080#0.130#0.230#0.330#0.010#0.050#0.240#0.290#0.950#0.270#0.970#0.210#0.250#0.260#0.340#0.020#0.310#0.320#0.350#0.220#0.360#0.370,2.000e+00,-00000338,000000346,1,000000002,000000342,000000000,000000000
-55,1,-8,1,-3,1,-6,1,1,-1,1,-7,2,1,-1,1,-3,2,-2,1,1,2,-1,1,1,1,1,-2,1,-4,1,-1,3,5,1,2,3,3,1,1,1,3,1,2,4,5,-1,2,2,7,3,6,6,4,2,4,5,2,7,4,5,4,8,4,6,10,3,6,5,2,7,5,8,2,6,7,8,13,5,3,6,10,4,9,9,6,3,8,6,3,2,8,8,6,5,4,6,2,8,6,1,13,5,11,7,11,6,9,8,6,7,5,3,6,4,6,7,5,-1,1,9,4,3,2,4,2,3,2,2,7,1,2,-1,1,4,1,4,2,1,1,2,6,1,2,2,1,2,1,-1,1,1,1,1,2,-1,1,-1,1,2,2,-4,1,-1,1,-5,1,-2,1,1,-12,1,-71
-55,1,-8,1,-4,1,-5,1,1,-2,1,-6,2,1,1,-3,1,-1,1,-2,2,1,1,-1,1,1,2,-2,1,-4,1,1,2,2,3,2,4,-1,3,1,1,3,2,2,4,3,2,1,3,1,7,5,6,4,4,4,3,6,4,7,2,6,4,8,6,1,10,7,3,6,3,6,7,7,2,11,3,11,8,2,8,2,11,10,9,2,7,4,10,2,3,5,10,5,6,5,6,4,4,4,5,6,12,5,13,4,10,7,11,7,8,5,3,5,5,4,9,1,5,1,4,8,3,3,4,1,3,2,3,5,2,1,2,3,-1,7,-1,2,1,-1,2,3,5,-1,4,1,2,1,-2,1,1,2,1,1,-1,1,1,1,2,1,-3,1,1,-6,1,-2,1,1,-12,1,-71
-55,1,-8,1,-4,1,-5,1,1,-2,1,-6,1,2,1,-3,1,-1,1,-2,2,1,1,-1,1,1,2,-2,1,-4,1,1,2,2,3,2,4,-1,3,1,1,3,2,2,4,3,2,1,3,1,7,5,6,4,4,5,2,6,4,7,2,7,3,8,6,2,9,7,3,6,3,6,8,6,2,11,4,10,8,2,8,2,11,10,9,2,7,5,9,3,2,5,10,5,6,4,7,4,4,4,5,6,12,7,11,5,9,7,11,8,7,5,3,5,5,4,9,1,5,1,5,7,4,2,4,1,3,2,3,5,2,2,1,3,1,5,1,2,1,-1,3,3,4,1,3,2,1,1,-2,1,1,2,1,1,-1,1,1,1,2,1,-3,1,1,-6,1,-2,1,1,-12,1,-71
-55,1,-8,1,-4,1,-5,1,1,-2,1,-6,2,1,1,-3,1,-1,1,-2,2,1,1,-1,1,1,2,-2,1,-4,1,1,2,2,3,2,4,-1,3,1,1,3,2,2,4,3,2,1,3,1,7,5,6,4,4,4,3,6,4,7,2,7,3,8,6,1,10,7,3,6,3,6,8,6,2,11,4,10,8,2,8,2,11,10,9,2,7,5,9,3,2,5,10,5,6,4,7,4,4,4,5,6,12,7,11,5,9,7,11,8,7,5,3,5,5,4,9,1,5,1,4,8,4,2,4,1,3,2,3,5,2,1,2,3,-1,7,-1,2,1,-1,2,3,5,-1,4,2,1,1,-2,1,1,2,1,1,-1,1,1,1,2,1,-3,1,1,-6,1,-2,1,1,-12,1,-71
-55,1,-8,1,-4,1,-5,1,1,-2,1,-6,2,1,1,-3,1,-1,1,-2,2,1,1,-1,1,1,2,-2,1,-4,1,1,2,2,3,2,4,-1,3,1,1,3,2,2,4,3,2,1,3,1,7,5,6,4,4,4,3,6,4,7,2,6,4,8,6,1,10,7,3,6,3,6,7,7,2,11,4,10,8,2,8,2,11,10,9,2,7,5,9,3,2,5,10,5,6,5,6,4,4,4,5,6,12,6,12,5,9,7,11,8,7,5,3,5,5,4,9,1,5,1,4,8,4,2,4,1,3,2,3,5,2,1,2,3,-1,7,-1,2,1,-1,2,3,5,-1,4,2,1,1,-2,1,1,2,1,1,-1,1,1,1,2,1,-3,1,1,-6,1,-2,1,1,-12,1,-71
-55,1,-8,1,-4,1,-5,1,1,-2,1,-6,1,2,1,-3,1,-1,1,-2,2,1,1,-1,1,1,2,-2,1,-4,1,1,2,2,3,2,4,-1,3,1,1,3,2,2,4,3,2,1,3,1,7,5,6,4,4,5,2,6,4,7,2,7,3,8,6,2,9,7,3,6,3,6,8,6,2,12,3,10,8,2,8,2,11,10,9,2,7,5,9,3,2,6,9,6,5,3,8,3,5,4,5,6,12,7,11,6,8,7,11,8,7,5,3,5,5,4,9,1,5,1,5,7,4,2,4,1,3,2,3,5,2,2,1,3,1,4,2,2,1,-1,3,3,4,1,3,2,1,1,-2,1,1,2,1,1,-1,1,1,1,2,1,-3,1,1,-6,1,-2,1,1,-12,1,-71
-55,1,-8,1,-3,1,-6,1,1,-1,1,-7,2,1,-1,1,-2,1,-1,1,-1,1,1,2,-1,1,-1,2,1,-2,1,-4,1,-1,3,5,1,2,3,2,2,1,1,2,2,2,4,5,-1,2,2,6,3,7,6,3,3,4,4,5,5,4,4,6,6,5,6,9,4,6,3,3,8,4,9,4,3,10,6,13,4,4,6,8,6,10,8,5,4,7,7,3,2,8,8,7,3,5,6,2,8,6,1,12,6,8,10,11,6,10,6,7,6,6,3,6,4,6,7,5,-1,1,9,4,3,1,5,1,3,2,3,6,2,2,-1,1,4,2,3,2,1,1,2,5,2,2,2,1,2,1,-1,1,1,1,1,1,1,1,-1,1,2,2,-4,1,-1,1,-5,1,-2,1,1,-12,1,-71
-55,1,-8,1,-4,1,-5,1,1,-2,1,-6,1,2,1,-3,1,-1,1,-2,2,1,1,-1,1,1,2,-2,1,-4,1,1,2,2,3,3,3,-1,3,2,1,2,2,2,4,3,2,1,3,1,7,5,6,6,2,5,2,6,4,7,2,7,4,8,5,3,9,6,3,6,3,6,9,5,2,11,4,11,7,2,8,2,11,11,9,2,6,5,9,3,2,6,9,6,5,3,9,2,5,4,5,7,12,5,12,6,8,8,10,8,7,5,3,6,4,4,9,1,5,1,5,6,5,2,4,1,3,2,3,5,2,2,1,3,1,4,2,2,1,-1,3,2,5,1,3,2,1,1,-2,1,1,2,1,1,-1,1,1,1,2,1,-3,1,1,-6,1,-2,1,1,-12,1,-71
-55,1,-8,1,-4,1,-5,1,1,-2,1,-6,1,2,1,-3,1,-1,1,-2,2,1,1,-1,1,1,2,-2,1,-4,1,1,2,2,3,3,3,-1,3,1,1,3,2,2,4,3,2,1,3,1,7,5,6,5,3,5,2,6,4,7,2,7,3,8,6,2,9,7,3,6,3,6,8,6,2,12,3,10,8,2,8,2,11,10,10,2,6,5,9,3,2,6,9,6,5,3,8,3,5,4,5,6,13,6,11,6,8,7,11,8,7,5,3,5,5,4,9,1,5,1,5,7,4,2,4,1,3,2,3,5,2,2,1,3,1,4,2,2,1,-1,3,3,4,1,3,2,1,1,-2,1,1,2,1,1,-1,1,1,1,2,1,-3,1,1,-6,1,-2,1,1,-12,1,-71
-55,1,-8,1,-3,1,-6,1,1,-1,1,-7,2,1,-1,1,-2,1,-1,1,-1,1,1,1,1,1,-1,2,1,-2,1,-4,1,-1,3,5,1,2,3,2,2,1,1,2,2,2,4,5,-1,2,2,6,3,7,6,3,3,4,4,5,5,4,4,6,6,7,4,9,4,5,4,3,8,4,9,4,3,10,6,13,4,4,6,8,6,10,8,5,4,7,7,3,2,7,9,7,3,5,6,2,8,6,1,11,7,9,9,10,7,10,6,7,6,6,3,6,4,6,7,5,-1,1,8,5,3,1,5,1,3,2,3,6,2,2,-1,1,4,2,3,2,1,1,2,5,2,2,2,1,2,1,-1,1,1,1,1,1,1,1,-1,1,2,2,-4,1,-1,1,-5,1,-2,1,1,-12,1,-71
-55,1,-8,1,-3,1,-6,1,1,-1,1,-7,2,1,-1,1,-2,1,-1,1,-1,1,1,1,1,1,-1,2,1,-2,1,-4,1,1,2,5,1,2,3,1,3,1,1,2,2,2,4,5,-1,2,2,6,3,6,5,6,2,5,3,5,5,4,4,6,5,8,4,7,6,6,3,3,8,3,10,4,3,9,6,13,5,3,7,8,5,10,9,5,4,7,7,3,2,8,7,8,3,5,6,2,8,6,1,10,8,10,8,10,7,9,7,7,6,6,3,6,3,6,8,5,-1,1,8,5,3,1,5,2,2,2,3,6,2,2,-1,2,3,2,3,2,1,1,2,4,3,2,2,1,2,1,-2,2,1,1,1,1,-1,1,1,2,1,1,-3,1,-1,1,-5,1,-2,2,-13,1,-71
-55,1,-8,1,-3,1,-6,1,1,-1,1,-7,2,1,-1,1,-2,1,-1,1,-1,1,1,1,1,1,-1,2,1,-2,1,-4,1,1,2,5,1,2,3,1,3,1,1,2,2,2,4,5,-1,2,2,6,3,6,5,6,2,5,3,5,5,4,4,6,5,8,4,7,6,6,3,3,8,3,10,4,3,9,6,13,5,3,7,8,5,10,9,5,3,7,8,3,1,9,7,8,3,5,6,2,8,6,1,10,8,11,7,9,8,9,7,6,7,6,3,6,3,6,8,4,1,1,8,5,3,1,5,2,2,2,3,6,2,2,-1,2,3,2,3,2,1,1,2,4,3,2,2,1,2,1,-2,2,1,1,1,1,-1,1,1,1,2,1,-3,1,-1,1,-5,1,-2,2,-13,1,-71
-55,1,-8,1,-3,1,-6,1,1,-1,1,-7,2,1,-1,1,-2,1,-1,1,-1,1,1,1,1,1,-1,2,1,-2,1,-4,1,-1,3,5,1,2,3,2,2,1,1,2,2,2,4,5,-1,2,2,6,3,7,6,3,3,4,4,5,5,4,4,6,6,7,4,8,5,5,4,3,8,4,9,4,3,10,6,13,4,3,7,8,6,10,8,5,4,7,7,3,2,7,8,8,3,5,6,2,8,6,1,11,7,9,9,10,7,10,6,7,6,6,3,6,4,5,8,5,-1,1,8,5,3,1,5,1,3,2,3,6,2,2,-1,1,4,2,3,2,1,1,2,5,2,2,2,1,2,1,-1,1,1,1,1,1,1,1,-1,1,2,2,-4,1,-1,1,-5,1,-2,2,-13,1,-71
-55,1,-8,1,-3,1,-6,1,1,-1,1,-7,2,1,-1,1,-2,1,-1,1,-1,1,1,1,1,1,-1,2,1,-2,1,-4,1,1,2,5,1,2,3,1,3,1,1,2,2,2,4,5,-1,2,2,6,3,6,7,3,3,4,4,5,5,4,4,6,6,7,4,8,5,6,3,3,8,4,9,4,3,10,6,13,4,3,7,8,6,10,8,5,4,7,7,3,2,7,8,8,3,5,6,2,8,6,1,11,7,9,9,10,7,10,6,7,6,6,3,6,4,5,8,5,-1,1,8,5,3,1,5,1,3,2,3,6,2,2,-1,1,4,2,3,2,1,1,2,5,2,2,2,1,2,1,-1,1,1,1,1,1,1,1,-1,1,2,2,-4,1,-1,1,-5,1,-2,2,-13,1,-71
-55,1,-8,1,-3,1,-6,1,1,-1,1,-7,2,1,-1,1,-2,1,-1,1,-1,1,1,1,1,1,-1,2,1,-2,1,-4,1,1,2,5,1,2,3,1,3,1,1,2,2,2,4,5,-1,2,2,6,3,6,7,3,3,4,4,5,5,4,4,6,6,7,4,8,5,6,3,3,8,3,10,4,3,9,6,13,5,3,7,8,5,10,9,5,4,7,7,3,2,7,8,8,3,5,6,2,8,6,1,10,8,9,9,10,7,10,6,7,6,6,3,6,4,5,8,5,-1,2,7,5,3,1,5,2,2,2,3,6,2,2,-1,1,4,2,3,2,1,1,2,5,2,2,2,1,2,1,-1,1,1,1,1,1,1,1,-1,1,2,2,-4,1,-1,1,-5,1,-2,2,-13,1,-71
-55,1,-8,1,-3,1,-6,1,1,-1,1,-7,2,1,-1,1,-2,1,-1,1,-1,1,1,1,1,1,-1,2,1,-2,1,-4,1,1,2,5,1,2,3,1,3,1,1,2,2,2,4,5,-1,2,2,6,3,6,6,4,3,4,4,5,5,4,4,6,6,7,4,8,5,6,3,3,8,3,10,4,3,9,6,13,5,3,7,8,5,10,9,5,4,7,7,3,2,7,8,8,3,5,6,2,8,6,1,10,8,9,9,10,7,10,6,7,6,6,3,6,4,5,8,5,-1,2,7,5,3,1,5,2,2,2,3,6,2,2,-1,1,4,2,3,2,1,1,2,5,2,2,2,1,2,1,-1,1,1,1,1,1,1,1,-1,1,2,1,1,-3,1,-1,1,-5,1,-2,2,-13,1,-71
-55,1,-8,1,-3,1,-6,1,1,-1,1,-7,2,1,-1,1,-2,1,-1,1,-1,1,1,1,1,1,-1,2,1,-2,1,-4,1,1,2,5,1,2,3,1,3,1,1,2,2,2,4,5,-1,2,2,6,3,6,6,5,2,4,4,5,5,4,4,6,6,7,4,8,5,6,3,3,8,3,10,4,3,9,6,13,5,3,7,8,5,10,9,5,4,7,7,3,2,7,8,8,3,5,6,2,8,6,1,10,8,9,9,10,7,10,6,7,6,6,3,6,4,5,8,5,-1,2,7,5,3,1,5,2,2,2,3,6,2,2,-1,1,4,2,3,2,1,1,2,5,2,2,2,1,2,1,-2,2,1,1,1,1,1,-1,1,2,1,1,-3,1,-1,1,-5,1,-2,2,-13,1,-71
-55,1,-8,1,-3,1,-6,1,1,-1,1,-7,2,1,-1,1,-2,1,-1,1,-1,1,1,1,1,1,-1,2,1,-2,1,-4,1,1,2,5,1,2,3,1,3,1,1,2,2,2,4,5,-1,2,2,6,3,6,5,6,2,5,3,5,5,4,4,6,5,8,4,7,6,6,3,3,8,3,10,4,3,9,6,13,5,3,7,8,5,10,9,5,4,7,7,3,2,7,8,8,3,5,6,2,8,6,1,10,8,10,8,10,7,9,7,7,6,5,4,6,4,5,8,5,-1,1,8,5,3,1,5,2,2,2,3,6,2,2,-1,2,3,2,3,2,1,1,2,4,3,2,2,1,2,1,-2,2,1,1,1,1,1,-1,1,2,1,1,-3,1,-1,1,-5,1,-2,2,-13,1,-71
-55,1,-8,1,-3,1,-6,1,1,-1,1,-7,2,1,-1,1,-2,1,-1,1,-1,1,1,1,1,1,-1,2,1,-2,1,-4,1,1,2,5,1,2,3,1,3,1,1,2,2,2,4,5,-1,2,2,6,3,6,5,6,2,5,3,5,5,4,4,6,5,8,4,7,6,6,3,3,8,3,10,5,2,9,6,13,5,3,7,8,5,10,9,5,3,6,9,3,1,9,7,8,3,5,6,2,8,6,1,10,8,11,7,9,8,8,8,6,7,6,3,6,3,6,8,4,1,1,8,5,3,1,5,2,2,2,3,6,2,2,-1,2,3,2,3,2,1,-1,3,4,3,2,2,1,2,1,-2,2,1,1,1,1,-1,1,1,1,2,1,-3,1,-1,1,-5,1,-2,2,-13,1,-71
-55,1,-8,1,-3,1,-6,1,1,-1,1,-7,2,1,-1,1,-2,1,-1,1,-1,1,1,1,1,-1,1,2,1,-2,1,-4,1,1,2,3,2,3,3,1,3,1,1,2,2,1,5,5,-1,2,2,4,5,6,4,7,2,5,2,6,4,6,3,6,5,8,4,7,5,7,2,4,7,4,10,5,2,9,6,13,5,1,8,8,5,11,9,5,3,6,9,3,1,8,8,8,3,5,6,2,6,7,2,10,8,9,9,8,8,8,8,7,7,7,2,5,4,6,7,5,1,1,8,5,3,2,4,2,2,2,3,6,2,2,-1,2,3,3,2,2,1,-1,3,3,4,2,2,1,2,1,-2,2,1,1,1,1,-1,1,-1,2,2,1,-3,1,-1,1,-5,1,-2,2,-13,1,-71
