0.0000000,0.000#0.370#0.360#0.380#0.390#0.300#0.340#0.420#0.350#0.910#0.940#0.320,1.429e-01,-00000021,000000025,0,000000001,000000322,000000000,000000000
-36,1,-2,1,-8,1,-1,2,-5,1,2,1,2,-1,2,1,-1,2,2,2,-1,2,1,1,3,1,-2,4,2,-1,1,8,-1,2,2,1,-1,3,3,1,3,1,2,7,4,3,2,3,3,4,1,3,8,11,1,2,2,6,5,8,9,-1,9,4,2,7,4,7,4,12,12,11,4,7,8,11,6,7,7,7,6,7,14,5,10,10,6,10,11,8,15,5,15,12,8,11,12,7,17,11,6,9,6,12,4,6,7,8,12,8,11,3,8,9,7,11,11,6,6,4,13,8,9,9,9,11,6,4,6,6,8,10,4,5,8,3,8,4,6,5,2,7,1,7,6,2,5,6,2,3,4,2,3,2,3,2,1,3,4,4,1,7,4,4,2,1,1,-2,2,3,1,1,-2,1,2,-4,3,1,-2,1,1,-1,1,-1,3,-1,1,-4,1,-2,1,-2,1,-6,1,-63
-39,1,-1,1,-8,1,-1,1,1,-5,1,2,1,2,2,-1,1,1,2,2,1,1,1,2,2,1,1,-2,6,-2,3,6,1,2,1,1,2,3,2,2,1,2,2,7,4,3,3,1,4,4,2,7,7,6,2,2,4,3,8,10,4,6,5,2,5,6,7,5,7,8,15,8,6,6,12,6,6,7,8,6,7,10,11,4,11,9,11,8,9,14,9,6,17,9,9,9,10,14,17,6,9,6,12,5,6,5,10,7,11,7,9,7,9,8,10,12,4,7,4,9,12,6,10,8,9,12,4,6,6,8,8,8,4,4,8,4,8,5,4,4,3,5,5,5,6,2,6,4,2,4,4,1,3,2,2,2,3,3,2,4,1,10,3,2,2,1,1,-2,4,1,1,1,-1,1,-1,2,-3,2,2,-3,1,1,1,-2,3,-1,1,-3,1,-3,1,-2,1,-6,1,-60
-38,1,-2,1,-8,1,-1,1,1,-5,1,2,1,2,2,-1,1,1,2,2,1,1,1,2,2,1,1,-2,6,-2,4,5,1,2,1,1,2,3,2,2,1,2,3,8,2,3,3,2,4,3,3,6,7,6,3,1,5,3,8,9,4,6,6,1,7,4,8,4,7,8,17,6,6,7,11,6,8,7,8,5,7,9,11,6,12,6,12,7,10,14,8,8,15,9,9,10,9,17,14,6,10,5,12,5,8,5,8,9,9,8,8,7,9,8,10,12,5,6,5,10,11,6,9,10,9,12,4,4,6,8,8,8,5,5,6,4,8,5,5,3,3,5,5,5,6,2,8,3,2,4,3,1,4,1,2,2,3,3,3,3,1,10,3,2,2,1,1,-2,4,1,1,1,-1,1,1,1,-3,2,2,-3,2,-1,1,-2,3,-1,1,-3,1,-3,1,-2,1,-5,1,-61
-39,1,-1,1,-8,1,-1,1,1,-5,1,2,1,2,2,-1,1,-1,2,3,1,1,1,2,2,1,1,-2,5,1,-1,3,6,1,1,2,1,2,2,2,3,1,2,2,7,3,4,3,1,4,4,2,6,8,6,1,3,4,3,8,9,5,5,4,4,5,5,7,5,8,7,15,9,5,7,11,6,7,6,9,6,7,8,13,4,11,8,10,9,9,13,11,6,16,8,11,9,10,13,15,8,10,6,11,6,4,7,10,5,13,6,10,7,9,7,10,9,8,7,4,9,12,5,11,8,8,13,4,6,6,7,7,9,4,5,8,2,10,4,4,5,3,5,4,5,6,2,7,4,2,4,4,1,3,2,2,2,3,3,2,4,1,10,3,2,2,1,1,-2,3,2,1,1,-1,1,-1,2,-3,2,2,-3,1,1,1,-2,3,-1,1,-3,1,-3,1,-2,1,-6,1,-60
-39,1,-1,1,-8,1,-2,2,-5,1,2,1,2,2,-1,1,-1,2,3,1,1,1,2,2,1,1,-2,4,2,-1,3,6,-1,2,2,1,1,3,2,3,1,2,2,7,3,4,3,1,4,4,2,6,6,8,1,3,3,4,7,9,6,3,6,4,4,6,6,5,9,7,15,8,4,9,10,6,8,6,7,8,6,9,12,5,10,9,9,8,11,12,12,5,17,8,11,8,11,11,16,9,9,7,9,8,4,7,10,5,13,6,10,7,9,7,9,10,8,6,5,8,13,5,9,10,8,13,4,5,5,9,7,9,4,3,10,1,11,2,5,5,4,5,4,5,5,2,8,4,2,3,5,1,2,3,2,2,3,3,2,4,1,8,4,3,2,1,1,-2,2,3,1,1,-1,1,-1,2,-3,2,2,-3,1,1,1,-2,3,-1,1,-3,1,-3,1,-2,1,-6,1,-60
-38,1,-2,1,-8,1,-1,1,1,-4,1,2,1,2,-1,2,1,-1,2,2,2,-1,2,1,1,3,1,-2,1,5,-2,9,-1,2,2,1,-1,3,3,1,3,-1,2,8,4,2,3,2,3,5,1,3,8,9,3,2,1,7,5,8,8,1,9,4,2,7,4,6,4,12,10,13,5,6,9,10,6,8,6,8,4,8,13,7,8,12,4,12,10,8,16,5,14,11,9,10,9,11,17,10,7,9,6,13,4,6,7,8,11,9,7,6,8,8,8,12,10,6,7,4,13,6,8,12,7,10,9,4,5,7,7,10,5,5,8,3,7,5,5,6,1,8,1,7,6,2,4,7,2,3,4,2,3,2,3,1,2,3,3,5,1,6,5,3,3,-1,2,-2,2,3,1,1,-2,1,2,-4,3,1,-2,1,1,-1,1,-1,3,-1,1,-4,1,-2,1,-3,1,-5,1,-61
-38,1,-2,1,-8,1,-1,1,1,-5,2,1,2,1,2,-1,1,2,1,2,1,2,1,1,2,2,-3,6,-2,5,4,1,3,-1,1,3,3,1,3,-1,2,5,6,3,2,3,2,4,3,3,7,6,6,3,1,5,4,8,10,2,9,3,1,7,4,8,4,11,7,15,6,5,8,11,6,7,7,9,4,8,8,11,9,9,6,13,7,9,15,9,10,13,7,13,6,11,18,12,7,8,5,14,3,8,5,9,8,11,8,7,8,8,7,11,11,5,7,5,10,10,6,11,10,8,11,4,4,7,8,8,7,6,4,6,5,7,5,5,3,5,3,6,6,4,3,7,3,3,3,3,3,2,1,2,3,2,4,2,3,3,9,2,2,2,1,1,-1,1,3,1,1,1,-1,1,1,1,-3,2,2,-3,2,-1,1,-2,3,-1,1,-3,1,-3,1,-2,1,-5,1,-61
-39,1,-1,1,-9,1,-1,2,-5,1,2,1,2,-1,2,1,-1,2,2,2,-1,2,2,-1,3,1,-2,4,2,-1,1,8,-1,2,2,1,-1,3,3,1,3,1,2,7,4,4,1,3,4,3,1,4,9,9,1,2,2,6,5,8,9,-1,9,4,3,6,7,4,6,10,12,12,3,9,8,9,6,8,6,7,7,7,13,7,10,8,6,10,12,9,13,6,15,11,10,9,12,9,16,10,6,10,6,12,3,6,7,9,12,7,11,4,7,9,7,13,9,6,6,5,13,7,10,9,8,11,7,3,6,8,6,10,4,5,8,3,8,4,6,5,2,7,2,6,6,2,6,5,2,3,4,2,3,2,3,2,1,3,4,4,1,7,4,4,2,1,1,-2,2,3,1,1,-2,1,2,-3,1,2,1,-2,1,1,1,-2,3,-1,1,-4,1,-2,1,-2,1,-6,1,-60
-38,1,-2,1,-8,1,-1,1,1,-5,2,1,1,2,2,-1,1,1,2,2,1,2,-1,2,2,1,1,-2,6,-2,5,4,1,3,-1,1,3,3,1,3,-1,2,4,7,2,3,3,2,4,3,3,7,6,6,3,1,5,3,9,8,4,8,4,1,7,4,8,4,9,6,17,7,5,7,12,6,7,7,8,5,7,9,11,9,9,6,13,6,10,15,8,8,14,9,12,7,11,18,11,6,10,5,12,5,8,5,9,8,10,9,7,7,8,8,10,12,5,7,5,9,11,6,10,11,7,12,4,4,6,9,7,8,6,4,6,5,7,5,5,3,3,5,6,4,6,2,8,3,2,4,3,2,3,1,2,2,3,3,3,3,2,9,3,2,2,1,1,-2,4,1,1,1,-1,1,1,1,-3,2,2,-3,2,-1,1,-2,3,-1,1,-3,1,-3,1,-2,1,-5,1,-61
-42,1,-2,1,-8,1,-1,1,1,-5,2,1,2,1,2,-1,1,2,1,3,-1,2,1,1,2,2,-3,6,-2,5,4,1,3,-1,1,3,3,1,3,-1,2,5,6,3,2,3,2,4,3,3,7,6,6,3,1,6,3,8,10,2,9,3,1,7,4,8,4,11,7,15,6,5,8,11,6,8,6,9,4,8,8,11,9,9,6,13,9,7,15,9,10,13,7,13,7,10,18,12,7,8,5,14,3,8,5,9,8,11,8,7,8,8,7,12,10,5,7,5,10,10,6,11,10,8,11,4,4,7,8,8,7,6,4,6,5,7,5,5,3,5,4,6,5,4,3,7,3,3,3,3,3,2,1,2,3,2,4,2,3,3,9,2,2,2,1,1,-1,1,3,1,1,1,-1,1,1,1,-3,2,2,-3,2,-1,1,-2,3,-1,1,-3,1,-3,1,-2,1,-5,1,-57
-43,1,-1,1,-8,1,-1,1,1,-5,1,2,1,2,2,-1,1,1,2,2,1,1,1,2,2,1,1,-2,6,-2,4,5,1,2,1,1,2,3,2,2,1,2,2,7,4,3,3,1,4,4,2,7,7,6,2,2,4,3,9,9,4,6,5,2,5,6,8,4,7,8,15,8,6,6,12,6,6,7,8,6,7,10,11,4,12,8,11,8,9,14,9,7,16,9,9,9,10,14,17,6,9,6,12,5,6,5,10,7,11,7,9,7,9,8,10,12,4,7,4,9,13,5,10,8,9,13,3,6,6,8,8,8,4,4,8,4,8,5,4,4,3,5,5,5,6,2,6,4,3,3,4,1,3,2,2,2,3,3,2,4,1,10,3,2,2,1,1,-2,4,1,1,1,-1,1,-1,2,-3,2,2,-3,2,-1,1,-2,3,-1,1,-3,1,-3,1,-2,1,-6,1,-56
-38,1,-2,1,-8,1,-1,1,1,-4,1,1,2,1,1,2,1,-1,2,1,3,-1,2,1,1,3,1,-3,6,-2,6,3,1,3,1,-1,3,3,1,3,-1,2,7,4,3,3,2,2,5,2,3,7,9,3,3,1,6,4,8,10,1,9,3,3,7,2,8,4,12,8,14,6,5,7,11,7,7,6,10,3,9,11,8,9,9,6,12,10,6,18,6,10,13,8,12,9,9,19,10,8,7,7,13,3,8,5,9,10,10,7,7,7,8,8,12,9,7,6,5,12,8,8,9,10,7,11,5,4,6,8,9,7,5,7,3,6,7,5,4,3,6,3,7,5,3,3,7,3,3,3,3,3,2,2,2,2,3,3,4,1,6,6,3,3,-1,1,1,-1,1,4,1,1,-2,1,1,1,-3,3,1,-2,1,1,-1,1,-1,2,1,-1,1,-3,1,-2,1,-3,1,-5,1,-61
