0.0000000,0.000#0.660#0.670#0.650#0.730#0.640#0.720#0.630#0.760#0.740#0.800#0.890#0.910#0.900#0.920,2.000e+00,-00000343,000000369,1,000000002,000000356,000000000,000000000
-76,1,1,2,-3,2,1,1,-1,2,1,2,2,4,-1,3,1,2,-1,4,1,3,1,2,2,2,4,2,1,3,5,3,4,4,5,1,4,6,6,8,11,-1,6,6,5,3,5,10,3,4,3,2,4,12,5,7,8,8,7,5,9,2,9,10,9,11,5,7,6,3,2,7,8,8,5,6,2,6,1,8,7,4,4,5,9,5,11,5,8,5,5,5,11,4,4,8,13,7,7,5,4,4,8,2,9,9,10,9,4,12,6,4,9,7,8,6,10,11,6,4,4,5,8,5,6,8,4,5,4,5,5,8,6,6,6,6,6,6,5,5,3,5,5,3,3,7,3,1,10,5,8,1,3,4,6,2,2,8,4,1,1,4,7,2,1,1,2,1,1,2,-1,3,2,3,1,2,-2,1,1,2,-1,1,1,2,2,2,-2,1,2,-4,1,-7,1,-3,1,-71
-77,2,2,-3,1,1,1,1,2,1,2,2,1,3,-1,3,2,1,1,4,-1,3,3,2,2,3,2,2,2,6,-1,3,8,2,7,1,6,4,8,8,7,3,9,2,5,3,6,8,3,4,3,3,3,11,9,8,3,10,8,7,5,3,14,7,11,8,5,6,3,3,6,7,7,7,5,5,1,6,5,9,3,5,3,6,12,4,11,6,7,4,7,6,6,4,9,8,12,5,6,5,3,6,10,4,7,10,6,9,5,10,9,6,5,11,6,9,10,8,4,5,4,7,4,4,10,5,6,3,6,3,10,6,6,4,8,6,5,5,4,4,7,4,4,1,5,6,4,3,9,6,5,1,3,5,6,1,5,7,1,1,4,4,4,1,3,-1,1,1,2,1,1,2,3,2,1,2,-2,1,3,-1,1,3,-1,2,1,1,-1,1,2,-4,1,-8,1,-2,1,-71
-77,2,2,-3,1,1,1,1,2,1,2,2,1,3,-1,3,2,1,1,4,-1,3,3,2,2,3,2,2,2,6,-1,3,8,2,7,1,6,4,8,8,7,3,9,2,6,2,6,8,3,4,3,3,3,11,9,8,3,10,8,7,5,3,13,8,11,8,5,6,3,3,6,7,7,7,5,5,1,6,5,9,3,5,3,6,12,4,10,7,7,4,7,6,6,4,9,8,12,5,6,5,3,6,10,4,7,10,6,9,5,10,9,6,5,11,6,9,9,8,5,5,4,7,4,4,10,5,6,3,6,3,11,5,6,4,8,6,5,5,4,4,7,4,4,1,5,6,4,3,9,6,5,1,3,5,5,2,5,7,1,1,4,4,4,1,3,-1,1,1,2,1,1,2,3,2,1,2,-2,1,3,-1,1,3,-1,2,1,1,-1,1,2,-4,1,-8,1,-2,1,-71
-77,2,2,-3,1,1,1,1,2,1,2,2,1,3,-1,3,2,1,1,4,-1,3,3,2,2,3,2,2,2,6,-1,3,7,3,7,1,6,4,8,9,6,3,9,2,5,3,6,8,3,4,3,3,3,11,9,8,3,10,9,6,5,3,14,7,11,8,5,6,3,3,6,7,7,7,5,5,1,6,5,9,3,5,3,6,12,4,11,6,7,4,7,6,6,4,9,8,12,5,6,5,3,6,10,4,7,10,6,9,5,10,9,6,5,11,6,9,10,8,4,5,4,7,4,4,10,5,6,3,6,3,10,6,6,4,8,6,5,5,4,4,7,4,4,1,5,6,3,4,9,7,4,1,4,4,6,1,5,7,1,1,4,4,4,1,3,-1,1,1,2,1,1,3,2,2,1,2,-2,1,3,-1,1,3,-1,2,1,1,-1,1,2,-4,1,-8,1,-2,1,-71
-76,1,1,2,-3,1,1,1,1,2,1,2,2,1,3,-1,3,2,1,1,4,-1,3,3,2,2,2,3,2,2,6,-1,3,8,1,8,1,5,5,8,8,7,3,9,2,5,3,5,9,3,3,4,3,3,11,8,9,3,10,9,6,4,3,14,8,9,10,6,5,3,3,6,7,7,7,5,5,1,6,4,10,2,6,3,6,12,4,10,7,6,5,7,6,6,4,8,9,12,4,7,5,3,6,10,2,9,10,6,8,5,11,10,5,6,10,6,9,8,9,5,5,3,6,5,4,11,5,6,3,5,4,9,7,6,4,8,6,5,5,4,4,7,4,2,3,5,6,4,2,10,6,5,1,3,5,6,1,4,8,1,1,4,4,3,2,3,-1,1,1,2,1,1,2,3,2,1,2,-2,1,3,-1,1,3,-1,2,1,1,-1,2,1,-4,1,-8,1,-2,1,-71
-77,2,2,-3,1,1,1,1,2,1,2,2,1,3,-1,3,2,1,1,4,-1,3,3,2,2,3,2,2,2,6,-1,3,7,4,6,1,6,4,8,9,6,3,9,2,5,3,6,8,3,4,3,3,3,11,9,8,2,11,9,6,5,3,15,6,11,8,5,7,2,3,6,7,7,7,4,6,1,6,5,9,3,5,3,6,12,4,11,6,7,4,7,6,6,4,9,8,13,4,6,5,3,6,10,4,7,10,6,9,5,10,9,6,6,10,6,9,11,7,4,5,4,7,4,4,10,6,5,3,6,3,10,6,6,5,7,6,5,5,4,4,7,4,4,1,5,6,3,4,9,7,4,1,4,4,6,1,5,7,1,1,4,4,4,1,3,-1,1,1,2,1,1,3,2,2,1,2,-2,1,3,-1,1,3,-1,2,1,1,-1,1,2,-4,1,-8,1,-2,1,-71
-77,2,2,-3,1,1,1,1,2,1,2,2,1,3,-1,3,2,1,1,4,-1,3,3,2,2,2,3,2,2,6,-1,3,8,2,7,1,5,5,8,8,7,3,9,2,5,3,5,9,3,3,4,3,3,11,8,9,3,10,8,7,4,3,14,8,8,11,6,5,3,3,6,7,7,7,5,5,1,6,4,10,3,5,3,6,12,4,10,7,6,5,7,6,6,4,8,9,12,4,7,5,3,6,10,2,9,10,7,8,4,11,9,6,6,10,6,9,8,9,5,5,4,5,6,4,10,5,6,3,5,4,9,7,6,4,8,6,5,5,4,4,7,4,2,3,5,6,4,2,10,6,5,1,3,5,6,1,5,7,1,1,4,4,3,2,3,-1,1,1,2,1,1,2,3,2,1,2,-2,1,3,-1,1,3,-1,2,1,1,-1,2,1,-4,1,-8,1,-2,1,-71
-77,2,2,-3,1,1,1,1,2,1,2,2,1,3,-1,3,2,1,1,4,-1,3,4,1,2,3,2,2,1,7,-1,3,7,4,6,1,6,4,8,9,6,3,9,2,5,3,7,7,3,4,3,3,3,11,9,8,2,11,8,7,5,3,15,6,11,8,5,7,2,3,6,8,6,7,4,6,1,6,5,9,3,5,3,6,12,4,11,6,7,4,7,6,6,4,10,7,13,4,6,5,3,6,10,4,7,10,6,9,5,10,9,6,6,10,5,10,11,7,4,5,4,7,4,4,10,6,5,3,6,3,10,6,6,5,7,6,5,5,4,4,7,4,4,1,5,6,3,4,9,7,4,1,4,4,6,1,5,7,1,1,3,5,4,1,3,-1,1,1,2,1,1,3,2,2,1,2,-2,1,3,-1,1,3,-1,2,1,1,-1,1,2,-4,1,-8,1,-2,1,-71
-76,1,1,2,-4,2,1,1,2,1,2,2,1,3,-1,3,1,2,1,4,-1,3,3,2,2,2,3,2,2,6,-1,3,8,1,8,1,5,5,6,9,8,3,9,2,5,3,5,9,3,3,4,3,3,11,9,6,5,10,8,7,4,3,13,9,9,10,5,6,3,3,5,8,7,7,4,6,1,6,4,10,2,6,3,5,13,4,10,7,6,5,8,4,6,5,8,9,12,4,7,5,4,5,10,2,9,10,6,8,4,12,10,5,7,9,6,9,9,8,5,5,3,6,5,4,10,6,5,4,5,4,8,8,6,4,8,6,5,5,4,4,7,4,2,3,5,6,3,3,11,5,5,1,3,5,6,1,4,8,1,-1,5,4,3,2,3,-1,1,1,2,1,1,2,3,2,1,2,-2,1,3,-1,1,3,-1,2,1,1,-1,2,1,-4,1,-8,1,-2,1,-71
-76,1,1,2,-4,2,1,1,2,1,2,2,1,3,-1,3,1,2,1,4,-1,3,3,2,2,2,3,2,2,6,-1,3,8,1,8,1,5,5,8,8,7,3,9,2,5,3,5,9,3,3,4,3,3,11,9,8,3,10,9,6,4,3,14,8,9,10,6,5,3,3,6,7,7,7,5,5,1,6,4,10,2,6,3,6,12,4,10,7,6,5,7,6,5,5,8,9,12,4,7,5,3,6,10,2,9,10,6,8,4,12,10,5,7,9,6,9,8,9,4,6,3,6,5,4,11,5,6,3,5,4,8,8,6,4,8,6,5,5,4,4,7,4,2,3,5,6,4,2,10,6,5,1,3,5,6,1,4,8,1,1,4,4,3,2,3,-1,1,1,2,1,1,2,3,2,1,2,-2,1,3,-1,1,3,-1,2,1,1,-1,2,1,-4,1,-8,1,-2,1,-71
-76,1,1,1,1,-3,2,1,1,2,1,2,2,1,3,-1,3,1,2,1,4,-1,3,3,2,2,2,3,2,2,6,-1,3,7,2,8,1,6,4,6,9,8,2,7,5,4,4,5,9,3,3,4,2,4,11,8,7,5,10,8,7,4,2,14,8,10,10,4,7,3,3,4,8,8,7,4,6,1,6,4,8,4,6,3,4,13,5,10,6,7,5,7,5,6,5,7,10,12,4,6,6,4,5,10,2,9,10,5,9,4,12,10,5,7,8,7,9,8,9,5,5,3,6,5,4,10,6,4,5,5,4,8,8,5,4,9,5,5,6,4,4,7,4,2,3,5,6,3,1,13,5,5,1,4,4,6,1,4,8,-1,1,5,4,3,2,3,-1,1,1,2,1,-1,3,3,2,1,2,-2,1,3,-1,1,3,-1,2,1,1,-1,2,1,-4,1,-8,1,-2,1,-71
-76,1,1,-1,2,-3,2,1,1,2,1,2,2,-1,4,-1,3,1,2,1,4,-1,3,3,2,1,2,4,2,2,5,1,3,6,3,8,1,5,5,5,9,10,1,7,5,4,3,5,10,3,3,4,2,4,11,8,6,6,9,9,7,4,1,13,10,10,9,5,7,3,3,4,8,6,8,5,6,1,5,6,7,5,4,3,5,13,5,9,5,10,4,6,6,6,4,9,9,11,5,5,7,4,5,10,2,7,12,5,9,3,13,9,5,8,8,9,6,9,9,5,5,3,5,5,5,10,6,4,5,4,5,7,9,6,3,8,6,5,6,3,5,6,5,2,3,5,6,3,1,13,4,6,1,3,4,7,1,4,7,1,1,5,4,3,2,3,-1,1,1,2,1,-1,3,3,2,1,2,-2,1,3,-1,1,2,1,1,2,1,-1,2,1,-4,1,-8,1,-2,1,-71
-76,1,1,-1,2,-3,2,1,1,2,1,2,2,-1,4,-1,3,1,2,1,4,-1,3,3,2,1,2,4,2,2,5,1,3,5,4,8,1,4,6,5,9,10,1,7,5,4,3,6,9,3,3,4,2,4,11,7,7,6,9,9,6,5,1,14,9,10,9,5,7,3,3,4,8,6,8,5,6,-1,6,6,7,5,4,3,5,14,4,9,5,8,6,6,6,6,4,9,9,11,5,6,6,4,5,10,2,7,12,5,9,3,13,8,5,8,8,11,5,9,9,6,4,3,5,5,5,9,7,4,5,4,5,8,8,6,3,8,6,5,6,3,5,7,4,2,3,4,7,3,1,13,4,6,1,3,4,7,1,4,7,1,1,5,4,3,2,3,-1,1,1,2,1,-1,3,2,3,1,2,-2,1,3,-1,1,2,1,1,2,1,-1,2,1,-4,1,-8,1,-2,1,-71
-76,1,1,-1,2,-3,2,1,1,2,1,2,2,-1,4,-1,3,1,2,1,4,-1,3,3,2,1,2,4,2,2,5,1,3,5,4,8,1,5,5,5,9,10,1,7,5,4,3,5,10,3,3,4,2,4,11,8,6,6,9,9,6,5,1,13,10,10,9,5,7,3,3,4,8,6,8,5,6,-1,6,6,7,5,4,3,5,14,4,9,5,9,5,6,6,6,4,9,9,11,5,5,7,4,5,10,2,7,12,5,9,3,13,9,5,8,7,10,6,9,9,6,4,3,5,5,5,9,7,4,5,4,5,7,9,6,3,8,6,5,6,3,5,6,5,2,3,5,6,3,1,13,4,6,1,3,4,7,1,4,7,1,1,5,4,3,2,3,-1,1,1,2,1,-1,3,2,3,1,2,-2,1,3,-1,1,2,1,1,2,1,-1,2,1,-4,1,-8,1,-2,1,-71
-76,1,1,-1,2,-3,2,1,1,2,1,2,2,-1,4,-1,3,1,2,1,4,-1,3,3,2,1,2,4,2,2,5,1,3,5,4,8,1,4,6,5,9,10,1,7,5,4,3,6,9,3,3,4,2,4,11,7,7,6,8,10,6,5,1,14,9,10,9,5,7,3,3,4,8,6,8,5,6,-1,6,6,7,5,4,3,5,14,4,9,5,8,6,6,6,6,4,9,9,11,5,6,6,4,5,10,2,7,12,5,9,3,13,8,5,8,8,10,6,9,9,6,4,3,5,5,5,9,7,4,5,4,5,8,8,6,3,8,6,5,6,3,5,7,4,2,3,4,7,3,1,13,4,6,1,3,4,6,2,4,7,1,1,5,4,3,2,3,-1,1,1,2,1,-1,3,2,3,1,2,-2,1,3,-1,1,2,1,1,2,1,-1,2,1,-4,1,-8,1,-2,1,-71
