0.0000000,0.000#0.220#0.890#0.200#0.210#0.180#0.190#0.230#0.330#0.360,2.000e+00,-00000390,000000350,1,000000002,000000370,000000000,000000000
-71,1,-9,1,-9,1,-1,1,-10,1,1,1,1,1,-1,1,2,1,1,-2,1,1,2,2,1,1,3,3,-1,3,2,4,6,3,7,2,4,2,5,5,1,6,3,3,-1,4,4,4,5,2,13,2,7,6,6,7,3,4,6,8,6,10,6,7,7,9,11,7,9,8,10,5,9,8,7,13,6,3,4,5,11,12,7,5,8,7,5,6,6,4,8,12,3,5,5,4,7,4,6,10,8,3,5,7,2,8,6,2,7,7,7,7,12,3,5,10,4,7,3,6,14,9,8,5,5,3,11,7,10,7,3,8,6,13,9,4,5,6,7,8,2,7,8,8,3,9,4,3,11,8,6,8,5,4,6,2,3,5,1,6,7,2,6,4,4,1,3,4,-1,1,3,2,4,2,3,3,1,2,5,1,3,1,1,3,1,-1,2,-1,2,1,1,-4,1,1,-6,1,-1,1,-68
-71,1,-9,1,-10,1,1,-10,1,1,1,1,1,-1,2,1,1,1,-2,1,1,2,2,2,-1,2,3,3,1,3,3,7,2,6,3,4,2,4,5,2,6,2,4,-1,3,4,5,5,2,8,7,6,5,9,6,2,3,6,9,5,12,4,8,9,7,12,7,6,8,13,5,7,10,7,11,7,4,4,5,9,14,6,6,7,6,6,6,8,2,6,13,4,6,4,4,8,3,6,10,9,3,4,8,3,6,6,3,5,8,8,6,9,7,5,10,2,9,4,5,13,8,7,8,5,3,10,7,10,8,5,5,9,8,13,3,5,6,7,6,3,7,10,7,4,7,5,3,11,7,5,8,8,3,5,3,3,3,4,5,7,2,6,4,4,1,2,5,-1,1,3,1,4,3,4,1,2,2,4,2,1,3,1,3,1,-1,2,-1,1,2,-1,1,-2,1,-1,1,-7,1,1,-68
-72,1,-8,1,-10,2,-12,2,1,1,-1,1,2,1,1,1,-2,1,1,1,3,1,1,1,3,5,-1,3,2,3,7,3,6,1,4,5,4,3,1,6,4,1,1,4,3,5,5,4,11,5,6,6,8,3,4,6,8,5,6,11,6,10,5,10,10,8,7,5,12,5,11,9,8,7,6,4,4,12,11,5,9,3,7,9,5,5,5,6,9,8,5,4,5,6,5,8,6,8,7,4,5,7,3,6,5,6,8,4,7,7,11,4,8,6,5,7,5,5,14,9,8,1,6,6,10,9,10,6,3,9,8,9,9,6,4,8,5,6,3,9,9,6,4,6,4,6,11,9,4,7,6,2,5,2,3,7,3,3,5,7,3,2,5,3,3,1,1,2,2,1,4,4,2,2,2,3,3,2,3,2,1,1,1,1,1,-1,3,-1,1,-2,1,-2,1,-6,1,-1,1,-67
-71,1,-9,1,-10,1,1,-10,1,1,1,1,1,-1,2,1,1,1,-2,1,1,2,2,2,-1,2,3,3,1,3,3,7,2,6,3,4,2,4,5,2,6,2,4,-1,3,4,5,5,2,9,6,6,5,9,6,2,3,6,9,6,11,4,8,9,7,13,6,6,8,13,5,7,10,6,12,7,4,4,5,9,14,6,6,7,7,5,6,8,2,6,13,4,6,4,4,8,3,6,10,9,3,4,8,3,6,6,3,5,9,7,6,10,6,4,11,2,9,4,5,13,8,7,8,5,3,10,7,10,8,5,5,9,9,12,3,5,6,8,5,3,8,10,6,4,7,5,3,11,7,5,8,8,3,5,3,3,4,3,5,7,2,6,4,4,1,2,5,-1,1,3,1,4,3,3,2,2,2,4,2,1,3,1,3,1,-1,2,-1,1,2,-1,1,-2,1,-1,1,-7,1,1,-68
-71,1,-9,1,-10,1,1,-10,1,1,1,1,1,-1,2,1,1,1,-2,1,1,2,2,2,-1,2,3,3,1,3,3,7,2,6,3,4,2,4,5,2,6,2,4,-1,3,4,5,5,2,9,6,6,5,9,6,2,3,6,9,5,12,4,8,9,7,12,7,6,8,13,5,7,10,7,11,7,4,4,5,9,14,6,6,7,6,6,6,8,2,6,13,4,6,4,4,8,3,6,10,9,3,4,8,3,6,6,3,5,8,8,6,10,6,4,11,2,9,4,5,13,8,7,8,5,3,10,7,10,8,5,5,9,9,12,3,5,6,7,6,3,8,9,7,4,7,5,3,11,7,5,8,8,3,5,3,3,4,3,5,7,2,6,4,4,1,2,5,-1,1,3,1,4,3,4,1,2,2,4,2,1,3,1,3,1,-1,2,-1,1,2,-1,1,-2,1,-1,1,-7,1,1,-68
-71,1,-9,1,-10,1,1,-10,1,1,1,1,1,-1,2,1,1,1,-2,1,1,2,2,2,-1,2,3,3,1,2,4,7,2,7,2,4,2,4,5,2,6,2,4,-1,3,4,5,5,2,9,6,6,5,8,7,2,3,6,9,6,11,4,8,9,7,13,6,6,9,12,5,7,10,6,12,7,4,5,4,9,14,6,6,7,7,5,6,8,2,6,14,3,6,5,3,8,3,6,10,9,3,4,8,3,6,6,3,5,9,7,6,10,6,4,11,2,9,4,5,13,9,6,8,5,3,10,7,10,8,5,5,9,9,12,3,5,6,7,6,3,8,10,6,4,8,4,3,11,7,5,8,8,3,6,2,3,4,3,5,7,2,6,4,4,1,2,5,-1,1,3,1,4,3,3,2,2,2,4,2,2,2,1,3,1,-1,2,-1,1,2,-1,1,-3,1,1,-7,1,1,-68
-71,1,-9,1,-10,1,1,-10,1,1,1,1,1,-1,2,1,1,1,-2,1,1,2,2,2,-1,2,3,3,1,2,4,7,2,6,3,4,2,4,5,2,6,2,4,-1,3,4,5,5,2,9,6,6,5,8,7,2,3,6,9,6,11,4,8,9,7,13,6,6,9,12,5,7,10,6,12,7,4,4,5,10,13,6,6,7,7,5,6,8,2,6,14,3,6,4,4,8,3,6,10,9,3,4,8,3,6,6,3,5,9,7,6,10,6,4,11,2,9,4,5,13,8,7,8,5,3,10,7,10,8,5,5,9,9,12,3,5,6,8,5,3,8,10,6,4,8,4,3,11,7,5,8,8,3,6,2,3,4,3,5,7,2,6,4,4,1,2,5,-1,1,3,1,4,3,3,2,2,2,4,2,2,2,1,3,1,-1,2,-1,1,2,-1,1,-3,1,1,-7,1,1,-68
-71,1,-9,1,-10,1,1,-10,1,1,1,1,1,-1,2,1,1,1,-2,1,1,2,2,2,-1,2,3,3,1,3,3,7,2,6,3,4,2,4,5,2,6,2,4,-1,3,4,5,4,3,7,8,6,5,9,6,2,3,6,9,5,12,4,8,9,7,11,8,6,8,13,5,7,10,7,11,7,4,4,4,9,15,6,6,7,6,6,6,8,2,6,12,5,6,4,4,8,3,6,10,8,4,4,8,3,6,6,3,4,9,8,6,9,7,5,10,2,9,4,5,13,8,7,8,5,3,10,6,10,9,5,5,9,8,12,4,5,6,7,6,3,7,9,8,4,7,5,3,11,7,5,8,8,3,5,3,3,3,4,5,7,2,6,4,4,1,2,5,-1,1,3,1,4,3,4,1,2,2,4,1,2,3,1,3,1,-1,2,-1,1,2,-1,1,-2,1,-1,1,-7,1,1,-68
-71,1,-9,1,-10,1,1,-10,1,1,1,1,1,-1,2,1,1,1,-2,1,1,1,3,2,-1,2,2,4,1,3,3,6,3,6,3,4,2,4,5,2,6,2,4,-1,3,4,4,3,5,7,8,6,4,10,5,3,3,4,11,4,11,6,8,8,8,10,9,6,7,13,6,7,10,7,10,6,5,5,3,8,17,6,6,6,7,5,7,8,1,7,12,4,5,6,4,8,2,8,8,8,5,4,7,5,5,6,2,5,9,7,7,9,7,6,8,2,9,5,5,13,8,7,8,4,4,10,6,7,11,7,4,8,9,12,4,5,5,8,5,4,7,7,9,4,8,5,3,10,7,8,6,8,3,5,3,2,3,5,5,6,2,6,4,5,1,2,5,-1,1,3,1,4,3,4,1,2,2,3,2,2,3,1,3,1,-1,2,-1,1,2,-1,1,-2,1,-1,1,-7,1,1,-68
-71,1,-9,1,-10,1,1,-10,1,1,1,1,1,-1,2,1,1,1,-2,1,1,1,3,2,-1,2,2,4,1,3,3,6,3,3,6,5,1,4,5,2,6,2,4,-1,3,4,4,3,5,5,10,6,4,10,5,3,3,4,11,4,11,6,7,8,9,10,9,6,7,13,5,7,10,8,10,6,5,5,3,8,16,7,6,6,7,5,7,8,1,7,12,4,5,6,4,8,2,8,8,8,5,4,7,5,4,7,2,4,10,7,7,9,7,6,7,2,10,5,5,13,8,7,8,4,4,10,6,8,10,7,4,7,10,12,4,6,4,9,4,4,7,7,9,4,8,4,4,10,7,8,6,8,3,5,3,2,3,5,5,6,2,6,4,4,2,3,4,-1,1,3,1,4,3,4,1,2,2,3,2,2,3,1,2,2,-1,2,-1,1,2,-1,1,-2,1,-1,1,-7,1,1,-68
