0.0000000,0.000#0.970#0.990#0.090#0.060#0.070#0.080#0.980#0.050#0.960,2.000e+00,-00000342,000000358,1,000000002,000000350,000000000,000000000
-63,2,1,-2,1,-1,1,-11,1,-5,3,3,-1,1,-1,1,3,2,1,1,-1,4,-1,1,4,2,6,4,7,4,1,5,2,2,3,4,11,3,5,5,3,4,7,3,5,5,8,7,2,4,9,3,8,9,7,5,9,5,9,10,7,5,7,11,6,5,10,7,8,8,9,5,9,4,5,4,11,8,6,10,9,8,8,5,12,7,6,4,7,10,3,10,5,12,3,4,6,5,9,5,8,4,6,4,9,4,10,3,4,9,5,10,14,5,10,10,8,9,12,7,4,6,13,8,10,5,5,8,7,1,6,3,4,3,9,3,9,7,4,8,3,5,6,4,4,4,8,5,3,1,5,2,5,4,4,4,1,5,2,2,2,-1,4,4,4,2,3,2,1,1,1,2,1,1,2,3,3,2,1,-2,1,-1,2,1,1,-1,1,-2,1,-3,1,-1,1,1,1,-1,1,-72
-64,2,1,1,-1,1,-13,1,-4,1,2,3,-1,1,2,1,2,2,-1,1,-1,4,1,1,6,2,6,4,4,4,1,5,4,1,5,4,12,3,1,5,9,4,3,3,7,5,5,7,6,4,7,4,5,9,12,5,6,5,9,10,7,4,9,11,6,5,10,6,8,8,8,5,10,4,6,4,10,7,8,10,9,8,10,4,11,6,9,4,4,7,5,10,4,12,7,4,6,6,8,4,5,4,9,6,8,4,6,3,5,9,9,11,12,5,10,9,9,8,12,7,7,6,14,8,5,4,5,8,9,1,5,3,3,3,11,3,8,7,1,9,6,6,4,4,3,4,7,5,6,1,5,2,7,1,2,4,-1,5,3,2,2,-1,6,4,1,3,3,2,-1,1,1,2,3,1,2,3,1,3,-3,1,-1,2,1,1,-1,1,1,-5,2,-1,1,1,-2,1,-71
-64,2,1,1,-1,1,-13,1,-5,3,3,-1,1,2,1,2,2,-1,1,-1,4,1,1,6,2,6,4,4,4,1,5,3,2,5,4,12,3,1,5,9,4,3,3,7,5,5,7,6,4,7,3,6,9,12,5,6,5,9,10,6,5,9,11,6,5,9,7,8,8,8,5,10,4,6,4,9,8,8,10,9,8,9,5,10,7,9,4,3,8,5,10,4,12,7,4,7,5,7,5,5,4,10,4,9,4,6,3,5,9,9,10,13,5,10,9,8,9,12,7,7,6,14,8,4,5,5,8,9,1,5,3,3,3,11,3,8,7,2,8,6,5,5,4,3,4,7,5,6,1,5,2,4,4,2,4,-1,5,3,2,2,-1,6,4,2,2,3,2,-1,1,1,2,3,1,2,3,1,2,1,-2,1,-1,2,1,1,-1,1,1,-5,2,-1,1,1,-2,1,-71
-63,2,1,-2,1,-1,1,-12,1,-4,3,3,-1,1,-1,1,3,2,1,1,-1,4,-1,1,4,2,6,4,7,4,1,5,2,2,3,3,12,3,5,4,4,3,7,3,6,4,9,6,2,4,10,4,6,11,6,5,9,5,9,11,5,5,8,11,6,5,10,7,8,8,9,4,9,4,6,4,10,9,6,8,11,7,9,4,11,8,7,5,6,8,4,10,6,12,3,5,4,6,9,6,7,4,6,2,11,4,10,3,4,9,5,10,12,7,9,9,10,9,12,6,5,6,13,9,8,6,5,8,7,2,4,3,5,3,8,4,9,7,4,8,2,5,7,3,5,5,7,5,3,1,4,2,6,5,3,4,1,5,2,2,2,-1,3,4,5,2,3,2,1,1,1,2,1,-1,3,2,4,1,2,-2,1,-1,2,1,1,-2,1,-1,1,-3,1,-1,1,1,1,-1,1,-72
-63,2,1,-2,1,-1,1,-12,1,-4,3,3,-1,1,-1,1,3,2,1,1,-1,4,-1,1,4,2,6,4,7,4,1,5,2,2,3,4,11,3,5,4,4,3,7,3,6,5,8,6,3,3,10,4,6,10,7,5,9,5,9,10,6,6,7,11,6,5,10,7,8,8,9,5,8,4,6,4,10,9,6,9,10,7,9,4,11,8,7,5,6,9,3,10,6,12,3,5,4,6,9,6,7,4,6,2,11,4,10,3,4,9,5,10,12,7,10,9,9,9,12,6,5,6,13,8,9,6,5,8,7,2,4,3,5,3,9,3,9,7,4,8,2,5,7,3,5,5,7,5,3,1,5,1,6,5,3,4,1,5,2,2,2,-1,3,4,5,2,3,2,1,1,1,2,1,1,2,2,4,1,2,-2,1,-1,2,1,1,-2,1,-1,1,-3,1,-1,1,1,1,-1,1,-72
-63,2,1,-2,1,-1,1,-12,1,-4,3,3,-1,1,-1,1,3,2,1,1,-1,4,-1,1,4,2,6,4,7,4,1,5,2,2,3,3,12,3,5,4,4,3,7,3,6,4,9,6,2,4,10,4,6,11,6,5,9,5,9,10,6,5,8,11,6,5,10,7,8,8,9,4,9,4,6,4,10,9,6,8,11,7,9,4,11,8,7,5,6,9,3,10,6,12,3,5,4,6,9,6,7,4,6,2,11,4,10,3,4,9,5,10,12,7,9,10,9,9,12,6,5,6,13,9,8,6,5,8,7,2,4,3,5,3,8,4,9,7,4,8,2,5,7,3,5,5,7,5,3,1,4,2,6,5,3,4,1,5,2,2,2,-1,3,4,5,2,3,2,1,1,1,2,1,-1,3,2,4,1,2,-2,1,-1,2,1,1,-2,1,-1,1,-3,1,-1,1,1,1,-1,1,-72
-63,2,1,-2,1,-1,1,-12,1,-4,3,3,-1,1,-1,1,3,2,1,1,-1,4,-1,1,4,2,6,4,7,4,1,5,2,2,3,3,12,3,5,4,4,3,7,3,6,4,9,6,2,4,10,4,6,11,6,5,9,5,9,11,5,5,8,11,6,5,10,7,8,8,9,4,9,4,6,4,10,9,6,8,11,7,9,4,11,8,7,5,6,9,3,10,6,12,3,5,4,6,9,6,7,4,6,2,11,3,11,3,4,9,5,10,12,7,9,10,9,9,12,6,5,6,13,9,8,6,5,8,7,2,4,3,5,3,8,4,9,7,4,8,2,5,7,3,5,5,7,5,3,1,4,2,6,5,3,4,1,5,2,2,2,-1,3,4,5,2,3,2,1,1,1,2,1,-1,3,2,4,1,2,-2,1,-1,2,1,1,-2,1,-1,1,-3,1,-1,1,1,1,-1,1,-72
-64,2,1,1,-1,1,-13,1,-5,3,3,-1,1,2,1,2,2,-1,1,-1,4,1,1,6,2,6,4,4,4,1,5,4,1,5,4,12,3,1,5,9,4,3,3,7,5,5,7,6,4,7,3,6,9,12,5,6,5,9,10,6,5,9,11,6,5,9,7,8,8,8,5,10,4,6,4,9,8,8,10,9,8,9,5,11,6,9,4,3,8,5,10,4,12,7,4,6,6,8,4,5,4,9,6,8,4,6,3,5,9,9,11,12,5,10,9,8,9,12,7,7,6,14,8,4,5,5,8,9,1,5,3,3,3,11,3,8,7,1,9,6,6,4,4,3,4,7,5,6,1,5,2,6,2,2,4,-1,5,3,2,2,-1,6,4,1,3,3,2,-1,1,1,2,3,1,2,3,1,2,1,-2,1,-1,2,1,1,-1,1,1,-5,2,-1,1,1,-2,1,-71
-63,2,1,-2,1,-1,1,-11,1,-5,3,3,-1,1,-1,1,3,2,1,1,-1,4,-1,1,4,2,6,4,7,4,1,5,2,2,3,4,11,3,5,4,4,4,6,3,6,5,8,6,3,3,10,4,7,9,7,5,9,5,9,10,6,6,7,11,6,5,10,7,8,8,9,5,8,4,6,4,10,9,6,10,9,7,9,4,11,9,6,5,6,10,2,10,6,12,3,4,5,6,9,6,7,4,6,2,11,4,10,3,4,9,5,11,12,6,10,10,8,9,12,6,5,6,13,8,9,6,5,8,7,1,5,3,5,3,9,3,9,7,4,8,2,5,7,3,5,5,7,5,3,1,5,1,6,5,3,4,1,5,2,2,2,-1,4,4,4,2,3,2,1,1,1,2,1,1,2,2,4,1,2,-2,1,-1,2,1,1,-2,1,-1,1,-3,1,-1,1,1,1,-1,1,-72
-64,2,1,1,-1,1,-13,1,-4,1,2,3,-1,1,2,1,2,2,-1,1,-1,4,1,1,6,2,6,4,4,4,1,5,4,1,4,5,12,3,1,5,9,4,3,3,7,5,5,7,6,4,7,4,5,9,12,5,6,5,9,10,7,4,9,11,6,5,10,6,8,8,8,5,10,4,6,4,10,7,8,10,9,8,10,4,11,6,9,4,4,7,5,10,4,12,7,4,6,6,8,4,5,4,9,6,8,4,6,3,5,9,9,11,11,6,10,9,9,8,11,8,7,6,14,8,5,4,5,8,9,1,5,3,3,4,10,3,8,7,1,9,6,6,4,4,3,4,7,5,6,1,5,2,7,1,2,4,-1,5,3,2,2,-1,5,5,1,3,3,2,-1,1,1,2,2,2,2,3,1,3,-3,1,-1,2,1,1,-1,1,1,-5,2,-1,1,1,-2,1,-71
