0.0000000,0.000#0.430,1.300e+01,-00002032,000002024,1,000000013,000000312,000000000,000000000
-72,1,1,-3,1,2,3,-2,2,-3,3,-1,3,3,4,1,7,1,5,2,1,6,6,4,3,7,3,7,10,6,11,12,16,10,13,16,13,6,20,20,18,17,29,27,21,20,27,29,35,33,25,27,37,33,42,35,39,46,44,39,49,46,49,56,37,41,65,55,48,59,64,64,70,59,44,57,52,68,58,55,62,54,50,51,53,55,54,53,59,52,59,57,57,47,62,45,47,49,51,48,43,36,35,40,39,40,30,36,43,39,28,32,26,19,23,26,31,28,19,17,23,13,13,14,3,19,15,14,7,8,7,9,8,14,10,2,6,2,4,5,3,3,7,4,6,2,2,1,-2,1,1,1,2,1,2,2,1,1,-2,1,-1,1,1,-5,1,-4,1,1,-3,1,-55
-72,2,-4,1,-1,5,-2,1,1,-2,3,-1,1,5,4,1,5,3,4,3,4,2,5,6,5,5,5,5,8,8,12,11,11,15,19,10,10,9,21,18,16,18,30,27,18,22,31,25,33,35,32,22,36,33,43,34,42,43,44,40,39,51,62,44,36,46,63,56,49,56,64,67,62,64,52,50,58,63,66,46,59,59,49,50,56,50,57,51,63,48,63,52,45,61,58,48,49,49,46,54,37,41,39,34,39,41,38,29,44,38,29,31,22,24,18,30,36,23,20,17,16,20,15,12,7,13,20,11,6,9,8,8,14,7,5,8,6,2,5,3,4,2,5,6,4,5,1,2,-2,2,-1,1,2,-1,3,3,-2,1,-1,1,1,-2,1,-4,1,-3,1,-1,1,-4,1,-54
