0.0000000,0.000#0.080,1.200e+01,-00001954,000001934,1,000000012,000000324,000000000,000000000
-51,1,-18,1,1,1,-1,1,1,-2,1,-1,2,1,-2,2,1,3,2,2,4,-1,5,2,3,1,1,5,3,3,6,9,4,9,7,11,11,6,4,8,7,5,11,19,10,15,21,16,15,12,15,18,20,25,26,18,28,21,26,28,29,24,33,23,24,34,47,22,44,36,41,42,50,48,46,44,37,40,60,50,49,54,54,50,61,50,67,60,44,49,60,69,57,59,49,52,57,68,52,54,45,51,48,59,55,40,56,41,59,46,44,44,43,41,47,36,48,36,31,25,38,48,40,32,21,22,39,30,25,24,21,25,25,16,10,19,22,17,21,14,15,19,14,7,11,8,7,8,4,9,6,8,7,5,8,2,4,2,3,5,4,4,5,2,3,2,4,3,2,2,2,2,4,5,-3,1,-2,1,-2,1,-1,1,-69
-51,1,-18,1,1,1,-1,2,-3,1,-1,2,1,-2,1,2,3,2,2,4,1,4,3,2,1,1,6,2,4,5,9,4,9,6,11,12,6,4,8,7,6,10,18,11,15,21,16,15,13,14,17,21,22,29,18,28,20,27,26,31,29,27,23,25,34,46,24,42,33,44,45,48,45,49,41,40,44,56,50,49,53,55,52,59,57,60,54,50,45,61,74,55,54,54,50,59,65,55,50,49,48,50,57,57,41,54,47,53,47,44,45,43,41,47,37,46,38,30,22,41,53,35,33,20,21,39,31,25,23,22,28,22,15,11,17,24,17,21,15,14,18,15,5,13,7,8,8,4,9,6,8,7,6,7,2,4,2,3,6,3,4,5,2,3,2,4,3,2,2,2,2,4,4,1,-2,1,-2,1,-2,1,-1,1,-69
