0.0000000,0.000#0.140,1.300e+01,-00001939,000002221,1,000000013,000000320,000000000,000000000
-53,1,-6,1,-8,1,-1,1,-1,3,2,2,-2,1,1,5,1,2,2,5,3,4,4,8,2,5,3,7,5,10,5,5,6,9,12,6,10,15,12,18,11,17,13,10,15,17,14,25,27,32,37,26,25,23,31,31,24,35,32,36,48,48,32,43,47,43,43,39,48,59,55,54,65,57,43,53,56,52,54,59,51,67,52,43,56,62,57,52,42,53,53,54,75,54,64,62,63,39,44,38,52,55,57,55,60,40,34,39,45,41,34,33,32,26,26,36,31,27,22,28,19,20,18,20,15,18,12,9,15,15,17,4,12,10,9,15,10,5,3,4,2,1,8,2,7,3,3,2,-1,2,1,4,1,4,-1,2,-2,2,-2,2,-2,1,-2,1,-6,2,-1,1,-78
-53,1,-6,1,-8,1,-1,1,-1,3,2,2,-2,1,1,4,2,3,1,5,3,4,4,8,2,4,4,8,4,10,5,6,5,9,12,6,10,17,9,20,10,17,13,11,13,14,18,30,21,35,33,25,28,23,31,27,27,33,34,31,54,45,35,41,49,43,43,40,46,55,60,51,67,60,40,53,57,55,48,61,50,65,56,42,57,55,64,49,45,54,52,46,83,56,61,65,59,41,44,38,50,49,64,58,57,42,33,36,47,45,31,34,31,26,26,39,27,27,22,25,23,18,20,23,12,15,15,10,14,18,14,7,9,11,8,12,13,6,2,4,2,2,7,3,6,3,3,2,-1,2,1,4,1,4,-1,2,-1,1,1,-3,2,-1,1,-3,1,-4,1,1,-1,1,-78
