0.0000000,0.000#0.540,1.500e+01,-00002277,000002433,1,000000015,000000314,000000000,000000000
-69,1,-8,1,-6,2,1,2,2,2,3,-2,4,2,3,6,3,6,1,8,5,8,8,12,6,10,12,11,14,17,16,16,13,26,13,17,22,25,37,28,27,42,35,31,29,49,34,45,43,43,33,48,47,61,60,35,52,53,64,58,62,54,65,71,78,71,66,68,79,71,74,73,72,76,60,69,62,69,55,61,74,61,58,61,62,54,56,55,49,55,60,42,41,42,49,35,30,30,38,35,31,36,28,22,18,25,25,12,15,22,20,26,13,6,15,10,9,10,5,7,4,4,6,5,6,6,5,7,3,4,3,-2,2,-1,2,-4,2,-2,1,-10,1,-78
-68,1,-10,1,-4,1,1,2,1,1,3,-1,3,3,1,2,3,5,4,2,5,6,7,10,6,7,11,15,7,13,12,14,19,16,12,19,21,24,12,31,31,29,27,38,40,30,31,44,37,44,44,45,31,42,54,66,56,43,43,56,62,61,55,53,70,65,78,66,76,56,92,61,82,79,68,59,75,49,81,54,69,57,82,58,59,64,57,47,66,52,53,54,59,35,49,45,46,34,32,32,36,29,37,26,36,15,26,24,27,14,13,20,21,13,26,13,9,11,8,9,6,6,5,4,6,4,6,5,6,5,6,2,3,2,-1,2,-1,1,1,-2,2,-3,1,-10,1,-78
