0.0000000,0.000#0.560,1.200e+01,-00001822,000001922,1,000000012,000000312,000000000,000000000
-55,1,1,-1,1,-1,1,-5,2,-1,1,1,-1,1,-1,1,2,-1,2,2,3,6,2,3,2,5,2,6,4,4,1,7,6,3,5,8,14,12,5,7,7,16,12,13,4,9,16,10,19,18,16,24,14,24,22,24,27,31,27,27,38,19,33,28,35,42,34,36,39,36,40,43,40,45,39,45,46,45,46,41,54,61,68,60,51,55,58,41,52,56,56,49,61,51,65,44,44,52,49,44,41,50,60,60,52,58,39,44,46,40,43,44,46,45,46,29,32,46,33,45,36,44,29,33,35,23,23,29,26,32,25,27,23,22,23,19,20,17,17,18,11,18,9,12,13,6,8,17,11,6,7,4,10,5,8,5,3,3,2,4,3,6,2,2,4,3,3,5,1,2,3,2,-1,1,2,1,-9,1,-1,1,-66
-54,1,-1,1,-2,1,1,-5,2,-1,1,1,1,-1,1,-2,2,2,1,2,8,5,-1,3,3,5,4,2,5,6,3,5,4,5,8,11,13,10,3,11,12,8,18,7,6,11,14,14,24,14,26,19,19,16,29,32,27,24,29,26,31,27,32,32,46,30,41,31,45,31,50,42,44,42,42,44,48,40,45,61,53,62,64,65,44,45,54,54,53,49,58,54,56,60,50,37,59,40,51,51,44,56,60,64,48,49,34,45,41,43,44,43,49,33,41,41,35,41,39,33,47,30,32,23,35,23,31,26,29,27,27,19,25,21,23,19,17,12,23,11,17,9,13,10,10,11,13,12,6,5,6,6,9,6,7,1,5,4,2,4,5,1,3,4,3,4,4,-1,3,2,3,1,-1,1,2,-8,1,-1,1,-67
