0.0000000,0.000#0.290#0.240#0.260#0.270#0.280#0.180#0.250#0.100#0.230#0.340#0.200#0.300#0.310#0.440#0.110#0.170,3.000e+00,-00000439,000000563,1,000000003,000000334,000000000,000000000
-53,1,-2,1,-7,1,-8,1,2,2,1,1,2,2,1,-1,2,4,3,2,4,3,2,-1,4,1,3,6,3,3,3,5,5,6,2,5,8,3,5,4,5,3,4,8,10,8,6,6,7,4,5,7,6,9,10,11,4,13,11,5,3,4,11,10,12,4,7,12,11,5,5,6,9,6,18,10,11,10,13,9,9,11,17,7,13,6,10,14,11,13,5,11,8,9,8,9,13,14,8,13,7,5,6,6,6,8,6,7,7,9,6,7,2,7,4,4,5,2,5,8,8,5,1,4,4,7,7,6,7,5,2,3,3,7,2,4,-1,1,1,1,2,-1,2,2,-1,2,-5,2,-3,1,1,-16,1,-11,1,-3,1,-78
-54,1,-1,1,-7,1,-8,1,2,2,1,1,3,1,1,-1,2,4,3,2,2,5,1,1,3,2,2,7,3,3,1,7,4,5,4,5,8,2,6,4,4,3,8,5,10,7,6,6,7,5,5,6,7,9,10,11,7,9,7,9,4,4,9,12,8,7,7,12,9,6,7,4,11,6,15,11,17,4,12,10,15,7,16,8,11,8,9,11,16,12,6,7,10,10,8,8,13,14,12,9,7,6,7,4,5,9,4,10,4,12,7,5,4,6,5,3,6,-1,12,2,5,6,3,4,6,4,8,4,7,7,3,2,4,5,3,4,-1,1,-1,2,1,1,2,2,-1,2,-5,1,1,-2,1,1,-16,1,-11,1,-3,1,-78
-54,1,-1,1,-7,1,-8,1,3,1,1,1,3,1,1,-1,2,4,4,1,2,5,1,1,3,2,2,7,2,4,1,7,4,6,3,5,8,2,6,4,4,4,7,5,10,7,6,6,7,5,6,6,5,10,11,10,5,11,8,9,3,4,11,10,7,8,7,12,10,5,8,3,11,6,16,10,15,6,12,10,15,7,17,7,12,7,9,11,16,12,5,9,10,9,8,8,13,14,11,11,6,6,7,4,5,9,5,9,5,11,7,5,4,6,5,3,6,-1,11,3,6,6,2,4,6,5,8,3,8,6,2,3,4,6,2,4,-1,1,-1,2,1,1,3,1,-1,2,-5,1,1,-2,1,1,-16,1,-11,1,-3,1,-78
-54,1,-1,1,-7,1,-8,1,2,2,1,1,3,1,1,-1,2,4,4,1,2,5,1,1,3,2,2,7,3,3,1,7,4,5,4,5,8,2,6,4,4,4,7,5,10,7,6,6,7,5,5,7,6,9,10,11,6,10,8,9,3,4,10,11,7,8,7,12,9,6,8,3,11,6,16,10,16,5,12,10,15,7,16,8,11,8,9,11,16,12,6,7,10,10,8,8,13,14,12,9,7,6,7,4,5,9,5,9,4,12,7,5,5,5,5,3,6,-1,12,2,5,6,3,4,6,5,7,4,7,7,2,3,4,5,3,4,-1,1,-1,2,1,1,2,2,-1,2,-5,1,1,-2,1,1,-16,1,-11,1,-3,1,-78
-54,1,-1,1,-7,1,-8,1,2,2,1,1,3,1,1,-1,2,4,4,1,2,5,1,1,3,2,2,7,3,3,1,7,4,5,4,5,8,2,6,4,4,3,8,5,10,7,6,6,7,5,5,7,6,9,10,11,7,9,8,8,4,4,9,12,8,7,7,12,9,6,7,4,10,7,16,10,16,5,12,10,15,7,16,8,11,8,9,11,15,13,6,7,10,10,8,8,13,14,12,9,7,6,7,4,5,9,4,10,4,12,6,6,4,6,5,3,6,-1,12,2,5,6,3,4,6,4,8,4,7,7,2,3,4,5,3,4,-1,1,-1,2,1,1,2,2,-1,2,-5,1,1,-2,1,1,-16,1,-11,1,-3,1,-78
-54,1,-1,1,-7,1,-8,1,2,2,1,1,3,1,1,-1,2,4,4,1,2,5,1,1,3,2,2,7,3,3,1,7,4,5,4,5,8,2,6,4,4,3,8,5,10,7,6,6,7,5,5,6,7,9,10,11,7,9,7,9,4,4,9,12,8,7,7,12,9,6,7,4,10,7,15,11,16,5,12,10,15,7,16,8,11,8,9,11,15,13,6,7,10,10,8,8,13,14,12,9,7,6,7,4,5,9,4,10,4,12,6,6,4,6,5,3,6,-1,12,2,5,6,3,4,6,4,8,4,7,7,3,2,4,5,3,4,-1,1,-1,2,1,1,2,2,-1,2,-5,1,1,-2,1,1,-16,1,-11,1,-3,1,-78
-54,1,-1,1,-7,1,-8,1,3,1,1,1,3,1,1,-1,2,4,4,1,2,5,1,1,3,2,2,7,2,4,2,6,4,6,3,5,8,2,6,4,4,4,7,5,9,9,6,5,9,3,6,6,6,9,10,11,5,11,10,7,3,4,10,11,8,7,10,9,10,5,8,4,12,4,16,11,15,5,10,12,13,9,17,7,13,6,8,12,16,12,5,10,9,9,8,8,13,14,9,13,6,6,7,5,4,10,4,9,5,11,7,5,3,7,5,3,6,-1,11,3,8,4,2,4,6,5,7,5,6,7,2,3,4,6,2,4,-1,1,-1,2,1,1,3,1,-1,2,-5,1,1,-2,1,1,-16,1,-11,1,-3,1,-78
-54,1,-1,1,-7,1,-8,1,3,1,1,1,3,1,1,-1,2,4,4,1,2,5,1,1,3,2,2,7,2,4,1,7,4,5,4,5,8,2,6,4,4,4,7,5,10,7,6,6,7,5,6,6,6,9,10,11,5,11,8,9,3,4,11,10,7,8,7,12,10,5,8,3,11,6,16,10,15,6,12,10,15,7,16,8,11,8,9,11,16,12,6,8,9,10,8,8,13,14,11,11,6,6,7,4,5,9,5,9,4,12,7,5,4,6,5,3,6,-1,11,3,5,6,3,4,6,5,8,3,7,7,2,3,4,5,3,4,-1,1,-1,2,1,1,2,2,-1,2,-5,1,1,-2,1,1,-16,1,-11,1,-3,1,-78
-54,1,-1,1,-7,1,-8,1,3,1,1,1,3,1,1,-1,2,4,4,1,3,4,2,-1,3,2,2,7,2,4,3,5,4,7,1,6,8,2,6,4,4,4,7,5,9,9,5,6,8,4,5,7,6,9,10,11,5,12,9,7,3,4,11,10,10,5,7,12,11,5,6,6,10,5,17,10,13,9,10,10,12,10,17,7,14,5,8,14,14,12,6,10,9,8,9,7,12,15,9,13,8,4,6,6,7,7,6,7,6,10,6,6,3,7,5,3,6,-1,10,4,8,4,2,4,5,6,8,4,7,6,2,3,4,6,2,4,-1,1,-1,2,2,-1,3,1,-1,2,-5,1,1,-2,1,1,-16,1,-11,1,-3,1,-78
-54,1,-1,1,-7,1,-8,1,3,1,1,1,3,1,1,-1,2,4,4,1,2,5,1,1,3,2,2,7,2,4,1,7,4,6,3,5,8,2,6,4,4,4,7,5,10,7,6,6,8,4,6,6,5,10,10,11,5,11,8,9,3,4,11,10,7,8,8,11,10,5,8,4,10,6,16,11,14,6,12,10,14,8,17,7,12,7,9,11,16,12,5,9,10,9,8,8,13,14,11,11,6,6,7,4,5,9,5,9,4,12,7,5,4,6,5,3,6,-1,11,3,6,6,2,4,6,5,8,4,7,6,2,3,4,6,2,4,-1,1,-1,2,1,1,3,1,-1,2,-5,1,1,-2,1,1,-16,1,-11,1,-3,1,-78
-54,1,-1,1,-7,1,-8,1,2,2,1,1,3,1,1,-1,2,4,3,2,2,5,1,1,3,2,2,6,4,3,1,7,4,5,4,5,8,2,6,4,4,3,8,5,9,8,6,6,5,6,6,5,9,7,10,12,8,8,7,8,5,4,9,12,6,9,7,11,10,6,7,4,11,6,13,13,17,4,11,11,12,10,13,10,11,9,10,10,16,11,7,7,9,11,7,9,12,15,12,9,7,6,7,4,5,9,4,10,5,10,8,5,4,6,5,3,6,-1,12,2,4,7,3,4,5,5,8,3,8,7,3,2,4,5,3,3,1,1,-1,2,1,1,2,2,-1,2,-5,1,1,-2,1,1,-16,1,-11,1,-2,1,-79
-54,1,-1,1,-7,1,-8,1,3,1,1,1,3,1,1,-1,2,4,4,1,2,5,1,1,3,2,2,7,2,4,2,6,4,6,3,5,8,2,6,4,4,4,7,5,10,8,5,6,9,3,6,6,6,9,10,11,5,11,10,7,3,4,10,11,7,8,8,11,10,5,8,4,11,5,17,10,15,5,10,12,14,8,17,7,12,7,8,12,16,12,5,10,9,9,7,9,13,14,9,13,6,6,7,5,4,9,5,9,5,11,7,5,3,7,5,3,6,-1,11,3,8,4,2,4,6,5,8,4,6,7,2,3,4,6,2,4,-1,1,-1,2,1,1,3,1,-1,2,-5,1,1,-2,1,1,-16,1,-11,1,-3,1,-78
-54,1,-1,1,-7,1,-8,1,2,2,1,1,3,1,1,-1,1,5,3,2,2,5,1,1,3,2,2,7,3,3,1,7,4,5,4,5,8,2,6,4,4,3,8,5,10,7,6,6,6,5,6,6,7,9,9,12,7,9,7,9,4,4,9,12,7,8,7,12,9,6,7,4,11,6,15,11,17,4,12,10,14,8,16,8,11,8,9,11,16,12,6,7,9,11,8,8,12,15,12,9,7,6,7,4,5,9,4,10,4,12,7,5,4,6,5,3,6,-1,12,2,5,6,3,4,6,4,8,4,7,7,3,2,4,5,3,4,-1,1,-1,2,1,1,2,2,-1,2,-5,1,1,-2,1,1,-16,1,-11,1,-3,1,-78
-54,1,-1,1,-7,1,-8,1,2,2,1,1,3,1,1,-1,1,5,3,2,2,5,1,1,3,2,2,7,3,3,1,7,4,5,4,5,8,2,6,4,4,3,8,5,10,7,6,6,6,5,6,6,7,8,10,12,7,9,6,10,4,4,9,12,7,8,7,12,9,6,7,4,11,6,15,11,17,4,12,10,13,9,16,7,12,8,9,11,16,12,6,7,9,11,7,9,12,15,12,9,7,6,7,4,5,9,4,10,4,12,7,5,4,6,5,3,6,-1,12,2,5,6,3,4,6,4,8,4,6,8,3,2,4,5,3,3,1,1,-1,2,1,1,2,2,-1,2,-5,1,1,-2,1,1,-16,1,-11,1,-2,1,-79
-54,1,-2,1,-6,1,-8,1,2,2,1,1,4,-1,1,-1,2,4,2,3,2,5,1,1,3,2,2,6,4,2,2,7,3,5,6,4,7,3,5,5,4,3,6,6,7,11,5,6,6,6,6,4,10,6,9,14,8,7,9,7,5,4,8,13,6,9,7,11,8,8,7,4,12,4,14,12,17,5,11,11,13,9,9,13,11,10,10,10,16,11,8,6,10,10,8,8,13,14,11,10,7,5,7,5,3,11,4,9,6,9,9,5,5,5,5,3,5,1,12,1,4,8,5,2,5,5,7,4,8,7,2,3,5,4,3,3,2,-2,2,1,1,2,2,-1,2,-5,1,1,-2,1,1,-16,1,-10,1,-3,1,-79
-54,1,-1,1,-7,1,-8,1,3,1,1,1,3,1,1,-1,2,4,4,1,3,4,2,-1,3,2,2,7,2,4,3,5,4,7,1,6,8,2,6,4,4,4,7,5,9,9,5,6,8,4,5,7,6,9,10,11,5,12,9,7,3,4,10,11,10,5,7,12,11,5,6,6,10,5,17,10,14,8,9,11,12,10,17,7,13,6,8,14,13,13,6,10,9,8,9,7,13,14,9,13,8,4,6,6,5,9,6,7,6,10,6,6,3,7,5,3,6,-1,11,3,8,4,2,4,5,6,8,4,7,6,2,3,4,6,2,4,-1,1,-1,2,2,-1,3,1,-1,2,-5,1,1,-2,1,1,-16,1,-11,1,-3,1,-78
-54,1,-1,1,-7,1,-8,1,3,1,1,1,3,1,1,-1,2,4,4,1,3,4,1,1,3,2,2,7,2,4,2,6,4,7,2,5,8,2,6,4,4,4,7,5,9,9,6,5,9,3,6,6,6,9,10,11,5,11,10,7,3,4,10,11,8,7,8,11,10,6,7,4,11,5,16,11,14,6,10,12,13,9,17,7,13,6,7,13,16,12,5,10,9,9,9,7,13,14,9,13,6,6,7,5,4,10,5,8,5,11,7,5,3,7,5,3,6,-1,11,3,8,4,2,4,5,6,8,4,6,7,2,3,4,6,2,4,-1,1,-1,2,1,1,3,1,-1,2,-5,1,1,-2,1,1,-16,1,-11,1,-3,1,-78
