0.0000000,0.000#0.490#0.500#0.420#0.430#0.440#0.480#0.450#0.510#0.460#0.470#0.410#0.520,3.333e-01,-00000057,000000067,0,000000001,000000372,000000000,000000000
-70,1,2,-1,1,-6,2,-2,1,-1,1,2,-2,1,1,3,1,2,1,-1,2,-1,2,1,3,-1,1,-2,2,3,-1,1,-2,3,4,3,4,4,6,4,5,6,3,2,3,7,5,7,7,3,5,4,3,2,6,6,4,8,3,8,8,8,3,7,9,6,8,9,9,9,10,5,9,9,12,12,15,8,5,9,7,9,14,6,12,9,7,9,8,7,13,9,10,10,15,12,3,14,9,13,5,10,13,17,8,7,10,10,8,8,12,6,8,14,6,7,6,11,7,7,5,5,4,8,5,7,4,10,7,7,6,2,-1,5,5,5,6,3,6,6,5,4,4,1,5,4,3,1,2,-1,2,3,1,2,-1,1,1,3,3,-2,1,-2,1,1,-1,1,4,1,1,1,1,-2,1,-5,1,-1,1,-1,1,-6,1,-6,1,1,-8,1,-84
-71,1,1,1,1,-7,2,-1,1,-1,1,2,-2,1,-1,1,3,2,2,-1,2,-1,1,2,2,1,1,-2,2,2,1,-1,1,-1,2,3,3,5,2,7,3,6,4,6,2,4,2,8,5,7,6,4,4,5,1,6,2,7,5,6,6,11,5,5,6,10,6,5,10,8,11,10,5,7,9,11,13,12,11,9,6,8,6,12,10,11,8,10,6,10,8,7,13,13,8,13,13,8,9,13,11,7,5,14,15,11,7,12,6,9,7,14,6,7,11,11,8,4,8,13,5,4,8,3,5,8,7,3,5,14,5,4,5,2,3,4,6,5,5,1,9,8,1,5,3,3,5,3,2,2,-1,1,3,2,1,1,-1,2,-1,3,3,-2,1,-2,2,-1,1,4,1,-1,1,2,-2,1,-5,1,-1,1,-1,1,-6,1,-6,1,1,-9,1,-82
-71,1,1,1,1,-7,2,-1,1,-1,1,2,-3,1,1,3,2,2,-1,2,-1,1,2,1,2,1,-2,2,2,1,-1,1,-1,2,3,3,4,3,5,5,6,4,6,2,4,1,9,5,7,6,4,4,5,1,6,2,7,5,6,6,11,5,5,6,10,5,6,10,8,11,10,5,6,9,12,13,12,10,10,5,8,7,12,10,10,9,10,6,9,9,7,13,13,8,11,15,7,10,13,11,7,5,14,14,12,7,12,6,9,7,14,6,7,10,12,8,4,8,12,6,4,8,3,5,8,6,4,5,13,6,4,5,2,3,4,6,5,5,1,9,8,-1,6,3,2,6,2,3,2,-1,1,3,2,-1,2,-1,2,-1,3,3,-2,1,-2,2,-1,1,4,1,-1,1,1,1,-1,1,-5,1,-1,1,-1,1,-6,1,-7,2,-9,1,-82
-71,1,1,1,1,-6,1,1,-1,1,-1,1,2,-2,1,-1,2,3,1,2,-1,2,-1,2,1,2,1,1,-2,2,2,1,1,-2,2,4,3,5,4,5,3,6,4,5,2,4,4,7,6,7,4,6,3,4,1,7,2,7,6,5,7,9,7,4,6,10,5,6,12,8,11,10,4,6,11,11,13,16,8,5,8,7,9,13,8,12,5,10,7,9,7,10,13,10,10,12,13,7,10,13,12,5,7,15,15,10,6,12,8,8,6,16,4,8,12,10,7,4,11,9,8,3,7,3,8,6,6,4,8,9,5,6,5,-1,4,5,4,6,4,3,7,8,3,3,3,4,4,4,1,2,-1,2,2,2,2,-1,1,1,1,3,2,-2,1,-2,2,-1,1,4,1,1,1,1,-2,1,-5,1,-1,1,-1,1,-6,1,-6,1,1,-8,1,-83
-71,1,1,1,1,-6,1,1,-1,1,-1,1,2,-2,1,-1,2,3,1,2,-1,2,-1,2,1,2,1,1,-2,2,2,1,1,-2,2,4,3,4,4,6,2,7,4,5,2,4,4,7,6,7,4,6,3,4,1,7,2,7,5,6,6,10,7,4,5,11,5,6,11,8,12,10,4,6,11,11,13,15,7,7,8,7,8,14,8,11,6,10,7,9,7,10,13,10,8,13,14,7,10,12,13,5,6,16,14,10,7,11,9,8,6,15,5,8,11,11,7,4,10,10,8,3,6,3,9,5,7,4,8,9,5,6,5,-1,4,5,4,6,4,3,7,8,3,3,3,4,4,4,1,2,-1,2,2,2,1,1,1,1,1,3,2,-2,1,-2,2,-1,1,4,1,1,-1,2,-2,1,-5,1,-1,1,-1,1,-6,1,-6,1,1,-8,1,-83
-71,1,1,1,1,-6,1,1,-1,1,-1,1,2,-2,1,-1,1,4,1,2,-1,2,-1,2,1,2,1,1,-2,2,2,1,1,-2,2,4,3,4,4,6,2,7,4,5,2,4,3,7,7,6,5,6,3,4,1,7,2,6,5,7,5,11,7,4,5,11,5,6,11,8,12,10,4,5,11,11,14,14,7,8,7,8,8,14,8,10,7,10,7,8,8,10,12,11,8,13,13,8,10,12,12,6,6,14,16,10,6,12,9,8,6,14,6,8,11,11,7,3,11,10,6,5,6,3,9,5,7,4,8,9,5,5,6,-1,4,5,4,6,4,3,7,8,3,3,3,4,4,4,1,2,-1,2,2,2,1,1,1,1,1,3,2,-2,1,-2,2,-1,1,4,1,1,-1,2,-2,1,-5,1,-1,1,-1,1,-6,1,-6,1,1,-9,1,-82
-71,1,1,1,1,-7,2,-1,1,-1,1,2,-2,1,-1,1,4,1,2,-1,2,-1,1,2,2,1,1,-2,2,2,1,-1,1,-1,2,3,3,5,2,7,3,6,4,6,2,4,2,8,6,6,6,4,4,5,1,7,1,7,5,6,6,11,7,3,6,10,6,5,10,9,11,9,6,6,9,13,11,12,11,9,6,8,7,11,11,10,8,10,6,10,8,7,14,12,8,13,13,8,9,13,11,7,5,14,15,11,7,12,7,8,7,14,6,8,10,11,8,4,8,13,5,4,8,3,5,8,7,3,6,13,5,4,6,1,3,4,6,5,5,1,9,8,1,5,3,3,5,3,2,2,-1,1,3,2,1,1,-1,2,-1,4,2,-2,1,-2,2,-1,1,4,1,-1,1,2,-2,1,-5,1,-1,1,-1,1,-6,1,-6,1,1,-9,1,-82
-71,1,1,1,1,-7,2,-1,1,-1,1,2,-2,1,-1,1,4,1,2,-1,2,-1,2,1,2,1,1,-2,2,2,1,1,-2,2,4,3,4,4,6,2,7,3,6,2,4,3,7,7,6,5,6,2,5,1,7,2,6,5,7,5,11,7,4,5,10,6,5,11,8,13,9,5,5,11,11,13,15,7,8,7,8,8,11,10,11,7,10,7,8,8,10,12,11,8,13,13,8,10,12,11,7,6,14,15,11,6,12,9,6,7,14,7,8,11,10,8,3,10,11,6,5,6,3,9,5,7,4,6,11,5,4,7,-1,4,5,4,6,4,3,7,8,2,4,3,4,4,3,2,2,-1,2,2,2,1,1,1,1,1,3,2,-2,1,-2,2,-1,1,4,1,1,-1,2,-2,1,-5,1,-1,1,-1,1,-6,1,-6,1,1,-9,1,-82
-71,1,1,1,1,-7,2,-1,1,-1,1,2,-3,1,1,3,2,2,-1,2,-1,1,1,2,2,1,-2,2,2,1,-1,1,-1,2,3,3,4,3,5,5,6,4,6,2,4,1,9,4,8,6,4,4,5,1,6,2,7,5,6,6,11,4,6,6,9,6,6,9,7,13,10,4,7,9,12,13,12,10,9,6,8,7,12,9,9,11,9,7,9,9,7,12,14,8,11,15,7,10,13,10,8,4,15,14,12,7,10,8,9,6,15,6,7,10,12,8,3,9,11,7,4,8,3,4,8,7,3,6,12,7,4,5,2,2,5,6,3,7,1,9,8,-1,6,3,2,6,2,3,2,-1,1,3,2,-1,2,-1,2,-1,3,3,-2,1,-2,2,-1,1,4,1,-1,1,1,1,-1,1,-5,1,-1,1,-1,1,-6,1,-7,2,-9,1,-82
-71,1,1,1,1,-7,2,-1,1,-1,1,2,-2,1,-1,1,4,1,2,-1,2,-1,1,2,2,1,1,-2,2,2,1,-1,1,-1,2,3,3,5,4,6,2,7,3,6,2,4,2,8,7,6,5,5,3,5,1,7,1,7,5,6,6,11,7,4,5,10,6,5,11,8,12,9,5,6,11,11,13,12,10,8,7,7,9,11,10,10,7,10,7,9,8,9,12,12,8,13,13,8,10,12,11,7,5,15,15,10,7,12,8,7,7,14,7,7,12,9,8,4,10,11,5,6,6,3,9,4,8,4,4,13,5,4,6,1,4,5,4,5,5,3,7,8,2,4,3,3,5,3,2,2,-1,1,3,2,1,1,-1,2,-1,4,2,-2,1,-2,2,-1,1,4,1,-1,1,2,-2,1,-5,1,-1,1,-1,1,-6,1,-6,1,1,-9,1,-82
